Samples	ID83A	ID83B	ID83C	ID83D
SP117323	2.74E+00	1.15E+01	2.78E+00	1.56E+01
SP118046	3.43E+00	2.90E+00	5.64E-01	4.54E+00
SP77888	4.87E-01	2.76E+00	1.57E+00	4.22E+00
SP125766	1.90E+00	6.96E+00	6.31E-01	8.46E+00
SP125737	1.41E+00	7.48E+00	3.20E+00	1.09E+01
SP125763	5.02E+00	8.39E+00	1.32E+00	1.22E+01
SP125802	1.96E+00	3.85E+00	7.70E-01	5.49E+00
SP117656	1.29E+00	4.70E+00	5.10E+00	1.00E+01
SP77872	4.46E-01	2.17E+00	5.22E-01	2.55E+00
SP117309	3.22E+00	3.44E+00	6.44E-01	5.31E+00
SP117201	2.75E+00	4.81E+00	9.99E-01	6.85E+00
SP125685	1.47E+00	5.59E+00	8.35E-01	6.89E+00
SP117463	2.86E+00	2.72E+00	6.34E-01	4.41E+00
SP117568	2.95E+00	7.80E+00	1.49E+00	1.06E+01
SP125717	1.98E+00	4.59E+00	7.39E-01	5.75E+00
SP125707	9.71E-02	6.85E-01	8.42E-01	1.11E+00
SP125794	2.21E+00	3.89E+00	4.32E-01	5.46E+00
SP125756	2.05E+00	5.25E+00	1.45E+01	1.97E+01
SP117441	1.91E+00	6.32E+00	1.18E+00	8.12E+00
SP125780	3.03E+00	5.37E+00	1.04E+00	7.82E+00
SP125764	3.90E+00	6.72E+00	1.01E+01	1.67E+01
SP117690	1.56E+00	4.39E+00	9.13E-01	5.71E+00
SP125742	1.08E+00	7.50E+00	7.57E+00	1.52E+01
SP125804	2.12E+00	7.45E+00	1.36E+01	2.07E+01
SP125695	1.21E+00	4.86E+00	1.64E+00	6.57E+00
SP77986	5.28E-01	1.58E+00	1.31E+00	2.76E+00
SP125689	3.83E+00	1.08E+01	2.18E+00	1.48E+01
SP117523	1.66E+00	4.70E+00	9.16E-01	6.35E+00
SP125694	2.22E+00	4.46E+00	1.24E+00	6.51E+00
SP125745	1.62E+00	3.06E+00	5.77E-01	4.18E+00
SP117001	1.98E+00	4.31E+00	6.76E-01	5.67E+00
SP117949	3.96E+00	4.75E+00	1.38E+00	7.55E+00
SP117653	1.03E+00	3.00E+00	7.07E-01	3.70E+00
SP117522	1.75E+00	4.40E+00	1.01E+00	6.02E+00
SP125710	1.48E+00	4.24E+00	6.96E-01	4.92E+00
SP117214	2.38E+00	4.43E+00	9.83E-01	6.54E+00
SP125768	6.58E+00	5.17E+00	9.84E-01	8.79E+00
SP117722	1.74E+00	4.66E+00	6.96E-01	5.94E+00
SP125699	2.53E+00	5.53E+00	1.12E+00	7.51E+00
SP125771	5.05E+00	1.30E+01	2.21E+00	1.82E+01
SP125719	1.19E+00	4.55E+00	1.15E+00	5.99E+00
SP117648	9.39E-01	3.98E+00	1.68E+00	5.66E+00
SP125760	1.63E+00	4.91E+00	9.61E-01	6.45E+00
SP125770	1.25E+02	1.14E+02	1.93E+01	5.18E+00
SP77956	1.37E+02	2.77E+00	2.43E+02	2.60E+02
SP125785	1.70E+00	5.16E+00	1.71E+00	7.20E+00
SP125706	2.48E+00	6.54E+00	1.20E+01	1.85E+01
SP125705	1.91E+00	4.49E+00	1.05E+00	6.26E+00
SP125715	3.63E-01	2.83E+00	1.34E+00	3.82E+00
SP116962	9.95E-01	3.17E+00	7.63E-01	3.91E+00
SP117660	1.93E+00	4.46E+00	9.82E-01	6.04E+00
SP117643	2.43E+00	6.45E+00	1.25E+01	1.86E+01
SP125713	2.32E+00	7.97E+00	2.43E+01	3.14E+01
SP117760	1.48E+00	4.20E+00	1.06E+00	5.63E+00
SP116968	2.78E+00	3.67E+00	8.03E-01	5.46E+00
SP125775	1.45E+00	4.52E+00	8.45E-01	5.66E+00
SP125731	1.78E+00	3.91E+00	7.89E-01	5.37E+00
SP125733	1.54E+00	3.73E+00	5.59E-01	4.70E+00
SP78502	4.41E-01	1.95E+00	9.23E-01	2.43E+00
SP125791	2.25E+00	4.07E+00	8.93E-01	5.65E+00
SP125755	1.86E+00	6.06E+00	1.31E+00	8.30E+00
SP117340	2.48E+00	9.14E+00	3.77E+00	1.35E+01
SP125781	1.54E+00	4.72E+00	1.35E+00	6.46E+00
SP125783	9.71E-01	4.71E+00	1.06E+00	5.87E+00
SP116950	4.10E+00	3.80E+00	7.98E-01	6.40E+00
SP125712	2.16E+00	5.47E+00	9.04E-01	7.17E+00
SP125786	7.90E-01	3.17E+00	6.68E+00	9.33E+00
SP125693	5.62E+00	6.87E+00	8.38E-01	1.04E+01
SP116949	2.13E+00	9.90E+00	2.71E+00	1.32E+01
SP78533	6.68E-01	2.69E+00	1.18E+00	3.74E+00
SP117215	1.65E+00	5.67E+00	1.30E+00	7.35E+00
SP117040	2.62E+00	3.79E+00	6.27E-01	5.33E+00
SP117476	1.93E+00	4.44E+00	9.82E-01	6.00E+00
SP116985	1.66E+00	4.47E+00	7.59E-01	5.75E+00
SP125769	1.14E+00	4.08E+00	1.01E+00	5.21E+00
SP125778	1.90E+00	8.66E+00	2.67E+01	3.31E+01
SP117440	2.44E+00	5.29E+00	9.67E-01	7.11E+00
SP125730	1.19E+00	1.91E+00	5.50E-01	2.46E+00
SP125686	2.05E+00	5.24E+00	8.96E-01	7.17E+00
SP125758	1.49E+00	5.07E+00	1.24E+00	6.82E+00
SP77848	5.61E-01	1.80E+00	1.68E-01	1.96E+00
SP117974	3.08E+00	3.55E+00	7.01E-01	5.25E+00
SP117911	2.85E+00	2.68E+00	5.39E-01	4.25E+00
SP117165	1.49E+00	6.41E+00	2.17E+00	9.08E+00
SP117412	2.59E+00	6.08E+00	6.44E+00	1.26E+01
SP117650	6.80E-01	3.57E+00	4.35E+00	7.69E+00
SP117076	8.20E-01	3.63E+00	8.97E-01	4.48E+00
SP125757	1.90E+00	5.79E+00	1.21E+00	7.50E+00
SP125711	1.96E+00	9.28E+00	1.52E+00	1.15E+01
SP125811	1.22E+00	5.10E+00	1.39E+00	6.71E+00
SP125723	1.23E+00	7.18E+00	1.59E+00	8.79E+00
SP125809	3.65E+00	3.13E+00	7.80E-01	5.12E+00
SP125722	9.88E-01	3.17E+00	9.89E-01	4.10E+00
SP117908	1.81E+00	5.55E+00	1.34E+00	7.50E+00
SP125741	3.17E+00	2.53E+00	7.07E-01	4.69E+00
SP125724	2.15E+00	9.41E+00	1.75E+00	1.18E+01
SP117037	1.42E+00	4.96E+00	8.95E-01	6.34E+00
SP125777	1.69E+00	6.39E+00	1.40E+01	1.98E+01
SP117291	3.05E+00	4.59E+00	7.93E-01	6.62E+00
SP125793	1.13E+00	2.77E+00	2.19E+00	4.71E+00
SP125744	2.05E+00	3.13E+00	7.35E-01	4.36E+00
SP125795	1.77E+00	3.74E+00	6.38E-01	4.97E+00
SP125703	2.10E+00	4.47E+00	7.84E-01	5.96E+00
SP125761	1.18E+00	4.81E+00	1.49E+00	6.63E+00
SP117661	3.36E+00	4.16E+00	1.03E+00	6.56E+00
SP125776	2.10E+00	5.45E+00	1.52E+00	7.40E+00
SP117261	1.09E+00	3.59E+00	7.41E-01	4.53E+00
SP125698	2.36E+00	4.45E+00	1.14E+01	1.54E+01
SP125714	2.60E+00	4.53E+00	7.92E-01	6.49E+00
SP77972	2.12E+00	3.02E+00	6.21E-01	4.17E+00
SP77866	1.76E-01	1.53E+00	1.34E-01	1.53E+00
SP125704	1.42E+00	4.29E+00	9.96E-01	5.73E+00
SP117290	4.25E+00	2.26E+00	8.45E-01	4.59E+00
SP125738	9.67E-01	3.91E+00	1.36E+00	5.42E+00
SP135427	3.30E-01	3.08E+00	1.46E+00	4.16E+00
SP135403	0.00E+00	2.87E-01	2.45E-01	2.40E-01
SP102557	1.33E-01	1.35E+00	9.59E-01	1.95E+00
SP106801	2.19E-01	1.05E+00	1.34E+00	2.02E+00
SP106758	3.95E-01	2.15E+00	6.36E-01	2.63E+00
SP106808	3.68E-01	3.23E+00	1.49E+00	4.57E+00
SP102617	5.62E-01	1.78E+00	4.24E+00	5.48E+00
SP102605	1.65E-01	1.37E+00	6.37E-01	1.54E+00
SP117086	4.94E-02	3.70E-01	4.92E-01	5.83E-01
SP117700	4.60E-01	1.58E+00	2.03E+00	3.20E+00
SP135339	4.83E-01	5.15E+00	1.64E+00	6.60E+00
SP135324	3.72E-01	1.33E+00	4.74E-01	1.50E+00
SP102529	4.31E-01	3.09E+00	2.22E+00	5.01E+00
SP102507	6.00E-01	2.93E+00	1.08E+00	3.78E+00
SP102485	1.78E-01	5.21E-01	1.03E+00	1.30E+00
SP117043	3.56E-01	2.89E+00	2.94E+00	5.39E+00
SP135496	4.14E-01	2.82E+00	1.45E+00	4.00E+00
SP117228	4.00E-01	2.61E+00	7.52E-01	3.06E+00
SP118044	0.00E+00	3.25E-01	3.41E-01	3.62E-01
SP117984	3.60E-01	2.61E+00	1.12E+00	3.42E+00
SP135346	3.23E-01	1.40E+00	1.77E+00	2.90E+00
SP135492	0.00E+00	5.39E-01	8.86E-02	4.96E-01
SP102573	2.40E-01	6.74E-01	1.32E+00	1.60E+00
SP135460	2.13E-01	1.09E+00	2.02E+00	2.63E+00
SP117667	1.17E-01	2.75E-01	8.11E-01	8.32E-01
SP106815	4.56E-01	3.57E+00	1.47E+00	4.80E+00
SP106734	2.34E-01	8.80E-01	1.45E+00	1.90E+00
SP117796	3.20E-01	3.16E+00	2.13E+00	5.00E+00
SP102537	3.36E-01	3.98E+00	2.69E+00	6.36E+00
SP135334	4.78E-01	2.46E+00	1.28E+00	3.03E+00
SP102517	4.65E-01	2.65E+00	2.33E+00	4.66E+00
SP117493	2.13E-01	5.87E-01	1.39E-01	4.72E-01
SP106722	2.83E-01	1.21E+00	2.50E+00	3.17E+00
SP135434	4.71E-01	5.04E+00	1.51E+00	6.26E+00
SP106753	1.80E-01	6.08E-01	7.30E-01	1.02E+00
SP102523	4.73E-01	2.67E+00	2.11E+00	4.29E+00
SP102591	3.46E-01	7.11E-01	2.37E+00	2.70E+00
SP102547	3.41E-01	2.52E+00	2.42E+00	4.45E+00
SP118043	4.18E-01	4.32E+00	2.51E+00	6.55E+00
SP135478	2.43E-01	2.17E+00	1.28E+00	3.15E+00
SP102561	1.16E-01	0.00E+00	7.52E-01	7.65E-01
SP135274	2.79E-01	1.41E+00	1.25E+00	2.30E+00
SP106797	1.80E-01	2.81E+00	1.06E+00	3.70E+00
SP135488	1.86E+00	9.21E+00	3.64E+00	1.37E+01
SP135480	2.05E-01	5.98E-01	1.00E+00	1.36E+00
SP135455	3.45E+00	4.89E+00	9.20E-01	7.58E+00
SP135389	4.18E-01	2.86E+00	1.42E+00	4.11E+00
SP102597	3.07E-01	5.49E+00	2.59E+00	7.50E+00
SP102489	2.30E-01	6.55E-01	1.41E+00	1.79E+00
SP135410	3.70E-01	2.44E+00	7.87E-01	3.12E+00
SP135372	3.67E-01	1.44E+00	6.42E-01	1.88E+00
SP117223	3.65E-01	1.91E+00	1.09E+00	2.69E+00
SP135328	2.97E-01	2.30E+00	1.45E+00	3.45E+00
SP135444	1.67E-01	4.63E-01	5.04E-01	6.35E-01
SP106750	0.00E+00	1.81E+00	1.08E+00	2.13E+00
SP102511	2.70E-01	4.15E+00	2.50E+00	6.38E+00
SP102541	3.59E-01	3.51E+00	2.85E+00	6.00E+00
SP102567	5.25E-01	4.79E+00	3.34E+00	7.82E+00
SP117595	2.89E-01	2.10E+00	1.01E+00	2.83E+00
SP135440	4.00E-01	3.28E+00	1.55E+00	4.34E+00
SP135296	5.92E-01	4.32E+00	1.72E+00	5.95E+00
SP117294	1.16E-01	9.40E-01	5.20E-01	1.10E+00
SP135363	4.66E-01	2.99E+00	3.26E+00	5.57E+00
SP102499	2.43E-01	2.53E+00	2.27E+00	4.52E+00
SP117951	2.53E-01	7.36E-01	9.68E-01	1.33E+00
SP117085	1.43E-01	5.28E-01	1.36E+00	1.59E+00
SP106669	3.16E-01	2.30E+00	1.64E+00	3.38E+00
SP135316	2.27E-01	1.40E+00	8.61E-01	1.86E+00
SP135305	1.28E+00	4.91E+00	1.34E+01	1.78E+01
SP102581	1.71E-01	8.31E-01	7.12E-01	1.08E+00
SP106718	5.94E-01	4.13E+00	9.00E-01	5.00E+00
SP135451	2.91E-01	2.36E+00	1.29E+00	3.08E+00
SP135354	4.54E-01	2.85E+00	1.23E+00	3.71E+00
SP102611	1.92E+00	1.19E+01	2.79E+00	1.56E+01
SP135448	3.46E-01	2.48E+00	1.13E+00	3.33E+00
SP117758	7.98E-01	4.48E+00	2.88E+00	7.27E+00
SP135282	3.39E-01	1.92E+00	8.83E-01	2.59E+00
SP135288	3.46E-01	3.93E+00	1.90E+00	5.62E+00
SP135475	2.88E-01	2.41E+00	1.14E+00	3.22E+00
SP135416	4.04E-01	3.03E+00	9.66E-01	3.63E+00
SP117331	7.39E-01	4.70E+00	2.09E+00	6.69E+00
SP135468	2.72E-01	1.38E+00	1.10E+00	2.08E+00
SP135463	1.41E-01	7.29E-01	1.16E+00	1.35E+00
SP135422	4.27E-01	2.77E+00	1.86E+00	4.39E+00
SP135484	3.32E-01	2.38E+00	1.45E+00	3.47E+00
CPCT02030262T	1.19E+00	4.73E+00	1.78E+00	6.62E+00
CPCT02190001T	2.11E+00	8.27E+00	2.84E+00	1.16E+01
CPCT02160010T	2.73E+00	7.97E+00	2.00E+00	1.09E+01
CPCT02330006T	2.04E+00	4.21E+00	8.09E-01	5.93E+00
CPCT02030290T	2.09E+00	7.88E+00	2.41E+01	3.14E+01
CPCT02060058T	2.91E+00	6.01E+00	1.36E+00	8.58E+00
CPCT02130025T	3.98E+00	6.70E+00	1.13E+00	9.63E+00
CPCT02060167T	3.50E+00	6.98E+00	1.74E+00	1.02E+01
CPCT02090031T	1.17E+00	4.17E+00	9.26E+00	1.26E+01
CPCT02220061T	5.05E+00	7.90E+00	1.08E+00	1.18E+01
DRUP01020037T	1.97E+00	7.81E+00	1.64E+01	2.35E+01
CPCT02380033T	2.26E+00	6.83E+00	1.02E+00	8.73E+00
CPCT02100135T	2.05E+00	4.67E+00	7.93E-01	6.06E+00
CPCT02080286T	4.18E-01	3.81E+00	1.57E+00	5.06E+00
CPCT02380032T	2.70E+00	5.93E+00	2.04E+00	8.97E+00
CPCT02250006T	1.78E+00	4.76E+00	1.15E+01	1.60E+01
CPCT02050312T	1.86E+00	5.76E+00	1.25E+00	7.44E+00
CPCT02270017T	2.44E+00	7.60E+00	3.48E+00	1.17E+01
CPCT02060210T	1.93E+00	7.61E+00	2.49E+00	1.08E+01
CPCT02090039T	2.37E+00	5.38E+00	9.88E-01	6.96E+00
CPCT02110060T	3.07E+00	5.46E+00	1.47E+00	7.63E+00
CPCT02130044T	1.81E+00	6.44E+00	1.64E+00	8.53E+00
CPCT02130047T	4.45E+00	1.02E+01	3.49E+00	1.56E+01
WIDE01010068T	4.28E+00	7.58E+00	1.20E+00	1.07E+01
WIDE01010103T	5.26E-01	2.27E+00	1.05E+00	3.16E+00
CPCT02440009T	4.26E+00	6.12E+00	1.51E+00	9.37E+00
WIDE01010243T	1.43E+00	5.39E+00	1.25E+00	7.16E+00
CPCT02130079T	1.82E+00	5.67E+00	1.59E+00	7.55E+00
CPCT02130082T	2.13E+00	8.49E+00	1.37E+00	1.08E+01
CPCT02210054T	1.98E+00	6.45E+00	1.72E+00	8.98E+00
CPCT02120131T	2.69E+00	5.61E+00	2.02E+00	8.66E+00
CPCT02370030T	1.93E+00	9.68E+00	4.39E+00	1.48E+01
CPCT02090047T	2.74E+00	1.25E+01	2.91E+01	4.06E+01
CPCT02130118T	3.29E+00	4.85E+00	1.05E+00	6.99E+00
CPCT02080238T	3.28E+00	7.43E+00	1.74E+00	1.06E+01
CPCT02130120T	3.70E+00	9.15E+00	2.22E+00	1.31E+01
CPCT02030501T	1.65E+00	6.56E+00	1.74E+00	8.85E+00
CPCT02190041T	4.96E+00	7.78E+00	1.82E+00	1.19E+01
CPCT02130133T	1.70E+00	1.04E+01	4.26E+00	1.51E+01
CPCT02130129T	1.50E+00	4.93E+00	9.67E-01	6.31E+00
CPCT02290049T	3.57E+00	8.19E+00	1.47E+00	1.14E+01
CPCT02380050T	1.75E+00	8.41E+00	2.74E+00	1.17E+01
CPCT02090060T	2.10E+00	8.54E+00	2.94E+00	1.23E+01
CPCT02210068T	1.84E+00	7.48E+00	1.10E+01	1.88E+01
CPCT02410012T	1.86E+00	5.40E+00	1.39E+00	7.13E+00
DRUP01090022T	2.55E+00	7.18E+00	1.44E+01	2.17E+01
CPCT02050246T	3.23E+00	9.84E+00	1.24E+00	1.27E+01
CPCT02050244T	4.10E+00	1.04E+01	2.20E+00	1.45E+01
CPCT02060111T	1.55E+00	5.28E+00	1.09E+01	1.59E+01
CPCT02050070T	9.60E-01	5.64E+00	3.53E+00	9.24E+00
CPCT02250001T	2.00E+00	6.08E+00	5.85E+00	1.24E+01
CPCT02070231T	2.40E+00	7.36E+00	1.58E+00	9.64E+00
CPCT02210016T	4.86E+02	4.11E+02	6.32E+01	2.10E+02
CPCT02070132T	2.22E+00	4.14E+00	6.94E-01	5.58E+00
CPCT02180029T	8.70E-01	7.50E+00	3.25E+00	1.08E+01
CPCT02050195T	1.30E+00	7.19E+00	4.98E+00	1.22E+01
CPCT02060107T	3.85E+00	9.12E+00	1.06E+00	1.24E+01
CPCT02070177T	1.24E+00	5.90E+00	7.98E-01	6.68E+00
CPCT02030366T	4.06E+00	5.56E+00	9.06E-01	8.57E+00
CPCT02050223T	2.57E+00	7.24E+00	1.64E+00	9.69E+00
CPCT02060116T	1.69E+00	3.74E+00	9.97E-01	5.06E+00
CPCT02050239T	2.42E+00	1.00E+01	3.13E+00	1.42E+01
CPCT02210031T	1.37E+00	4.91E+00	8.39E+00	1.34E+01
CPCT02230035T	3.27E+00	8.74E+00	1.61E+00	1.16E+01
CPCT02050089T	2.09E+01	1.24E+01	1.31E+00	1.40E+01
CPCT02180009T	2.18E+00	7.06E+00	3.68E+01	4.16E+01
CPCT02330014T	1.01E+00	2.17E+00	5.20E-01	2.67E+00
CPCT02230001T	6.36E-01	2.58E+00	7.09E-01	3.27E+00
CPCT02040083T	1.62E+00	7.63E+00	1.62E+00	9.83E+00
CPCT02180020T	5.63E+00	9.80E+00	1.41E+01	2.52E+01
CPCT02050135T	3.63E+00	9.47E+00	1.59E+01	2.55E+01
CPCT02020483T	3.50E+00	5.95E+00	1.30E+00	8.70E+00
CPCT02080091T	3.09E+00	7.50E+00	1.09E+00	1.02E+01
CPCT02260012T	2.75E+00	1.05E+01	2.85E+00	1.43E+01
CPCT02210036T	5.70E+00	1.13E+01	2.05E+00	1.61E+01
CPCT02130014T	1.86E+00	6.67E+00	1.68E+00	8.98E+00
CPCT02130010T	3.07E+00	1.02E+01	3.06E+00	1.46E+01
CPCT02250002T	1.92E+00	5.17E+00	1.78E+00	7.45E+00
CPCT02090027T	1.31E+00	3.69E+00	1.15E+00	5.08E+00
DRUP01070119T	3.83E+01	2.95E+01	1.72E+00	1.35E+01
CPCT02050447T	2.82E+00	5.28E+00	1.03E+00	7.48E+00
CPCT02330135T	1.39E+00	6.43E+00	1.57E+00	8.12E+00
CPCT02200008T	1.68E+00	3.07E+00	8.14E-01	4.18E+00
CPCT02200009T	1.20E+00	6.11E+00	2.47E+00	8.48E+00
