Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
SP82103	230	0	19	193	713	4	3	96	0	67	75	32	0	16	30
SP81137	130	0	2	0	376	0	1140	0	249	10	700	0	20	27	0
DRUP01010006T	373	111	0	159	511	126	50	145	0	50	111	18	43	58	63
CPCT02020319T	321	212	0	341	257	135	130	130	0	0	182	35	33	35	0
CPCT02040021T	306	135	13	448	252	190	121	141	0	78	99	33	0	39	14
CPCT02110003T	68	145	0	236	424	41	23	81	0	26	43	8	37	26	38
CPCT02140012T	474	87	0	352	48	78	53	61	3	1229	30	47	77	51	5
CPCT02040027T	979	43	43	241	389	166	110	166	0	25	144	72	57	43	7
CPCT02100013T	822	51	51	367	244	7	57	198	0	603	81	106	157	418	50
CPCT02050048T	181	203	52	291	292	106	67	89	24	28	19	35	110	74	44
CPCT02060015T	635	121	0	306	334	135	159	219	0	34	83	28	58	22	38
CPCT02010397T	443	252	0	570	344	152	33	196	0	17	136	36	13	76	29
CPCT02040040T	465	0	44	284	454	226	157	73	0	49	105	58	30	40	26
CPCT02110008T	327	188	0	430	179	209	26	231	0	110	166	38	75	37	161
CPCT02050057T	512	147	1	637	622	126	43	187	0	30	100	70	51	37	10
CPCT02050061T	163	55	17	190	261	61	45	52	0	156	49	38	43	25	41
CPCT02110011T	450	26	28	299	275	38	43	109	0	27	105	34	21	6	12
CPCT02020383T	231	83	45	267	193	75	151	169	35	90	78	26	38	94	74
CPCT02010414T	454	246	0	0	282	113	368	192	70	121	73	58	67	32	85
CPCT02210001T	648	0	46	663	161	74	68	118	0	43	49	27	36	16	21
CPCT02210003T	464	171	26	434	609	95	74	266	21	16	52	53	51	95	115
CPCT02330007T	270	0	48	122	418	170	303	36	0	78	123	60	65	39	42
CPCT02050068T	192	2	19	0	63	25	11	72	93	306	77	57	19	46	0
CPCT02050075T	471	211	0	0	451	293	419	130	13	208	136	162	25	38	4
CPCT02040058T	489	115	18	437	184	182	206	168	0	58	196	36	51	70	18
CPCT02330009T	204	63	0	154	233	32	21	116	49	37	58	17	31	2	38
DRUP01010007T	2299	157	6	247	449	158	306	205	29	110	145	48	79	44	4
DRUP01070001T	48743	34570	14948	2384	4124	8	66	0	0	0	0	132	207	0	0
CPCT02040021TII	511	166	19	555	335	212	123	150	0	79	140	33	15	62	0
CPCT02340048T	254	80	14	172	404	188	452	139	69	19	276	77	65	95	35
CPCT02330131T	0	190	22	188	126	120	63	147	23	49	33	204	20	61	43
CPCT02190027T	203	122	46	74	286	114	67	160	18	104	93	68	66	68	71
CPCT02050300T	345	162	0	286	309	88	118	274	32	20	30	27	89	83	45
DRUP01070063T	234	61	4	0	229	546	1434	48	343	241	132	115	0	578	185
CPCT02060160T	222	227	28	202	264	7	105	148	63	65	0	147	219	215	113
CPCT02030443T	350	11	28	0	134	185	347	82	364	378	220	4	11	75	44
CPCT02020651T	538	61	36	408	516	153	266	180	0	68	82	67	81	59	22
DRUP01090009T	293	149	9	249	189	39	111	138	0	30	53	52	100	93	53
CPCT02070273T	360	75	50	222	527	232	237	148	138	58	0	65	69	154	6
CPCT02210041T	584	59	0	167	165	113	173	68	31	50	211	22	75	77	0
CPCT02010750TII	303	243	19	143	485	268	199	158	34	46	29	30	0	89	68
CPCT02160059T	164	99	27	180	565	131	30	110	22	49	42	38	0	78	48
DRUP01340003T	98	0	13	65	46	79	2351	10	118	137	0	254	246	22	57
CPCT02080283T	425	4	47	336	267	124	319	137	28	181	314	95	31	80	29
DRUP01330002T	592	174	1	33	446	127	113	172	191	177	85	152	42	143	125
CPCT02330078T	240	114	0	540	638	172	86	125	0	39	9	370	1	44	92
CPCT02010730T	582	65	44	321	165	127	157	141	105	232	69	133	51	27	2
CPCT02050307T	210	80	0	262	83	89	37	51	144	208	324	26	71	59	0
DRUP01340004T	1111	91	56	810	429	156	151	160	0	11	81	449	79	36	110
CPCT02120078T	78	69	26	141	439	18	63	62	0	17	126	578	52	0	116
CPCT02100139T	547	17	35	217	314	53	76	88	0	33	109	50	61	32	0
CPCT02230077T	146	219	0	0	306	85	98	147	74	459	160	533	137	60	220
CPCT02230078T	379	0	4	270	292	136	261	71	0	88	110	56	60	16	17
CPCT02010735T	278	3	19	315	247	49	17	73	0	56	76	60	54	18	7
DRUP01010051TII	421	175	0	530	444	220	130	220	0	7	134	41	25	36	63
CPCT02440004T	1047	352	0	691	539	96	45	288	0	43	117	233	75	30	94
CPCT02220032T	489	268	0	538	20	285	221	93	0	658	363	420	58	83	0
CPCT02130031T	383	182	0	378	350	115	110	102	0	78	141	18	199	99	59
DRUP01020018T	368	127	0	483	234	186	72	82	67	157	142	266	81	94	67
CPCT02310005T	345	87	26	319	103	0	16	216	0	202	69	188	102	201	99
CPCT02250005T	11603	19609	3452	1150	508	600	23	311	0	0	0	453	146	0	0
CPCT02330080T	480	208	64	102	492	162	141	82	0	78	132	45	114	82	58
CPCT02100144T	701	125	38	192	422	51	485	138	0	61	78	128	85	7	81
CPCT02330085T	701	47	69	466	340	56	296	327	0	129	85	239	149	61	49
CPCT02010742T	219	203	0	349	195	63	59	100	0	25	96	9	70	17	85
DRUP01010123T	63165	86929	17294	18396	6740	1179	23	2373	0	0	0	0	691	0	0
DRUP01220007T	211	0	0	231	79	295	199	35	448	0	346	2	0	41	573
CPCT02300033T	36	99	0	0	175	204	385	27	60	10	236	6	102	70	68
DRUP01010059T	415	200	0	275	132	31	6	119	0	57	78	182	77	13	24
DRUP01010070T	292	101	20	0	405	175	170	111	0	99	154	0	53	49	79
CPCT02160038T	181	33	15	11	282	83	38	85	148	62	75	85	26	76	19
CPCT02440024T	0	0	0	49	75	62	4	14	0	30	32	10	14	16	44
CPCT02030442T	350	114	15	370	394	160	28	279	78	98	132	760	136	131	183
CPCT02330089T	364	304	57	277	611	188	77	198	18	26	75	55	63	79	20
CPCT02210042T	374	9	22	82	165	38	36	80	0	40	80	79	120	9	6
DRUP01070039T	211	105	0	0	0	0	15	226	26	43	0	60	271	124	39
CPCT02220067T	379	99	16	129	470	129	177	53	0	195	117	360	39	39	74
CPCT02340057T	573	0	25	81	420	72	20	141	164	6	121	125	75	31	15
CPCT02010743T	439	72	0	283	124	66	160	111	0	38	78	120	142	7	59
CPCT02030454T	572	33	45	361	149	37	66	69	45	124	82	100	113	49	0
CPCT02320001T	901	144	37	608	277	254	902	100	0	143	25	201	129	75	0
CPCT02390017T	500	48	65	157	317	159	160	245	0	89	32	69	80	95	17
CPCT02370012T	314	455	37	260	446	289	69	1396	0	115	0	261	62	193	0
CPCT02240007TII	311	60	2	155	372	87	111	113	0	146	73	4	148	88	50
CPCT02010747T	186	48	3	193	421	92	40	137	0	51	37	15	77	49	4
CPCT02010750T	400	127	22	175	441	104	77	137	0	61	40	40	46	44	19
CPCT02330092T	0	159	0	32	119	101	8	71	139	34	41	42	62	26	29
DRUP01340017T	53754	104178	23449	0	10656	521	923	0	0	0	0	386	794	0	412
CPCT02060259T	596	55	24	747	109	107	118	78	0	162	93	31	26	85	52
CPCT02080197T	384	122	34	328	431	53	30	191	52	92	0	70	138	58	89
CPCT02110059T	702	0	64	53	156	46	42	68	0	232	29	40	90	54	0
CPCT02220076T	197	102	8	288	356	78	12	179	0	44	34	32	36	18	73
CPCT02010751T	79	26	9	89	304	75	15	21	0	111	15	23	88	11	4
CPCT02220077T	323	10	0	44	153	112	267	19	0	179	7	27	18	18	42
DRUP01060010T	864	188	0	0	363	74	319	201	206	36	94	55	163	70	58
CPCT02140061T	358	395	11	77	99	46	27	185	71	29	71	41	97	42	1
CPCT02270018T	278	39	16	256	253	98	40	62	19	26	77	32	25	23	38
CPCT02310007T	349	39	21	398	353	93	143	65	0	31	193	20	69	34	53
CPCT02230087T	530	96	11	532	425	128	64	246	0	65	86	81	51	55	7
CPCT02150048T	521	270	111	484	371	207	232	186	0	73	193	1172	30	153	0
DRUP01010122T	60411	63919	16335	15263	2386	794	153	502	0	0	0	183	397	0	0
CPCT02330095T	505	64	34	254	368	142	22	184	42	84	154	110	57	31	67
CPCT02340075T	680	235	12	735	509	172	23	234	0	34	120	59	70	38	41
DRUP01010072T	174	138	21	250	335	81	160	81	103	34	248	45	107	85	28
CPCT02330087T	139	0	38	49	156	108	368	0	133	228	59	68	65	103	0
CPCT02240010T	652	0	67	398	448	187	170	70	0	99	35	55	65	85	88
CPCT02110062T	256	191	21	250	718	0	155	253	0	234	382	226	165	447	127
WIDE01010038T	114	61	0	50	176	61	247	24	100	117	53	44	20	53	6
CPCT02050325T	349	233	32	247	491	63	250	111	0	131	131	135	104	202	128
CPCT02050327T	331	142	11	426	235	148	39	76	116	12	489	34	64	77	5
CPCT02050329T	557	83	51	728	255	146	199	265	12	215	51	33	130	92	80
WIDE01010060T	130	140	35	235	210	40	68	56	0	244	94	19	54	8	23
WIDE01010100T	248	168	57	285	205	94	60	133	0	26	20	11	0	27	24
DRUP01340006T	267	308	0	41	266	139	211	100	81	932	66	292	70	119	54
CPCT02220036T	466	36	0	334	199	108	196	62	0	121	30	73	31	50	71
WIDE01010066T	471	190	0	393	109	105	57	117	0	73	128	69	15	108	70
WIDE01010077T	334	59	26	317	253	53	68	89	0	0	93	31	72	94	26
CPCT02040226T	422	107	0	657	315	101	14	209	0	5	107	40	34	38	34
CPCT02330098T	282	0	11	0	94	0	22	54	82	44	52	20	186	62	9
WIDE01010091T	206	73	49	199	321	75	59	130	0	63	89	173	31	52	61
CPCT02110064T	205	60	17	203	186	43	43	93	0	81	105	196	72	35	6
WIDE01010063T	84	94	8	127	180	70	49	67	74	78	50	63	1	122	24
WIDE01010097T	148	112	9	254	330	65	16	78	0	77	39	8	20	37	39
WIDE01010096T	208	190	3	2	329	0	18	188	0	184	149	122	78	288	122
CPCT02370022T	421	43	94	453	412	158	139	79	0	26	125	115	48	45	55
CPCT02020695T	156	147	19	183	353	0	27	106	0	109	171	72	150	246	98
CPCT02100201T	600	0	26	165	484	99	33	159	0	36	115	86	19	49	60
CPCT02050335T	181	0	68	66	206	77	249	71	42	163	82	25	110	34	0
CPCT02160040T	348	71	77	264	0	25	559	54	0	438	230	622	245	529	54
CPCT02240012T	128	185	0	0	137	70	126	229	155	228	102	24	69	107	45
WIDE01010128T	440	126	0	518	377	78	208	116	0	12	125	4	35	24	26
CPCT02220081T	230	25	11	189	165	68	49	43	18	15	63	109	28	28	74
CPCT02100165T	401	8	58	31	280	99	146	148	0	122	43	63	44	47	33
DRUP01230004T	42938	98526	20269	4767	6945	2269	129	1218	0	0	0	757	512	114	0
DRUP01060002T	128	148	3	244	423	23	240	64	40	66	97	30	456	95	17
WIDE01010206T	348	0	74	335	201	158	668	65	16	254	9	42	21	36	58
WIDE01010001T	215	89	21	125	133	73	33	108	0	23	47	2	14	14	9
CPCT02120112T	528	256	18	441	730	202	201	98	0	50	61	94	93	191	27
CPCT02120119T	285	167	0	318	194	86	2	157	0	64	130	45	149	44	28
WIDE01010154T	215	297	0	590	538	77	5	51	3	426	95	80	52	216	128
CPCT02370020T	601	0	24	375	236	56	31	133	0	41	90	40	185	29	41
CPCT02230090T	239	168	0	29	342	234	66	216	146	131	288	0	33	71	194
CPCT02210048T	6	69	0	15	142	52	135	0	176	70	76	24	136	37	40
WIDE01010159T	907	152	13	384	449	246	23	193	0	34	99	62	0	57	34
WIDE01010179T	388	145	0	412	510	153	61	140	0	81	92	16	34	22	35
WIDE01010177T	255	0	52	174	466	89	116	90	37	154	78	68	36	47	41
WIDE01010166T	526	0	40	73	370	189	60	94	117	55	0	47	0	684	38
CPCT02130069T	263	8	3	472	229	50	65	145	0	11	28	24	71	28	31
WIDE01010168T	549	142	17	620	383	166	86	41	0	191	123	28	16	37	32
CPCT02340074T	373	111	13	347	193	213	283	124	0	89	60	213	181	72	46
CPCT02290032T	325	28	38	77	183	96	4	166	0	5	25	4	132	29	2
WIDE01010200T	492	274	0	532	269	139	59	154	0	497	28	41	3	88	118
DRUP01340016T	49519	69913	12132	13748	13360	1936	0	1106	0	0	0	0	518	0	0
WIDE01010228T	151	218	32	522	182	315	10	194	106	20	292	57	35	88	1
WIDE01010227T	554	117	0	483	438	138	69	236	0	16	89	41	46	56	24
WIDE01010232T	269	229	0	357	158	89	15	147	0	0	113	21	5	27	26
WIDE01010196T	256	67	5	447	193	110	59	82	0	12	115	33	23	22	53
CPCT02050352T	357	155	2	330	338	184	491	129	0	65	46	25	39	22	0
CPCT02100173T	438	30	0	304	216	99	443	60	0	74	75	48	185	17	7
CPCT02210049T	282	124	24	182	200	210	142	125	0	83	99	82	37	65	0
WIDE01010236T	315	67	22	148	416	153	68	87	7	61	63	20	9	33	48
CPCT02210050T	422	129	32	305	850	173	82	156	0	41	139	20	53	36	33
WIDE01010218T	778	249	0	668	460	216	93	264	0	11	211	27	4	44	36
WIDE01010261T	12	398	4	259	597	124	34	212	0	26	88	29	32	33	23
CPCT02350002T	555	260	56	347	185	133	187	99	0	96	293	39	108	118	0
CPCT02130089T	293	155	25	146	260	157	69	54	52	0	55	78	173	274	9
WIDE01010251T	82	105	0	103	174	51	108	100	74	49	102	21	38	24	41
WIDE01010273T	163	40	24	306	96	17	24	63	0	28	91	7	28	18	30
WIDE01010252T	90	172	0	254	481	169	57	130	0	21	72	18	10	32	49
WIDE01010258T	294	21	31	219	259	66	102	49	57	64	92	168	29	60	31
WIDE01010291T	761	27	6	274	10	134	30	249	193	63	122	95	0	68	59
CPCT02120124T	221	53	22	64	262	126	271	18	46	52	288	24	87	69	0
WIDE01010269T	199	185	29	230	248	37	347	130	0	250	116	110	116	332	42
CPCT02060231T	500	110	4	276	510	82	683	58	167	120	106	46	123	25	69
WIDE01010300T	344	20	22	260	257	128	140	165	0	68	71	68	28	94	115
WIDE01010319T	445	51	81	268	981	184	998	45	0	118	21	39	51	21	74
WIDE01010327T	310	25	15	316	332	93	20	31	0	35	99	33	10	27	39
CPCT02230100T	900	241	70	502	532	308	398	120	0	2	244	74	25	89	43
WIDE01010338T	556	195	0	687	468	193	119	167	0	117	65	33	44	109	98
CPCT02380040T	237	84	40	345	298	132	258	105	0	118	47	169	16	46	22
WIDE01010299T	220	46	68	296	50	148	387	105	66	54	116	50	43	41	53
WIDE01010353T	117	77	4	7	196	120	10	103	0	95	41	48	1	63	19
CPCT02190017T	88	34	16	0	174	160	306	8	84	26	107	49	43	53	38
WIDE01010366T	147	194	25	529	661	128	66	115	0	0	117	46	16	75	39
CPCT02190037T	269	31	4	258	283	209	806	53	16	119	115	14	67	69	34
WIDE01010389T	111	4	33	116	86	28	18	66	0	22	19	6	27	15	25
CPCT02050354T	215	145	6	405	93	100	61	147	23	57	126	52	27	47	42
CPCT02040122T	130	100	6	125	343	72	173	137	0	68	103	140	47	21	53
DRUP01070080T	55870	50236	26777	0	0	0	66	0	0	0	0	36	400	0	0
WIDE01010027T	112	111	4	143	203	41	78	81	0	48	35	11	4	40	13
CPCT02050358T	513	423	0	1884	550	46	25	221	0	0	110	13	152	65	63
WIDE01010407T	697	18	0	45	598	208	517	6	63	97	8	525	65	32	144
DRUP01050026T	565	27	24	107	251	44	221	79	0	73	78	105	413	62	109
CPCT02060136T	875	36	35	207	524	205	1376	35	187	71	208	192	185	88	45
CPCT02290036T	245	6	20	298	468	22	1	98	0	0	47	36	75	8	35
WIDE01010426T	132	120	0	212	164	66	20	109	0	16	48	8	17	16	29
WIDE01010379T	84	48	17	125	117	42	63	66	8	4	77	41	30	56	76
CPCT02390022T	83	51	21	279	38	34	30	44	0	108	52	23	229	57	1
WIDE01010429T	134	142	0	165	333	143	199	52	91	122	350	46	19	23	0
WIDE01010434T	412	17	6	125	306	40	83	70	0	219	17	19	31	18	26
CPCT02050355T	443	15	69	291	368	149	60	151	0	6	178	15	109	75	33
CPCT02010835T	1359	179	67	213	376	82	77	235	0	114	54	185	219	126	86
DRUP01020053T	47027	107442	22430	14000	10940	3147	29	2033	0	0	0	614	492	283	0
DRUP01040016T	49083	68749	18277	7129	9387	559	0	0	0	0	0	0	462	0	0
CPCT02010841T	353	203	11	202	298	123	137	127	225	27	51	57	131	51	50
WIDE01010441T	381	98	0	13	116	19	64	77	56	325	55	143	52	208	81
CPCT02010786T	46790	39664	11095	5753	2862	105	17	104	0	0	0	22	392	0	0
WIDE01010439T	42	62	0	303	31	32	5	66	0	7	71	29	20	46	20
CPCT02010839T	269	148	13	297	322	70	21	84	0	74	92	16	105	107	47
DRUP01050025T	555	325	0	0	220	56	52	328	243	130	199	370	565	131	299
WIDE01010446T	261	126	0	45	174	157	135	122	41	142	76	9	6	86	53
WIDE01010447T	266	115	0	308	434	96	39	83	0	19	119	41	5	11	33
WIDE01010425T	868	267	39	408	724	255	217	149	0	105	136	90	0	31	0
WIDE01010442T	782	139	41	780	305	286	118	203	0	16	138	42	0	38	37
WIDE01010451T	1989	1211	22	0	951	100	193	1683	0	97	60	140	95	65	21
CPCT02160049T	333	304	40	56	459	36	193	348	107	80	107	136	158	233	128
WIDE01010456T	127	221	1	75	402	224	303	156	254	51	114	143	15	50	89
CPCT02330111T	328	112	18	435	421	90	15	105	0	222	61	13	82	0	32
CPCT02120136T	18	21	0	103	140	52	1	49	38	19	37	34	41	26	4
CPCT02030493T	62	14	0	72	149	64	72	11	121	54	41	9	41	3	37
CPCT02020757T	630	191	33	681	365	179	222	158	0	55	182	94	142	58	20
DRUP01030018T	45164	118859	23334	7713	11656	1905	70	2026	0	0	0	217	677	184	0
CPCT02060239T	222	199	14	243	235	0	21	227	0	142	66	70	131	252	80
CPCT02330112T	521	3	81	292	282	316	39	135	115	26	0	91	0	1018	86
DRUP01330008T	484	134	0	177	376	171	368	25	116	110	308	862	89	50	19
CPCT02330043T	461	98	38	169	234	227	384	227	386	1321	47	301	134	206	0
CPCT02010873T	238	3	4	296	110	66	20	88	0	18	127	30	57	10	17
CPCT02010860T	206	27	36	159	151	47	1	88	0	58	85	21	14	24	32
CPCT02090050T	95	27	14	107	215	125	13	57	0	24	64	86	39	41	24
CPCT02380047T	347	4	54	291	380	143	182	73	0	83	25	317	61	25	69
CPCT02050375T	537	170	15	287	605	138	441	225	0	44	127	39	39	40	39
CPCT02390027T	142	33	32	152	150	44	12	83	0	89	62	5	19	27	35
DRUP01050028T	30749	23704	5624	1540	1924	416	0	0	0	0	0	0	476	0	9
CPCT02310013T	510	3	35	544	333	280	168	194	0	65	78	35	14	95	0
CPCT02120145T	0	51	5	202	39	93	8	76	0	8	31	37	32	34	15
WIDE01010606T	46759	41121	6218	62391	387	2706	0	0	0	0	0	0	1287	0	0
CPCT02110071T	601	182	2	591	516	193	176	131	0	107	79	419	81	73	158
CPCT02320005T	623	51	18	133	500	143	432	207	22	90	143	75	71	70	24
CPCT02290044T	207	143	0	167	303	156	366	128	89	62	134	60	81	71	0
CPCT02020758T	79	31	0	176	101	51	10	51	0	0	33	4	32	31	29
DRUP01010047TII	60272	46213	11111	1358	0	478	109	958	928	69	0	427	399	0	0
CPCT02010880T	235	0	39	184	203	74	42	102	6	100	65	161	85	43	15
CPCT02010884T	121	59	0	195	134	112	454	107	0	61	5	68	24	87	18
WIDE01010460T	92098	60397	21504	24951	0	2613	5	1902	0	0	0	171	656	0	0
CPCT02010882T	61930	81642	16182	17229	0	2174	35	584	0	0	0	655	718	0	0
CPCT02080244T	326	91	19	230	278	81	157	104	0	76	123	208	74	73	0
CPCT02010881T	448	87	2	90	248	110	23	152	110	30	95	28	62	35	59
CPCT02170033T	240	93	19	117	83	0	88	127	0	149	102	11	85	181	61
CPCT02120079T	89	186	22	79	355	59	10	106	0	41	104	44	113	24	29
CPCT02040258T	606	0	32	0	160	331	1053	34	196	133	405	139	18	80	36
CPCT02040269T	268	87	20	299	128	129	131	146	80	83	128	135	88	182	52
CPCT02090059T	460	183	0	137	248	96	215	190	0	201	117	217	102	395	123
CPCT02330102T	313	80	0	175	149	66	56	10	219	299	329	243	32	36	53
CPCT02390033T	277	107	35	176	147	105	22	89	0	3	67	59	80	54	29
CPCT02030514T	36	260	0	230	430	123	145	277	0	241	328	9	55	310	263
CPCT02010898T	0	20	0	379	52	139	10	67	0	0	77	19	15	55	16
CPCT02110073T	564	47	7	272	263	38	18	73	0	35	40	49	115	9	35
CPCT02340095T	131	122	0	41	73	119	49	144	42	45	55	30	75	62	27
CPCT02050387T	220	73	0	357	332	55	4	104	0	9	20	10	87	7	73
CPCT02390034T	855	141	70	337	375	207	439	123	0	135	223	79	133	94	27
CPCT02130144T	314	182	11	852	871	232	35	247	0	139	250	118	35	144	101
CPCT02210064T	1857	390	53	783	274	139	39	267	11	51	110	44	86	24	44
CPCT02410008T	111	0	32	101	169	35	7	57	46	0	0	25	72	20	30
CPCT02170037T	265	210	0	223	189	13	1182	89	37	141	33	51	131	100	65
CPCT02170035T	53959	58335	14426	10872	1624	1280	26	980	0	0	0	243	450	180	0
CPCT02020802T	292	144	0	279	415	174	54	138	0	28	103	15	1	49	23
CPCT02230117T	584	266	3	713	284	132	67	160	0	68	85	52	189	119	157
CPCT02350009T	833	345	29	0	149	39	179	665	66	203	35	126	127	216	71
CPCT02210070T	229	57	0	297	268	103	39	91	49	75	79	26	60	54	59
CPCT02120160T	446	168	18	321	296	145	97	165	6	70	84	27	55	37	67
CPCT02180072T	236	42	45	192	202	37	47	96	0	24	24	28	126	101	19
CPCT02350012T	273	49	5	252	268	66	62	48	0	69	134	23	65	11	54
CPCT02050397T	352	30	16	117	178	117	101	80	138	105	119	47	34	51	20
CPCT02030528T	455	169	23	150	199	153	370	284	0	229	145	227	114	160	29
CPCT02100182T	391	0	9	121	229	130	193	57	0	52	68	57	30	31	9
DRUP01050031T	635	350	12	20	254	94	71	407	159	181	183	381	173	116	307
CPCT02370036T	358	34	45	370	414	179	146	72	0	165	79	57	135	61	40
CPCT02050398T	338	95	20	406	863	96	13	63	0	155	111	0	164	21	23
CPCT02120162T	80	136	12	195	260	50	9	118	53	123	42	36	112	38	43
CPCT02130137T	295	95	0	400	415	79	36	75	0	5	114	31	214	73	31
CPCT02300048T	87	61	13	273	263	37	18	163	58	106	38	130	79	76	71
CPCT02250011T	229	61	0	0	211	331	1193	56	268	254	103	139	29	455	126
CPCT02050261T	376	122	17	334	121	136	85	134	0	32	178	17	18	110	17
DRUP01160001T	337	22	53	249	0	0	437	34	0	401	207	582	226	456	48
CPCT02150025T	165	0	53	306	107	84	31	55	0	234	74	11	100	12	36
DRUP01020033T	605	293	5	205	477	117	348	161	16	123	182	269	112	42	133
CPCT02460002T	295	61	50	0	261	189	746	150	57	83	95	704	50	24	133
CPCT02040264T	451	65	47	205	264	161	161	87	30	98	76	46	47	83	10
CPCT02370037T	566	159	0	510	110	62	78	60	0	105	439	64	90	181	24
CPCT02100188T	0	0	7	0	8	13	2	24	7	0	13	11	28	21	28
DRUP01220004T	101	0	0	22	54	53	41	1	133	15	121	12	15	16	238
CPCT02380011T	97	118	0	307	181	112	124	48	28	113	135	300	58	12	23
CPCT02160057T	179	43	32	268	71	138	157	120	35	65	58	153	35	46	99
CPCT02050220T	290	36	0	72	248	136	168	113	0	85	89	76	98	43	5
CPCT02220059T	122	17	12	108	119	45	487	39	0	72	93	23	76	27	25
DRUP01090023T	94	57	0	12	306	141	18	73	0	49	84	33	11	52	56
CPCT02120171T	366	114	3	287	349	83	77	141	0	1	73	152	75	41	23
CPCT02050269T	136	16	13	0	277	102	168	93	27	37	38	8	40	82	36
