MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Ins:C:3	2.53E-05	1.21E-04	9.53E-05	1.45E-05	1.27E-04	6.82E-05	9.82E-05	1.08E-04	1.32E-04	2.31E-04	1.62E-04
1:Ins:C:4	6.66E-05	3.33E-04	2.76E-04	2.44E-05	6.08E-05	4.78E-05	8.04E-05	8.24E-05	1.06E-04	4.00E-04	1.65E-04
1:Ins:C:5	3.68E-04	3.31E-03	2.07E-03	8.30E-07	3.98E-04	1.56E-04	2.83E-04	9.28E-05	1.71E-04	2.68E-03	1.26E-04
1:Ins:T:0	4.04E-05	7.37E-04	2.45E-04	9.66E-05	7.11E-04	8.13E-05	2.91E-04	4.91E-04	2.65E-04	2.02E-03	1.75E-04
1:Ins:T:1	0.00E+00	4.88E-04	3.05E-04	5.76E-05	7.67E-04	2.49E-04	2.46E-04	6.09E-04	4.27E-04	1.01E-03	1.14E-03
1:Ins:T:2	2.96E-04	1.24E-03	1.58E-04	5.07E-05	5.61E-04	2.21E-04	1.72E-04	4.79E-04	5.53E-04	6.74E-04	1.21E-03
1:Ins:T:3	1.09E-04	4.87E-04	1.49E-04	5.76E-05	3.29E-04	1.56E-04	1.72E-04	2.79E-04	3.12E-04	3.75E-04	5.32E-04
1:Ins:T:4	5.76E-05	2.85E-04	1.29E-04	4.69E-05	3.38E-04	1.56E-04	1.34E-04	2.62E-04	1.65E-04	2.35E-04	4.99E-04
1:Ins:T:5	3.02E-03	2.86E-02	5.96E-03	1.59E-03	2.21E-02	5.16E-03	6.83E-03	4.68E-03	3.01E-03	6.54E-03	2.02E-03
2:Del:R:0	3.17E-05	2.62E-04	9.13E-05	7.44E-05	6.41E-04	3.05E-04	1.61E-04	8.16E-04	1.55E-04	5.54E-04	1.85E-04
2:Del:R:1	6.98E-05	1.11E-04	3.16E-04	1.03E-04	8.62E-04	3.43E-04	3.27E-04	2.10E-03	1.68E-04	6.88E-04	4.52E-04
2:Del:R:2	2.45E-05	1.62E-04	7.57E-05	4.84E-05	2.57E-04	8.91E-05	1.30E-04	5.68E-04	1.34E-04	3.69E-04	3.53E-04
2:Del:R:3	4.31E-04	2.13E-03	5.05E-05	2.81E-05	7.74E-04	1.33E-06	1.23E-04	5.78E-04	2.18E-04	1.27E-03	1.47E-03
2:Del:R:4	3.17E-04	1.77E-03	2.61E-05	3.45E-06	5.93E-04	8.78E-10	9.49E-05	4.67E-04	1.56E-04	9.37E-04	1.63E-03
2:Del:R:5	9.05E-04	5.17E-03	0.00E+00	6.53E-06	1.75E-03	3.20E-06	9.68E-05	2.36E-03	1.03E-03	2.76E-03	6.16E-03
3:Del:R:0	3.17E-05	1.96E-04	6.93E-05	6.59E-05	2.67E-04	2.13E-04	7.54E-05	3.76E-04	3.70E-05	3.12E-04	3.83E-04
3:Del:R:1	8.69E-05	6.35E-04	4.06E-04	7.72E-05	6.24E-04	2.39E-04	7.43E-05	1.40E-03	6.19E-05	4.00E-04	7.05E-04
3:Del:R:2	4.65E-05	3.03E-04	3.49E-05	8.56E-06	2.28E-04	6.02E-05	1.06E-04	4.76E-04	3.29E-05	2.55E-04	3.60E-04
3:Del:R:3	1.95E-05	7.13E-05	3.33E-05	1.57E-05	5.31E-05	3.31E-05	2.85E-05	1.79E-04	2.62E-05	6.99E-05	1.94E-04
3:Del:R:4	1.40E-06	1.36E-06	4.14E-09	8.78E-06	2.78E-09	4.88E-06	3.26E-06	1.11E-03	2.46E-04	5.22E-09	2.57E-03
3:Del:R:5	3.53E-06	6.47E-09	6.24E-10	4.03E-10	1.79E-06	2.39E-06	8.46E-11	2.24E-03	5.33E-04	8.57E-06	5.10E-03
4:Del:R:0	6.64E-06	7.59E-05	3.65E-05	5.31E-05	1.58E-04	1.76E-04	1.38E-04	3.06E-04	5.96E-05	3.18E-04	8.54E-05
4:Del:R:1	3.24E-05	3.65E-04	1.98E-04	7.11E-05	7.36E-04	1.97E-04	2.47E-04	1.33E-03	6.61E-05	4.50E-04	5.74E-04
4:Del:R:2	2.15E-05	1.52E-04	2.52E-05	1.22E-05	2.29E-04	3.32E-05	1.20E-04	4.55E-04	3.34E-05	2.77E-04	1.74E-04
4:Del:R:3	1.45E-05	1.19E-04	9.72E-06	1.22E-05	1.20E-04	3.11E-05	7.58E-05	6.33E-04	1.13E-04	1.67E-04	1.36E-03
4:Del:R:4	7.68E-07	8.50E-06	3.15E-06	1.88E-09	1.28E-05	6.69E-06	4.77E-05	9.24E-04	1.67E-04	5.77E-06	2.05E-03
4:Del:R:5	1.94E-05	1.13E-04	1.67E-05	0.00E+00	4.54E-05	1.57E-06	2.81E-05	2.28E-04	2.74E-05	9.25E-05	3.41E-04
5:Del:R:0	0.00E+00	8.43E-10	6.22E-05	3.11E-04	1.45E-04	1.54E-03	1.45E-03	1.34E-04	2.11E-04	0.00E+00	4.15E-04
5:Del:R:1	8.81E-06	1.46E-04	7.35E-05	6.08E-05	5.13E-04	1.06E-04	1.97E-04	7.85E-04	5.43E-05	5.36E-04	7.51E-05
5:Del:R:2	7.98E-06	5.10E-05	1.37E-05	2.11E-05	9.15E-05	3.65E-05	7.71E-05	2.20E-04	6.68E-06	1.77E-04	2.13E-04
5:Del:R:3	4.29E-06	2.61E-05	7.82E-06	6.83E-06	3.76E-05	5.66E-06	6.54E-06	1.24E-04	1.73E-05	2.89E-05	5.11E-05
5:Del:R:4	1.99E-06	1.48E-05	3.47E-06	1.11E-07	8.19E-06	3.25E-07	9.09E-06	4.71E-05	5.83E-10	3.45E-05	4.31E-05
5:Del:R:5	2.88E-06	1.79E-05	9.39E-07	1.59E-06	6.66E-06	2.75E-06	4.03E-06	4.38E-05	1.89E-06	1.15E-05	3.71E-05
2:Ins:R:0	5.60E-05	1.03E-03	2.67E-04	1.36E-04	7.46E-04	3.76E-05	2.94E-04	6.77E-04	1.91E-04	2.97E-03	2.96E-04
2:Ins:R:1	8.60E-06	2.11E-04	6.91E-05	0.00E+00	3.66E-04	1.24E-04	1.45E-04	3.96E-04	1.13E-04	5.52E-04	2.77E-04
2:Ins:R:2	1.35E-05	1.22E-04	5.03E-05	1.60E-05	1.75E-04	6.70E-05	1.29E-04	1.63E-04	6.80E-05	2.86E-04	8.58E-05
2:Ins:R:3	2.82E-05	1.04E-04	7.25E-05	2.16E-05	1.27E-04	2.24E-05	1.12E-04	9.25E-05	3.59E-05	2.20E-04	5.00E-05
2:Ins:R:4	1.50E-04	4.88E-04	3.58E-04	3.08E-05	1.94E-04	1.09E-05	1.39E-04	4.70E-05	1.19E-05	6.67E-04	3.01E-04
2:Ins:R:5	5.53E-04	2.33E-03	2.61E-03	1.02E-04	1.02E-03	1.08E-04	4.24E-04	6.48E-04	4.45E-05	4.01E-03	1.75E-03
3:Ins:R:0	1.86E-05	4.94E-04	1.17E-05	6.57E-05	2.46E-04	7.13E-09	1.87E-04	5.73E-04	3.31E-05	1.67E-03	6.34E-04
3:Ins:R:1	8.56E-08	1.48E-04	3.24E-05	2.76E-06	2.90E-04	9.34E-05	1.29E-04	2.04E-04	4.49E-05	4.45E-04	1.57E-04
3:Ins:R:2	3.81E-06	4.60E-05	1.50E-05	2.31E-05	7.69E-05	1.01E-05	3.69E-05	1.26E-04	1.08E-05	1.63E-04	4.33E-05
3:Ins:R:3	4.59E-06	1.95E-05	1.18E-05	8.39E-06	1.57E-05	9.94E-06	6.73E-06	2.55E-05	2.02E-10	2.64E-05	1.73E-05
3:Ins:R:4	4.36E-06	3.06E-05	1.87E-05	8.70E-06	2.11E-05	1.10E-06	1.12E-05	4.04E-05	1.06E-06	3.87E-05	3.69E-05
3:Ins:R:5	3.92E-05	1.49E-04	1.33E-04	1.12E-05	7.16E-05	1.16E-09	1.05E-05	1.10E-04	1.17E-05	2.35E-04	2.11E-04
4:Ins:R:0	5.26E-05	5.85E-04	2.18E-04	7.01E-05	4.51E-04	0.00E+00	3.13E-04	4.43E-04	7.68E-05	1.63E-03	4.13E-05
4:Ins:R:1	1.54E-06	2.17E-04	5.76E-05	2.52E-05	3.81E-04	9.17E-05	1.31E-04	3.01E-04	2.68E-05	4.10E-04	2.14E-04
4:Ins:R:2	6.04E-06	6.18E-05	3.53E-05	1.84E-05	6.07E-05	2.49E-06	3.73E-05	7.02E-05	1.03E-05	6.81E-05	2.62E-05
4:Ins:R:3	8.85E-06	4.33E-05	2.67E-05	9.21E-06	2.67E-05	0.00E+00	4.51E-05	5.06E-05	2.22E-12	1.11E-04	1.21E-05
4:Ins:R:4	1.26E-05	6.22E-05	5.47E-05	6.66E-06	3.19E-05	7.03E-07	3.80E-05	6.86E-05	1.28E-05	1.22E-04	7.27E-05
4:Ins:R:5	5.48E-07	7.67E-05	3.76E-05	1.36E-05	5.22E-05	1.73E-05	3.57E-05	1.34E-04	1.28E-05	1.06E-04	3.36E-05
5:Ins:R:0	1.85E-04	8.17E-04	1.97E-47	1.10E-08	3.09E-08	1.77E-09	3.50E-03	8.97E-08	8.96E-09	2.61E-04	3.07E-06
5:Ins:R:1	4.07E-06	9.99E-04	2.98E-04	1.03E-04	1.77E-03	3.10E-04	3.72E-04	1.33E-03	8.67E-05	1.35E-03	5.23E-04
5:Ins:R:2	2.62E-06	5.22E-05	3.26E-05	2.38E-05	1.11E-04	0.00E+00	7.35E-05	1.21E-04	3.20E-05	1.48E-04	1.45E-04
5:Ins:R:3	1.19E-06	3.05E-05	1.89E-05	1.10E-05	4.52E-05	8.64E-07	3.60E-05	4.66E-05	1.60E-05	7.61E-05	9.82E-05
5:Ins:R:4	1.25E-06	8.90E-06	1.19E-05	1.26E-06	2.98E-05	1.04E-09	3.19E-05	6.12E-05	0.00E+00	3.57E-05	5.28E-09
5:Ins:R:5	6.62E-07	1.62E-05	5.41E-06	3.56E-07	3.30E-05	8.75E-06	1.87E-05	4.10E-05	1.36E-05	6.15E-05	4.17E-05
2:Del:M:1	4.97E-05	3.20E-04	1.31E-04	8.12E-05	9.29E-04	3.92E-04	2.80E-04	1.97E-03	1.75E-04	7.12E-04	6.43E-04
3:Del:M:1	1.05E-05	7.27E-05	5.12E-05	4.80E-05	2.71E-04	1.82E-04	7.07E-05	2.42E-04	1.70E-05	2.13E-04	3.56E-04
3:Del:M:2	5.28E-05	3.80E-04	1.53E-04	5.16E-05	4.49E-04	1.78E-04	6.47E-05	7.37E-04	4.61E-05	3.31E-04	5.01E-04
4:Del:M:1	1.52E-05	8.15E-05	2.30E-05	4.45E-05	2.49E-04	1.56E-04	1.68E-04	3.49E-04	6.06E-05	3.66E-04	2.22E-04
4:Del:M:2	8.10E-06	9.86E-05	8.01E-05	6.43E-05	3.08E-04	1.45E-04	1.20E-04	6.89E-04	5.66E-05	1.37E-04	4.96E-04
4:Del:M:3	1.47E-05	2.56E-04	1.40E-04	5.30E-05	4.98E-04	1.53E-04	1.75E-04	8.45E-04	4.55E-05	4.63E-04	2.97E-04
5:Del:M:1	1.91E-05	3.79E-04	9.96E-05	3.31E-04	4.86E-04	1.22E-03	8.05E-04	3.99E-04	1.90E-04	9.82E-04	4.98E-04
5:Del:M:2	4.37E-06	1.27E-04	5.79E-05	5.14E-04	9.91E-05	6.21E-04	3.56E-04	5.84E-05	1.49E-04	4.44E-04	1.13E-04
5:Del:M:3	1.23E-05	9.98E-05	6.87E-05	4.29E-04	1.04E-04	3.84E-04	2.70E-04	3.13E-04	1.01E-04	4.10E-04	5.29E-04
5:Del:M:4	6.56E-06	1.01E-04	5.02E-05	2.62E-04	2.12E-04	1.96E-04	3.16E-05	1.85E-04	2.44E-05	1.54E-04	6.19E-05
5:Del:M:5	5.66E-06	2.36E-04	4.79E-05	2.20E-04	4.42E-04	0.00E+00	2.31E-04	4.64E-04	6.85E-05	6.45E-04	1.44E-04
