Samples	ID83A	ID83B	ID83C	ID83D	ID83E
CPCT02130087T	93	256	65	292	172
WIDE01010264T	2	134	65	53	95
CPCT02130085T	18	227	561	185	39
WIDE01010292T	0	0	23	46	79
WIDE01010277T	0	61	246	45	102
CPCT02120118T	32	13	54	161	18
WIDE01010301T	192	116	42	105	36
CPCT02220045T	1659	407	81	198	145
CPCT02130093T	35	93	143	145	0
CPCT02030482T	80	222	129	133	174
CPCT02030477T	9	51	9	107	31
CPCT02370026T	10	121	17	17	15
WIDE01010385T	87	421	19	71	67
WIDE01010397T	20	116	139	73	1
WIDE01010414T	362	249	29	68	103
WIDE01010420T	1946	1078	29	126	385
CPCT02270031T	17	48	57	219	0
CPCT02120132T	19	49	92	233	0
DRUP01010084T	133	342	78	223	123
CPCT02020741T	30	279	41	200	73
CPCT02020740T	739	0	149	414	99
CPCT02030492T	114	363	283	203	468
CPCT02070349T	85	282	179	202	96
CPCT02070348T	11	264	72	348	30
CPCT02060226T	60	163	122	196	363
CPCT02230111T	32	151	42	214	47
CPCT02080236T	13	287	162	95	51
CPCT02030498T	0	269	0	129	91
DRUP01050029T	5	131	103	81	76
CPCT02030505T	392	99	22	170	45
CPCT02120149T	15	159	63	171	110
CPCT02070358T	11	164	70	189	32
CPCT02060168T	21	96	142	89	0
CPCT02030509T	425	99	25	100	16
CPCT02210066T	848	23	38	96	56
CPCT02030495T	24	74	60	151	25
CPCT02060251T	0	46	3	56	20
CPCT02380049T	9	123	71	109	13
CPCT02300049T	23	67	48	133	6
CPCT02140079T	11	36	38	191	6
CPCT02110074T	19	176	183	120	102
CPCT02210065T	14	300	218	106	486
CPCT02120153T	67	266	71	130	106
CPCT02110078T	61	329	86	189	192
CPCT02030517T	16	103	257	286	100
CPCT02020466T	416	156	71	218	86
CPCT02070397T	8	100	39	156	5
CPCT02050203T	1054	53	125	203	55
CPCT02020572T	532	191	182	426	0
CPCT02060142T	545	71	60	168	31
CPCT02230050T	1088	381	39	146	279
CPCT02070222T	30	72	8	163	16
CPCT02010646T	14	0	160	179	336
CPCT02070418T	26	179	112	45	38
CPCT02080160T	1135	1	204	348	50
CPCT02100112T	66	60	41	364	34
CPCT02100119T	90	307	163	133	248
CPCT02340032T	0	130	311	106	132
CPCT02020513T	5	62	190	68	0
CPCT02180025T	129	542	6	30	302
CPCT02120022T	27	227	50	49	39
CPCT02020516T	8	306	317	110	52
CPCT02060089T	10	60	213	62	167
CPCT02090018T	12	255	126	56	59
CPCT02060094T	28	100	92	70	15
CPCT02120028T	50	104	154	135	148
CPCT02090019T	1090	168	73	156	74
CPCT02060105T	422	109	14	171	60
CPCT02020544T	659	107	15	100	45
CPCT02060110T	7	46	10	56	11
CPCT02030355T	27	182	67	41	14
CPCT02040127T	31	309	124	121	118
CPCT02070190T	11	72	153	105	238
CPCT02090020T	0	23	83	82	0
DRUP01020004T	0	52	159	96	0
CPCT02060120T	347	0	191	148	987
CPCT02070210T	15	22	377	307	681
CPCT02040144T	737	428	282	292	233
CPCT02040143T	22	113	79	140	63
CPCT02020593T	50	251	411	144	118
CPCT02180005T	13	164	309	137	125
CPCT02030299T	634	252	14	155	56
CPCT02020420T	29	93	126	135	5
CPCT02030303T	647	142	41	137	19
CPCT02070058T	694	108	58	165	44
CPCT02040050T	299	122	47	62	18
CPCT02020434T	43	323	127	90	77
CPCT02220006T	0	583	217	45	28
DRUP01140003T	13	103	188	60	0
CPCT02020459T	433	107	2	160	37
CPCT02330021T	13	87	199	58	94
CPCT02110016T	20	84	5	41	11
CPCT02330023T	37	107	51	55	14
CPCT02040095T	27	271	121	95	202
CPCT02160017T	1042	346	112	217	147
CPCT02080093T	12	54	152	55	60
CPCT02060088T	0	67	52	29	14
CPCT02290021T	175	111	93	208	156
CPCT02340042T	33	197	282	173	120
CPCT02040192T	341	124	42	117	67
CPCT02300026T	34	403	115	190	59
CPCT02450007T	951	32	183	103	72
CPCT02170020T	542	182	0	170	94
CPCT02030440T	36	321	70	179	108
CPCT02190003T	1283	0	269	78	472
WIDE01010536T	10	31	83	45	0
WIDE01010554T	19	128	77	52	0
