MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Del:C:0	0.01799724511858585	0.0007137568854523125	0.020984350237995386	0.06945542408502661	0.010925712433090666	0.25103483214974404	0.019224446814041583	0.005847321780165658	0.033039429102680054	0.11077119526453316	0.12458754352061079	0.03431270607281476	0.045503819287987426	0.051848839855811096	0.014063317958789411
1:Del:C:1	0.011338194750715047	0.0003066024668078171	0.0075497926289972385	0.04009594988892786	0.013196014711457807	0.09914617339149118	0.0023157241382796203	0.0033707641225191763	0.04178587400354445	0.08147616985719651	0.032668468874908284	0.020206356479320675	0.040086262677796185	0.027078088165726513	0.013239944772212766
1:Del:C:2	0.004792833184163519	0.0002239786135032773	0.00415068509696539	0.018021321175272425	0.007353864492033608	0.042200891899410634	0.003214486932847649	0.0020668987538374497	0.025981441626790912	0.027179038693575422	0.02497329008881934	0.011700711654557381	0.018857691526063716	0.015888595982978586	0.01770552585076075
1:Del:C:3	0.0039424935285933315	0.0002870948742474866	0.0035840208412264473	0.00800120334373787	0.011003420631750487	0.01185052904766053	0.0016904674170655199	0.0017705990673857741	0.01600493344129063	0.022137945489084813	0.008190861648181454	0.0025287251034751533	0.016588492419105025	0.018386463381903015	0.0027710467047290877
1:Del:C:4	0.0017056492704250559	0.0009907166704942938	0.00282139211834874	0.006486804330779705	0.005196280955715338	0.016510522571625188	0.003770493972101576	0.0012782988263461447	0.00807373010495212	0.018038967036409302	0.009412094679428265	0.0015586309530772268	0.007895234823226929	0.0025857958346023223	0.003677286764556129
1:Del:C:5	0.0007937431723985355	0.006004394140327349	0.0008163182777207112	0.004487799705384532	0.00980065125884721	0.004922843774838839	0.012773267230950297	0.0048093184252502395	0.006321126485709101	0.009533298583701253	0.005968392198628863	0.002566512399353087	0.010887003665993688	0.005659631361868378	0.0036599658016348256
1:Del:T:0	0.010079838260426187	0.0012260613197577186	0.02473818427650258	0.04511652573710308	0.024203734073089435	0.0814523911687138	0.0008640046295477077	0.01695928529195953	0.05909830284770578	0.03460581788473064	0.033391623020900985	0.041430016258389164	0.03919726422638632	0.06840547854546458	0.027647733067860825
1:Del:T:1	0.0017279331989811908	0.00027953452928159095	0.012698563162703068	0.02852599452249706	0.012036903296029777	0.04337871325202286	0.0061534370125446	0.007093278420798015	0.04808650671155192	0.042624762288760394	0.029493362569482998	0.010168618464376777	0.028166769347153606	0.010846885794890113	0.00991526166035328
1:Del:T:2	0.007763436131644994	0.0013179980061431707	0.00946742394240573	0.03323821737081744	0.015423876740969717	0.06954694263637066	0.010854258528561332	0.0017983885771536733	0.04279637986473972	0.03281079675303772	0.03484007317107171	0.011686503196833654	0.025540666880260687	0.022213340202579274	0.008927867979873555
1:Del:T:3	0.016623744936659933	0.0023111977148801087	0.005973971545463428	0.0305843212333275	0.010066994450753555	0.10089032888412476	0.025131958606652915	0.0008749900717521087	0.028683719582040794	0.015404443168081343	0.027071654967730865	0.008669568962941411	0.01654945168309496	0.00816370229862514	0.01700104804127477
