NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	7475.867	30.97	2453.964	35.266	0.205	0.9	1000000.0
2	7486.501	30.934	2462.025	35.259	0.204	0.9	1000000.0
3	7474.137	30.928	2454.66	35.274	0.204	0.9	1000000.0
4	7474.568	30.934	2456.256	35.228	0.204	0.9	1000000.0
5	7475.785	30.972	2452.296	35.262	0.204	0.9	1000000.0
6	7483.438	30.958	2464.458	35.325	0.204	0.9	1000000.0
7	7475.384	30.937	2456.263	35.256	0.204	0.9	1000000.0
8	7465.215	30.938	2448.721	35.246	0.205	0.9	1000000.0
9	7477.863	30.968	2454.28	35.319	0.205	0.9	1000000.0
10	7485.277	30.99	2460.547	35.343	0.204	0.9	1000000.0
11	7476.161	30.986	2455.124	35.31	0.205	0.9	1000000.0
12	7466.95	30.973	2450.43	35.333	0.205	0.9	1000000.0
13	7485.211	30.98	2460.812	35.313	0.204	0.9	1000000.0
14	7493.175	31.003	2461.365	35.294	0.204	0.9	1000000.0
15	7474.289	30.94	2456.91	35.247	0.204	0.9	1000000.0
16	7474.463	30.937	2455.962	35.301	0.204	0.9	1000000.0
17	7478.368	30.953	2455.949	35.304	0.204	0.9	1000000.0
18	7473.206	30.98	2455.462	35.319	0.205	0.9	1000000.0
19	7476.07	30.896	2456.531	35.258	0.204	0.9	1000000.0
20	7467.696	30.896	2450.43	35.273	0.205	0.9	1000000.0
21	7480.753	30.967	2458.325	35.331	0.204	0.9	1000000.0
22	7485.973	31.01	2460.7	35.349	0.204	0.9	1000000.0
23	7484.527	30.99	2459.131	35.289	0.204	0.9	1000000.0
24	7474.184	30.955	2452.568	35.278	0.205	0.9	1000000.0
25	7476.962	30.958	2454.764	35.297	0.204	0.9	1000000.0
26	7473.118	30.963	2455.155	35.304	0.205	0.9	1000000.0
27	7474.201	30.955	2453.338	35.331	0.205	0.9	1000000.0
28	7476.579	30.922	2461.79	35.32	0.204	0.9	1000000.0
29	7478.176	30.957	2456.051	35.261	0.204	0.9	1000000.0
30	7480.815	30.96	2458.082	35.252	0.204	0.9	1000000.0
31	7471.168	30.951	2450.096	35.271	0.204	0.9	1000000.0
32	7479.318	30.949	2461.136	35.321	0.204	0.9	1000000.0
33	7468.605	30.959	2450.594	35.282	0.205	0.9	1000000.0
34	7476.196	30.934	2459.784	35.287	0.204	0.9	1000000.0
35	7478.1	30.946	2458.955	35.289	0.204	0.9	1000000.0
36	7459.843	30.915	2448.335	35.298	0.204	0.9	1000000.0
37	7481.931	31.001	2460.301	35.333	0.204	0.9	1000000.0
38	7484.829	30.958	2460.291	35.287	0.204	0.9	1000000.0
39	7482.957	30.94	2460.268	35.288	0.204	0.9	1000000.0
40	7475.915	30.937	2455.94	35.25	0.204	0.9	1000000.0
41	7479.566	30.976	2457.806	35.363	0.205	0.9	1000000.0
42	7482.884	30.952	2458.83	35.291	0.204	0.9	1000000.0
43	7481.895	30.934	2460.978	35.299	0.204	0.9	1000000.0
44	7458.503	30.917	2446.622	35.223	0.205	0.9	1000000.0
45	7472.932	30.987	2453.336	35.36	0.204	0.9	1000000.0
46	7465.06	30.915	2451.048	35.292	0.205	0.9	1000000.0
47	7486.121	30.966	2460.699	35.307	0.204	0.9	1000000.0
48	7474.926	30.929	2454.363	35.231	0.204	0.9	1000000.0
49	7469.153	30.941	2452.846	35.268	0.204	0.9	1000000.0
50	7486.012	31.003	2461.206	35.304	0.204	0.9	1000000.0
51	7485.406	30.97	2457.927	35.325	0.204	0.9	1000000.0
52	7480.489	30.956	2456.602	35.303	0.204	0.9	1000000.0
53	7474.85	30.961	2455.211	35.282	0.204	0.9	1000000.0
54	7478.474	30.992	2454.412	35.27	0.204	0.9	1000000.0
55	7469.561	30.928	2454.735	35.283	0.204	0.9	1000000.0
56	7499.754	30.987	2468.795	35.295	0.204	0.9	1000000.0
57	7483.013	30.976	2461.08	35.315	0.204	0.9	1000000.0
58	7484.565	30.98	2460.442	35.308	0.204	0.9	1000000.0
59	7480.031	30.959	2456.117	35.32	0.204	0.9	1000000.0
60	7473.124	30.934	2452.244	35.289	0.204	0.9	1000000.0
61	7480.476	31.007	2457.2	35.345	0.204	0.9	1000000.0
62	7463.268	30.921	2452.656	35.266	0.204	0.9	1000000.0
63	7478.621	30.954	2455.074	35.228	0.204	0.9	1000000.0
64	7469.869	30.936	2453.885	35.295	0.205	0.9	1000000.0
65	7490.706	30.98	2462.97	35.301	0.204	0.9	1000000.0
66	7463.293	30.952	2446.935	35.327	0.205	0.9	1000000.0
67	7469.318	30.943	2450.254	35.235	0.205	0.9	1000000.0
68	7480.49	30.964	2457.694	35.283	0.204	0.9	1000000.0
69	7470.186	30.974	2449.781	35.267	0.204	0.9	1000000.0
70	7477.362	30.987	2455.486	35.277	0.204	0.9	1000000.0
71	7483.432	30.931	2456.627	35.264	0.205	0.9	1000000.0
72	7474.697	30.932	2455.563	35.249	0.204	0.9	1000000.0
73	7478.007	30.947	2458.424	35.26	0.204	0.9	1000000.0
74	7473.91	30.953	2452.078	35.264	0.205	0.9	1000000.0
75	7466.862	30.965	2450.775	35.316	0.205	0.9	1000000.0
76	7481.447	30.94	2455.641	35.29	0.204	0.9	1000000.0
77	7488.438	30.924	2462.231	35.283	0.204	0.9	1000000.0
78	7490.607	30.962	2464.747	35.277	0.204	0.9	1000000.0
79	7484.677	30.958	2459.699	35.333	0.204	0.9	1000000.0
80	7464.566	30.935	2446.981	35.267	0.205	0.9	1000000.0
81	7493.345	30.987	2463.357	35.346	0.205	0.9	1000000.0
82	7473.893	30.932	2456.414	35.322	0.204	0.9	1000000.0
83	7465.372	30.964	2453.283	35.297	0.204	0.9	1000000.0
84	7471.827	30.915	2454.951	35.267	0.204	0.9	1000000.0
85	7481.089	30.99	2456.526	35.337	0.204	0.9	1000000.0
86	7481.964	30.948	2457.856	35.297	0.204	0.9	1000000.0
87	7471.964	30.921	2455.82	35.288	0.204	0.9	1000000.0
88	7475.852	30.915	2457.849	35.283	0.204	0.9	1000000.0
89	7471.686	30.924	2451.947	35.295	0.204	0.9	1000000.0
90	7475.888	30.943	2460.297	35.333	0.204	0.9	1000000.0
91	7474.109	30.967	2457.266	35.326	0.205	0.9	1000000.0
92	7484.687	30.97	2457.584	35.243	0.204	0.9	1000000.0
93	7483.303	30.967	2456.143	35.276	0.204	0.9	1000000.0
94	7479.12	30.987	2457.189	35.325	0.204	0.9	1000000.0
95	7478.877	30.951	2456.814	35.287	0.204	0.9	1000000.0
96	7480.655	30.959	2454.922	35.319	0.204	0.9	1000000.0
97	7485.754	30.96	2464.115	35.307	0.204	0.9	1000000.0
98	7471.157	30.962	2455.399	35.305	0.204	0.9	1000000.0
99	7482.615	30.957	2455.047	35.305	0.204	0.9	1000000.0
100	7485.437	30.957	2457.851	35.24	0.204	0.9	1000000.0
