Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP99325	126072	1.0	8984.918	7.127%	1666.628	2.114%	0.02088	1.0
SP18310	133982	1.0	10935.569	8.162%	3376.617	3.693%	0.01718	1.0
SP17172	39880	0.999	8231.967	20.642%	3436.858	11.972%	0.05266	0.999
SP96133	77388	1.0	7241.286	9.357%	2167.505	4.113%	0.01794	1.0
SP110242	124495	1.0	13763.225	11.055%	4522.153	5.689%	0.0236	1.0
SP21017	112379	1.0	11472.17	10.208%	4120.256	5.446%	0.02145	1.0
SP22383	79288	1.0	8078.799	10.189%	2377.322	4.329%	0.02195	1.0
SP81312	11589	0.994	4710.591	40.647%	1313.797	19.892%	0.16945	0.995
SP19215	73731	0.999	6914.41	9.378%	2082.066	4.187%	0.02782	0.999
SP16886	7663	0.991	3471.986	45.308%	1000.35	21.019%	0.21858	0.991
SP17905	25666	0.972	11311.954	44.074%	2861.302	23.761%	0.32673	0.971
SP18121	100030	0.999	20465.205	20.459%	7035.588	11.207%	0.05508	0.999
SP96118	9465	0.992	2233.102	23.593%	761.114	14.339%	0.08627	0.992
SP21400	10551	0.994	5080.448	48.151%	1683.863	24.95%	0.19521	0.995
SP18946	16801	0.994	6016.515	35.81%	1429.91	15.858%	0.14633	0.994
SP80615	19339	0.989	7465.691	38.604%	1770.347	16.818%	0.19912	0.989
SP102897	13474	0.999	2279.822	16.92%	475.733	6.618%	0.0673	0.999
SP98845	9214	0.999	1312.841	14.248%	281.868	5.129%	0.04478	0.999
SP107012	29773	1.0	4204.355	14.121%	1250.003	6.878%	0.03608	1.0
SP55142	5828	0.428	7239.976	124.227%	2525.103	178.875%	1.03719	0.373
SP53810	5442	0.192	7684.979	141.216%	2902.084	182.543%	1.36913	0.122
SP116697	9384	0.995	2733.94	29.134%	472.893	10.439%	0.19567	0.994
SP102133	20099	0.996	8572.834	42.653%	2965.978	22.99%	0.1612	0.997
SP125732	7743	0.998	1279.887	16.53%	366.199	7.144%	0.06784	0.998
SP125746	47457	1.0	5129.217	10.808%	1618.657	5.279%	0.02273	1.0
SP125770	21732	0.997	6725.433	30.947%	1711.076	14.617%	0.11852	0.997
SP77956	5473	0.179	9047.964	165.32%	3256.28	152.442%	2.673	0.128
SP124384	22000	0.999	2150.985	9.777%	485.995	3.716%	0.02919	0.999
SP135287	64279	1.0	7075.371	11.007%	2473.582	5.552%	0.02316	1.0
SP85122	100440	1.0	7985.562	7.951%	2539.349	3.729%	0.01648	1.0
SP84384	101638	0.999	12033.586	11.84%	3444.182	5.096%	0.02855	0.999
SP84982	52976	1.0	4695.516	8.863%	1263.082	3.311%	0.02672	1.0
SP84392	102175	1.0	6891.827	6.745%	1612.89	2.359%	0.0173	1.0
SP84439	95879	0.998	16101.618	16.794%	4974.308	8.236%	0.04262	0.998
SP95454	28322	1.0	3814.761	13.469%	1103.848	6.336%	0.03664	1.0
SP94741	55132	1.0	6025.408	10.929%	2041.652	5.802%	0.0241	1.0
SP90209	127212	0.993	42253.494	33.215%	11496.255	16.078%	0.15729	0.993
SP90989	50628	1.0	4600.073	9.086%	1982.859	5.467%	0.01386	1.0
SP93540	96040	1.0	7361.811	7.665%	2038.048	3.157%	0.01584	1.0
SP93227	129339	0.984	38786.09	29.988%	12590.286	18.067%	0.20221	0.983
SP94348	50366	1.0	5073.944	10.074%	1553.294	4.702%	0.02079	1.0
SP94933	64286	0.997	20721.862	32.234%	6417.121	17.691%	0.11106	0.998
SP92364	59684	1.0	8786.205	14.721%	2778.336	7.604%	0.03523	1.0
SP94917	17873	0.999	2478.894	13.869%	502.817	4.906%	0.04076	0.999
SP92460	14186	0.999	1765.723	12.447%	372.965	4.546%	0.03867	0.999
SP89909	12662	0.999	1549.462	12.237%	377.192	4.899%	0.03253	0.999
CPCT02020308T	71916	1.0	4503.595	6.262%	879.735	1.961%	0.01629	1.0
CPCT02020323T	14621	1.0	1048.417	7.171%	279.699	2.865%	0.0117	1.0
CPCT02010373T	5970	0.311	7648.835	128.121%	2756.55	179.58%	1.17828	0.241
CPCT02140022T	15130	0.999	2318.414	15.323%	590.013	6.898%	0.0396	0.999
CPCT02070024T	28103	1.0	3176.052	11.301%	858.48	5.081%	0.02039	1.0
CPCT02070023T	126973	1.0	6327.746	4.984%	1504.666	1.984%	0.00964	1.0
CPCT02020387T	100544	1.0	5033.305	5.006%	1203.772	1.889%	0.00793	1.0
CPCT02140024T	6100	0.999	882.229	14.463%	166.47	5.061%	0.05049	0.999
CPCT02010441T	76919	1.0	2824.019	3.671%	857.131	1.65%	0.00347	1.0
DRUP01010007T	4286	0.994	1097.929	25.617%	260.011	11.458%	0.17862	0.994
DRUP01070001T	105182	1.0	4291.89	4.08%	970.158	1.378%	0.00576	1.0
CPCT02011015T	9890	0.47	11893.478	120.258%	4154.943	180.991%	1.03718	0.421
CPCT02230072T	39266	0.998	9076.573	23.116%	2587.265	13.289%	0.0635	0.998
CPCT02380035T	34292	1.0	2624.491	7.653%	619.746	2.724%	0.01719	1.0
CPCT02020704TII	66125	1.0	3317.223	5.017%	822.615	1.981%	0.00645	1.0
DRUP01010020T	74163	1.0	5062.714	6.826%	1272.216	2.669%	0.01029	1.0
CPCT02011050T	43027	1.0	3130.797	7.276%	659.666	2.394%	0.02442	1.0
CPCT02080188T	6191	0.452	7326.137	118.335%	2653.467	175.342%	0.95814	0.402
CPCT02250005T	37855	1.0	3440.848	9.09%	949.886	3.657%	0.03748	1.0
DRUP01070038T	23510	1.0	2471.315	10.512%	640.788	4.063%	0.02412	1.0
DRUP01010123T	196790	1.0	10872.596	5.525%	2888.22	2.251%	0.00642	1.0
CPCT02200005T	12501	0.999	1151.696	9.213%	317.574	3.563%	0.03647	0.999
CPCT02120105T	4610	0.997	1430.866	31.038%	488.679	17.473%	0.27184	0.998
CPCT02330076T	160618	0.999	22240.063	13.847%	7039.929	6.052%	0.03658	0.999
CPCT02220071T	14540	1.0	884.261	6.082%	183.262	1.902%	0.01444	1.0
CPCT02020671T	9609	0.382	12546.181	130.567%	4414.142	177.607%	1.3067	0.326
CPCT02050424T	5526	0.257	7359.449	133.179%	2706.706	168.687%	1.50008	0.188
DRUP01340017T	195073	1.0	14052.653	7.204%	4205.383	3.205%	0.01141	1.0
CPCT02230088T	8655	0.281	11247.588	129.955%	4099.518	184.931%	1.1748	0.208
DRUP01010122T	160343	1.0	5278.346	3.292%	1274.163	1.207%	0.00265	1.0
CPCT02230086T	34084	1.0	2598.433	7.624%	652.567	3.17%	0.01153	1.0
WIDE01010064T	4646	0.995	1368.8	29.462%	281.306	13.791%	0.11924	0.995
CPCT02150052T	6121	0.636	7631.543	124.678%	2705.669	166.685%	1.95456	0.622
WIDE01010069T	102327	1.0	7766.109	7.59%	2596.6	3.962%	0.01472	1.0
DRUP01010078T	8602	0.292	11111.568	129.174%	4032.637	182.949%	1.18536	0.219
WIDE01010075T	22955	1.0	1547.286	6.741%	389.69	2.44%	0.01492	1.0
CPCT02020680T	41891	1.0	3278.48	7.826%	845.701	3.117%	0.02609	1.0
WIDE01010127T	5696	0.462	6726.781	118.097%	2404.79	170.888%	0.95941	0.412
DRUP01030013T	52794	1.0	2914.229	5.52%	718.775	2.123%	0.00904	1.0
DRUP01230004T	178444	1.0	14122.219	7.914%	4911.275	4.161%	0.01042	1.0
DRUP01230001T	39283	0.997	10072.312	25.64%	2909.492	15.173%	0.07664	0.997
WIDE01010139T	6625	0.529	7591.17	114.584%	2650.819	167.017%	0.92803	0.488
CPCT02130049T	4853	0.986	2648.299	54.57%	735.737	39.573%	0.33623	0.988
CPCT02050443T	70198	1.0	4677.569	6.663%	1384.012	3.069%	0.01019	1.0
DRUP01340016T	162232	1.0	15157.739	9.343%	5024.41	4.861%	0.0144	1.0
CPCT02140091TII	6988	0.994	2180.055	31.197%	553.404	18.34%	0.1759	0.995
DRUP01070026TII	96888	1.0	3888.736	4.014%	893.495	1.462%	0.00508	1.0
CPCT02270029T	7034	0.443	8459.842	120.271%	2985.143	172.238%	1.03499	0.389
CPCT02010780T	5160	0.313	6644.837	128.776%	2441.337	178.738%	1.14395	0.247
CPCT02270026T	6085	0.865	4823.967	79.276%	1637.407	96.282%	0.46573	0.865
CPCT02020986T	66350	0.999	7508.129	11.316%	2472.938	5.267%	0.03605	0.999
CPCT02020704T	62443	1.0	3274.032	5.243%	804.216	2.056%	0.007	1.0
DRUP01080031T	72052	1.0	4436.26	6.157%	925.323	1.976%	0.01203	1.0
DRUP01070080T	133385	0.999	17661.689	13.241%	6133.277	6.885%	0.03452	0.999
CPCT02050358T	4065	0.997	976.416	24.02%	184.325	9.008%	0.09386	0.997
DRUP01050049T	69581	1.0	3505.87	5.039%	885.838	1.956%	0.00695	1.0
DRUP01330020T	217961	0.997	35016.753	16.066%	11828.39	7.53%	0.0534	0.997
DRUP01070085T	91101	1.0	7948.526	8.725%	2605.754	4.493%	0.01094	1.0
DRUP01050048T	110429	1.0	7391.151	6.693%	1510.799	2.248%	0.01234	1.0
DRUP01020053T	208437	1.0	13887.936	6.663%	3737.654	2.847%	0.00927	1.0
DRUP01040016T	153646	1.0	7569.392	4.927%	1786.551	1.778%	0.00605	1.0
DRUP01010142T	54855	1.0	3472.324	6.33%	686.102	1.997%	0.01331	1.0
CPCT02010786T	106804	1.0	4022.724	3.766%	1396.762	1.923%	0.00227	1.0
DRUP01010148T	113635	1.0	9771.169	8.599%	3518.976	4.906%	0.01402	1.0
WIDE01010451T	6627	0.994	2462.518	37.159%	518.785	16.806%	0.24621	0.994
DRUP01070042T	42405	1.0	2671.577	6.3%	624.73	2.461%	0.01145	1.0
CPCT02450014T	267486	0.961	140254.393	52.434%	35301.645	29.241%	0.3573	0.959
DRUP01030018T	211805	1.0	14921.442	7.045%	4948.263	3.613%	0.00963	1.0
DRUP01080014T	22852	1.0	1195.256	5.23%	364.386	2.376%	0.00769	1.0
CPCT02180068T	6171	0.998	1236.924	20.044%	224.45	7.223%	0.10009	0.998
CPCT02010870T	4643	0.776	4257.25	91.692%	1491.264	129.896%	0.57272	0.772
CPCT02010847T	5080	0.371	6798.263	133.824%	2258.823	201.835%	1.23391	0.304
DRUP01050028T	64442	1.0	4591.456	7.125%	1472.623	3.241%	0.00885	1.0
WIDE01010606T	160869	0.999	31370.069	19.5%	8128.735	8.982%	0.05567	0.999
CPCT02010867T	10903	0.214	14698.182	134.809%	5574.123	188.943%	1.2692	0.14
DRUP01010047TII	122322	1.0	8820.982	7.211%	2989.262	3.408%	0.01627	1.0
WIDE01010460T	204297	1.0	8264.385	4.045%	1644.318	1.256%	0.00537	1.0
CPCT02010882T	181149	1.0	10136.355	5.596%	2289.487	1.896%	0.00715	1.0
CPCT02310017T	4291	0.997	956.473	22.29%	156.898	7.669%	0.11614	0.997
CPCT02050380T	4442	0.997	1298.378	29.23%	274.393	13.221%	0.12967	0.997
CPCT02130140T	74708	1.0	4493.289	6.014%	1076.91	2.156%	0.01193	1.0
CPCT02210064T	4172	0.999	717.032	17.187%	122.561	5.518%	0.07072	0.998
CPCT02170035T	142375	1.0	5950.778	4.18%	1370.033	1.451%	0.00445	1.0
CPCT02010911T	6921	0.366	8876.976	128.261%	3092.259	179.446%	1.16683	0.302
CPCT02130146T	33020	0.995	8480.479	25.683%	1818.327	11.102%	0.10609	0.994
CPCT02020815T	7353	0.277	9576.928	130.245%	3543.425	182.81%	1.18764	0.206
CPCT02330125T	79990	1.0	3467.167	4.335%	1065.541	2.094%	0.00617	1.0
DRUP01010096T	6020	0.424	7548.973	125.398%	2588.235	182.126%	1.08356	0.367
CPCT02030532T	110596	0.994	59063.232	53.404%	26420.095	30.421%	0.2279	0.996
DRUP01070020TII	27525	0.999	4202.731	15.269%	1321.578	7.542%	0.04531	0.999
CPCT02030546T	103164	1.0	8040.923	7.794%	1624.81	2.933%	0.01343	1.0
CPCT02010654T	52749	1.0	3970.576	7.527%	1229.091	3.763%	0.0103	1.0
CPCT02140091T	4830	0.999	608.036	12.589%	111.441	4.327%	0.07256	0.999
CPCT02230056T	7320	0.987	3099.164	42.338%	810.524	27.098%	0.30748	0.987
