Sample Names	MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
SP109953	3:Ins:R:2	0.02440185126237834	0.6773787073775307	0.0	0.298219441360091	0.0	0.0	0.0	0.0
SP109953	3:Ins:R:3	0.27059616767118644	0.5871645974898287	0.0	0.14223923483898485	0.0	0.0	0.0	0.0
SP109953	3:Ins:R:4	0.06447576497773609	0.9211300324055438	0.0	0.014394202616720236	0.0	0.0	0.0	0.0
SP109953	3:Ins:R:5	0.08474611369647649	0.9096351036416996	0.0	0.00561878266182387	0.0	0.0	0.0	0.0
SP109953	4:Ins:R:0	0.033077500020225345	0.9048236161402963	0.0	0.062098883839478265	0.0	0.0	0.0	0.0
SP109953	4:Ins:R:1	0.021510578103435804	0.3549616470441868	0.0	0.6235277748523774	0.0	0.0	0.0	0.0
SP109953	4:Ins:R:2	0.07303387498173725	0.8149713985085268	0.0	0.11199472650973591	0.0	0.0	0.0	0.0
SP109953	4:Ins:R:3	0.0702848628333714	0.9117544443605996	0.0	0.017960692806029032	0.0	0.0	0.0	0.0
SP109953	4:Ins:R:4	0.05591450364693702	0.9399994848526783	0.0	0.004086011500384702	0.0	0.0	0.0	0.0
SP109953	4:Ins:R:5	0.024485163333411938	0.9700069045189872	0.0	0.005507932147600906	0.0	0.0	0.0	0.0
SP109953	5:Ins:R:0	0.1519195679486848	0.6563925934660289	0.0	0.19168783858528637	0.0	0.0	0.0	0.0
SP109953	5:Ins:R:1	0.0001571242568468488	0.9113103235002723	0.0	0.088532552242881	0.0	0.0	0.0	0.0
SP109953	5:Ins:R:2	0.026135338801378742	0.9400941374264599	0.0	0.0337705237721614	0.0	0.0	0.0	0.0
SP109953	5:Ins:R:3	0.02062081512871716	0.9587942229466776	0.0	0.0205849619246052	0.0	0.0	0.0	0.0
SP109953	5:Ins:R:4	0.02059407656137412	0.9748620422018708	0.0	0.00454388123675501	0.0	0.0	0.0	0.0
SP109953	5:Ins:R:5	0.007729275628788867	0.9913114482026717	0.0	0.0009592761685395205	0.0	0.0	0.0	0.0
SP109953	2:Del:M:1	0.10226691507072246	0.621254760390012	0.0	0.27647832453926546	0.0	0.0	0.0	0.0
SP109953	3:Del:M:1	0.02847002952091851	0.1930816122290019	0.0	0.7784483582500796	0.0	0.0	0.0	0.0
SP109953	3:Del:M:2	0.03902439428300296	0.8175400202120792	0.0	0.14343558550491792	0.0	0.0	0.0	0.0
SP109953	4:Del:M:1	0.07513065520403098	0.2529280574033098	0.0	0.6719412873926591	0.0	0.0	0.0	0.0
SP109953	4:Del:M:2	0.03565007930795934	0.6592690343832152	0.0	0.30508088630882557	0.0	0.0	0.0	0.0
SP109953	4:Del:M:3	0.028112842133164995	0.8498549242249006	0.0	0.12203223364193454	0.0	0.0	0.0	0.0
SP109953	5:Del:M:1	0.006094165348970338	0.2598951187296398	0.0	0.7340107159213899	0.0	0.0	0.0	0.0
SP109953	5:Del:M:2	3.217743955366557e-05	0.1441118251324195	0.0	0.8558559974280269	0.0	0.0	0.0	0.0
SP109953	5:Del:M:3	0.004090595906605161	0.25526253048253006	0.0	0.7406468736108647	0.0	0.0	0.0	0.0
SP109953	5:Del:M:4	0.0043809963220160005	0.2744996017271503	0.0	0.7211194019508337	0.0	0.0	0.0	0.0
SP109953	5:Del:M:5	0.0020923959938209725	0.6427004120964138	0.0	0.3552071919097652	0.0	0.0	0.0	0.0
SP107650	1:Del:C:0	0.011521618131568866	0.8492916798546234	0.0	0.12962929789973007	0.0	0.009557404114077692	0.0	0.0
SP107650	1:Del:C:1	0.002629861841840774	0.7216969209921988	0.0	0.25002776383687336	0.0	0.02564545332908698	0.0	0.0
SP107650	1:Del:C:2	0.04850411881466227	0.5712175850237591	0.0	0.3470981130473985	0.0	0.03318018311418011	0.0	0.0
SP107650	1:Del:C:3	0.23746967521480597	0.5401037409146426	0.0	0.2092191056741258	0.0	0.013207478196425582	0.0	0.0
SP107650	1:Del:C:4	0.8675166364436937	0.0030836987584331155	0.0	0.1287216321532856	0.0	0.0006780326445876925	0.0	0.0
SP107650	1:Del:C:5	0.9204585201062165	0.051787571995734416	0.0	0.0004028499570298371	0.0	0.02735105794101922	0.0	0.0
SP107650	1:Del:T:0	0.010131305999627964	0.6829146853168294	0.0	0.30275949098098065	0.0	0.004194517702562069	0.0	0.0
SP107650	1:Del:T:1	0.02454414452152785	0.589731206911963	0.0	0.37448293356098333	0.0	0.011241715005525774	0.0	0.0
SP107650	1:Del:T:2	0.027491567883879766	0.5916199401879096	0.0	0.3766171673495168	0.0	0.004271324578693826	0.0	0.0
SP107650	1:Del:T:3	0.1231091807941209	0.6242000387807903	0.0	0.23125018783412388	0.0	0.02144059259096494	0.0	0.0
SP107650	1:Del:T:4	0.37309619257099397	0.4480344077232159	0.0	0.15359871397944977	0.0	0.025270685726340305	0.0	0.0
SP107650	1:Del:T:5	0.8565902182817597	0.12474649170434708	0.0	0.008627798733742871	0.0	0.010035491280150381	0.0	0.0
SP107650	1:Ins:C:0	0.011245453771680276	0.9755401568943318	0.0	0.004769259119582621	0.0	0.00844513021440524	0.0	0.0
SP107650	1:Ins:C:1	0.00398859872989313	0.6069459140407568	0.0	0.29596083977857396	0.0	0.09310464745077596	0.0	0.0
SP107650	1:Ins:C:2	0.015275299360099436	0.6576510353723094	0.0	0.26984831951847205	0.0	0.057225345749119035	0.0	0.0
SP107650	1:Ins:C:3	0.038232853201299107	0.8954096968229867	0.0	0.060395987411085664	0.0	0.005961462564628522	0.0	0.0
SP107650	1:Ins:C:4	0.19707222505482797	0.7786151455676122	0.0	0.024133506645771883	0.0	0.0001791227317878559	0.0	0.0
SP107650	1:Ins:C:5	0.08469838939287466	0.8887997752451235	0.0	0.008316010412693213	0.0	0.018185824949308628	0.0	0.0
SP107650	1:Ins:T:0	0.02119167234010309	0.844376984075863	0.0	0.09146237381620409	0.0	0.042968969767829795	0.0	0.0
SP107650	1:Ins:T:1	3.492001963208694e-05	0.8494570133603019	0.0	0.08829494198586507	0.0	0.06221312463420096	0.0	0.0
SP107650	1:Ins:T:2	0.0664299650436566	0.8670647206382717	0.0	0.028470885525989507	0.0	0.038034428792082325	0.0	0.0
SP107650	1:Ins:T:3	0.03769265326729368	0.9173210251410461	0.0	0.040184141741444336	0.0	0.0048021798502158345	0.0	0.0
SP107650	1:Ins:T:4	0.06017643298854674	0.8663355195573842	0.0	0.049119393666329454	0.0	0.02436865378773977	0.0	0.0
SP107650	1:Ins:T:5	0.04017097086492466	0.9379878844608537	0.0	0.00874065568588506	0.0	0.013100488988336587	0.0	0.0
SP107650	2:Del:R:0	0.024071150741818637	0.02542018231078399	0.0	0.19389899691539728	0.0	0.7566096700320001	0.0	0.0
SP107650	2:Del:R:1	0.019446092782355442	0.1290952155277046	0.0	0.05085602655793377	0.0	0.8006026651320062	0.0	0.0
SP107650	2:Del:R:2	0.03205267849002175	0.2390781441723714	0.0	0.034409625809454024	0.0	0.6944595515281529	0.0	0.0
SP107650	2:Del:R:3	0.37989596401645903	0.0	0.0	0.0007269908125289818	0.0	0.619377045171012	0.0	0.0
SP107650	2:Del:R:4	0.4581734503971919	0.03893521092222002	0.0	0.00041782246949571323	0.0	0.5024735162110924	0.0	0.0
SP107650	2:Del:R:5	0.7721327630771657	0.0013332235487343678	0.0	0.0014484673061320756	0.0	0.2250855460679677	0.0	0.0
SP107650	3:Del:R:0	0.042694563642092884	0.16820084960181186	0.0	0.6986621677641007	0.0	0.09044241899199462	0.0	0.0
SP107650	3:Del:R:1	0.05365271338130829	0.6738074300077027	0.0	0.08776921627300237	0.0	0.18477064033798668	0.0	0.0
SP107650	3:Del:R:2	0.07554978564558813	0.7627330806671222	0.0	0.05139912804452197	0.0	0.11031800564276775	0.0	0.0
SP107650	3:Del:R:3	0.06556772258727746	0.8832292169905726	0.0	0.013018428711120772	0.0	0.03818463171102928	0.0	0.0
SP107650	3:Del:R:4	0.05122569476565633	0.8779257143684055	0.0	0.043443397557517464	0.0	0.027405193308420592	0.0	0.0
SP107650	3:Del:R:5	0.07780066201499271	0.8527728994361373	0.0	0.03600508603239256	0.0	0.03342135251647758	0.0	0.0
SP107650	4:Del:R:0	0.01839931154232836	0.20932894872573723	0.0	0.6940551821817058	0.0	0.07821655755022867	0.0	0.0
SP107650	4:Del:R:1	0.031042833898279432	0.5340608451793032	0.0	0.0523191326691277	0.0	0.3825771882532898	0.0	0.0
SP107650	4:Del:R:2	0.03545720156041771	0.5953849134358944	0.0	0.004899575351906732	0.0	0.3642583096517811	0.0	0.0
SP107650	4:Del:R:3	0.08335037307111678	0.4395733666418172	0.0	0.014454004378571212	0.0	0.4626222559084948	0.0	0.0
SP107650	4:Del:R:4	0.03612433309898399	0.5535134706472262	0.0	0.017512294852137098	0.0	0.3928499014016527	0.0	0.0
SP107650	4:Del:R:5	0.18078295012101153	0.5426537221447387	0.0	0.024393180205374836	0.0	0.25217014752887484	0.0	0.0
SP107650	5:Del:R:0	6.311339362474928e-05	0.0	0.0	0.9119966928801225	0.0	0.08794019372625282	0.0	0.0
SP107650	5:Del:R:1	0.006985185687373101	0.6364764631297473	0.0	0.0865411042058004	0.0	0.2699972469770793	0.0	0.0
SP107650	5:Del:R:2	0.021663900739715577	0.7263380980977056	0.0	0.0487556274827923	0.0	0.20324237367978654	0.0	0.0
SP107650	5:Del:R:3	0.028370632608990143	0.8097484491290632	0.0	0.0024479251375475746	0.0	0.15943299312439915	0.0	0.0
SP107650	5:Del:R:4	0.06717213257978925	0.21722013233692894	0.0	0.004431040894045238	0.0	0.7111766941892366	0.0	0.0
SP107650	5:Del:R:5	0.27715590061463724	0.3958196269343946	0.0	0.0038520070699287717	0.0	0.32317246538103944	0.0	0.0
SP107650	2:Ins:R:0	0.021536341987654133	0.9055159770769229	0.0	0.042197330764221955	0.0	0.03075035017120105	0.0	0.0
SP107650	2:Ins:R:1	0.010367065802484908	0.52445492102305	0.0	0.27272067425103275	0.0	0.19245733892343223	0.0	0.0
SP107650	2:Ins:R:2	0.0340738539994932	0.8012027662461567	0.0	0.14455434031063663	0.0	0.020169039443713514	0.0	0.0
SP107650	2:Ins:R:3	0.15661489957742433	0.709406011788256	0.0	0.058340779804028464	0.0	0.0756383088302913	0.0	0.0
SP107650	2:Ins:R:4	0.12987795019150802	0.8504360471388749	0.0	0.00644271427865564	0.0	0.013243288390961562	0.0	0.0
SP107650	2:Ins:R:5	0.09947964764085464	0.88311447820569	0.0	0.004378755575053519	0.0	0.013027118578401801	0.0	0.0
SP107650	3:Ins:R:0	0.011095480358554973	0.8341715441144325	0.0	0.11123912753454251	0.0	0.04349384799247016	0.0	0.0
SP107650	3:Ins:R:1	0.009484064291663354	0.7852751763010009	0.0	0.20173022274420022	0.0	0.0035105366631355567	0.0	0.0
SP107650	3:Ins:R:2	0.026940766293652506	0.627584404112604	0.0	0.34547482959374365	0.0	0.0	0.0	0.0
SP107650	3:Ins:R:3	0.2965175964925831	0.5399358008209005	0.0	0.16354660268651655	0.0	0.0	0.0	0.0
SP107650	3:Ins:R:4	0.07534761610922554	0.9033319847094892	0.0	0.017650374095467845	0.0	0.0036700250858175904	0.0	0.0
SP107650	3:Ins:R:5	0.09604174614398116	0.8650892206343873	0.0	0.006681527800435882	0.0	0.03218750542119554	0.0	0.0
SP107650	4:Ins:R:0	0.03800115648429308	0.8723313796072709	0.0	0.07485851707827741	0.0	0.014808946830158506	0.0	0.0
SP107650	4:Ins:R:1	0.01599118388873469	0.2214437353849732	0.0	0.4863821508811686	0.0	0.27618292984512355	0.0	0.0
SP107650	4:Ins:R:2	0.07864156720722788	0.736416678802177	0.0	0.1265373338574406	0.0	0.05840442013315463	0.0	0.0
SP107650	4:Ins:R:3	0.08068646911055764	0.8783553096708234	0.0	0.02163491953349738	0.0	0.019323301685121568	0.0	0.0
SP107650	4:Ins:R:4	0.06581710904622956	0.9285287956765772	0.0	0.00504669667861034	0.0	0.0006073985985831104	0.0	0.0
SP107650	4:Ins:R:5	0.029001518331804577	0.9641530695149994	0.0	0.00684541215319616	0.0	0.0	0.0	0.0
SP107650	5:Ins:R:0	0.15293523111836446	0.5545119780235985	0.0	0.20247978810005532	0.0	0.0900730027579818	0.0	0.0
SP107650	5:Ins:R:1	0.00017668174677510707	0.8599400393854305	0.0	0.1044587253642432	0.0	0.03542455350355118	0.0	0.0
SP107650	5:Ins:R:2	0.028870304173951655	0.8714610925588379	0.0	0.03914301838289387	0.0	0.06052558488431639	0.0	0.0
SP107650	5:Ins:R:3	0.024350938113583617	0.950142423425061	0.0	0.025506638461355376	0.0	0.0	0.0	0.0
SP107650	5:Ins:R:4	0.023860636062176085	0.9478427382905957	0.0	0.005524079949990867	0.0	0.022772545697237256	0.0	0.0
SP107650	5:Ins:R:5	0.00869542954975506	0.9358705918168373	0.0	0.0011323721811610271	0.0	0.0543016064522466	0.0	0.0
SP107650	2:Del:M:1	0.014129697380338301	0.07203123605974396	0.0	0.04008224923293943	0.0	0.8737568173269784	0.0	0.0
SP107650	3:Del:M:1	0.02659007839767556	0.15133035454093186	0.0	0.7628774847090675	0.0	0.05920208235232489	0.0	0.0
SP107650	3:Del:M:2	0.03402463847768623	0.5981633537763641	0.0	0.1312222708586013	0.0	0.23658973688734844	0.0	0.0
SP107650	4:Del:M:1	0.056008039214663276	0.15822810747022004	0.0	0.5256029688391596	0.0	0.260160884475957	0.0	0.0
SP107650	4:Del:M:2	0.02640710645663308	0.4098042199293971	0.0	0.23712022883983544	0.0	0.3266684447741344	0.0	0.0
SP107650	4:Del:M:3	0.018366706266933316	0.4659343773350558	0.0	0.08365547650473859	0.0	0.43204343989327226	0.0	0.0
SP107650	5:Del:M:1	0.0059054281179365085	0.21134340958944126	0.0	0.7463333429721708	0.0	0.03641781932045163	0.0	0.0
SP107650	5:Del:M:2	2.9420297385180513e-05	0.11057288124027306	0.0	0.8210877325849598	0.0	0.06830996587738182	0.0	0.0
SP107650	5:Del:M:3	0.0037244932186439837	0.19503884271696403	0.0	0.7075955491553844	0.0	0.09364111490900767	0.0	0.0
SP107650	5:Del:M:4	0.003876567010788513	0.2038306823973565	0.0	0.669537455849616	0.0	0.12275529474223912	0.0	0.0
SP107650	5:Del:M:5	0.002205882696721399	0.5685917385984318	0.0	0.39292854013366285	0.0	0.036273838571183915	0.0	0.0
SP13206	1:Del:C:0	0.04190762571972096	0.4122380559686373	0.32967973255456284	0.20744097831653874	0.0	0.0087336074405402	0.0	0.0
SP13206	1:Del:C:1	0.004065716329075075	0.14889174681823186	0.6670210789273979	0.17006078547446196	0.0	0.009960672450833105	0.0	0.0
SP13206	1:Del:C:2	0.02855554012551026	0.04487711825927202	0.8317564543271285	0.08990333792364757	0.0	0.004907549364441796	0.0	0.0
SP13206	1:Del:C:3	0.26521720252854153	0.08049749195335072	0.5477762475408823	0.10280321023338712	0.0	0.0037058477438385645	0.0	0.0
SP13206	1:Del:C:4	0.5979870804254933	0.0002836596530590825	0.36257476029851793	0.039037080527275	0.0	0.00011741909565472087	0.0	0.0
SP13206	1:Del:C:5	0.9047082577892871	0.0067926856168818855	0.08157098356598667	0.00017420453538895885	0.0	0.006753868492455443	0.0	0.0
SP13206	1:Del:T:0	0.03590006942309276	0.3229296634173989	0.1654389627294612	0.47199720373143944	0.0	0.003734100698607686	0.0	0.0
SP13206	1:Del:T:1	0.07125060765040139	0.2284580236282444	0.2138101057861774	0.47828251787447634	0.0	0.008198745060700412	0.0	0.0
SP13206	1:Del:T:2	0.085098223706858	0.24438549268211177	0.15429436443384387	0.5129002398858128	0.0	0.003321679291373579	0.0	0.0
SP13206	1:Del:T:3	0.34009820752869324	0.23011732944934862	0.13383804529086782	0.28106566759949103	0.0	0.014880750131599268	0.0	0.0
SP13206	1:Del:T:4	0.6932434904877166	0.1110933296208445	0.058302823387038426	0.12556377566657903	0.0	0.011796580837821353	0.0	0.0
SP13206	1:Del:T:5	0.9734163543275646	0.01891757658555383	0.0004874040202413931	0.004313574835333306	0.0	0.0028650902313068606	0.0	0.0
SP13206	1:Ins:C:0	0.07301719749626644	0.8452884974139554	0.05429393320437349	0.013624196474450274	0.0	0.013776175410954423	0.0	0.0
SP13206	1:Ins:C:1	0.012835473609293104	0.2606472672688687	0.23222188300013394	0.41902275319096527	0.0	0.07527262293073878	0.0	0.0
SP13206	1:Ins:C:2	0.04480619223080191	0.25742780179072366	0.3073543578978868	0.34824094214602475	0.0	0.04217070593456294	0.0	0.0
SP13206	1:Ins:C:3	0.12239234705190219	0.38251720998157646	0.40523356677520855	0.08506236305251472	0.0	0.004794513138797864	0.0	0.0
SP13206	1:Ins:C:4	0.5021530871238832	0.264755625464044	0.20592190695018509	0.027054714225248633	0.0	0.00011466623663916314	0.0	0.0
SP13206	1:Ins:C:5	0.38396681031157853	0.5376926532898941	0.041042221394646	0.016586141348695706	0.0	0.02071217365518557	0.0	0.0
SP13206	1:Ins:T:0	0.08724777529537452	0.46391364943356	0.23872423488462738	0.165669821357692	0.0	0.04444451902874616	0.0	0.0
SP13206	1:Ins:T:1	0.0001202014902983992	0.39020103029713393	0.42216173761172704	0.1337158847389043	0.0	0.05380114586193641	0.0	0.0
SP13206	1:Ins:T:2	0.14126939070724256	0.24606349961944696	0.5657088708180255	0.026637706345681807	0.0	0.020320532509603143	0.0	0.0
SP13206	1:Ins:T:3	0.13420598356520422	0.4358611394910081	0.3626892769209511	0.06294796149320071	0.0	0.004295638529635907	0.0	0.0
SP13206	1:Ins:T:4	0.2621659932064699	0.503671838122687	0.11334138382208551	0.09414878428427433	0.0	0.026672000564483142	0.0	0.0
SP13206	1:Ins:T:5	0.23079923914093625	0.7191689126552279	0.00902801090717465	0.022094178639800306	0.0	0.018909658656860902	0.0	0.0
SP13206	2:Del:R:0	0.07589451138813134	0.010695566937153976	0.045120690149721886	0.2689681666515131	0.0	0.5993210648734798	0.0	0.0
SP13206	2:Del:R:1	0.07129391590938984	0.063159967129139	0.046101966146336194	0.0820303084995293	0.0	0.7374138423156057	0.0	0.0
SP13206	2:Del:R:2	0.10834824656115526	0.10784724825267553	0.14286597523868333	0.05117399396513625	0.0	0.5897645359823497	0.0	0.0
SP13206	2:Del:R:3	0.6264685023449325	0.0	0.1163998287878487	0.0005274427010283564	0.0	0.25660422616619044	0.0	0.0
SP13206	2:Del:R:4	0.7037302054092898	0.007980506149538437	0.0941132932106988	0.0002823448481340168	0.0	0.19389365038233908	0.0	0.0
SP13206	2:Del:R:5	0.8970574580521988	0.00020670114807846943	0.036297791957231935	0.0007403699461397804	0.0	0.06569767889635078	0.0	0.0
SP13206	3:Del:R:0	0.10737169035826048	0.05644910084156737	0.006006335426110784	0.7730298099865123	0.0	0.05714306338754928	0.0	0.0
SP13206	3:Del:R:1	0.23331896685258735	0.391026132233048	0.005863993445347329	0.16792384824664588	0.0	0.20186705922237141	0.0	0.0
SP13206	3:Del:R:2	0.32875425983876927	0.4429170182127985	0.009323156656555583	0.09840240379244553	0.0	0.12060316149943118	0.0	0.0
SP13206	3:Del:R:3	0.3282801520579237	0.5901189839997334	0.0048939280532179314	0.028676417821980618	0.0	0.04803051806714442	0.0	0.0
SP13206	3:Del:R:4	0.26224520851924216	0.5997760319232162	0.004882637974775766	0.09784875197854591	0.0	0.03524736960421985	0.0	0.0
SP13206	3:Del:R:5	0.35965648173361264	0.5260773717237363	0.002222343589072239	0.07322851981284682	0.0	0.038815283140732036	0.0	0.0
SP13206	4:Del:R:0	0.048796680116590746	0.07408488779707098	0.015172370959688708	0.8098312055152721	0.0	0.0521148556113775	0.0	0.0
SP13206	4:Del:R:1	0.1392528918585169	0.31970191148500615	0.006631594440577861	0.1032559772141494	0.0	0.4311576250017498	0.0	0.0
SP13206	4:Del:R:2	0.16879199408873566	0.3782307604678535	0.0070723306399767556	0.010261660271892467	0.0	0.43564325453154173	0.0	0.0
SP13206	4:Del:R:3	0.3141176793767914	0.22106899439423724	0.0028364394529772946	0.02396540749307139	0.0	0.4380114792829226	0.0	0.0
SP13206	4:Del:R:4	0.16573663088853485	0.3388897980339114	0.00721127191040948	0.035348706983759796	0.0	0.4528135921833844	0.0	0.0
SP13206	4:Del:R:5	0.5523733017458449	0.22126342404621283	0.0	0.032791058649176585	0.0	0.19357221555876578	0.0	0.0
SP13206	5:Del:R:0	0.00014655346303724234	0.0	0.016843672568205247	0.9317075599071333	0.0	0.051302214061624204	0.0	0.0
SP13206	5:Del:R:1	0.03491539235894634	0.4245540144387856	0.01115872141111324	0.19031508231092778	0.0	0.339056789480227	0.0	0.0
SP13206	5:Del:R:2	0.11106469015163335	0.49692381311298733	0.02026632392564162	0.1099704256414983	0.0	0.2617747471682394	0.0	0.0
SP13206	5:Del:R:3	0.15540086343158957	0.5918970356841454	0.027402822616773327	0.00589921661420014	0.0	0.21940006165329148	0.0	0.0
