MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Del:C:0	0.003254687058906711	0.0008599773041714797	0.0027791096470537015	0.0024325094029336468	0.012987453286186793	0.024876799914054573	0.03352431305218488	0.041400728097651156	0.18070352546870708	0.024232061028305905	0.11929860070347786	0.0038544372392789227	0.02943440617091255	0.01670611273586104
1:Del:C:1	0.00035569548695093547	0.002483752676016593	0.002073777548125049	0.0013782357722811867	0.010081099116359838	0.007323990949889776	0.008874213952221908	0.029880542308092117	0.0607323104236275	0.026195466218632647	0.18758540362119674	0.017068418918643146	0.005047038725779203	0.02481080659738609
1:Del:C:2	0.0008628168113500579	0.00021529444900806994	0.00468710819029809	0.0007055844523536337	0.005845130358748066	0.008294579461216927	0.0010830172635905911	0.011903051601624668	0.006721274818061431	0.011768247685265578	0.17329530283808708	0.006054000551690706	0.00445041166676674	0.0020739718662844808
1:Del:C:3	0.001731312064366648	0.0019476853376545478	0.017388861422348613	0.0012439454727955735	0.012506345898150356	0.0025949890265474095	1.8308019043615787e-05	0.013539728275500238	0.013848023488972103	0.006600734384602447	0.05496682554483414	0.001609153784447699	0.004260242779618579	0.00011684366533486922
1:Del:C:4	0.003933469421463087	0.00012024296641925502	0.05122931498626031	0.0003666435444029048	0.022345958976075053	0.002411571686388925	9.914612064676476e-05	4.2824309079518844e-05	0.005375561770659942	0.0036516470346222717	0.03458342060439435	0.0005405993487722327	1.401298464324817e-47	0.001595472721845823
1:Del:C:5	0.028672587934815964	0.0003621486351926251	0.06822882714674101	0.006272270225144894	0.056302287934923714	0.00021855605475131767	0.0004894251915283121	0.00026758299399801897	1.731316414677053e-08	0.005497399016704847	0.013704086887847283	0.0001277630797981999	8.789487031885202e-05	0.0012081451532126408
1:Del:T:0	0.0012240137930530181	0.003747440528240986	0.003877871001168387	0.003332155974530906	0.028541247929679228	0.005123524997907225	0.0043419345299480485	0.0717795593291521	0.10021382808685303	0.06103612693957985	0.034992904681712386	0.01806455196812749	0.030541964112780987	0.03574377951240422
1:Del:T:1	0.0012570144546407392	0.004593163382160128	0.0033444345070995497	0.0006574341807577321	0.025568126998987282	0.000356182156901923	0.0007742226586560718	0.04123405133243068	0.06491673283278943	0.051563316983592816	0.03296942250803113	0.010573938355082645	0.012587523151305504	0.029158792861931033
1:Del:T:2	0.0015534109857253497	0.0035685794407618234	0.009955771241802722	0.0017815608043747488	0.02431372108272626	0.008864670146722346	0.005796944536850788	0.02910598971066065	0.0983585187792778	0.060311612850055096	0.019164823433384298	0.012666030666732695	0.013882259655511008	0.023521710078839533
1:Del:T:3	0.009669628462288528	0.0017724033074500768	0.03815630145429168	0.0024429046456498327	0.019509884509025143	0.014144773301668466	0.00887783867336111	0.008668228171895227	0.12892835289239885	0.04113484421744942	0.0183856369915884	0.01614219305512961	0.0034398168011830423	0.023852563630388204
1:Del:T:4	0.0336230749078095	0.002289711354925501	0.06926967702805996	0.001680520467853057	0.030744815539811766	0.009764850866049527	0.005664382874019793	0.0026444723600661745	0.09700266018509865	0.047290692520182344	0.009345402294857195	0.0016296286819124362	0.00372664427239215	0.014324183013932838
1:Del:T:5	0.7983277982473374	0.02026626151326484	0.2310630942034254	0.028013096571606298	0.07894889550075732	0.003536497896675428	0.040397031462637185	0.007701699443103607	0.015498659618532815	0.01951993309153419	0.0026707230361191136	0.025320103173451115	0.07514539507852108	0.0019907817941135163
1:Ins:C:0	0.0006542829654608795	2.3825570012547813e-05	0.00022199472061901538	0.0002546001420841293	0.006459374492755181	0.001001486808565062	5.138097913004458e-06	0.0004458316721503763	2.9352837120093513e-05	0.00012254440094856988	1.282642120457922e-05	3.597583626365974e-05	0.22785168174844317	1.4387944728788681e-05
1:Ins:C:1	6.77606640238082e-06	0.0007778913370566443	0.0008393723248445895	0.0005716632027179002	0.005570006583220675	3.0431698673965004e-05	0.0004927866428306515	0.003906312047620304	0.005137432364605275	0.008997377144987695	0.004109420650056563	0.001914361606395687	0.04868843858595937	0.004045147871317596
1:Ins:C:2	4.122202794860641e-06	7.317693738514209e-05	0.0006224011312922073	0.0020240220373671037	0.002859525470412336	2.1051147086836863e-05	0.0005270146887596638	0.004773303563415539	0.0020286609911386224	0.0047185150746372525	0.00696204200387001	0.002605818680021912	0.012801290852949024	0.005288625312532531
1:Ins:C:3	7.1755646354176864e-06	0.0010996851489085203	0.0026802121351647656	0.004506139744771645	0.007598339871619828	6.296412146184594e-05	0.002958575896918774	0.00031660191100286284	0.001801155212754253	0.0025480366492550387	0.0073504076106473805	0.0008689910739499851	0.006278428281657398	0.0006693189384334098
1:Ins:C:4	0.0007233362077749916	0.00022477274396806023	0.0023512490418943345	0.00930558021645993	0.013266320343827829	0.00033635180076089453	0.0005591432981600519	0.00038880871053074804	0.0002442955226678123	0.002116017431754997	0.004780807704921414	0.00034094160294216634	0.006538868590068887	0.0010739165625349046
