MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	0.0024785310530569403	0.01685741002205759	0.08852665729820729	0.027875994220376014
1:Del:C:1	0.0009864873840706423	0.007000474068336189	0.06510960262268782	0.01351985622663051
1:Del:C:2	0.001544820034177974	0.002449313068354968	0.03775120433419943	0.007681258786469698
1:Del:C:3	0.004140219150576741	0.0019399653654545545	0.021226073261350394	0.0020779353530087975
1:Del:C:4	0.01006847240962088	0.0011145449700416066	0.01008298721513711	0.0010360708830921795
1:Del:C:5	0.033138035498559475	0.0011336724333887104	0.0024221695834421553	0.0016958830827206838
1:Del:T:0	0.0015330398362129927	0.010501970532350241	0.060635475357994434	0.020171189941465856
1:Del:T:1	0.0015788558137137443	0.007348053334280849	0.043364719743840395	0.012425667750649154
1:Del:T:2	0.0029861979931592943	0.004852959797717631	0.046747884899377826	0.012554274029098452
1:Del:T:3	0.012745351884514094	0.005708697328809648	0.04072829564975109	0.01750328803434968
1:Del:T:4	0.03503420792520046	0.00341716107679531	0.02628611484542489	0.009862094968557358
1:Del:T:5	0.6312205648422241	0.03408625049283728	0.004607727369518386	0.008281930653029122
1:Ins:C:0	0.0011678915165248328	0.018291868260130285	0.004337727727688616	0.012407325273379684
1:Ins:C:1	0.00022487415815703571	0.0037565278192050757	0.0039609984267735855	0.005009959321469069
1:Ins:C:2	0.0001750211952457903	0.0021026620478369297	0.0026776712434366345	0.0019140707998303696
1:Ins:C:3	0.0006425753212533892	0.001770084150484763	0.0035746740060858427	0.001830691915965872
1:Ins:C:4	0.002543592234142125	0.0030713940446730702	0.0013640430734085385	0.0010796584325726145
1:Ins:C:5	0.01414866019040346	0.022193982005119323	0.003945028907770336	0.0022013034938299825
1:Ins:T:0	0.0012926698382943868	0.01154450966976583	0.008015138008631765	0.008316868897527457
1:Ins:T:1	0.00044164107617689297	0.009049659888260066	0.02974073830526322	0.0078051902132574465
1:Ins:T:2	0.003843157342635095	0.006770161157473922	0.01733295200392604	0.002188289338519098
1:Ins:T:3	0.002407640379387885	0.007227719807997346	0.01228700894396752	0.0030300723493564873
1:Ins:T:4	0.0033789511932991443	0.013198987571522594	0.009747300632297992	0.0011678034607029986
1:Ins:T:5	0.1413462783396244	0.5808084011077881	0.12224898000247776	0.006689573012990877
2:Del:R:0	0.002337292362935841	0.006201061822939664	0.015532740210182965	0.006606412942055613
2:Del:R:1	0.0046506682503968475	0.011709076091647149	0.018821003632619977	0.007733876798301936
2:Del:R:2	0.002364602042362094	0.002853204830316827	0.007143736477009952	0.002008817645146337
2:Del:R:3	0.0077953539649024605	0.001104037315405435	0.00160275503367302	0.0009558195585850626
2:Del:R:4	0.003939079397823662	0.00014100336929004698	0.0011237225918434035	0.001522750458389055
2:Del:R:5	0.010975532634183764	4.880111173406476e-05	0.0009529910608305769	0.002119939248254923
3:Del:R:0	0.0008014871639898047	0.0021749713504686952	0.005104315244825557	0.0057877722708508375
3:Del:R:1	0.005358966016210616	0.00964621381368488	0.018900137189775706	0.003792558941349853
3:Del:R:2	0.0018641583644784987	0.0022151430684607476	0.00447234557941556	0.0019020327394537163
3:Del:R:3	0.000684434017748572	0.0005058544700113998	0.0012639838875298892	0.0005189519037215362
3:Del:R:4	0.0004009346166276373	0.00023484053464471798	0.0001346940494241622	0.00045338441875372834
3:Del:R:5	0.0005158693852717988	0.00031402343985973856	7.410023724596426e-05	0.0001125011417576527
4:Del:R:0	0.00024115442691254429	0.002225277660181746	0.005040310369804501	0.006437790209893137
4:Del:R:1	0.0023464955762028694	0.010314854364842176	0.011106151714920997	0.007947214376181365
4:Del:R:2	0.0009822445455938578	0.0038716843212023375	0.0017530976471156734	0.0014861886380094801
4:Del:R:3	0.000612715741735883	0.0016357058280846103	0.0012674337671342074	0.0005873359337874717
4:Del:R:4	0.00032947948857326993	0.0004970451141707599	7.133800124946355e-05	0.0008522737045615969
4:Del:R:5	0.0005321858861134387	0.00033476794101261476	8.988095639431037e-05	0.00010434674074588201
5:Del:R:0	0.0	0.00560699203517288	0.043071638587862254	0.11719281569123269
5:Del:R:1	0.0003709562341828132	0.007236055755056441	0.004238824014319107	0.0076468992372974755
5:Del:R:2	0.0003204044821904972	0.0013004559368710034	0.00015322854658055717	0.0011700357162044385
5:Del:R:3	0.00017303720473137217	0.0005038340994360623	4.365019726459307e-05	0.0003794592981215095
5:Del:R:4	5.308186893671518e-05	1.1799964281105912e-05	4.414625293502894e-06	8.771279984440383e-05
5:Del:R:5	5.963401992630679e-05	6.97385182617527e-06	8.455061909999006e-05	0.00013830960429500827
2:Ins:R:0	0.0018935109535232187	0.010643613329157232	0.004943473404273391	0.010851837554946541
2:Ins:R:1	0.00023366618348518386	0.005095606709364802	0.004449841696768999	0.0035435336048249156
2:Ins:R:2	0.0003175117250066251	0.0026447215594816954	0.00209081939541079	0.0010656595319596819
2:Ins:R:3	0.0008705837331945077	0.001171304858653457	0.0011626832556794397	0.0017172289450536483
2:Ins:R:4	0.0038769624242559076	0.002976350407116115	0.0005857188654922529	0.0011897530966234627
2:Ins:R:5	0.018622321523725987	0.02232188792899251	0.0013451898754500392	0.0031584599876077844
3:Ins:R:0	0.0003364486957434565	0.00465394597442355	0.0007378989941940261	0.00792130865593208
3:Ins:R:1	4.106340112912221e-05	0.003090491278562695	0.003624092508107424	0.002058454065263504
3:Ins:R:2	8.776871534792008e-05	0.0003962871592011652	0.00080886452156264	0.0005260992460534908
3:Ins:R:3	9.38681437401101e-05	0.00010793024679882635	0.00035869155236024854	0.00039244927062100034
3:Ins:R:4	0.0001686351131502306	0.0001845556449234209	5.137733569055669e-05	1.0828618743204954e-05
3:Ins:R:5	0.0014025516924448312	0.0016919947613496333	0.00025882913248441496	0.00016795363580769163
4:Ins:R:0	0.0014219436631537974	0.006759495362930465	0.0007829095885931814	0.009734249855391681
4:Ins:R:1	5.64644770565792e-05	0.003292846134863794	0.005048529328778386	0.0007477251851378242
4:Ins:R:2	0.0001413714638329111	0.00035749385324379546	0.0008008063481247518	0.0010441497214560514
4:Ins:R:3	0.0003553976980037987	0.00027925496293391917	4.096893839659308e-05	0.00046652688895811424
4:Ins:R:4	0.00048225389065919443	0.0008379129762761295	0.00014298968023544135	0.00010973880804105107
