MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
1:Ins:T:3	4.75E-04	4.69E-05	3.85E-04	1.64E-04	2.20E-04	1.89E-03	1.35E-04	8.69E-04	1.76E-03	1.15E-03	1.93E-03	2.21E-04	3.30E-03	1.89E-03	1.19E-03	8.35E-04	1.44E-03	1.02E-03
1:Ins:T:4	5.07E-04	1.01E-04	1.78E-05	3.77E-04	4.20E-04	1.22E-03	2.34E-04	1.31E-03	6.82E-04	7.59E-04	1.48E-03	2.24E-04	1.17E-03	2.49E-03	5.33E-04	6.74E-04	5.31E-04	6.61E-04
1:Ins:T:5	4.05E-03	6.02E-04	8.54E-04	3.85E-03	9.37E-03	4.60E-03	2.40E-03	2.59E-03	4.95E-03	2.53E-03	1.56E-02	6.08E-03	4.50E-03	6.07E-03	5.57E-03	3.99E-03	3.19E-03	3.96E-03
2:Del:R:0	3.01E-04	1.58E-03	6.25E-04	6.48E-04	2.88E-04	3.69E-03	4.54E-04	3.34E-03	1.44E-03	5.79E-04	1.55E-03	2.39E-03	3.35E-03	2.64E-03	1.58E-03	1.18E-03	2.25E-03	8.54E-04
2:Del:R:1	2.57E-04	1.17E-03	3.08E-04	2.95E-04	5.32E-04	1.90E-03	3.63E-04	1.59E-03	1.65E-03	1.00E-03	1.72E-03	3.43E-03	2.87E-03	1.86E-03	2.47E-03	9.42E-04	1.78E-03	7.68E-04
2:Del:R:2	5.12E-05	2.95E-04	2.71E-04	3.67E-04	4.65E-04	1.03E-03	1.37E-04	3.68E-04	8.83E-04	5.52E-04	6.28E-04	1.46E-03	6.83E-04	1.15E-03	6.54E-04	1.67E-04	9.92E-04	4.05E-04
2:Del:R:3	3.82E-05	1.40E-47	2.44E-04	1.90E-04	9.11E-06	1.02E-03	1.64E-04	1.23E-04	9.55E-04	6.86E-05	8.72E-04	9.90E-04	1.04E-03	1.03E-03	5.10E-04	4.73E-04	9.34E-04	3.58E-04
2:Del:R:4	7.85E-05	2.04E-05	1.12E-04	4.56E-05	6.90E-05	4.36E-04	3.22E-05	2.58E-04	1.04E-03	6.52E-05	6.62E-04	4.21E-04	5.32E-04	1.47E-03	2.75E-04	4.01E-04	8.00E-04	3.85E-04
2:Del:R:5	8.24E-09	4.51E-08	2.90E-04	6.96E-05	1.93E-05	1.68E-03	7.42E-05	2.83E-03	4.84E-03	2.03E-09	2.12E-03	9.03E-05	2.83E-03	5.80E-03	5.80E-04	1.14E-03	2.04E-03	2.52E-03
3:Del:R:0	2.33E-04	1.42E-03	1.61E-04	7.25E-05	2.84E-04	1.89E-03	2.84E-04	2.11E-03	1.08E-03	3.35E-04	1.18E-03	3.39E-04	1.55E-03	1.58E-03	6.86E-04	1.92E-04	9.81E-04	7.70E-04
3:Del:R:1	3.36E-04	3.92E-04	3.51E-04	2.94E-04	7.19E-04	2.29E-03	3.10E-04	1.07E-03	7.34E-04	7.21E-04	2.66E-03	6.78E-04	1.55E-03	9.87E-04	3.82E-03	2.36E-04	1.58E-03	1.22E-03
3:Del:R:2	5.67E-05	3.93E-05	0.00E+00	6.67E-05	3.59E-04	7.53E-04	1.05E-04	1.46E-06	4.42E-04	3.42E-04	9.65E-04	8.05E-05	6.87E-04	4.08E-04	2.00E-03	1.40E-47	6.59E-04	2.98E-04
3:Del:R:3	3.61E-05	3.12E-05	1.83E-09	1.53E-05	6.62E-05	2.97E-04	3.25E-05	7.27E-05	1.86E-04	6.13E-06	2.06E-04	8.25E-05	2.84E-04	2.54E-04	4.35E-04	2.67E-04	2.67E-04	6.86E-04
3:Del:R:4	9.77E-10	4.67E-10	3.54E-09	9.97E-05	5.33E-06	2.18E-08	2.22E-05	2.78E-04	1.62E-05	1.93E-05	4.69E-08	4.54E-09	3.69E-08	3.93E-08	3.59E-04	1.37E-09	7.45E-08	1.21E-03
3:Del:R:5	3.92E-09	3.21E-10	7.94E-08	1.15E-04	5.71E-08	8.22E-06	0.00E+00	3.08E-04	2.71E-05	2.88E-05	9.55E-05	2.31E-08	2.78E-05	1.68E-05	4.49E-04	2.33E-05	5.99E-05	1.58E-03
4:Del:R:0	1.19E-04	1.21E-03	2.11E-04	1.47E-05	1.11E-04	1.82E-03	1.36E-04	1.87E-03	1.83E-03	3.33E-04	1.26E-03	4.22E-04	1.95E-03	1.43E-03	6.30E-04	6.77E-04	1.40E-03	8.21E-04
4:Del:R:1	1.20E-05	9.12E-05	4.49E-04	1.48E-04	9.29E-05	3.08E-03	3.42E-04	1.10E-03	3.52E-03	3.71E-05	1.76E-03	9.80E-04	2.80E-03	3.54E-03	4.88E-03	4.43E-04	2.56E-03	1.61E-03
4:Del:R:2	1.38E-04	4.27E-05	5.22E-05	5.77E-05	1.15E-04	1.15E-03	0.00E+00	4.09E-04	1.02E-03	5.57E-05	9.76E-04	1.95E-04	8.69E-04	1.11E-03	1.82E-03	3.27E-04	1.62E-03	1.14E-03
4:Del:R:3	1.26E-05	3.34E-05	0.00E+00	1.38E-04	1.37E-08	2.29E-04	1.49E-05	9.44E-05	1.39E-04	2.35E-09	1.86E-04	2.13E-05	2.15E-04	8.03E-05	1.14E-03	1.23E-04	3.49E-05	3.23E-03
4:Del:R:4	2.45E-05	1.26E-05	1.57E-05	1.14E-04	6.62E-06	1.54E-05	3.68E-05	7.00E-05	1.72E-08	6.06E-06	1.06E-04	6.70E-05	1.72E-07	5.20E-05	5.30E-04	1.86E-09	1.30E-04	1.65E-03
4:Del:R:5	1.10E-05	0.00E+00	1.83E-05	9.46E-06	2.09E-05	1.04E-04	0.00E+00	1.07E-04	1.67E-04	1.81E-09	9.38E-05	3.37E-05	2.61E-04	2.64E-04	3.48E-04	8.53E-05	2.87E-04	2.34E-04
5:Del:R:0	2.51E-05	8.51E-03	3.94E-03	2.28E-04	1.14E-04	4.52E-03	1.50E-03	2.94E-03	3.04E-03	2.77E-03	2.45E-03	8.91E-04	1.65E-03	2.06E-03	7.25E-04	5.01E-04	7.06E-03	3.32E-03
5:Del:R:1	1.49E-04	1.16E-04	2.02E-04	1.07E-04	2.93E-04	3.15E-03	7.23E-04	8.25E-04	1.57E-03	9.68E-05	1.79E-03	6.36E-05	2.33E-03	2.05E-03	3.25E-03	1.92E-08	7.38E-03	1.52E-03
5:Del:R:2	6.95E-06	2.66E-05	4.12E-05	1.44E-04	7.11E-05	5.29E-04	1.33E-04	2.80E-04	6.48E-04	1.51E-05	6.16E-04	1.44E-04	4.59E-04	8.42E-04	7.02E-04	9.52E-05	1.24E-03	3.67E-04
5:Del:R:3	5.00E-05	2.37E-05	3.05E-05	7.16E-06	1.23E-05	1.91E-04	8.22E-05	1.56E-04	2.68E-04	7.90E-06	2.01E-04	1.40E-04	2.19E-04	3.60E-04	1.86E-04	7.94E-05	3.92E-04	1.17E-04
5:Del:R:4	1.00E-08	1.29E-09	2.15E-06	3.59E-09	1.79E-05	7.83E-05	1.65E-10	4.31E-05	6.27E-05	3.54E-05	3.84E-05	5.44E-05	5.75E-05	5.30E-05	1.06E-04	3.47E-05	9.36E-05	9.84E-05
5:Del:R:5	1.13E-08	2.08E-05	1.70E-05	7.00E-06	1.06E-09	1.52E-05	7.53E-10	2.31E-05	1.62E-05	1.73E-09	2.40E-05	4.53E-09	1.21E-05	2.25E-05	1.90E-08	4.77E-06	1.18E-05	1.78E-05
2:Ins:R:0	2.85E-04	1.62E-04	6.77E-04	9.98E-47	0.00E+00	1.69E-03	8.80E-05	1.28E-03	4.31E-03	1.09E-03	2.23E-03	3.26E-08	2.70E-03	3.92E-03	4.74E-04	3.98E-03	2.02E-03	5.27E-05
2:Ins:R:1	1.43E-04	2.80E-04	4.06E-04	2.14E-06	8.04E-05	9.39E-04	2.43E-04	1.11E-03	2.29E-03	4.96E-04	1.94E-03	2.67E-04	3.61E-03	3.13E-03	2.01E-04	1.37E-03	1.85E-03	1.55E-04
2:Ins:R:2	8.80E-05	6.82E-05	1.49E-04	3.84E-05	3.45E-05	9.68E-04	1.87E-04	2.02E-04	9.19E-04	2.36E-04	1.70E-03	2.06E-04	2.35E-03	1.67E-03	1.99E-04	2.96E-04	1.71E-03	1.40E-04
2:Ins:R:3	1.52E-04	4.50E-05	1.83E-04	3.38E-05	1.62E-05	7.05E-04	1.24E-04	2.35E-04	9.06E-04	1.96E-04	9.46E-04	1.62E-04	6.83E-04	7.85E-04	2.50E-04	1.14E-04	8.48E-04	1.88E-04
2:Ins:R:4	2.46E-04	7.32E-05	8.63E-05	5.58E-05	1.64E-04	2.27E-04	1.04E-04	1.71E-04	8.93E-04	1.40E-47	9.22E-04	2.53E-04	7.98E-04	1.58E-03	3.28E-04	3.16E-04	6.75E-04	2.85E-04
2:Ins:R:5	1.79E-03	7.53E-05	2.94E-04	7.08E-09	4.19E-04	1.12E-03	2.03E-04	2.26E-04	3.88E-03	3.63E-04	8.27E-03	2.08E-05	7.46E-04	1.18E-02	1.91E-04	3.72E-04	6.68E-04	7.81E-04
3:Ins:R:0	1.07E-08	3.09E-05	4.54E-04	4.01E-09	5.69E-05	1.72E-03	1.30E-04	3.28E-04	2.13E-03	4.69E-04	1.32E-03	2.59E-05	1.62E-03	2.17E-03	3.22E-04	1.45E-03	1.34E-03	2.24E-04
3:Ins:R:1	1.06E-04	1.71E-04	3.20E-04	1.37E-04	1.94E-04	1.00E-03	7.79E-05	3.93E-04	1.08E-03	2.13E-05	1.58E-03	1.97E-04	2.53E-03	1.18E-03	6.11E-04	6.66E-04	1.12E-03	2.94E-04
3:Ins:R:2	7.36E-09	2.24E-05	3.03E-05	8.64E-05	4.36E-05	2.20E-04	5.90E-05	2.47E-04	3.59E-04	7.40E-05	5.61E-04	2.93E-05	7.11E-04	3.89E-04	7.67E-05	2.30E-04	3.30E-04	6.16E-05
3:Ins:R:3	1.60E-08	8.92E-06	3.48E-05	4.74E-06	5.37E-10	7.77E-05	1.26E-05	3.63E-05	8.82E-05	1.05E-08	7.16E-05	1.14E-08	7.11E-05	9.22E-05	7.94E-05	2.03E-05	8.95E-05	1.70E-05
3:Ins:R:4	5.50E-07	9.82E-06	1.18E-05	3.39E-05	1.67E-05	4.23E-05	1.16E-09	2.64E-05	6.09E-05	5.20E-05	6.57E-05	4.29E-10	1.08E-04	1.46E-04	1.40E-04	1.04E-04	1.25E-04	1.60E-04
3:Ins:R:5	7.03E-05	3.09E-05	0.00E+00	7.34E-05	5.13E-05	3.14E-04	1.52E-05	2.19E-04	4.27E-04	9.30E-05	5.01E-04	1.63E-04	3.09E-04	8.71E-04	6.73E-05	3.03E-05	3.45E-04	2.71E-04
4:Ins:R:0	7.89E-08	3.35E-05	8.10E-04	4.91E-08	1.09E-05	1.86E-03	1.63E-04	4.97E-04	5.10E-03	1.87E-03	1.97E-03	7.68E-05	1.56E-03	4.09E-03	3.77E-05	3.46E-03	1.50E-03	1.46E-09
4:Ins:R:1	1.12E-04	1.53E-05	7.68E-05	2.22E-05	2.34E-04	9.05E-04	1.21E-04	2.95E-04	1.29E-03	7.48E-04	3.39E-03	1.15E-04	4.96E-03	1.85E-03	4.21E-04	7.81E-04	2.17E-03	4.38E-04
4:Ins:R:2	5.81E-06	1.23E-05	5.92E-05	2.35E-05	1.63E-05	1.85E-04	5.90E-05	1.50E-04	3.86E-04	0.00E+00	3.38E-04	4.55E-05	4.53E-04	5.04E-04	3.43E-05	1.50E-04	4.83E-04	1.28E-08
4:Ins:R:3	1.09E-05	1.23E-06	6.34E-05	9.64E-05	4.59E-05	2.16E-04	2.38E-05	1.52E-04	2.37E-04	1.60E-05	2.17E-04	8.90E-05	2.85E-04	2.95E-04	1.70E-04	1.21E-04	3.65E-04	4.13E-05
4:Ins:R:4	2.03E-05	5.07E-06	7.67E-06	8.40E-08	1.89E-05	2.14E-04	3.64E-06	6.00E-05	2.93E-04	1.48E-05	2.21E-04	5.42E-05	2.70E-04	5.18E-04	1.76E-04	1.16E-04	3.34E-04	1.08E-07
4:Ins:R:5	9.65E-05	2.03E-05	1.50E-05	2.60E-05	3.57E-05	2.77E-04	0.00E+00	1.63E-04	2.41E-04	4.51E-05	3.31E-04	2.27E-04	3.32E-04	6.23E-04	2.88E-04	1.10E-04	5.48E-04	3.38E-04
5:Ins:R:0	2.84E-08	2.81E-08	5.11E-03	3.51E-08	3.42E-05	3.78E-05	2.01E-08	1.04E-07	1.33E-02	8.79E-08	7.39E-07	1.70E-08	4.41E-05	2.84E-03	6.65E-08	1.34E-03	2.44E-03	5.53E-08
5:Ins:R:1	6.72E-04	8.12E-05	3.29E-04	6.06E-04	3.14E-04	4.67E-03	8.16E-04	1.48E-03	3.16E-03	1.27E-03	4.18E-03	8.06E-04	3.98E-03	3.95E-03	3.04E-03	6.07E-04	5.60E-03	2.14E-03
5:Ins:R:2	7.45E-05	1.72E-05	6.38E-05	4.75E-05	5.27E-05	4.76E-04	9.39E-05	1.95E-04	6.56E-04	5.47E-05	6.11E-04	9.00E-05	6.06E-04	1.07E-03	2.80E-04	4.83E-04	8.48E-04	1.60E-04
5:Ins:R:3	3.50E-05	3.63E-05	8.61E-06	3.44E-05	1.17E-05	1.40E-04	0.00E+00	1.03E-04	2.28E-04	9.72E-10	2.47E-04	8.06E-05	2.08E-04	3.48E-04	2.22E-05	3.19E-05	3.03E-04	1.68E-04
5:Ins:R:4	3.47E-08	3.65E-06	0.00E+00	7.73E-05	3.79E-05	9.16E-05	1.14E-05	7.21E-05	5.70E-05	3.85E-05	8.02E-05	4.83E-05	1.26E-04	1.56E-04	9.43E-05	7.57E-05	1.23E-04	2.34E-04
5:Ins:R:5	6.14E-06	0.00E+00	1.02E-09	1.26E-08	1.71E-05	6.85E-05	0.00E+00	1.97E-05	1.02E-04	1.60E-09	8.48E-05	4.07E-06	1.35E-04	1.39E-04	7.90E-05	4.35E-09	2.15E-04	1.86E-05
2:Del:M:1	1.25E-04	1.33E-03	2.75E-04	4.87E-04	2.78E-04	2.84E-03	2.37E-04	2.04E-03	2.30E-03	8.61E-04	1.58E-03	4.71E-03	2.07E-03	2.45E-03	1.45E-03	8.42E-04	1.52E-03	1.41E-03
3:Del:M:1	4.98E-05	1.60E-03	4.66E-05	9.66E-05	1.97E-04	2.77E-03	3.06E-04	2.40E-03	1.45E-03	2.80E-04	8.87E-04	2.98E-04	1.64E-03	1.39E-03	5.75E-04	2.32E-04	1.15E-03	6.55E-04
3:Del:M:2	1.41E-04	7.77E-04	4.78E-05	2.22E-04	2.00E-04	1.46E-03	4.11E-04	1.38E-03	1.22E-03	3.45E-04	1.63E-03	7.27E-04	2.11E-03	1.36E-03	3.15E-03	2.74E-04	1.20E-03	1.03E-03
4:Del:M:1	6.14E-05	1.22E-03	5.27E-05	8.37E-05	5.63E-05	2.19E-03	5.28E-04	1.78E-03	2.21E-03	7.85E-05	9.66E-04	1.50E-04	1.59E-03	2.36E-03	1.09E-03	5.44E-04	1.42E-03	6.32E-04
4:Del:M:2	9.91E-05	5.08E-04	1.49E-04	4.07E-04	1.01E-04	1.24E-03	4.25E-04	1.58E-03	8.58E-04	1.56E-05	1.23E-03	8.47E-04	1.03E-03	1.45E-03	2.00E-03	4.30E-04	1.32E-03	1.03E-03
4:Del:M:3	1.76E-04	3.70E-04	1.65E-05	3.07E-47	4.14E-05	1.00E-03	3.49E-04	1.51E-03	1.18E-03	1.36E-04	2.69E-03	9.85E-04	1.75E-03	1.66E-03	3.50E-03	3.56E-04	2.41E-03	9.41E-04
5:Del:M:1	3.25E-04	6.44E-03	2.56E-03	1.11E-03	2.53E-04	5.28E-03	3.56E-03	1.86E-03	4.08E-03	2.28E-03	4.59E-03	6.77E-04	1.85E-03	2.71E-03	9.52E-04	1.17E-03	3.37E-03	2.98E-03
5:Del:M:2	2.24E-04	3.68E-03	6.25E-04	5.44E-04	6.33E-04	2.97E-03	3.27E-03	1.84E-03	2.03E-03	1.51E-03	2.64E-03	3.74E-04	2.02E-03	2.78E-03	1.18E-03	3.69E-04	2.93E-03	2.51E-03
5:Del:M:3	3.44E-05	1.26E-03	2.23E-04	2.27E-04	5.27E-04	2.07E-03	3.03E-03	1.64E-03	3.41E-04	2.87E-04	1.00E-03	4.49E-04	1.68E-03	1.43E-03	2.07E-03	5.75E-04	2.66E-03	7.56E-04
5:Del:M:4	1.62E-04	4.46E-04	1.97E-04	2.39E-04	1.76E-05	2.25E-03	2.14E-03	1.15E-03	8.24E-04	4.27E-04	8.45E-04	6.79E-04	1.08E-03	7.78E-04	4.65E-04	4.82E-04	2.32E-03	8.91E-04
5:Del:M:5	5.34E-05	1.10E-04	3.19E-04	2.20E-04	2.25E-04	6.68E-04	5.04E-03	3.89E-04	1.49E-03	2.63E-04	1.30E-03	3.51E-04	1.52E-03	1.44E-03	1.10E-04	4.95E-04	1.58E-02	4.06E-04
