MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Ins:T:0	2.92E-05	1.87E-04	1.39E-03	3.11E-04	9.94E-05	5.71E-04	3.28E-04	2.64E-04	5.18E-04
1:Ins:T:1	1.99E-05	1.66E-04	2.69E-03	7.81E-04	2.22E-04	1.39E-03	3.48E-04	2.01E-04	3.55E-04
1:Ins:T:2	3.20E-05	1.96E-04	1.80E-03	5.99E-04	1.78E-04	8.53E-04	2.14E-04	2.65E-04	1.58E-04
1:Ins:T:3	2.25E-05	1.33E-04	1.03E-03	2.88E-04	9.79E-05	5.76E-04	2.02E-04	2.42E-04	1.73E-04
1:Ins:T:4	3.83E-05	1.21E-04	4.09E-04	1.37E-04	4.08E-05	2.60E-04	1.24E-04	2.00E-04	1.38E-04
1:Ins:T:5	1.25E-03	2.81E-03	8.75E-03	2.32E-03	4.71E-04	4.14E-03	3.83E-03	1.66E-03	1.27E-03
2:Del:R:0	6.49E-05	1.37E-04	5.24E-04	1.75E-04	2.31E-04	8.83E-04	2.83E-04	4.91E-04	3.38E-04
2:Del:R:1	7.89E-05	2.52E-04	4.86E-04	2.44E-04	2.50E-04	2.15E-03	2.15E-04	9.01E-04	2.12E-04
2:Del:R:2	5.51E-05	9.01E-05	4.98E-04	2.22E-04	9.44E-05	5.98E-04	1.60E-04	2.58E-04	4.20E-04
2:Del:R:3	2.91E-04	2.27E-05	2.34E-03	3.61E-04	9.17E-06	6.30E-04	1.35E-04	3.84E-05	1.88E-03
2:Del:R:4	1.86E-04	0.00E+00	1.42E-03	2.07E-04	6.10E-06	4.60E-04	7.19E-05	4.04E-10	1.19E-03
2:Del:R:5	5.44E-04	1.56E-05	3.97E-03	3.75E-04	1.19E-05	1.10E-03	3.05E-04	6.43E-05	3.42E-03
3:Del:R:0	2.62E-05	2.14E-05	2.43E-04	1.19E-04	1.37E-04	3.13E-04	7.37E-05	3.13E-04	2.21E-04
3:Del:R:1	4.55E-05	1.31E-04	4.61E-04	1.40E-04	1.44E-04	1.05E-03	7.38E-05	2.47E-04	3.01E-04
3:Del:R:2	2.47E-05	6.82E-05	1.87E-04	4.55E-05	4.51E-05	3.32E-04	8.40E-05	1.34E-04	1.41E-04
3:Del:R:3	1.02E-05	3.26E-05	5.35E-05	1.84E-05	7.07E-06	1.33E-04	7.95E-05	0.00E+00	4.38E-05
3:Del:R:4	1.24E-05	1.93E-05	6.95E-05	2.95E-05	6.43E-06	7.96E-05	1.08E-09	6.56E-05	7.27E-05
3:Del:R:5	2.01E-05	2.49E-05	9.38E-05	1.12E-06	1.51E-06	1.02E-04	1.15E-05	1.03E-05	9.44E-05
4:Del:R:0	1.18E-05	1.78E-05	2.35E-04	1.05E-04	1.31E-04	2.50E-04	1.63E-04	2.72E-04	2.20E-04
4:Del:R:1	4.30E-05	1.47E-04	3.89E-04	8.95E-05	7.18E-05	9.77E-04	2.64E-04	3.36E-04	2.45E-04
4:Del:R:2	2.24E-05	6.60E-05	1.87E-04	6.85E-05	3.58E-05	3.11E-04	8.61E-05	7.80E-05	1.55E-04
4:Del:R:3	1.88E-05	3.74E-05	1.02E-04	2.31E-05	6.33E-06	1.99E-04	9.22E-05	8.20E-05	9.06E-05
4:Del:R:4	9.39E-06	3.29E-05	6.14E-05	2.55E-05	8.61E-06	4.73E-05	2.71E-05	2.50E-05	5.94E-05
4:Del:R:5	1.93E-05	1.33E-05	1.03E-04	8.11E-06	0.00E+00	8.57E-05	2.73E-05	2.16E-05	8.62E-05
5:Del:R:0	1.40E-47	0.00E+00	6.12E-05	3.63E-04	1.04E-03	4.49E-04	1.48E-03	9.96E-04	1.90E-03
5:Del:R:1	1.26E-05	8.49E-05	5.47E-04	8.02E-05	1.02E-04	4.57E-04	2.37E-04	9.86E-05	4.04E-04
5:Del:R:2	1.09E-05	4.63E-05	1.09E-04	3.74E-05	3.19E-05	1.62E-04	5.79E-05	4.91E-05	7.91E-05
5:Del:R:3	7.26E-06	1.55E-05	5.86E-05	1.08E-05	7.44E-06	8.79E-05	0.00E+00	2.28E-05	5.28E-05
5:Del:R:4	3.73E-06	1.02E-05	9.87E-06	1.38E-06	4.87E-07	2.26E-05	1.82E-05	3.37E-06	1.41E-06
5:Del:R:5	2.88E-06	5.78E-06	2.23E-05	1.43E-05	8.21E-07	1.81E-05	6.70E-07	1.79E-05	2.60E-05
2:Ins:R:0	7.65E-05	2.10E-04	1.11E-03	1.81E-04	4.60E-05	5.34E-04	5.32E-04	1.67E-04	4.79E-04
2:Ins:R:1	1.19E-05	8.43E-05	7.15E-04	1.54E-04	1.07E-04	4.22E-04	1.69E-04	1.43E-04	9.40E-05
2:Ins:R:2	1.66E-05	7.37E-05	3.28E-04	8.36E-05	5.81E-05	1.77E-04	1.61E-04	1.54E-04	1.00E-04
2:Ins:R:3	2.81E-05	6.27E-05	1.65E-04	5.36E-05	3.42E-05	1.31E-04	6.45E-05	5.98E-05	1.19E-04
2:Ins:R:4	5.97E-05	1.29E-04	2.52E-04	2.46E-05	4.00E-05	1.05E-04	1.75E-04	1.05E-04	3.40E-04
2:Ins:R:5	1.96E-04	3.65E-04	1.09E-03	1.38E-04	6.42E-05	4.04E-04	4.66E-04	1.96E-04	1.22E-03
3:Ins:R:0	1.60E-05	9.92E-05	5.16E-04	9.75E-05	1.10E-05	2.62E-04	2.66E-04	3.98E-05	2.64E-04
3:Ins:R:1	4.69E-07	5.28E-05	5.84E-04	1.11E-04	9.04E-05	4.27E-04	1.43E-04	1.30E-04	1.07E-04
3:Ins:R:2	6.11E-06	2.58E-05	1.33E-04	3.58E-05	1.56E-05	8.45E-05	3.96E-05	3.34E-05	4.45E-05
3:Ins:R:3	5.03E-06	1.94E-05	1.50E-05	2.53E-06	1.17E-05	4.69E-05	3.50E-05	0.00E+00	2.12E-05
3:Ins:R:4	4.56E-06	1.68E-05	3.59E-05	4.95E-06	1.49E-05	9.48E-06	2.79E-05	3.84E-05	2.72E-05
3:Ins:R:5	3.05E-05	4.16E-05	1.37E-04	2.01E-05	1.51E-05	1.26E-04	3.61E-05	1.37E-10	1.78E-04
4:Ins:R:0	6.06E-05	1.77E-04	7.20E-04	1.53E-04	4.55E-05	4.57E-04	4.26E-04	1.17E-04	3.24E-04
4:Ins:R:1	3.68E-06	7.24E-05	6.57E-04	1.29E-04	9.49E-05	3.89E-04	8.55E-05	3.51E-05	5.56E-05
4:Ins:R:2	1.03E-05	3.22E-05	8.33E-05	2.89E-05	4.29E-06	3.79E-05	4.02E-05	2.32E-06	4.94E-05
4:Ins:R:3	1.32E-05	1.93E-05	6.34E-05	1.19E-05	5.66E-06	6.71E-05	2.09E-05	2.86E-05	6.46E-05
4:Ins:R:4	1.16E-05	3.60E-05	6.73E-05	8.25E-06	6.21E-06	5.64E-05	4.37E-05	3.83E-05	5.70E-05
4:Ins:R:5	5.62E-06	4.10E-05	8.84E-05	2.72E-05	1.21E-06	1.54E-04	7.41E-05	3.30E-05	6.67E-05
5:Ins:R:0	1.43E-04	4.50E-05	5.32E-04	0.00E+00	3.97E-06	2.79E-09	3.33E-03	4.82E-05	1.23E-03
5:Ins:R:1	1.30E-06	1.45E-04	1.62E-03	2.41E-04	2.81E-04	9.53E-04	4.35E-04	0.00E+00	5.84E-04
5:Ins:R:2	6.93E-06	4.02E-05	1.15E-04	1.97E-05	3.23E-05	1.03E-04	6.52E-05	3.40E-05	9.89E-05
5:Ins:R:3	3.70E-06	1.41E-05	7.13E-05	1.24E-06	2.48E-05	8.53E-05	3.38E-05	2.56E-05	2.18E-05
5:Ins:R:4	1.03E-06	1.09E-05	2.42E-05	9.99E-06	1.08E-05	4.64E-05	3.70E-05	1.95E-10	5.04E-05
5:Ins:R:5	6.96E-07	1.22E-05	4.18E-05	2.41E-07	5.20E-06	4.90E-05	2.15E-06	8.32E-06	1.10E-05
2:Del:M:1	8.70E-05	2.09E-04	9.42E-04	3.10E-04	2.32E-04	2.27E-03	1.71E-04	1.01E-03	5.24E-04
3:Del:M:1	1.07E-05	2.97E-05	1.77E-04	8.78E-05	1.59E-04	3.00E-04	2.07E-04	2.88E-04	6.72E-05
3:Del:M:2	2.83E-05	9.65E-05	2.53E-04	9.06E-05	1.19E-04	5.28E-04	1.71E-04	2.44E-04	2.17E-04
4:Del:M:1	2.04E-05	4.79E-05	2.29E-04	5.13E-05	1.27E-04	3.21E-04	2.32E-04	2.55E-04	2.39E-04
4:Del:M:2	1.15E-05	5.49E-05	2.37E-04	7.22E-05	1.06E-04	4.97E-04	1.81E-04	2.17E-04	3.11E-04
4:Del:M:3	1.63E-05	1.00E-04	2.43E-04	1.11E-04	9.97E-05	6.34E-04	2.57E-04	2.15E-04	2.05E-04
5:Del:M:1	3.81E-05	1.78E-04	6.83E-04	3.91E-04	7.25E-04	7.87E-04	1.08E-03	9.79E-04	2.30E-03
5:Del:M:2	4.76E-06	1.74E-05	1.17E-03	2.27E-04	1.57E-03	4.49E-04	4.76E-04	4.88E-04	6.76E-03
5:Del:M:3	2.10E-05	8.37E-05	8.29E-04	1.66E-04	1.49E-03	1.72E-04	2.75E-04	3.39E-04	5.63E-03
5:Del:M:4	7.42E-06	4.67E-05	5.30E-04	4.54E-05	9.25E-04	3.48E-04	1.86E-04	2.11E-04	3.42E-03
5:Del:M:5	1.60E-05	8.44E-05	8.29E-04	1.06E-04	7.75E-04	3.47E-04	1.13E-04	1.56E-04	3.12E-03
