NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	34.36	87.558	7.172	60.325	111.926	0.726	1000000.0
2	35.179	90.313	7.523	62.466	98.313	0.697	1000000.0
3	33.246	87.881	6.825	59.65	14.791	0.726	1000000.0
4	33.711	87.148	6.746	58.661	84.207	0.736	1000000.0
5	34.02	88.063	6.806	60.971	70.279	0.718	1000000.0
6	34.408	86.322	7.197	60.45	42.57	0.735	1000000.0
7	33.636	86.278	6.938	59.615	125.917	0.732	1000000.0
8	33.874	88.892	7.011	61.415	28.756	0.711	1000000.0
9	33.406	87.67	6.809	59.068	84.153	0.726	1000000.0
10	34.164	87.391	6.725	59.522	70.663	0.73	1000000.0
11	34.136	87.822	7.017	59.028	84.37	0.731	1000000.0
12	33.793	86.8	6.952	61.588	84.218	0.722	1000000.0
13	33.931	87.706	6.92	60.032	84.315	0.719	1000000.0
14	33.9	88.149	6.818	59.397	111.909	0.724	1000000.0
15	33.523	87.55	6.666	60.313	84.163	0.724	1000000.0
16	35.077	89.326	6.983	60.331	42.717	0.729	1000000.0
17	34.482	87.792	7.033	59.755	98.054	0.72	1000000.0
18	33.929	87.729	7.168	60.515	84.192	0.713	1000000.0
19	34.662	87.602	7.26	61.053	111.963	0.717	1000000.0
20	34.224	88.788	7.003	59.535	28.71	0.72	1000000.0
21	33.799	85.46	7.025	59.144	42.559	0.734	1000000.0
22	34.511	86.719	7.417	60.184	70.306	0.725	1000000.0
23	34.196	88.378	6.861	59.259	112.074	0.722	1000000.0
24	33.723	87.793	6.859	60.484	56.432	0.725	1000000.0
25	33.277	86.297	6.896	58.657	98.052	0.731	1000000.0
26	35.318	88.848	7.575	62.285	98.134	0.708	1000000.0
27	35.295	88.376	7.421	60.064	70.282	0.716	1000000.0
28	34.54	85.742	7.31	59.602	181.279	0.737	1000000.0
29	34.732	87.013	7.29	59.646	111.906	0.725	1000000.0
30	34.213	86.727	7.205	60.151	125.942	0.726	1000000.0
31	34.187	88.326	6.911	59.148	56.416	0.723	1000000.0
32	34.776	87.174	7.088	59.542	111.902	0.728	1000000.0
33	34.226	86.939	7.071	59.61	181.319	0.725	1000000.0
34	35.182	88.817	7.406	61.117	139.914	0.717	1000000.0
35	34.269	87.199	7.211	59.471	28.696	0.732	1000000.0
36	33.123	88.388	6.531	60.757	42.594	0.712	1000000.0
37	32.898	88.181	6.383	59.428	42.552	0.721	1000000.0
38	35.353	89.802	7.244	61.738	111.934	0.711	1000000.0
39	35.048	90.065	7.117	60.154	98.303	0.71	1000000.0
40	33.996	87.559	7.022	61.289	84.316	0.717	1000000.0
41	33.94	87.529	6.971	59.405	84.147	0.727	1000000.0
42	35.281	87.48	7.336	59.969	139.674	0.721	1000000.0
43	34.292	88.179	7.059	60.702	70.4	0.719	1000000.0
44	34.14	87.735	7.217	61.216	42.534	0.719	1000000.0
45	34.212	86.99	6.845	60.416	84.176	0.724	1000000.0
46	33.693	88.023	6.84	60.948	111.89	0.719	1000000.0
47	35.176	89.147	7.259	59.767	14.792	0.724	1000000.0
48	33.853	87.889	7.042	60.643	56.508	0.719	1000000.0
49	34.043	88.033	6.692	59.133	139.616	0.724	1000000.0
50	34.291	87.917	7.219	61.454	112.07	0.717	1000000.0
51	33.546	86.847	6.586	58.815	56.753	0.733	1000000.0
52	33.663	86.945	6.772	59.96	42.826	0.726	1000000.0
53	33.512	88.486	6.846	60.936	70.569	0.721	1000000.0
54	33.602	86.539	6.936	59.812	98.268	0.723	1000000.0
