Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP116788	16	0.793	15.527	97.044%	2.891	61.636%	1.15394	0.756
SP116789	6	0.51	8.313	138.55%	2.119	86.508%	1.95763	0.453
SP116919	1	0.149	1.944	194.4%	0.989	98.9%	3.58054	0.105
SP109002	53	0.842	45.238	85.355%	7.8	54.214%	0.70195	0.808
SP109001	11	0.664	12.253	111.391%	2.698	74.829%	1.30269	0.61
SP109006	65	0.924	42.126	64.809%	7.342	42.179%	0.4543	0.912
SP108998	138	0.979	56.29	40.79%	9.373	21.032%	0.24385	0.976
SP127706	155	0.909	78.364	50.557%	14.472	42.076%	0.30156	0.879
SP108999	111	0.949	58.634	52.823%	9.897	31.631%	0.36188	0.939
SP109007	76	0.893	43.246	56.903%	7.783	45.086%	0.42642	0.857
SP109003	52	0.897	32.262	62.042%	5.687	44.681%	0.45716	0.87
SP116868	55	0.852	37.436	68.065%	6.62	52.5%	0.42589	0.803
SP116794	15	0.778	13.44	89.6%	3.268	62.893%	0.86403	0.75
SP116791	13	0.573	15.819	121.685%	3.794	82.792%	1.38834	0.509
SP116866	48	0.87	31.049	64.685%	5.354	49.288%	0.45685	0.826
SP116815	47	0.846	32.727	69.632%	7.118	54.433%	0.48269	0.818
SP116853	42	0.904	31.03	73.881%	5.099	43.406%	0.58334	0.887
SP116901	24	0.851	19.021	79.254%	3.482	52.493%	0.84082	0.821
SP116830	92	0.953	36.4	39.565%	6.472	30.854%	0.21008	0.939
SP116802	15	0.638	15.814	105.427%	3.702	77.192%	0.95862	0.574
SP116885	90	0.926	59.061	65.623%	9.751	38.849%	0.46009	0.913
SP116834	31	0.669	31.768	102.477%	5.618	77.169%	0.96333	0.561
SP116913	25	0.837	20.309	81.236%	4.148	54.942%	0.65672	0.81
SP116799	35	0.876	26.141	74.689%	5.143	50.675%	0.58109	0.86
SP116920	18	0.648	22.517	125.094%	4.031	76.179%	1.21164	0.571
SP116835	88	0.923	47.979	54.522%	7.705	38.525%	0.35243	0.898
SP116852	38	0.876	33.629	88.497%	5.845	49.756%	0.75125	0.86
SP116902	31	0.887	23.947	77.248%	4.132	46.489%	0.75284	0.867
