Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP85623	68	0.931	38.062	55.974%	5.801	38.418%	0.30832	0.914
SP85491	98	0.932	51.821	52.879%	8.521	38.184%	0.30267	0.917
SP87582	63	0.873	41.213	65.417%	6.256	49.304%	0.4448	0.816
SP89090	72	0.918	43.684	60.672%	7.045	40.406%	0.40494	0.897
SP85511	157	0.966	47.111	30.007%	7.785	25.736%	0.1454	0.95
SP85952	55	0.847	41.777	75.958%	7.106	53.412%	0.57018	0.803
SP85840	92	0.949	38.652	42.013%	5.875	31.493%	0.22779	0.927
SP87675	67	0.921	31.568	47.116%	6.153	38.993%	0.33208	0.899
SP85836	155	0.958	57.214	36.912%	9.202	29.027%	0.20413	0.941
SP120767	138	0.958	44.726	32.41%	7.614	28.656%	0.16937	0.938
SP105708	96	0.95	39.006	40.631%	6.152	31.559%	0.27823	0.928
SP85818	2	0.949	2.369	118.45%	1.215	60.75%	0.89734	0.959
SP105922	61	0.921	33.785	55.385%	5.764	40.455%	0.31849	0.901
SP86118	94	0.944	42.121	44.81%	6.908	33.869%	0.25528	0.926
SP86306	159	0.979	55.536	34.928%	8.629	21.122%	0.17667	0.975
SP87099	103	0.944	49.787	48.337%	8.475	34.686%	0.30411	0.932
SP87434	70	0.915	37.641	53.773%	6.541	41.042%	0.4076	0.889
SP85864	24	0.902	18.407	76.696%	3.294	43.252%	0.73429	0.887
SP105807	104	0.928	42.036	40.419%	7.339	37.452%	0.19426	0.89
SP89291	52	0.88	31.677	60.917%	5.511	47.608%	0.48642	0.839
SP88050	42	0.887	32.218	76.71%	5.689	46.763%	0.63401	0.867
SP88593	72	0.942	36.883	51.226%	5.762	34.312%	0.34622	0.925
SP88158	29	0.88	19.993	68.941%	3.541	47.747%	0.52446	0.851
SP87534	185	0.978	63.425	34.284%	9.314	21.229%	0.17906	0.972
SP88776	103	0.947	41.212	40.012%	7.013	33.023%	0.21682	0.927
SP85725	84	0.964	34.123	40.623%	5.288	26.777%	0.23126	0.954
SP86660	162	0.973	56.257	34.727%	8.491	23.77%	0.17738	0.965
SP87903	48	0.856	32.871	68.481%	5.669	51.751%	0.56385	0.808
SP88098	121	0.953	59.554	49.218%	9.757	32.256%	0.2775	0.944
SP85487	241	0.989	63.179	26.215%	9.994	15.211%	0.12303	0.986
SP105759	60	0.909	31.898	53.163%	5.241	41.695%	0.37774	0.872
SP86775	20	0.694	24.491	122.455%	4.084	72.196%	1.21056	0.625
SP88322	93	0.944	42.634	45.843%	7.285	33.496%	0.26859	0.928
SP85582	87	0.919	47.011	54.036%	7.193	39.417%	0.32988	0.887
SP87446	201	0.986	54.122	26.926%	7.843	16.786%	0.11497	0.982
SP87337	40	0.823	29.652	74.13%	5.082	56.818%	0.61979	0.759
SP86929	157	0.977	52.976	33.743%	8.05	22.115%	0.16568	0.971
SP86130	73	0.917	41.762	57.208%	6.688	40.777%	0.38403	0.893
SP86425	136	0.953	52.785	38.812%	9.243	30.473%	0.21259	0.937
SP85495	29	0.85	23.034	79.428%	4.38	52.729%	0.65462	0.822
SP85787	41	0.855	33.272	81.151%	6.464	52.955%	0.61766	0.833
SP86836	16	0.947	15.465	96.656%	4.39	42.639%	0.86397	0.948
SP89245	32	0.847	23.771	74.284%	3.904	53.127%	0.55774	0.796
SP86989	151	0.962	53.036	35.123%	8.681	28.18%	0.15017	0.948
SP88757	59	0.83	38.436	65.146%	6.561	56.054%	0.45743	0.745
SP85733	99	0.925	44.863	45.316%	7.513	37.898%	0.27665	0.892
SP85737	25	0.72	25.746	102.984%	4.559	69.524%	0.85873	0.647
SP85647	67	0.927	34.418	51.37%	5.695	38.137%	0.34138	0.904
CPCT02011098T	188	0.972	73.709	39.207%	11.802	25.277%	0.19009	0.966
WIDE01010618T	1016	1.0	41.509	4.086%	6.687	1.349%	0.00561	1.0
WIDE01010310T	757	0.997	118.601	15.667%	21.368	8.078%	0.05355	0.996
CPCT02080230T	389	0.992	107.389	27.606%	17.585	13.473%	0.12346	0.992
CPCT02010914T	230	0.987	71.838	31.234%	11.439	16.664%	0.16919	0.985
DRUP01010057T	701	0.993	139.23	19.862%	20.892	11.722%	0.05926	0.992
CPCT02010635T	749	0.998	111.567	14.895%	19.292	8.584%	0.03595	0.997
WIDE01010556T	3926	0.997	519.085	13.222%	120.42	7.348%	0.02814	0.997
WIDE01010540T	511	0.995	107.43	21.023%	17.0	10.117%	0.06589	0.995
