Samples	ID83A	ID83B
CPCT02220026T	2.04E+00	2.04E+00
CPCT02010969T	9.40E-01	9.40E-01
CPCT02010643T	1.77E+00	1.77E+00
CPCT02040160T	1.61E+00	1.61E+00
CPCT02140085T	1.23E+00	1.23E+00
DRUP01080004T	2.36E+00	2.36E+00
CPCT02080070TII	1.72E+00	1.72E+00
CPCT02060128T	1.72E+00	1.72E+00
CPCT02060129T	9.82E-01	9.82E-01
CPCT02220060T	9.64E-01	9.64E-01
CPCT02090062T	9.29E-01	9.29E-01
CPCT02440018T	1.43E+00	1.43E+00
CPCT02030549T	2.96E+00	2.96E+00
CPCT02230022T	1.10E+00	1.10E+00
CPCT02030550T	1.92E+00	1.92E+00
CPCT02140091T	3.80E+00	3.80E+00
CPCT02020597T	9.36E-01	9.36E-01
CPCT02100110T	1.29E+00	1.29E+00
CPCT02230047T	8.35E-01	8.35E-01
CPCT02310003T	1.11E+00	1.11E+00
CPCT02390035T	2.28E+00	2.28E+00
CPCT02060150T	1.39E+00	1.39E+00
CPCT02460004T	1.26E+00	1.26E+00
CPCT02190051T	1.00E+00	1.00E+00
CPCT02020857T	7.12E-01	7.12E-01
CPCT02080153T	1.34E+00	1.34E+00
CPCT02040175T	4.48E-01	4.48E-01
CPCT02370006T	2.16E+00	2.16E+00
CPCT02220063T	1.00E+00	1.00E+00
CPCT02310021T	3.39E+00	3.39E+00
CPCT02160030T	3.77E-01	3.77E-01
CPCT02060278T	1.03E+00	1.03E+00
CPCT02060277T	7.67E-01	7.67E-01
CPCT02150004T	7.72E-01	7.72E-01
CPCT02010687T	7.79E-01	7.78E-01
CPCT02080143T	9.31E-01	9.31E-01
CPCT02160029T	1.01E+00	1.01E+00
CPCT02230118T	9.10E-01	9.10E-01
CPCT02010658T	1.02E+00	1.02E+00
CPCT02320007T	1.35E+00	1.35E+00
CPCT02040306T	7.56E-01	7.56E-01
CPCT02340025T	1.26E+00	1.26E+00
CPCT02120073T	1.44E+00	1.44E+00
CPCT02030394T	1.38E+00	1.38E+00
CPCT02180077T	1.55E+00	1.55E+00
CPCT02020617T	9.06E-01	9.06E-01
CPCT02310022T	1.39E+00	1.39E+00
CPCT02080261T	1.30E+00	1.30E+00
CPCT02380020T	1.20E+00	1.20E+00
CPCT02120063T	1.16E+00	1.16E+00
CPCT02010504T	9.77E-01	9.77E-01
CPCT02100115T	1.90E+00	1.90E+00
CPCT02100117T	1.05E+00	1.05E+00
CPCT02190019T	8.66E-01	8.66E-01
CPCT02210035T	8.21E-01	8.21E-01
CPCT02120061T	1.08E+00	1.08E+00
CPCT02210034T	1.84E+00	1.84E+00
CPCT02370008T	1.61E+00	1.61E+00
CPCT02330061T	9.72E-01	9.73E-01
CPCT02100125T	9.32E-01	9.32E-01
CPCT02340037T	1.47E+00	1.47E+00
CPCT02170014T	1.10E+00	1.10E+00
CPCT02170018T	1.64E+00	1.64E+00
CPCT02080029T	1.48E+00	1.48E+00
CPCT02240008T	9.76E-01	9.76E-01
CPCT02010661T	1.71E+00	1.71E+00
CPCT02010678T	9.27E-01	9.27E-01
CPCT02290018T	1.11E+00	1.11E+00
CPCT02080128T	1.63E+00	1.63E+00
CPCT02230058T	1.61E+00	1.61E+00
CPCT02240001T	3.29E+00	3.29E+00
CPCT02080127T	1.10E+00	1.10E+00
CPCT02270007T	9.82E-01	9.82E-01
CPCT02270009T	4.74E-01	4.71E-01
CPCT02020635T	1.04E+00	1.04E+00
CPCT02270008T	1.22E+00	1.22E+00
CPCT02050157T	1.81E+00	1.81E+00
CPCT02080103T	2.60E+00	2.60E+00
CPCT02050164T	2.09E+00	2.09E+00
CPCT02050160T	1.57E+00	1.57E+00
CPCT02300011T	1.76E+00	1.76E+00
CPCT02080100T	9.72E-01	9.72E-01
CPCT02180028T	6.40E-01	6.40E-01
CPCT02330032T	6.31E-01	6.31E-01
CPCT02100066T	2.05E+00	2.05E+00
CPCT02100067T	2.31E+00	2.31E+00
CPCT02080106T	1.60E+00	1.60E+00
CPCT02330027T	1.62E+00	1.62E+00
CPCT02020508T	2.38E+00	2.38E+00
CPCT02100075T	9.19E-01	9.19E-01
CPCT02010517T	1.26E+00	1.26E+00
CPCT02210017T	1.66E+00	1.66E+00
CPCT02160022T	1.15E+00	1.15E+00
CPCT02030340T	1.01E+00	1.01E+00
CPCT02020514T	5.17E+00	5.17E+00
CPCT02010521T	1.38E+00	1.38E+00
CPCT02050166T	1.63E+00	1.63E+00
CPCT02240003T	1.87E+00	1.87E+00
CPCT02390001T	1.65E+00	1.65E+00
CPCT02010572T	8.20E-01	8.20E-01
CPCT02240005T	1.31E+00	1.31E+00
CPCT02120016T	1.19E+00	1.19E+00
CPCT02100079T	1.24E+00	1.24E+00
CPCT02180030T	1.93E+00	1.93E+00
CPCT02040114T	1.50E+00	1.50E+00
CPCT02080112T	7.64E-01	7.63E-01
CPCT02330035T	2.32E+00	2.32E+00
CPCT02060093T	9.13E-01	9.13E-01
CPCT02300016T	1.43E+00	1.43E+00
CPCT02300018T	1.01E+00	1.01E+00
CPCT02030265TII	1.08E+00	1.08E+00
CPCT02010593T	8.83E-01	8.83E-01
CPCT02330037T	9.85E-01	9.85E-01
CPCT02120033T	1.40E+00	1.40E+00
CPCT02120029T	1.10E+00	1.10E+00
CPCT02040123T	1.83E+00	1.83E+00
CPCT02120024T	5.96E-01	5.96E-01
CPCT02120008T	2.24E+00	2.24E+00
CPCT02020539T	1.65E+00	1.65E+00
CPCT02070168T	1.43E+00	1.43E+00
CPCT02050183T	1.16E+00	1.16E+00
CPCT02290011T	9.43E-01	9.43E-01
CPCT02080122T	1.77E+00	1.77E+00
CPCT02210020T	6.89E-01	6.89E-01
CPCT02020545T	2.04E+00	2.04E+00
CPCT02020541T	1.15E+00	1.15E+00
CPCT02100093T	3.39E+00	3.39E+00
CPCT02080125T	8.22E-01	8.22E-01
CPCT02010535T	1.25E+00	1.25E+00
CPCT02160027T	5.21E-01	5.21E-01
CPCT02230021T	1.83E+00	1.83E+00
CPCT02230025T	1.32E+00	1.32E+00
CPCT02230028T	1.00E+00	1.00E+00
CPCT02330042T	8.22E-01	8.22E-01
CPCT02230036T	9.30E-01	9.30E-01
CPCT02410001T	9.37E-01	9.37E-01
CPCT02040138T	9.40E-01	9.40E-01
CPCT02020561T	6.21E+00	6.21E+00
CPCT02040134T	8.39E-01	8.39E-01
CPCT02050215T	1.73E+00	1.73E+00
CPCT02050209T	2.83E+00	2.83E+00
CPCT02050210T	1.06E+00	1.06E+00
CPCT02050218T	1.46E+00	1.46E+00
CPCT02300021T	1.45E+00	1.45E+00
CPCT02180038T	1.60E+00	1.60E+00
CPCT02030367T	1.49E+00	1.49E+00
CPCT02060121T	1.55E+00	1.55E+00
CPCT02230044T	9.44E-01	9.44E-01
CPCT02110042T	1.24E+00	1.24E+00
CPCT02010628T	2.04E+00	2.04E+00
CPCT02010633T	6.11E-01	6.11E-01
DRUP01010037T	6.62E+00	6.62E+00
CPCT02040145T	5.96E-01	5.96E-01
CPCT02120047T	8.37E-01	8.36E-01
CPCT02120051T	1.35E+00	1.35E+00
CPCT02120052T	2.59E+00	2.59E+00
CPCT02100105T	1.33E+00	1.33E+00
CPCT02100102T	1.15E+00	1.15E+00
CPCT02260008T	1.79E+00	1.79E+00
CPCT02100067TII	2.20E+00	2.20E+00
CPCT02210028T	2.31E+00	2.31E+00
CPCT02100104T	1.33E+00	1.33E+00
CPCT02020591T	8.80E-01	8.80E-01
CPCT02010639T	1.01E+00	1.01E+00
CPCT02080055T	2.65E-01	2.63E-01
CPCT02180007T	1.74E+00	1.74E+00
CPCT02080056T	2.24E+00	2.24E+00
CPCT02040070T	1.37E+00	1.37E+00
CPCT02040069T	2.39E+00	2.39E+00
CPCT02290001T	1.13E+00	1.13E+00
CPCT02100043T	9.08E-01	9.08E-01
CPCT02020407T	1.11E+00	1.11E+00
CPCT02210004T	4.83E+00	4.83E+00
CPCT02100035T	1.02E+00	1.02E+00
CPCT02010433T	6.55E-01	6.55E-01
CPCT02100049T	1.48E+00	1.48E+00
CPCT02290003T	9.88E-01	9.88E-01
CPCT02030305T	9.24E-01	9.24E-01
CPCT02100037T	1.25E+00	1.25E+00
CPCT02080060T	9.62E-01	9.63E-01
CPCT02010447T	9.78E-01	9.78E-01
CPCT02060059T	1.07E+00	1.08E+00
CPCT02100048T	1.74E+00	1.75E+00
CPCT02040071T	9.28E-01	9.28E-01
CPCT02050096T	8.12E-01	8.12E-01
CPCT02010461T	1.15E+00	1.15E+00
CPCT02100050T	9.47E-01	9.47E-01
CPCT02020436T	1.49E+00	1.49E+00
CPCT02160014T	6.90E-01	6.90E-01
CPCT02230002T	2.14E+00	2.14E+00
CPCT02160015T	2.70E+00	2.70E+00
CPCT02080064T	1.62E+00	1.62E+00
CPCT02080063T	1.56E+00	1.56E+00
CPCT02010468T	2.05E+00	2.05E+00
CPCT02300005T	2.18E+00	2.18E+00
CPCT02100051T	1.02E+00	1.02E+00
CPCT02160013T	1.30E+00	1.30E+00
CPCT02080069T	1.42E+00	1.42E+00
CPCT02080067T	1.21E+00	1.21E+00
CPCT02010427T	1.80E+00	1.80E+00
CPCT02330017T	1.11E+00	1.11E+00
CPCT02050109T	8.05E-01	8.05E-01
CPCT02070078T	2.36E+00	2.36E+00
CPCT02210010T	7.74E-01	7.74E-01
CPCT02080070T	1.76E+00	1.76E+00
CPCT02050117T	9.06E-01	9.06E-01
CPCT02080072T	1.68E+00	1.68E+00
CPCT02080073T	1.70E+00	1.70E+00
CPCT02040078T	2.14E+00	2.14E+00
CPCT02080076T	6.11E-01	6.11E-01
CPCT02010508T	9.99E-01	9.99E-01
CPCT02080019T	1.69E+00	1.69E+00
CPCT02190009T	1.33E+00	1.33E+00
CPCT02010509T	1.63E+00	1.63E+00
DRUP01010012T	1.29E+00	1.29E+00
CPCT02020441T	1.33E+00	1.33E+00
CPCT02140039T	8.70E-01	8.70E-01
CPCT02040086T	3.15E+00	3.15E+00
CPCT02060070T	6.55E-01	6.55E-01
DRUP01020002T	1.18E+00	1.18E+00
CPCT02100055T	2.55E+00	2.55E+00
CPCT02220008T	2.28E+00	2.28E+00
CPCT02300008T	8.48E-01	8.48E-01
CPCT02010520T	9.29E-01	9.29E-01
CPCT02020475T	1.22E+00	1.22E+00
CPCT02020478T	1.26E+00	1.26E+00
CPCT02010523T	1.79E+01	1.79E+01
CPCT02050120T	1.71E+00	1.71E+00
CPCT02050143T	1.68E+00	1.68E+00
CPCT02050138T	2.81E+00	2.81E+00
CPCT02010528T	1.13E+00	1.13E+00
CPCT02110020T	1.19E+00	1.19E+00
CPCT02300009T	1.46E+00	1.46E+00
CPCT02020493T	1.14E+00	1.14E+00
CPCT02020487T	2.64E+00	2.64E+00
CPCT02020345TII	1.67E+00	1.67E+00
CPCT02030329T	1.26E+00	1.26E+00
CPCT02370003T	1.93E+00	1.93E+00
CPCT02290008T	9.15E-01	9.15E-01
CPCT02160018T	8.62E-01	8.62E-01
CPCT02160019T	8.46E-01	8.46E-01
CPCT02110023T	2.18E+00	2.18E+00
CPCT02110028T	1.55E+00	1.55E+00
CPCT02010555T	2.41E+00	2.41E+00
CPCT02110029T	2.43E+00	2.43E+00
CPCT02210014T	1.24E+00	1.24E+00
CPCT02060075T	2.14E+00	2.14E+00
CPCT02020490T	1.30E+00	1.30E+00
CPCT02050127T	7.00E-01	6.98E-01
CPCT02040097T	1.49E+00	1.49E+00
CPCT02050146T	1.03E+00	1.03E+00
CPCT02080095T	2.10E+00	2.10E+00
CPCT02110030T	1.71E+00	1.71E+00
CPCT02290010T	2.90E+00	2.90E+00
CPCT02010554T	2.85E+00	2.85E+00
CPCT02050156T	1.87E+00	1.87E+00
CPCT02300014T	1.13E+00	1.13E+00
CPCT02230014T	2.84E+00	2.84E+00
CPCT02230016T	1.81E+00	1.81E+00
CPCT02220029T	1.83E+00	1.83E+00
CPCT02140053T	1.54E+00	1.54E+00
CPCT02050285T	8.23E-01	8.24E-01
CPCT02050288T	1.73E+00	1.73E+00
CPCT02020637T	1.86E+00	1.86E+00
CPCT02010682T	9.41E-01	9.41E-01
CPCT02330066T	2.64E+00	2.64E+00
CPCT02330067T	8.12E-01	8.12E-01
CPCT02020599T	2.37E+00	2.37E+00
CPCT02030384T	9.36E-01	9.36E-01
CPCT02010419TII	1.70E+00	1.70E+00
CPCT02020493TII	1.49E+00	1.49E+00
CPCT02010691T	1.72E+00	1.72E+00
CPCT02210037T	1.22E+00	1.22E+00
CPCT02040191T	9.20E-01	9.20E-01
CPCT02190026T	1.32E+00	1.32E+00
CPCT02390008T	1.25E+00	1.25E+00
CPCT02190024T	1.72E+00	1.72E+00
CPCT02010694T	1.38E+00	1.38E+00
CPCT02230071T	5.87E-01	5.87E-01
CPCT02230074T	1.00E+00	1.00E+00
CPCT02100132T	1.68E+00	1.68E+00
CPCT02330071T	2.02E+00	2.02E+00
CPCT02380026T	1.63E+00	1.63E+00
CPCT02080170T	8.66E-01	8.66E-01
CPCT02380024T	1.64E+00	1.64E+00
CPCT02040207T	1.57E+00	1.57E+00
CPCT02340047T	5.40E-01	5.40E-01
CPCT02360008T	7.46E-01	7.46E-01
CPCT02080173T	4.99E-01	4.97E-01
DRUP01080009T	1.47E+00	1.47E+00
CPCT02030428T	1.32E+00	1.32E+00
CPCT02300028T	7.17E-01	7.17E-01
WIDE01010647T	1.04E+00	1.04E+00
WIDE01010448T	9.74E-01	9.74E-01
WIDE01010481T	1.15E+00	1.15E+00
WIDE01010468T	1.67E+00	1.67E+00
WIDE01010489T	8.29E-01	8.29E-01
WIDE01010478T	1.14E+00	1.14E+00
WIDE01010534T	1.10E+00	1.10E+00
WIDE01010547T	1.35E+00	1.35E+00
WIDE01010550T	9.43E-01	9.43E-01
WIDE01010584T	7.62E-01	7.62E-01
WIDE01010564T	1.23E+00	1.23E+00
WIDE01010574T	1.42E+00	1.42E+00
WIDE01010035T	8.18E-01	8.18E-01
WIDE01010613T	1.62E+00	1.62E+00
WIDE01010659T	9.00E-01	9.00E-01
WIDE01010649T	9.34E-01	9.32E-01
WIDE01010701T	2.39E+00	2.39E+00
WIDE01010702T	4.70E-01	4.70E-01
