Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
SP84962	2.78E+00	3.73E+00	1.05E+00	3.37E+00	1.64E+00	3.54E+00	8.44E-01	1.05E+00
SP105006	2.98E+00	4.58E+00	1.66E+00	3.73E+00	3.35E+00	4.62E+00	9.82E-01	1.39E+00
SP84439	1.73E+03	1.75E+03	2.61E+01	7.52E+01	1.51E+01	2.29E+01	1.22E+01	4.92E-01
SP105159	2.69E+00	3.61E+00	1.02E+00	3.20E+00	1.15E+00	3.50E+00	3.91E-01	8.84E-01
SP85230	1.87E+00	2.55E+00	3.23E-01	1.95E+00	2.07E+00	3.31E+00	8.03E-01	3.63E+00
SP84922	9.94E+00	1.29E+01	1.90E+00	5.95E+00	5.68E+00	1.04E+01	5.81E+00	1.98E+00
SP85130	6.12E+00	7.94E+00	1.63E+00	5.87E+00	1.79E+00	4.94E+00	1.27E+00	1.24E+00
SP104984	2.64E+00	3.32E+00	7.14E-01	3.13E+00	1.55E+00	2.69E+00	9.68E-01	1.10E+00
SP85222	2.22E+00	2.87E+00	6.73E-01	1.84E+00	1.19E+00	1.81E+00	5.65E-01	5.68E-01
SP105375	9.42E+00	1.28E+01	2.70E+00	1.07E+01	3.37E+00	8.16E+00	1.08E+01	1.69E+00
SP85287	3.93E+00	4.79E+00	1.59E+00	4.60E+00	3.48E+00	4.87E+00	7.84E-01	1.17E+00
CPCT02060042T	1.02E-01	1.23E+00	8.02E-01	1.85E+00	2.37E+00	1.75E+00	0.00E+00	6.53E-01
CPCT02130027T	2.85E+00	5.00E+00	6.52E-01	4.49E+00	5.50E+00	2.81E+00	8.90E-01	1.09E+00
CPCT02290024T	8.47E+00	1.24E+01	2.32E+00	9.34E+00	5.22E+00	5.92E+00	2.15E+00	1.28E+00
CPCT02230080T	7.00E+00	1.04E+01	1.94E+00	7.33E+00	5.14E+00	3.04E+00	2.44E+00	1.13E+00
CPCT02070282T	7.04E+00	9.13E+00	1.72E+00	6.58E+00	4.46E+00	5.33E+00	2.54E+00	9.44E-01
CPCT02060201T	7.83E+00	1.06E+01	1.23E+00	9.09E+00	6.58E+00	1.12E+00	1.82E+00	1.35E+00
CPCT02010752T	2.73E+00	5.31E+00	1.33E+00	3.98E+00	5.49E+00	3.34E+00	1.44E+00	1.62E+00
CPCT02130046T	5.66E+00	8.28E+00	5.87E-01	6.32E+00	5.94E+00	3.54E+00	2.46E+00	1.13E+00
CPCT02190033T	9.05E+00	1.28E+01	3.90E+00	1.23E+01	9.89E+00	4.61E+00	2.62E+00	1.59E+00
WIDE01010213T	5.16E+00	8.48E+00	1.89E+00	6.43E+00	7.11E+00	4.21E+00	2.76E+00	3.76E+00
CPCT02440010T	6.46E+00	1.20E+01	2.54E+00	9.57E+00	9.37E+00	5.14E+00	7.18E+00	1.66E+00
WIDE01010272T	4.36E+00	5.21E+00	1.80E+00	4.14E+00	3.96E+00	2.75E+00	9.00E-01	8.52E-01
DRUP01070085T	7.78E+02	7.84E+02	2.78E+01	1.57E+02	5.52E+01	1.86E+01	8.59E+00	1.25E+00
CPCT02380045T	7.56E+00	1.14E+01	2.27E+00	8.63E+00	5.34E+00	5.04E+00	2.55E+00	1.24E+00
CPCT02150013T	3.26E+00	4.98E+00	1.38E+00	4.46E+00	5.30E+00	2.97E+00	1.27E+00	1.42E+00
CPCT02010769T	3.91E+00	6.07E+00	2.21E+00	4.60E+00	5.15E+00	3.52E+00	3.41E+00	1.72E+00
CPCT02450014T	1.56E+03	3.68E+02	1.32E+03	9.29E+01	3.85E+01	0.00E+00	2.93E+01	3.60E-01
CPCT02130122T	4.22E+00	5.67E+00	2.89E+00	6.05E+00	6.67E+00	3.55E+00	7.14E-01	1.23E+00
CPCT02230107T	7.27E+00	1.06E+01	2.47E+00	6.68E+00	5.75E+00	3.90E+00	2.08E+00	8.94E-01
DRUP01090017T	7.86E+00	1.27E+01	3.31E+00	9.80E+00	9.54E+00	6.48E+00	1.07E+01	1.97E+00
CPCT02020781T	5.78E+00	9.75E+00	1.86E+00	6.87E+00	8.14E+00	6.04E+00	1.33E+00	3.82E+00
CPCT02310016T	4.40E+00	6.53E+00	1.17E+00	4.73E+00	4.36E+00	4.05E+00	3.41E+00	6.23E-01
CPCT02300050T	6.59E+00	1.04E+01	2.34E+00	7.14E+00	7.66E+00	5.86E+00	3.98E+00	2.20E+00
CPCT02020808T	9.30E+00	1.13E+01	2.01E+00	7.32E+00	6.13E+00	4.11E+00	1.18E+00	2.75E+00
CPCT02050414T	1.01E+01	1.43E+01	3.14E+00	1.21E+01	8.18E+00	5.12E+00	1.22E+00	1.72E+00
CPCT02230042T	7.16E-01	2.46E+00	6.04E-01	2.61E+00	3.28E+00	1.33E+00	5.58E-01	6.34E-01
CPCT02040170T	2.01E+00	3.45E+00	1.21E+00	2.31E+00	3.99E+00	2.99E+00	3.19E+00	9.16E-01
CPCT02330059T	1.02E+01	1.49E+01	2.61E+00	1.11E+01	9.41E+00	6.06E+00	3.42E+00	2.08E+00
CPCT02330063T	8.55E+00	1.43E+01	2.29E+00	8.85E+00	7.89E+00	6.75E+00	1.44E+00	1.59E+00
CPCT02020512T	3.94E+00	5.63E+00	2.14E+00	4.62E+00	2.89E+00	2.03E+00	8.80E-01	8.19E-01
CPCT02110031T	4.35E+00	7.25E+00	1.90E+00	4.82E+00	6.00E+00	6.17E+00	1.37E+00	1.34E+00
CPCT02030347T	2.03E+03	2.05E+03	3.63E+01	4.04E+01	3.97E+01	3.04E+01	7.24E+00	5.23E+00
CPCT02050179T	1.25E+01	1.71E+01	2.90E+00	1.33E+01	9.95E+00	4.85E+00	1.58E+00	1.74E+00
CPCT02010591T	3.68E+00	5.30E+00	2.17E+00	4.44E+00	4.67E+00	3.35E+00	2.38E+00	1.19E+00
CPCT02170007T	5.04E+00	8.58E+00	1.44E+00	2.98E+00	6.68E+00	5.74E+00	1.51E+00	1.95E+00
CPCT02210025T	5.68E+00	9.03E+00	1.97E+00	9.01E+00	1.02E+01	8.05E-01	7.16E+00	1.79E+00
CPCT02030376T	3.66E+00	5.44E+00	8.85E-01	3.23E+00	3.70E+00	3.95E+00	1.38E+00	1.74E+00
CPCT02050110T	7.25E+00	1.10E+01	1.84E+00	7.52E+00	5.58E+00	5.45E+00	3.60E+00	2.03E+00
CPCT02030318T	8.97E+00	1.34E+01	3.15E+00	8.65E+00	5.97E+00	8.00E+00	1.99E+00	1.70E+00
CPCT02100056T	2.53E+00	4.35E+00	0.00E+00	1.48E+00	2.61E+00	3.42E+00	1.76E+00	1.09E+00
CPCT02030326T	4.88E+00	7.32E+00	1.03E+00	5.67E+00	4.51E+00	4.60E+00	3.33E+00	1.75E+00
CPCT02120007T	5.75E+00	8.90E+00	2.44E+00	6.41E+00	7.04E+00	3.71E+00	6.75E+00	1.31E+00
WIDE01010573T	5.82E+00	9.37E+00	2.31E+00	6.37E+00	6.21E+00	8.59E+00	1.87E+00	2.51E+00
WIDE01010693T	3.40E+00	5.06E+00	1.61E+00	3.51E+00	2.97E+00	3.75E+00	2.51E+00	9.26E-01
