Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
CPCT02160003T	560	77	1819	132	106	329	187
CPCT02160004T	451	602	52	55	151	103	98
CPCT02030261T	78	102	53	251	98	59	63
CPCT02040035T	37	94	10	39	81	48	59
CPCT02160005T	32	74	41	187	36	82	68
CPCT02100027T	59	79	8	39	47	50	38
CPCT02010401T	24	63	34	40	77	17	77
CPCT02030265T	25	110	13	12	33	115	22
CPCT02080031T	0	33	8	63	17	12	128
CPCT02030264T	3	29	5	13	55	22	67
CPCT02100028T	30	77	29	9	59	56	50
CPCT02100029T	58	69	64	188	118	60	98
CPCT02020371T	26	66	37	98	68	85	45
CPCT02020369T	34	165	1131	0	83	108	159
CPCT02040036T	13	176	96	121	66	163	54
CPCT02080036T	136	22	272	759	226	119	125
CPCT02030271T	209	371	69	46	91	50	222
CPCT02020377T	27	22	31	137	81	29	67
CPCT02030274T	42	121	15	26	103	48	78
CPCT02010419T	106	115	1326	0	153	56	164
CPCT02050053T	184	280	61	50	120	152	104
CPCT02050060T	125	274	41	114	82	38	65
CPCT02030276T	26	155	60	149	140	31	88
CPCT02020382T	29	107	1299	0	152	61	95
CPCT02020385T	314	359	322	116	205	198	77
CPCT02190002T	37	70	39	102	69	49	25
CPCT02080039T	20	202	66	211	67	42	65
CPCT02040047T	103	431	104	66	96	258	62
CPCT02080047T	59	272	79	144	152	70	74
CPCT02010422T	43	314	950	14	203	103	236
CPCT02060011T	133	152	29	43	123	65	64
CPCT02010434T	49	233	49	262	28	94	71
CPCT02080049T	294	221	49	30	158	62	74
CPCT02020401T	186	454	114	303	81	15	73
CPCT02160008T	12	25	7	11	27	9	36
CPCT02040055T	93	123	97	312	79	154	77
CPCT02160012T	145	69	71	48	157	142	156
CPCT02030289T	201	663	56	161	26	556	77
CPCT02050071T	41	94	26	47	137	58	65
CPCT02050074T	39	112	22	18	66	68	68
CPCT02050082T	18	94	11	70	41	11	70
CPCT02080053T	0	113	19	44	37	82	64
CPCT02300001T	18	156	13	77	73	12	29
CPCT02010382TII	10	48	4	9	44	29	22
CPCT02340049T	146	158	112	107	94	61	207
CPCT02160058T	67	156	24	124	183	228	43
CPCT02010720T	1	51	0	44	39	6	93
CPCT02470003T	28	65	18	26	48	36	32
CPCT02210076T	98	218	48	59	115	38	73
CPCT02120087T	135	108	58	48	199	37	88
CPCT02030447T	28	18	63	337	6	0	576
CPCT02011013T	61	85	55	87	112	163	64
DRUP01120002T	172	236	34	0	233	257	143
CPCT02230120T	22	119	25	18	91	38	27
CPCT02070424T	144	264	18	12	85	76	38
CPCT02011030T	45	123	14	36	70	46	32
CPCT02180050T	62	136	15	65	38	13	176
CPCT02460005T	19	33	548	250	0	0	86
CPCT02030448T	42	59	27	22	104	84	56
CPCT02010726T	10	94	18	35	58	39	56
CPCT02380034T	8	50	26	67	117	46	85
CPCT02080285T	14	95	38	62	83	114	33
CPCT02030337TII	72	99	49	50	166	282	143
CPCT02380035T	30257	3141	77	0	594	82	141
CPCT02010721T	19	101	5	30	87	42	51
CPCT02440021T	33	135	20	52	93	76	20
CPCT02080288T	5	94	12	43	33	23	28
CPCT02120179T	12	82	20	39	75	27	41
CPCT02060279T	74	16	56	45	190	50	29
CPCT02020898T	15	80	22	29	88	46	29
CPCT02040307T	97	114	85	181	163	2	62
DRUP01110007T	52	98	39	0	165	430	124
CPCT02080290T	55	116	70	33	122	188	82
CPCT02020664T	52	77	22	55	69	199	95
CPCT02210039T	127	263	171	0	157	276	182
CPCT02390038T	53	248	29	36	100	81	31
CPCT02150040T	1	302	13	12	29	28	36
CPCT02010708T	75	21	266	284	0	82	153
CPCT02140044T	220	156	59	42	134	204	42
CPCT02110050T	25	108	14	64	10	256	98
CPCT02080183T	34	67	60	41	79	41	57
CPCT02100195T	24	108	7	64	103	22	29
DRUP01010065T	25	117	469	513	0	0	293
CPCT02080184T	26	56	589	0	115	75	100
CPCT02090034T	68	335	14	102	104	1	218
CPCT02230124T	56	237	28	80	87	60	45
CPCT02030451T	19	16	63	345	196	34	59
CPCT02310006T	17	94	28	92	34	10	229
DRUP01050018T	250	383	69	136	278	131	266
CPCT02340066TIII	73	359	167	482	193	195	102
CPCT02390010T	10	56	37	83	58	26	114
CPCT02120099T	21	97	15	64	64	32	49
CPCT02390040T	72	195	10	17	67	41	33
CPCT02460001T	68	112	1123	1218	20	156	225
CPCT02200005T	11893	544	0	0	0	0	64
CPCT02320008T	40	244	15	0	129	247	61
DRUP01220006T	33	144	28	0	135	296	89
CPCT02300032T	89	280	5	108	77	81	106
CPCT02380037T	5	107	34	38	63	30	167
CPCT02330076T	155274	2903	123	1527	286	505	0
CPCT02011058T	110	452	72	444	105	362	74
CPCT02080296T	69	94	867	0	156	279	150
CPCT02150046T	104	496	59	25	106	83	55
CPCT02230126T	19	27	126	136	63	44	44
CPCT02180052T	11	83	13	60	66	14	135
CPCT02180053T	516	173	589	13	138	193	237
CPCT02340110T	59	74	846	231	90	169	113
CPCT02230125T	12	107	7	45	74	55	64
CPCT02390015T	128	299	0	0	0	475	95
CPCT02380036T	79	163	23	147	114	102	109
CPCT02050309T	22	95	8	69	41	76	107
CPCT02110056T	46	133	27	45	148	99	165
CPCT02390001TII	95	273	29	0	138	163	96
CPCT02160037T	79	147	877	379	0	114	106
CPCT02120183T	72	225	88	334	56	177	44
CPCT02110057T	16	103	53	8	174	24	75
CPCT02040321T	39	141	691	0	219	80	87
CPCT02040323T	37	56	18	27	66	69	39
DRUP01050019T	8	32	24	125	71	31	224
CPCT02050431T	17	118	42	122	88	69	38
CPCT02110079T	40	114	19	40	56	65	39
CPCT02380052T	229	188	24	45	197	162	66
CPCT02340066T	47	291	116	479	120	95	129
CPCT02340060T	76	49	38	105	121	110	80
CPCT02180057T	99	171	38	118	203	28	127
CPCT02340058T	98	26	76	53	279	64	128
CPCT02011073T	15	77	0	33	45	34	26
CPCT02210082T	32	113	24	14	69	68	51
CPCT02410017T	610	580	70	134	270	188	58
CPCT02110080T	15	130	49	80	84	160	84
CPCT02080196T	3	76	11	41	23	10	96
CPCT02020666T	10	87	10	44	71	22	152
CPCT02310004T	635	337	103	166	547	81	124
CPCT02060197T	50	256	6	64	62	51	73
CPCT02380039T	150	237	38	57	156	62	65
DRUP01220001T	87	194	81	104	157	321	97
CPCT02260028T	61	83	35	47	131	55	43
CPCT02010731T	234	288	45	18	97	467	172
WIDE01010011T	61	70	56	34	116	25	46
CPCT02060285T	4	18	2	18	22	10	41
CPCT02350021T	159	257	175	634	151	259	77
CPCT02080300T	36	86	14	78	81	35	37
CPCT02040219T	29	120	15	69	45	18	112
DRUP01060008T	42	132	26	2	48	283	153
CPCT02320009T	15	32	24	28	15	20	29
CPCT02210051T	17	131	15	97	61	59	34
CPCT02340112T	6	172	73	610	0	8	47
CPCT02390043T	24	111	28	42	75	84	47
CPCT02200007T	47	183	39	41	106	27	33
CPCT02120108T	30	362	8	0	0	353	95
CPCT02020946T	30	23	0	57	624	175	36
CPCT02030463T	11	23	15	90	40	1	73
WIDE01010018T	35	32	46	111	84	163	81
CPCT02040331T	22	49	16	86	110	45	46
CPCT02010765T	213	41	222	683	187	19	124
CPCT02040325T	56	190	32	50	137	120	94
CPCT02240011T	28	149	20	21	40	53	74
CPCT02050434T	17	54	32	12	94	57	26
CPCT02160039T	11	79	10	76	32	27	120
CPCT02150051T	60	109	26	0	92	93	62
CPCT02390021T	36	87	39	7	88	175	188
CPCT02080200T	264	851	53	67	144	38	118
CPCT02010772T	48	51	0	278	110	90	85
CPCT02210044T	32	127	27	87	75	9	136
CPCT02320010T	30	123	28	11	118	36	40
CPCT02040337T	11	72	29	27	95	48	40
CPCT02270021T	36	54	12	23	112	42	78
CPCT02010768T	78	60	652	0	81	121	108
CPCT02020966T	7	32	494	149	84	117	82
CPCT02110049T	89	272	37	61	79	56	96
CPCT02040329T	109	223	0	328	0	1498	13
CPCT02340066TIV	41	245	156	419	161	157	92
CPCT02340071T	14	66	30	68	35	32	65
CPCT02030464T	246	518	568	61	234	48	110
CPCT02360012T	59	97	48	45	118	100	64
CPCT02080312T	11	69	7	93	79	54	43
CPCT02260029T	202	145	96	390	198	122	76
WIDE01010072T	103	104	120	438	207	267	45
CPCT02110063T	78	146	22	51	45	72	46
CPCT02020969T	20	105	40	26	112	50	63
WIDE01010069T	90014	11139	0	50	0	870	254
WIDE01010067T	81	104	24	24	130	43	29
WIDE01010076T	41	87	96	115	70	75	37
WIDE01010074T	132	298	55	50	130	71	47
CPCT02040071TII	60	122	9	179	53	0	238
CPCT02020680T	36112	4044	646	0	298	165	626
CPCT02020685T	136	394	41	180	166	47	144
CPCT02020693T	45	51	449	188	7	66	120
CPCT02010773T	194	352	97	179	182	112	114
CPCT02290030T	18	65	20	45	15	0	112
CPCT02020688T	125	154	25	51	94	191	78
CPCT02050337T	156	173	58	91	93	45	120
CPCT02050338T	5	37	13	66	59	53	151
WIDE01010124T	42	137	145	309	149	85	85
CPCT02230089T	52	114	613	387	0	30	73
CPCT02230120TII	32	194	34	0	131	42	68
CPCT02050333T	19	43	60	78	43	22	135
CPCT02020692T	135	107	40	111	70	65	142
WIDE01010135T	19	33	19	42	43	47	51
CPCT02230095T	18	82	24	21	56	20	115
CPCT02060289T	192	244	67	103	277	123	49
CPCT02140085TII	101	216	71	0	256	172	116
CPCT02160042T	10	25	26	38	71	21	84
CPCT02230128T	12	246	56	49	127	106	76
WIDE01010142T	48	70	18	40	89	31	44
WIDE01010185T	92	0	432	81	745	125	42
CPCT02180049T	22	123	111	554	60	3	128
CPCT02010791T	67	123	9	168	104	40	120
CPCT02120114T	109	116	28	53	104	56	153
CPCT02120117T	44	160	1478	0	225	206	326
CPCT02220041T	47	109	106	211	136	34	215
CPCT02120121T	20	155	21	37	46	14	160
CPCT02160041T	43	124	32	53	22	85	71
WIDE01010093TII	51	19	266	157	77	72	52
WIDE01010173T	5	28	24	206	61	19	40
CPCT02250007T	28	54	92	115	98	68	194
CPCT02020597TIII	34	284	90	105	346	82	92
WIDE01010171T	49	48	14	0	103	116	81
WIDE01010162T	34	191	1444	0	180	152	197
CPCT02050299T	8	28	14	29	0	151	121
CPCT02080029TII	97	137	26	15	120	37	115
WIDE01010207T	44	187	53	107	118	23	59
CPCT02030472T	29	241	87	401	39	336	219
CPCT02100164T	93	75	45	48	53	153	135
CPCT02100170T	79	80	63	361	32	146	114
WIDE01010174T	66	137	61	187	100	75	34
WIDE01010183T	49	116	394	21	83	185	84
WIDE01010212T	160	140	98	475	69	27	40
WIDE01010274T	143	54	35	19	211	76	45
CPCT02410004T	41	70	56	84	83	59	164
WIDE01010235T	139	115	24	86	75	120	45
WIDE01010231T	24	88	78	83	117	31	39
CPCT02370024T	22	139	105	349	63	82	82
CPCT02140091TII	3304	2234	757	0	227	226	240
CPCT02360015T	40	102	22	59	91	47	180
WIDE01010240T	3	86	27	19	66	50	62
CPCT02040230T	60	90	13	124	136	16	126
CPCT02320003T	44	147	30	135	113	90	126
WIDE01010248T	33	65	8	46	104	58	36
CPCT02010790T	45	102	1273	0	158	98	122
CPCT02040235T	240	171	85	112	298	91	136
CPCT02080216T	43	140	847	169	119	59	245
CPCT02160047T	137	100	16	47	61	107	210
CPCT02270006T	235	57	156	597	118	175	92
CPCT02210053T	26	82	21	78	98	28	152
CPCT02360016T	29	67	13	58	42	25	90
WIDE01010270T	13	41	107	389	90	280	61
CPCT02060221T	29	124	32	133	46	0	177
WIDE01010288T	58	206	13	67	111	39	34
CPCT02270030T	23	69	38	91	65	10	167
CPCT02310011T	24	216	84	115	80	84	146
WIDE01010311T	63	196	144	579	71	62	76
CPCT02120001T	65	68	51	47	135	234	123
WIDE01010322T	28	190	30	46	118	29	34
CPCT02290035T	192	127	926	633	0	15	261
WIDE01010326T	1	132	28	64	74	60	42
CPCT02270028T	188	151	88	203	155	59	119
CPCT02030478T	160	209	6	70	88	62	90
WIDE01010308T	58	89	98	83	111	65	63
WIDE01010268T	27	138	52	105	45	59	44
CPCT02060214T	36	114	0	291	0	935	136
WIDE01010335T	119	150	170	370	98	15	53
CPCT02360017T	7	82	32	60	51	19	174
WIDE01010303T	36	192	75	79	135	90	71
CPCT02220044T	33	132	19	69	78	175	76
CPCT02120047TII	135	305	36	108	66	81	260
WIDE01010339T	121	207	21	0	65	64	55
WIDE01010352T	181	345	302	899	191	176	132
WIDE01010346T	29	71	44	61	158	52	96
CPCT02010824T	84	105	37	20	87	96	76
WIDE01010341T	253	224	741	441	0	0	86
WIDE01010332T	94	178	67	354	130	101	44
CPCT02360018T	25	222	19	67	97	30	45
CPCT02330104T	12	42	20	308	31	85	46
CPCT02050359T	20	129	40	83	33	27	118
CPCT02370025T	19	0	615	282	48	26	80
WIDE01010131T	78	212	141	115	187	160	63
WIDE01010371T	206	389	71	23	172	97	54
CPCT02020719T	128	26	1553	275	148	347	205
WIDE01010400T	18	71	4	85	117	81	60
CPCT02010825T	9	44	0	50	24	9	35
CPCT02010359TII	200	108	1161	372	60	192	150
WIDE01010405T	67	133	25	35	56	29	28
WIDE01010388T	152	357	15	27	70	27	38
DRUP01330020T	212192	0	123	2641	1001	2004	0
CPCT02230099T	156	127	1715	0	238	298	353
CPCT02110069T	61	75	66	100	123	18	85
WIDE01010410T	17	132	13	6	60	39	43
CPCT02020721T	62	107	23	80	68	29	90
CPCT02230101T	87	93	15	67	88	55	102
WIDE01010418T	0	33	37	22	52	44	24
CPCT02300040T	83	124	527	68	95	97	89
WIDE01010048T	46	165	15	82	46	42	29
CPCT02290037T	64	262	77	97	42	121	187
WIDE01010249T	27	145	19	8	88	42	44
DRUP01010148T	98995	12527	0	0	193	1109	811
WIDE01010372T	391	35	353	820	401	170	94
WIDE01010406T	52	213	75	228	92	258	31
WIDE01010432T	30	87	384	164	56	71	64
CPCT02010846T	28	55	1057	0	88	223	234
CPCT02010746T	55	465	31	117	38	250	137
CPCT02250009T	61	85	142	102	109	16	225
CPCT02010838T	16	79	6	26	19	26	76
CPCT02170027T	302	283	88	57	236	101	209
CPCT02030484T	33	99	33	37	82	11	78
CPCT02050364T	160	268	30	140	181	55	145
CPCT02290040T	46	101	61	55	85	91	133
CPCT02080228T	219	246	74	363	152	50	172
CPCT02040257T	89	117	42	26	135	99	62
CPCT02160051T	13	47	6	42	36	17	79
CPCT02120137T	9	144	27	14	41	149	50
CPCT02150014T	29	97	3	60	59	1	125
CPCT02210059T	275	222	2153	0	340	77	233
CPCT02040254T	64	122	28	139	93	112	84
CPCT02070344T	10	83	50	29	78	32	88
CPCT02300043T	33	17	347	350	0	59	107
CPCT02220047T	16	131	1070	0	118	37	184
CPCT02360011T	101	217	41	53	68	104	62
CPCT02020711T	23	77	355	290	12	75	65
CPCT02150016T	185	150	63	14	221	32	128
CPCT02030258T	149	192	46	138	275	100	200
CPCT02250010T	598	237	63	10	212	93	97
DRUP01110005T	30	137	20	64	9	292	143
DRUP01180001T	612	236	1045	0	254	130	194
CPCT02010863T	16	87	70	25	44	134	71
CPCT02070352T	30	131	26	91	104	20	67
CPCT02060179T	28	122	35	40	111	16	152
CPCT02120148T	17	142	23	36	68	88	116
CPCT02030500T	33	78	0	280	39	1059	30
CPCT02150017T	17	68	669	27	45	87	66
CPCT02170029T	18	81	39	59	77	67	61
CPCT02010886T	215	123	90	329	206	142	104
CPCT02390029T	30	35	24	66	87	32	68
CPCT02080243T	140	218	1504	129	385	221	193
CPCT02010890T	25	51	31	33	22	15	102
CPCT02150018T	23	76	23	12	92	81	81
CPCT02010896T	360	217	70	204	174	321	86
CPCT02360022T	9	94	28	67	62	43	77
CPCT02220053T	22	136	37	22	109	40	90
CPCT02040267T	34	205	18	86	43	40	73
CPCT02040266T	25	56	724	198	80	54	143
CPCT02010891T	7	66	9	34	91	54	72
CPCT02350007T	142	473	35	110	105	96	101
CPCT02020830T	31	103	12	34	26	10	159
CPCT02030383T	99	74	40	9	125	46	106
CPCT02350008T	63	157	108	123	84	373	178
CPCT02030289TIII	40	516	36	379	57	45	354
CPCT02160055T	18	109	4	69	40	16	51
CPCT02050383T	12	110	22	0	22	228	88
CPCT02290046T	24	97	9	65	62	1	164
CPCT02030522T	63	118	31	202	89	17	89
CPCT02110076T	207	139	88	147	142	101	109
CPCT02080250T	468	189	101	64	177	79	169
CPCT02230110T	634	403	228	873	233	77	123
CPCT02010900T	53	139	54	351	38	31	107
CPCT02120158T	60	165	82	61	57	155	178
CPCT02180070T	3	51	18	131	32	78	84
CPCT02210069T	143	120	40	178	129	119	56
CPCT02070360T	0	23	582	393	0	0	166
CPCT02180069T	142	367	33	109	93	21	170
CPCT02410009T	36	102	37	71	96	71	113
CPCT02080254T	51	166	21	9	34	34	126
CPCT02110077T	118	131	59	37	95	249	136
CPCT02010915T	11	55	57	272	47	142	112
CPCT02120154T	39	211	12	47	66	32	62
CPCT02080253T	678	473	217	92	206	163	214
CPCT02140083T	138	78	4	512	91	79	109
CPCT02020791T	25	216	64	411	31	22	91
DRUP01010091T	147	59	828	335	22	153	196
CPCT02100187T	17	71	16	29	24	180	63
CPCT02040282T	93	106	71	125	81	26	127
CPCT02290052T	121	410	96	193	143	297	176
CPCT02310018T	61	141	60	134	49	17	210
CPCT02310019T	122	1178	63	402	54	85	164
CPCT02470001T	36	196	17	65	40	11	39
DRUP01220002T	276	70	243	597	175	200	146
CPCT02030521T	25	63	32	86	34	120	104
CPCT02010901T	26	199	1365	67	133	65	286
CPCT02290048T	96	120	33	35	81	65	87
CPCT02210071T	19	117	45	158	57	87	114
CPCT02120165T	13	51	109	174	105	57	134
CPCT02020773T	0	56	74	512	90	67	91
CPCT02040290T	67	179	34	359	131	202	78
CPCT02020829T	132	130	10	71	23	80	70
CPCT02150027T	37	148	515	350	0	11	169
CPCT02010933T	79	146	345	62	62	5	269
CPCT02210073T	119	113	762	0	174	126	123
CPCT02190049T	276	175	69	64	173	276	173
CPCT02020824T	135	150	39	63	63	42	71
CPCT02010934T	54	70	9	119	91	76	84
CPCT02290057T	50	201	19	29	111	34	121
CPCT02020801T	80	117	34	72	50	16	113
CPCT02340066TII	48	262	97	481	99	84	89
CPCT02020795T	127	473	21	75	95	21	142
CPCT02010939T	422	168	63	112	134	129	104
CPCT02010936T	32	36	51	1	78	104	72
CPCT02020807T	108	296	31	77	54	65	80
CPCT02020597TII	30	279	89	171	293	17	122
CPCT02050409T	29	186	1087	83	91	119	225
DRUP01020034T	25	72	1440	0	107	58	346
CPCT02010940T	31	161	10	68	67	13	173
DRUP01210004T	102	274	57	132	150	13	153
CPCT02060272T	23	74	0	50	114	12	63
CPCT02130163T	264	570	114	159	188	236	266
