NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	1144.076	4.909	267.726	3.04	0.009	0.997	1000000.0
2	1131.005	4.814	262.39	2.859	4.532	0.998	1000000.0
3	1124.231	5.018	262.199	3.072	4.534	0.997	1000000.0
4	1121.689	4.769	257.524	2.828	0.008	0.998	1000000.0
5	1139.853	4.812	258.76	2.908	0.008	0.997	1000000.0
6	1134.447	4.774	265.338	2.915	4.533	0.997	1000000.0
7	1144.188	4.819	264.96	2.936	4.533	0.997	1000000.0
8	1136.376	5.441	260.893	3.39	0.015	0.995	1000000.0
9	1141.882	4.923	259.518	3.03	0.009	0.997	1000000.0
10	1122.482	4.777	261.134	2.826	4.533	0.998	1000000.0
11	1103.81	4.867	250.257	3.009	4.534	0.997	1000000.0
12	1123.607	4.82	254.735	2.936	4.532	0.997	1000000.0
13	1099.155	4.939	253.395	3.092	4.534	0.997	1000000.0
14	1137.996	4.866	256.538	2.97	0.008	0.997	1000000.0
15	1159.356	4.833	276.059	2.996	4.533	0.997	1000000.0
16	1112.92	4.857	251.273	2.989	4.534	0.997	1000000.0
17	1137.891	4.869	262.762	2.938	4.533	0.998	1000000.0
18	1121.423	5.428	252.406	3.39	0.015	0.994	1000000.0
19	1137.661	4.81	268.433	2.879	4.532	0.998	1000000.0
20	1140.429	4.798	260.132	2.882	4.533	0.998	1000000.0
21	1131.015	5.459	258.925	3.407	0.015	0.994	1000000.0
22	1140.984	4.797	265.719	2.845	0.008	0.998	1000000.0
23	1145.109	4.847	261.633	2.924	0.008	0.998	1000000.0
24	1123.522	4.768	260.792	2.825	4.532	0.998	1000000.0
25	1140.149	4.909	261.267	3.037	0.009	0.997	1000000.0
26	1119.643	5.017	262.514	3.123	4.534	0.997	1000000.0
27	1119.42	4.787	259.883	2.854	4.533	0.998	1000000.0
28	1128.291	4.813	261.931	2.868	0.008	0.998	1000000.0
29	1146.61	4.818	272.631	2.888	0.008	0.998	1000000.0
30	1083.837	4.961	240.897	3.042	0.01	0.997	1000000.0
31	1122.756	4.775	258.956	2.847	0.008	0.998	1000000.0
32	1112.149	4.828	253.223	2.964	4.534	0.997	1000000.0
33	1130.399	4.797	259.853	2.846	4.533	0.998	1000000.0
34	1140.617	4.865	266.608	2.9	4.533	0.998	1000000.0
35	1127.518	4.724	257.148	2.853	4.533	0.998	1000000.0
36	1129.93	4.86	262.903	2.915	4.533	0.998	1000000.0
37	1134.095	4.774	262.677	2.821	4.532	0.998	1000000.0
38	1161.234	4.825	278.839	2.891	4.532	0.998	1000000.0
39	1136.361	4.792	265.217	2.844	4.532	0.998	1000000.0
40	1132.84	4.807	261.956	2.842	4.532	0.998	1000000.0
41	1122.943	4.843	252.54	2.96	0.008	0.997	1000000.0
42	1140.178	4.767	268.124	2.804	4.532	0.998	1000000.0
43	1168.387	4.942	272.155	3.027	0.008	0.997	1000000.0
44	1114.554	4.725	255.294	2.751	0.008	0.998	1000000.0
45	1122.562	4.742	261.937	2.826	4.533	0.998	1000000.0
46	1091.949	4.826	244.491	2.976	4.534	0.997	1000000.0
47	1116.408	4.97	254.174	3.065	4.534	0.997	1000000.0
48	1121.707	4.97	260.885	3.093	0.009	0.997	1000000.0
49	1151.392	5.574	265.483	3.484	0.015	0.995	1000000.0
50	1119.481	4.757	258.259	2.804	0.008	0.998	1000000.0
51	1124.568	4.769	251.817	2.85	4.533	0.998	1000000.0
52	1133.802	4.793	264.988	2.849	0.008	0.998	1000000.0
53	1137.153	4.849	259.348	2.97	4.532	0.997	1000000.0
54	1125.409	4.813	257.157	2.842	0.008	0.998	1000000.0
55	1151.223	4.773	258.343	2.794	4.532	0.998	1000000.0
56	1141.536	4.842	270.953	2.887	0.008	0.998	1000000.0
57	1137.329	4.752	266.878	2.798	4.532	0.998	1000000.0
58	1132.445	4.813	263.441	2.869	0.008	0.998	1000000.0
59	1130.654	5.042	266.265	3.153	4.534	0.997	1000000.0
60	1142.403	4.782	259.203	2.864	0.008	0.998	1000000.0
61	1119.258	4.998	260.208	3.109	0.009	0.997	1000000.0
62	1155.337	4.921	273.622	3.011	0.008	0.998	1000000.0
63	1125.601	4.875	250.497	2.993	4.532	0.997	1000000.0
64	1118.343	4.817	258.722	2.829	0.008	0.998	1000000.0
65	1136.813	4.803	267.321	2.848	9.057	0.998	1000000.0
66	1121.899	4.79	259.453	2.843	4.532	0.998	1000000.0
67	1120.686	4.795	253.98	2.93	4.533	0.997	1000000.0
68	1128.431	4.766	266.47	2.857	4.533	0.998	1000000.0
69	1128.331	4.728	262.396	2.771	4.532	0.998	1000000.0
70	1133.883	4.879	255.907	2.943	4.533	0.997	1000000.0
71	1108.227	4.887	251.189	3.01	9.059	0.997	1000000.0
72	1135.633	4.824	265.453	2.866	0.008	0.998	1000000.0
73	1122.982	4.866	255.161	2.99	0.009	0.997	1000000.0
74	1137.66	5.531	262.768	3.463	0.015	0.995	1000000.0
75	1137.482	4.796	263.085	2.86	4.533	0.998	1000000.0
76	1121.251	4.949	256.99	3.047	4.534	0.997	1000000.0
77	1137.382	4.83	256.97	2.946	4.533	0.997	1000000.0
78	1125.866	4.787	254.659	2.933	0.008	0.997	1000000.0
79	1136.848	4.801	266.521	2.859	4.533	0.998	1000000.0
80	1109.821	4.952	252.9	3.073	4.534	0.997	1000000.0
81	1133.074	4.882	256.177	2.99	0.009	0.997	1000000.0
82	1137.025	4.87	257.724	2.986	0.008	0.997	1000000.0
83	1130.874	4.746	260.699	2.774	0.008	0.998	1000000.0
