MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Ins:T:0	0.00E+00	1.32E-04	1.92E-04	2.00E-05	1.92E-04	6.83E-05	7.85E-05	5.98E-05	4.18E-04
1:Ins:T:1	3.57E-06	1.14E-05	1.82E-05	1.02E-05	8.43E-05	1.58E-05	1.91E-05	9.78E-05	9.15E-05
1:Ins:T:2	1.32E-05	1.71E-04	2.26E-04	2.31E-05	1.27E-03	2.26E-07	2.99E-05	1.04E-04	1.97E-04
1:Ins:T:3	0.00E+00	6.54E-05	9.54E-05	2.94E-05	5.68E-04	5.65E-05	7.40E-05	6.97E-05	2.31E-04
1:Ins:T:4	0.00E+00	0.00E+00	1.05E-05	1.41E-04	3.19E-04	1.75E-04	3.05E-04	3.54E-05	5.62E-04
1:Ins:T:5	8.66E-04	1.17E-03	2.93E-03	7.29E-04	1.35E-02	7.31E-03	6.91E-03	6.10E-04	2.55E-03
2:Del:R:0	1.31E-05	2.56E-04	2.48E-04	4.26E-06	6.85E-04	0.00E+00	1.67E-05	3.84E-05	1.80E-04
2:Del:R:1	1.42E-05	2.35E-04	9.77E-04	8.19E-06	2.66E-03	1.45E-06	4.64E-06	4.40E-05	1.05E-03
2:Del:R:2	8.73E-06	1.28E-04	2.20E-04	2.39E-06	6.46E-04	2.20E-05	6.26E-06	3.63E-05	2.46E-04
2:Del:R:3	1.27E-04	8.48E-04	2.87E-04	8.96E-06	1.43E-05	2.42E-05	6.59E-05	5.17E-05	1.18E-05
2:Del:R:4	1.73E-05	6.43E-04	3.01E-04	9.26E-06	1.01E-03	3.70E-05	3.46E-05	3.27E-05	1.10E-05
2:Del:R:5	5.73E-05	2.62E-03	4.59E-04	1.42E-05	2.70E-03	1.40E-05	9.45E-05	6.49E-05	2.47E-06
3:Del:R:0	1.00E-05	1.56E-04	9.06E-05	6.16E-07	1.82E-04	0.00E+00	4.89E-06	1.38E-05	5.99E-05
3:Del:R:1	1.69E-05	2.54E-04	1.01E-03	2.69E-06	2.69E-03	2.87E-05	6.57E-06	2.16E-05	9.01E-04
3:Del:R:2	5.82E-06	1.06E-04	2.74E-04	1.82E-07	7.47E-04	9.98E-06	4.24E-06	1.03E-05	2.56E-04
3:Del:R:3	2.26E-06	4.89E-05	5.35E-05	1.00E-06	1.55E-04	2.89E-06	2.10E-06	2.77E-06	4.64E-05
3:Del:R:4	2.56E-06	4.32E-05	2.44E-05	5.23E-07	6.63E-05	5.97E-06	2.77E-06	1.55E-11	2.61E-05
3:Del:R:5	3.61E-06	1.17E-04	2.90E-05	9.55E-07	1.17E-04	8.64E-07	5.99E-06	0.00E+00	2.33E-05
4:Del:R:0	3.39E-06	7.19E-05	4.14E-05	2.37E-06	1.37E-04	3.12E-06	2.21E-06	1.07E-05	7.44E-05
4:Del:R:1	6.70E-06	1.27E-04	5.26E-04	5.04E-06	1.49E-03	8.32E-06	4.51E-06	1.80E-05	5.28E-04
4:Del:R:2	5.36E-07	1.02E-04	1.35E-04	1.59E-06	3.53E-04	6.95E-07	3.52E-06	9.62E-06	1.10E-04
4:Del:R:3	0.00E+00	1.76E-04	5.27E-05	5.35E-07	1.61E-04	2.44E-06	4.93E-06	4.28E-06	6.42E-05
4:Del:R:4	1.84E-06	3.41E-05	3.62E-05	1.23E-06	9.01E-05	1.19E-06	2.57E-06	1.72E-06	2.76E-05
4:Del:R:5	1.40E-06	9.56E-05	3.01E-05	3.82E-07	8.92E-05	1.20E-10	3.50E-06	4.99E-11	1.55E-05
5:Del:R:0	4.52E-06	3.54E-05	9.82E-05	4.91E-06	7.50E-04	7.39E-07	4.63E-06	4.15E-05	6.99E-04
5:Del:R:1	1.87E-06	4.64E-05	9.93E-05	9.46E-07	3.04E-04	2.14E-06	4.17E-06	1.34E-05	1.54E-04
5:Del:R:2	9.97E-07	3.61E-05	3.19E-05	1.57E-06	9.82E-05	2.00E-06	3.43E-06	5.26E-06	4.33E-05
5:Del:R:3	8.63E-07	2.41E-05	2.98E-05	3.33E-07	6.92E-05	5.63E-07	2.25E-06	8.16E-07	3.08E-05
5:Del:R:4	8.16E-07	1.13E-05	8.96E-06	5.77E-07	2.28E-05	4.36E-10	9.18E-07	1.22E-09	1.38E-05
5:Del:R:5	8.32E-08	1.06E-05	5.58E-06	5.99E-07	1.31E-05	1.94E-07	1.17E-06	2.62E-07	5.70E-06
2:Ins:R:0	2.91E-06	3.79E-04	4.50E-04	3.64E-05	3.31E-04	8.50E-06	4.42E-05	9.54E-05	9.26E-04
2:Ins:R:1	3.08E-07	3.46E-05	4.32E-05	6.35E-06	8.23E-05	4.81E-07	1.58E-05	2.18E-05	9.03E-05
2:Ins:R:2	2.40E-06	4.09E-05	5.98E-05	9.47E-06	6.56E-05	6.03E-07	2.03E-05	1.51E-05	8.53E-05
2:Ins:R:3	9.65E-06	5.33E-05	7.30E-05	1.78E-05	1.24E-05	2.41E-05	1.49E-04	1.06E-05	2.29E-05
2:Ins:R:4	2.07E-05	1.91E-04	1.67E-04	4.66E-05	1.95E-04	6.04E-05	4.25E-04	8.85E-06	5.70E-06
2:Ins:R:5	6.98E-05	1.08E-03	8.01E-04	2.31E-04	1.02E-03	2.27E-06	1.35E-03	1.63E-06	2.76E-04
3:Ins:R:0	0.00E+00	8.57E-05	1.03E-04	8.01E-06	9.76E-05	0.00E+00	1.44E-05	2.41E-05	2.13E-04
3:Ins:R:1	1.55E-06	4.78E-06	1.30E-05	2.74E-06	5.02E-05	2.13E-06	5.73E-06	1.14E-05	3.77E-05
3:Ins:R:2	7.63E-07	1.17E-05	1.29E-05	4.84E-06	1.07E-05	2.23E-06	4.14E-05	4.52E-06	1.65E-05
3:Ins:R:3	7.80E-07	6.71E-06	8.29E-06	4.79E-06	2.54E-06	0.00E+00	3.71E-05	1.62E-06	5.58E-06
3:Ins:R:4	1.90E-06	6.87E-06	3.58E-06	3.12E-06	1.37E-05	0.00E+00	3.23E-05	1.98E-07	6.89E-06
3:Ins:R:5	6.65E-06	7.50E-05	2.55E-05	1.55E-05	9.24E-05	0.00E+00	1.11E-04	1.27E-07	1.97E-05
4:Ins:R:0	0.00E+00	2.50E-04	3.18E-04	2.21E-05	3.16E-04	0.00E+00	4.15E-05	8.18E-05	8.17E-04
4:Ins:R:1	1.04E-06	2.03E-05	3.24E-05	3.52E-06	7.01E-05	0.00E+00	9.35E-06	1.23E-05	7.18E-05
4:Ins:R:2	1.07E-06	2.66E-05	2.77E-05	4.47E-06	1.09E-05	1.82E-06	4.54E-05	3.50E-06	2.96E-05
4:Ins:R:3	1.73E-06	4.51E-05	2.53E-05	5.70E-06	9.59E-06	1.70E-06	1.38E-04	1.37E-06	9.05E-06
4:Ins:R:4	1.92E-06	6.26E-05	4.40E-05	7.20E-06	2.28E-05	6.76E-07	9.89E-05	5.00E-08	1.57E-05
4:Ins:R:5	3.45E-06	2.33E-05	3.12E-05	8.43E-06	6.84E-05	0.00E+00	3.32E-05	0.00E+00	3.30E-05
5:Ins:R:0	0.00E+00	6.94E-04	9.01E-04	5.85E-05	1.02E-03	0.00E+00	9.60E-05	2.42E-04	2.46E-03
5:Ins:R:1	2.44E-06	4.23E-05	5.71E-05	5.44E-06	2.25E-04	4.78E-07	3.01E-05	1.97E-05	1.46E-04
5:Ins:R:2	7.78E-12	2.36E-05	1.88E-05	1.11E-06	1.02E-05	2.45E-07	5.56E-05	5.21E-06	2.09E-05
5:Ins:R:3	4.60E-07	1.24E-05	9.54E-06	1.58E-06	4.01E-06	3.16E-08	1.87E-05	8.14E-07	1.50E-05
5:Ins:R:4	7.82E-07	5.83E-06	7.25E-06	2.42E-06	2.00E-05	0.00E+00	9.04E-06	8.37E-07	1.23E-05
5:Ins:R:5	6.84E-08	2.45E-06	4.25E-06	1.45E-06	1.00E-05	2.60E-07	3.14E-06	6.19E-08	8.34E-06
2:Del:M:1	1.30E-05	2.94E-04	8.18E-04	1.54E-05	2.36E-03	4.61E-06	1.26E-05	5.56E-05	9.24E-04
3:Del:M:1	1.73E-06	5.44E-05	5.59E-05	8.73E-08	1.72E-04	2.01E-06	2.40E-06	9.88E-06	7.00E-05
3:Del:M:2	7.63E-06	1.77E-04	4.58E-04	4.68E-06	1.27E-03	2.32E-06	6.63E-06	1.67E-05	4.56E-04
4:Del:M:1	6.41E-07	1.43E-04	1.17E-04	3.26E-06	3.09E-04	1.61E-06	0.00E+00	1.70E-05	6.62E-05
4:Del:M:2	2.99E-06	5.40E-05	2.15E-04	2.04E-06	6.26E-04	4.53E-06	2.18E-06	1.29E-05	2.59E-04
4:Del:M:3	3.13E-06	8.40E-05	2.92E-04	5.19E-06	8.75E-04	1.76E-06	4.45E-06	1.29E-05	3.29E-04
5:Del:M:1	9.01E-07	2.34E-04	1.57E-04	9.68E-07	7.89E-04	5.55E-06	0.00E+00	4.85E-05	6.20E-04
5:Del:M:2	3.77E-06	7.45E-07	8.23E-05	1.06E-06	7.32E-04	3.49E-06	5.81E-06	4.88E-05	8.52E-04
5:Del:M:3	2.50E-06	4.15E-05	6.89E-05	1.57E-06	6.18E-04	3.12E-06	4.43E-06	2.82E-05	6.46E-04
5:Del:M:4	1.77E-06	1.34E-05	5.91E-05	6.55E-07	3.61E-04	0.00E+00	3.38E-06	2.26E-05	3.88E-04
5:Del:M:5	1.44E-06	5.57E-05	3.35E-05	2.31E-06	3.39E-04	1.68E-06	5.75E-06	2.09E-05	3.44E-04
