Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
SP124197	23	40	6	427	227	92	24	23	0	105	0	27	32	28	19	22
SP117919	25	40	12	462	149	27	16	53	0	31	0	25	16	13	0	17
SP117250	2	40	0	0	11	11	0	15	0	23	0	21	10	9	9	2
SP117983	19	71	0	11	17	8	3	26	0	11	0	21	8	6	5	7
SP117676	3	11	0	1	3	6	0	2	0	5	0	17	11	13	12	0
SP117011	8	38	0	12	15	10	2	12	0	29	0	24	7	8	21	0
SP117057	9	23	0	2	2	9	0	10	1	11	0	12	12	5	2	2
SP117126	1	42	15	0	16	24	2	17	25	6	0	7	5	25	7	2
SP117728	4	63	3	9	13	11	0	15	0	3	9	7	9	12	1	0
SP117618	7	40	0	5	3	6	1	0	1	2	0	11	10	0	12	3
SP117257	1	13	7	5	2	9	1	13	0	7	0	19	0	0	12	1
SP116963	7	17	8	3	5	4	1	13	12	2	0	10	5	11	2	1
SP117078	16	132	0	16	8	21	1	28	1	8	0	10	41	26	12	1
SP117944	9	35	0	169	91	27	9	36	0	26	0	26	14	11	13	6
SP117639	51	61	18	21	22	40	2	30	0	15	7	53	19	26	20	4
SP117834	26	44	0	5	19	26	0	44	9	14	0	21	12	16	20	5
SP117105	24	70	2	2	22	12	1	15	0	8	0	22	14	13	16	4
SP117785	9	4	0	0	11	12	3	18	1	14	1	28	18	12	21	0
SP117882	4	36	8	0	3	3	2	4	0	2	0	2	0	24	19	1
SP117778	11	73	7	6	23	32	3	20	10	13	0	32	43	24	2	5
SP117032	3	39	0	11	9	10	0	15	1	4	0	36	7	0	29	2
SP117710	5	23	3	15	63	33	0	112	0	33	0	10	50	37	21	2
SP117538	27	62	0	550	204	77	22	86	0	39	0	9	9	16	7	18
SP124207	307	269	24	24	12	48	0	29	22	39	0	15	13	14	21	12
SP117800	14	43	3	0	12	15	3	1	2	15	0	21	13	12	18	0
SP117724	17	63	4	3	19	12	0	0	0	8	0	51	14	17	6	0
SP124193	6	12	0	0	3	4	0	10	2	7	4	19	8	0	7	0
SP2293	1	44	18	8	12	0	2	0	0	128	13	36	32	3	23	13
SP2357	37	18	3	152	90	48	3	43	28	53	0	8	25	8	0	12
SP2144	3	21	0	126	150	15	0	0	0	16	4	13	8	10	12	3
SP2145	14	34	10	406	134	23	0	30	21	23	26	0	22	24	3	9
SP2147	24	103	0	575	222	98	0	25	9	44	40	8	27	8	11	2
SP2146	5	10	2	116	90	19	0	29	0	18	9	9	1	0	6	2
SP2148	5	17	1	101	118	0	0	0	0	23	23	15	1	11	10	0
SP2150	8	30	0	10	0	5	0	19	0	6	0	36	17	6	3	1
SP2152	3	46	0	4	5	9	2	0	0	9	0	4	0	20	1	0
SP2349	39	50	23	18	26	13	2	39	0	16	0	31	12	37	2	6
SP2155	17	30	0	391	84	100	10	0	0	24	0	12	71	13	34	4
SP2154	13	26	0	579	202	130	20	0	0	27	24	54	61	26	39	17
SP2158	24	88	16	5	13	17	3	3	0	10	0	13	18	19	20	0
SP2156	3	13	0	5	13	0	0	16	0	6	2	0	3	16	11	4
SP2159	14	33	3	5	3	4	1	22	0	29	0	25	16	0	0	5
SP2153	105	267	1	32	15	22	0	22	53	44	0	68	24	38	3	9
SP2160	14	44	0	15	13	5	1	7	0	6	0	15	12	21	15	6
SP2151	4	17	0	8	9	5	3	10	0	9	0	8	0	5	11	0
SP116341	9	18	2	290	102	48	0	14	0	35	0	0	35	2	24	11
SP116331	30	178	15	19	25	15	4	36	32	25	0	11	5	10	13	4
SP116351	30	47	16	13	12	23	0	0	0	17	0	53	7	33	12	2
SP116371	4	84	12	1	66	6	0	54	0	14	10	0	19	194	21	11
SP116361	15	11	6	134	142	12	0	4	0	17	5	0	20	6	12	3
SP116343	48	74	0	11	20	39	5	17	24	21	0	26	18	30	70	3
SP116333	38	62	2	54	20	31	0	6	36	39	0	35	13	12	13	2
SP116373	21	10	0	233	148	34	7	30	0	34	0	13	35	2	0	16
SP116363	7	1	0	115	115	5	2	3	14	17	5	19	4	4	0	0
SP116353	78	290	10	31	20	78	5	65	81	43	0	34	29	41	17	22
SP116345	16	118	4	0	16	14	1	24	0	10	0	79	0	25	5	1
SP116365	0	1	14	216	327	10	0	19	19	15	16	20	0	9	0	2
SP116375	96	123	12	15	18	56	3	8	32	27	0	23	16	45	13	10
SP116335	58	30	0	50	37	21	0	10	0	8	0	147	0	142	0	6
SP116355	7	10	0	95	140	32	0	11	0	45	0	5	11	0	7	10
SP116347	4	36	1	6	8	13	0	9	12	9	0	8	15	16	15	4
SP116367	40	26	0	32	46	39	1	23	48	40	0	27	29	19	16	8
SP116339	27	183	15	7	18	13	1	20	4	18	5	31	27	19	3	2
SP116349	7	38	4	7	12	16	2	17	0	4	6	22	13	15	34	3
SP116357	10	0	0	106	109	23	0	23	3	18	6	13	17	0	4	0
SP116359	8	21	8	210	209	48	3	24	0	30	2	19	24	11	0	13
SP116369	48	118	9	603	240	77	25	68	0	24	0	25	69	10	8	19
SP116377	48	118	0	25	23	35	4	21	68	53	0	54	31	52	16	19
SP116379	25	98	5	12	22	21	0	23	7	8	0	25	0	20	25	1
SP7692	152	187	18	37	51	30	6	14	16	61	0	105	23	95	36	10
SP5052	12	11	17	488	622	124	12	14	5	94	19	2	15	29	37	15
SP7785	40	198	18	431	148	87	19	45	86	65	0	31	52	28	0	0
SP3415	9	18	5	138	109	43	3	29	11	28	0	17	20	16	1	14
SP2799	9	47	0	9	14	7	0	9	10	10	11	18	24	12	15	0
SP9979	6	5	6	7	19	4	2	37	3	11	0	21	8	10	15	4
SP5393	89	80	0	24	28	32	0	6	0	19	0	160	40	70	30	7
SP11292	0	6	0	55	44	9	0	12	0	12	0	2	7	3	2	5
SP13036	200	282	24	25	35	101	1	49	17	36	0	62	32	50	9	32
SP7421	49	72	2	33	42	46	0	15	32	30	5	27	11	26	36	18
SP4875	16	24	9	322	332	86	13	31	0	44	0	139	31	69	3	19
SP8795	88	248	8	23	19	35	3	10	154	18	0	98	28	53	9	12
SP4820	25	62	32	579	223	115	35	20	0	22	0	0	56	22	148	13
SP4593	14	13	0	4	15	9	1	31	21	10	0	14	15	7	10	0
SP8085	42	59	0	14	10	16	1	18	9	13	11	65	10	33	18	3
SP11235	27	66	16	18	3	36	1	10	0	4	14	22	6	8	7	4
SP6730	55	175	5	12	27	14	0	45	53	9	0	41	23	18	17	6
SP10635	6	33	0	8	6	4	3	35	0	12	0	8	18	1	7	4
SP5381	5	17	1	4	4	1	0	8	0	5	7	44	1	7	5	0
SP10084	65	25	16	29	36	120	3	26	0	81	0	153	37	42	30	15
SP9251	7	28	17	18	17	51	1	15	0	19	2	14	9	16	17	1
SP3016	84	52	0	127	61	39	5	16	26	22	0	111	46	72	22	30
SP11045	3	32	0	6	10	13	0	3	0	7	12	11	6	7	8	0
SP2826	17	22	0	34	119	6	7	60	12	7	0	22	0	5	14	2
SP11171	12	34	0	143	177	22	4	32	11	22	10	15	17	10	3	16
SP5784	60	86	5	29	26	68	2	33	0	43	0	29	18	31	18	7
SP8564	23	74	10	18	32	15	0	31	0	24	7	104	26	58	9	5
SP5844	73	58	22	7	35	17	0	29	21	26	6	168	18	58	31	14
SP6519	9	40	0	15	18	6	1	11	25	5	8	11	14	16	13	0
SP6766	3	36	12	23	14	12	5	13	8	11	0	18	9	4	13	5
SP5448	38	112	0	4	18	10	4	50	29	32	0	59	19	4	38	12
SP12049	30	16	4	493	548	69	0	31	0	64	16	40	32	36	0	12
SP2714	34	9	0	377	355	77	11	55	63	46	0	28	18	11	0	30
SP2801	22	93	23	22	37	36	0	59	0	18	6	45	46	45	20	2
SP8891	33	42	0	254	156	36	1	26	0	29	0	14	36	15	7	17
SP9481	10	20	0	2	16	4	1	24	16	4	0	21	8	10	8	0
SP5808	46	141	24	186	163	53	4	48	4	42	18	85	14	19	23	5
SP6429	58	17	0	240	155	76	21	60	69	28	3	49	0	23	0	18
SP5017	41	226	23	10	11	25	0	15	112	10	0	12	20	2	19	6
SP8229	18	44	0	11	16	20	0	34	29	13	0	17	15	6	20	6
SP8157	4	18	16	31	17	14	0	19	7	7	1	33	1	23	22	0
SP5279	208	188	0	28	26	39	1	28	51	38	0	132	29	66	32	1
SP8660	6	18	5	398	177	33	1	15	26	17	30	45	24	15	0	1
SP11878	10	34	8	19	25	31	2	46	1	35	0	49	16	7	41	6
SP9433	20	39	0	9	6	21	1	4	18	28	0	21	17	13	16	1
SP2881	95	150	32	42	32	87	14	31	74	98	0	27	32	35	13	22
SP7378	24	33	1	17	29	20	2	5	0	5	0	23	14	13	12	1
SP9816	13	13	0	163	269	38	0	63	9	31	34	11	38	3	45	6
SP4265	11	18	0	40	87	4	0	0	17	23	4	26	6	8	23	6
SP2793	145	151	0	730	548	37	13	21	65	42	77	19	8	38	13	16
SP6825	191	347	2	67	37	30	1	73	0	24	0	92	29	40	37	9
SP4523	18	92	16	18	12	15	3	36	20	17	0	14	27	0	25	0
SP9930	36	32	0	290	268	32	5	44	25	36	0	12	8	8	19	7
SP5820	16	135	3	2	10	10	1	42	2	17	0	26	21	18	34	4
SP10470	17	2	3	319	246	48	2	40	15	37	2	5	38	0	3	17
SP9648	33	30	5	298	283	47	7	35	0	55	100	0	51	15	1	69
SP4535	3	13	8	9	18	22	0	30	1	11	3	14	15	10	17	3
SP11808	46	109	0	0	20	21	6	16	7	15	11	29	11	22	21	6
SP96163	8	23	22	288	288	17	0	23	0	21	21	2	0	1	28	3
SP11948	2	42	16	320	413	6	0	19	32	3	0	0	12	30	8	4
SP4557	7	75	12	15	27	19	1	7	0	10	0	28	19	32	50	8
SP96147	10	31	11	12	10	31	3	40	13	17	3	21	43	8	3	0
SP10150	103	95	4	9	16	20	0	9	41	31	3	70	16	24	14	3
SP4472	15	52	18	332	276	1	4	38	9	13	0	11	9	14	18	8
SP6813	32	83	18	19	25	13	2	12	0	44	0	80	33	33	40	6
SP96511	27	6	1	612	244	104	8	0	29	58	19	10	34	26	17	16
SP5636	33	74	18	8	9	16	1	15	16	3	0	38	7	15	10	3
SP5559	27	59	9	30	94	0	1	81	11	35	26	0	6	885	2	7
SP3631	3	37	14	0	24	24	3	39	11	104	0	16	9	15	19	5
SP5473	74	27	37	28	35	28	1	30	42	42	0	51	28	21	27	11
SP8394	32	33	0	2	15	6	2	38	23	21	0	32	26	32	30	4
SP6115	9	38	9	6	12	40	4	6	56	7	0	16	11	2	23	5
SP7291	33	89	18	6	17	14	6	31	1	0	0	58	9	22	8	7
SP2997	8	54	3	7	32	13	2	9	10	23	13	18	3	25	24	0
SP8831	64	141	22	1055	433	32	30	52	38	15	0	21	32	31	17	63
SP2731	12	60	4	5	18	7	1	12	0	23	0	15	4	14	15	1
SP6223	15	33	0	137	141	34	0	75	9	32	0	10	23	22	4	16
SP7171	30	72	5	18	12	21	1	48	10	13	0	34	34	27	22	8
SP10563	17	102	8	16	14	9	2	39	1	19	0	36	19	8	6	4
SP8987	36	78	5	486	226	46	5	50	22	30	0	84	32	3	0	17
SP5980	21	9	20	377	455	76	0	0	0	47	25	0	25	16	17	23
SP12186	45	52	4	6	11	5	0	33	13	32	0	27	9	22	14	2
SP10944	44	98	3	35	27	45	6	71	0	52	0	60	25	33	4	4
SP2766	25	31	0	269	284	50	0	0	5	35	30	0	31	17	0	9
SP6673	49	110	0	952	492	122	66	72	89	136	0	46	55	74	104	31
SP117698	15	55	3	7	25	11	0	20	0	13	3	24	13	11	7	4
SP124201	7	25	8	0	68	36	3	120	0	30	0	0	41	26	12	0
SP2143	3	14	5	0	10	3	4	37	0	3	0	16	6	3	7	1
SP124191	2	47	0	5	9	16	0	36	6	6	13	12	13	2	4	1
SP117247	2	61	3	12	14	12	3	32	0	9	0	18	15	0	20	0
SP117362	9	44	0	16	17	2	0	13	20	0	0	10	18	7	13	3
SP117470	22	31	1	383	143	50	6	35	0	14	0	14	20	17	10	6
SP117586	3	16	0	4	13	9	2	0	5	8	0	14	13	7	15	0
SP117709	9	26	6	4	6	8	0	37	3	13	10	23	4	2	4	1
SP2157	5	11	2	0	9	2	0	2	1	2	3	2	4	4	6	0
SP3368	31	94	7	18	18	23	3	8	3	1	1	9	17	21	21	2
SP5666	15	63	0	9	6	7	0	26	0	19	4	22	28	6	6	1
SP2781	5	32	22	13	3	20	1	38	0	6	0	7	9	10	11	0
SP8532	15	49	6	15	17	15	1	27	0	26	8	17	14	15	13	2
SP12856	1	30	16	6	14	11	1	3	0	67	8	12	14	0	39	4
SP7456	6	82	17	8	20	7	2	15	0	15	2	46	16	8	17	1
CPCT02100011T	7	101	2	2	15	5	50	46	26	12	9	0	12	24	20	11
CPCT02020314T	26	87	3	18	5	18	34	54	33	12	32	54	29	15	22	12
CPCT02080016T	16	125	19	24	9	27	22	23	12	8	25	38	8	25	23	10
CPCT02010359T	155	98	25	553	462	59	79	30	38	58	79	48	0	25	45	24
CPCT02020322T	27	32	16	16	7	8	18	12	48	27	6	20	21	12	7	0
CPCT02010351T	67	120	9	192	197	41	52	135	70	32	47	35	101	33	16	6
CPCT02110004T	11	80	6	26	33	12	50	37	12	14	28	12	22	21	11	4
CPCT02040031T	113	174	42	75	62	26	25	46	58	37	22	88	27	32	37	20
CPCT02020341T	26	66	4	11	17	11	26	25	0	12	27	52	4	10	10	14
CPCT02080025T	60	92	5	48	127	69	70	307	54	54	0	48	103	40	23	11
CPCT02080022T	4	29	1	11	4	3	30	37	6	18	6	42	21	5	20	8
CPCT02100017T	85	192	24	43	49	25	77	16	0	26	45	114	42	52	14	10
CPCT02100021T	68	112	20	5	39	25	75	57	0	19	75	41	23	24	17	7
CPCT02020345T	32	87	0	9	35	15	81	42	0	14	8	20	14	5	26	0
CPCT02020344T	25	90	20	25	13	30	90	0	37	121	46	12	33	50	31	6
CPCT02020347T	33	139	0	8	6	19	59	19	45	13	36	24	35	4	12	5
CPCT02100020T	29	75	0	175	228	21	100	0	32	23	120	20	23	11	36	10
CPCT02100024T	24	144	38	3	30	47	48	8	11	45	48	46	24	31	46	11
CPCT02100023T	42	88	6	8	45	21	79	35	61	52	29	27	38	20	2	15
CPCT02080027T	18	75	5	32	25	13	37	20	71	12	45	12	15	12	13	19
CPCT02160001T	24	91	11	16	16	20	27	31	28	53	35	5	19	6	36	14
CPCT02160003T	506	27	23	1158	577	98	101	83	145	144	177	1	64	50	7	49
CPCT02160004T	405	496	20	31	24	36	57	34	81	40	69	18	27	47	108	19
CPCT02030261T	69	95	24	21	97	39	40	101	0	40	16	46	23	35	49	9
CPCT02040035T	31	80	8	0	16	13	33	23	0	20	38	48	7	15	18	18
CPCT02160005T	26	68	26	22	69	27	44	79	0	41	8	23	33	17	20	17
CPCT02100027T	49	70	22	6	10	12	23	28	0	19	22	11	15	18	10	5
CPCT02010401T	21	29	0	16	23	12	46	5	54	8	19	27	11	20	37	4
CPCT02030265T	22	92	5	7	6	11	12	13	16	45	27	14	29	13	15	3
CPCT02080031T	1	31	0	0	32	16	86	12	13	12	0	21	6	8	17	6
CPCT02030264T	4	11	0	5	2	3	38	11	32	6	13	18	16	13	18	4
CPCT02100028T	22	60	10	25	0	26	29	24	12	13	20	15	20	9	19	6
CPCT02100029T	54	55	4	31	78	31	60	67	23	30	29	50	46	41	48	8
CPCT02020371T	21	52	9	21	37	36	27	44	17	34	31	20	30	26	14	6
CPCT02020369T	33	100	23	748	273	15	96	72	105	40	60	0	38	13	32	32
CPCT02040036T	10	148	9	65	50	55	30	67	17	55	74	0	58	33	0	18
CPCT02080036T	132	26	16	158	292	51	79	363	26	87	30	81	107	84	111	16
CPCT02030271T	184	289	17	48	29	33	140	30	93	15	8	37	15	11	51	58
CPCT02020377T	28	20	0	21	44	9	43	73	14	14	12	31	41	31	3	10
CPCT02030274T	36	88	14	9	8	3	47	26	45	22	24	49	11	25	19	7
CPCT02010419T	94	99	32	897	317	90	111	0	6	23	32	0	23	49	131	16
CPCT02050053T	156	196	37	35	29	27	61	27	106	57	48	34	39	37	41	21
CPCT02050060T	111	222	18	19	46	12	37	52	54	23	42	33	16	24	22	8
CPCT02030276T	25	110	0	29	63	24	52	55	66	21	32	55	18	42	46	11
CPCT02020382T	30	56	3	875	295	23	61	24	100	23	76	72	57	17	15	16
CPCT02020385T	277	287	31	203	128	68	47	63	98	77	25	69	39	71	7	101
CPCT02190002T	31	53	11	18	44	22	15	31	15	22	3	23	24	24	48	7
CPCT02080039T	17	148	15	30	88	44	41	62	72	29	10	9	14	32	53	9
CPCT02040047T	85	324	38	57	53	38	34	31	124	105	49	32	41	31	53	25
CPCT02080047T	45	202	28	41	61	31	40	72	52	10	0	45	30	26	36	131
CPCT02010422T	41	272	14	624	255	101	144	56	18	40	83	49	14	46	90	16
CPCT02060011T	117	113	25	17	17	8	37	29	49	28	46	16	21	52	32	2
CPCT02010434T	42	188	21	28	86	43	46	112	46	45	12	7	49	11	45	5
CPCT02080049T	256	154	7	26	15	52	41	9	103	25	65	79	8	33	9	6
CPCT02020401T	174	365	6	43	148	12	41	62	83	26	34	12	41	45	120	14
CPCT02160008T	11	21	1	2	7	2	21	0	2	3	13	13	11	7	13	0
CPCT02040055T	80	77	1	71	92	92	52	161	95	62	21	23	66	22	4	16
CPCT02160012T	129	52	19	49	32	45	104	38	33	62	16	94	30	41	34	10
CPCT02030289T	176	579	89	38	54	49	50	171	95	260	58	0	49	33	24	15
CPCT02050071T	36	69	10	18	9	5	34	56	22	28	60	51	0	34	34	2
CPCT02050074T	30	81	21	12	9	7	39	22	27	26	28	26	11	13	29	12
CPCT02050082T	14	81	17	0	32	15	43	15	4	8	24	3	9	23	18	9
CPCT02080053T	2	88	0	12	19	11	42	28	45	36	15	7	21	19	7	7
CPCT02300001T	11	94	16	8	17	11	15	32	77	5	23	7	14	21	25	2
CPCT02010382TII	9	40	1	2	1	7	12	10	1	11	25	6	7	15	19	0
CPCT02340049T	126	90	28	71	63	16	125	46	118	23	26	21	33	35	17	47
CPCT02160058T	35	121	69	15	24	109	22	73	1	73	60	61	43	41	42	36
CPCT02010720T	3	41	0	0	15	3	61	17	21	6	12	21	10	14	5	5
CPCT02470003T	22	26	2	12	5	14	17	15	62	11	24	8	10	11	6	8
CPCT02210076T	78	143	19	25	23	12	36	26	90	11	70	46	24	20	17	9
CPCT02120087T	115	94	31	37	26	32	54	35	5	17	27	86	10	57	25	22
CPCT02030447T	38	43	21	35	155	38	398	133	0	23	7	25	29	32	25	26
CPCT02011013T	52	74	13	22	47	35	30	34	0	58	94	17	48	47	26	30
DRUP01120002T	141	197	22	19	0	27	69	9	0	68	124	83	25	44	33	214
CPCT02230120T	15	80	19	15	8	10	14	15	37	12	4	7	7	26	56	15
CPCT02070424T	117	218	45	5	10	12	20	6	12	25	31	58	25	10	29	14
CPCT02011030T	28	89	33	9	6	29	17	21	23	15	33	28	7	13	9	6
CPCT02180050T	56	76	4	9	26	6	111	23	107	10	3	20	7	6	24	17
CPCT02460005T	23	23	7	312	298	12	46	29	43	25	54	23	8	10	0	23
CPCT02030448T	34	50	9	21	3	32	31	22	4	22	52	32	44	32	2	4
CPCT02010726T	8	49	0	11	11	13	33	15	71	15	9	23	10	10	26	6
CPCT02380034T	3	36	14	19	16	39	49	44	14	15	39	38	17	30	18	8
CPCT02080285T	8	78	21	18	33	26	20	28	10	47	12	30	18	28	40	22
CPCT02030337TII	58	55	0	3	36	11	54	59	42	59	127	27	20	11	48	251
CPCT02380035T	25731	2476	4851	0	0	0	52	0	0	88	332	207	13	206	0	336
CPCT02010721T	12	78	25	0	11	5	30	15	9	16	21	29	17	27	32	8
CPCT02440021T	24	89	21	11	15	15	10	34	47	28	11	25	15	23	41	20
CPCT02080288T	3	62	6	8	10	7	15	26	33	7	19	11	12	4	7	8
CPCT02120179T	4	53	23	16	7	10	23	31	25	8	18	28	14	13	23	0
CPCT02060279T	61	15	7	38	16	20	18	46	0	12	4	123	44	28	10	18
CPCT02020898T	12	55	0	11	8	19	11	20	18	12	55	22	9	19	20	18
CPCT02040307T	86	108	14	29	97	12	32	55	0	17	54	124	12	42	0	22
DRUP01110007T	45	80	26	32	0	17	71	35	10	176	98	58	15	61	40	144
CPCT02080290T	41	81	25	26	35	13	32	37	14	48	82	0	17	31	43	141
CPCT02020664T	52	69	0	1	35	22	60	39	11	93	42	49	18	21	42	15
CPCT02210039T	95	208	21	72	72	56	88	0	0	21	0	0	33	12	11	487
CPCT02390038T	34	210	44	17	12	39	16	21	7	25	38	39	23	24	16	13
CPCT02150040T	0	266	11	6	5	9	19	9	0	9	43	16	7	0	15	6
CPCT02010708T	72	22	10	155	213	108	109	49	32	56	0	0	29	0	7	19
CPCT02140044T	196	144	22	43	19	49	28	52	0	77	23	61	54	41	25	23
CPCT02110050T	29	103	4	0	40	12	68	41	14	126	30	16	34	23	25	10
CPCT02080183T	31	60	0	32	31	15	33	23	0	20	25	42	0	17	36	14
CPCT02100195T	11	87	30	2	13	18	13	36	2	7	41	56	9	15	8	9
DRUP01010065T	31	116	58	229	448	1	196	75	30	56	24	29	10	26	65	23
CPCT02080184T	29	53	2	398	148	24	63	39	3	25	30	21	36	35	30	25
CPCT02090034T	59	257	23	6	39	21	141	26	103	8	13	61	18	25	35	7
CPCT02230124T	47	201	23	14	31	22	26	26	11	20	31	17	36	34	38	16
CPCT02030451T	19	6	0	28	112	42	35	148	37	28	32	97	53	53	41	1
CPCT02310006T	17	68	15	7	51	4	145	16	40	12	37	20	11	13	35	13
DRUP01050018T	216	307	71	23	83	43	167	26	84	66	52	117	30	101	83	44
CPCT02340066TIII	66	246	0	76	169	34	37	232	133	50	147	33	90	39	0	219
CPCT02390010T	8	30	10	20	39	21	76	29	52	18	11	27	7	21	15	0
CPCT02120099T	22	87	0	9	23	9	32	41	18	21	11	21	0	27	10	11
CPCT02390040T	63	168	14	8	2	15	19	19	19	16	23	20	7	22	11	9
CPCT02460001T	83	127	43	611	849	87	138	332	47	159	0	0	81	116	53	196
CPCT02200005T	9672	231	2543	0	0	0	30	0	0	25	0	0	0	0	0	0
CPCT02320008T	21	170	52	5	0	32	31	17	60	89	53	46	39	28	68	25
DRUP01220006T	22	80	10	5	5	11	31	21	58	63	107	37	58	6	24	187
CPCT02300032T	71	179	28	5	22	24	63	47	142	27	31	20	44	20	7	16
CPCT02380037T	4	67	10	14	25	20	93	0	36	7	49	5	16	10	82	6
CPCT02330076T	137068	4042	9278	0	0	9682	246	0	0	0	0	0	0	127	0	175
CPCT02011058T	90	402	41	51	129	158	51	214	24	129	41	2	141	55	16	75
CPCT02080296T	59	80	9	580	199	108	87	52	8	85	130	28	85	34	46	25
CPCT02150046T	75	246	22	41	0	32	27	10	359	27	50	4	10	18	0	7
CPCT02230126T	19	24	10	59	100	8	23	26	2	29	32	16	18	36	48	9
CPCT02180052T	11	67	7	8	21	14	89	27	24	11	14	40	7	17	23	2
CPCT02180053T	462	147	55	407	155	57	154	79	44	83	60	62	38	37	10	9
CPCT02340110T	53	73	34	523	333	29	62	115	4	87	80	85	42	19	0	43
CPCT02230125T	5	69	16	7	5	25	35	30	30	16	27	17	11	11	47	13
CPCT02390015T	124	278	36	0	0	33	63	0	28	238	102	0	17	16	59	3
CPCT02380036T	66	128	20	15	39	54	68	72	36	42	36	52	33	29	39	8
CPCT02050309T	13	78	25	8	15	37	68	41	8	28	20	33	24	1	12	7
CPCT02110056T	40	109	2	19	13	55	103	32	19	33	46	79	30	28	38	17
CPCT02390001TII	63	115	12	13	0	37	36	1	195	14	84	0	28	12	0	184
CPCT02160037T	71	121	27	482	466	80	46	0	50	77	155	16	58	30	10	13
CPCT02120183T	59	133	14	56	102	71	27	154	152	74	30	0	58	21	22	23
CPCT02110057T	14	90	4	29	21	4	45	2	11	12	36	105	23	45	7	5
CPCT02040321T	31	111	14	436	171	71	43	39	22	18	97	61	22	44	39	38
CPCT02040323T	28	28	10	6	10	10	16	16	32	20	54	16	17	13	23	13
DRUP01050019T	10	32	13	11	49	26	143	49	3	20	56	8	18	37	34	6
CPCT02050431T	11	95	15	14	53	27	19	41	24	32	42	40	18	27	19	17
CPCT02110079T	29	69	10	3	17	12	17	4	47	18	43	39	25	0	26	14
CPCT02380052T	193	150	31	14	9	39	34	46	8	57	69	22	29	62	125	23
