Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP109953	394	0.998	87.834	22.293%	13.128	6.669%	0.09711	0.998
SP107650	351	0.999	60.233	17.16%	9.841	6.193%	0.07211	0.999
SP13206	358	0.997	65.789	18.377%	10.355	7.549%	0.09102	0.997
SP13078	420	0.997	85.327	20.316%	13.211	8.515%	0.08424	0.996
SP107607	315	0.991	89.519	28.419%	13.646	13.452%	0.14492	0.99
SP109941	210	0.988	71.917	34.246%	11.948	16.173%	0.22614	0.987
SP109801	395	0.998	60.799	15.392%	8.978	5.701%	0.06955	0.998
SP13072	311	0.989	76.248	24.517%	12.491	14.583%	0.13075	0.987
SP107595	712	0.998	101.037	14.191%	16.115	6.599%	0.05076	0.998
SP107640	301	0.997	68.392	22.722%	10.561	7.692%	0.11266	0.997
SP13084	417	0.998	78.373	18.794%	12.573	7.157%	0.09484	0.997
SP107603	278	0.995	67.135	24.149%	9.785	10.352%	0.12972	0.994
SP109957	546	0.989	141.499	25.916%	24.556	16.1%	0.09874	0.988
SP114020	652	0.996	123.129	18.885%	24.576	10.59%	0.06458	0.995
SP96540	228	0.989	83.976	36.832%	12.91	15.549%	0.25672	0.988
SP114032	309	0.996	76.656	24.808%	12.829	10.306%	0.13165	0.996
SP107624	165	0.984	57.722	34.983%	9.666	17.915%	0.25879	0.982
SP107575	314	0.99	87.552	27.883%	14.053	14.373%	0.14486	0.988
SP13242	270	0.996	63.695	23.591%	9.842	9.994%	0.11874	0.996
SP114016	312	0.997	62.413	20.004%	9.796	7.248%	0.11	0.997
CPCT02070011T	2484	0.997	303.94	12.236%	53.936	8.429%	0.02813	0.996
CPCT02020317T	307	0.973	89.866	29.272%	14.93	23.263%	0.14241	0.963
CPCT02010352T	108	0.97	39.8	36.852%	5.885	24.78%	0.22436	0.961
CPCT02010362T	142	0.951	52.503	36.974%	8.368	30.845%	0.22248	0.926
CPCT02010366T	51	0.928	30.125	59.069%	5.005	37.62%	0.43135	0.912
CPCT02010383T	147	0.981	50.689	34.482%	8.085	19.388%	0.20942	0.978
CPCT02050049T	222	0.977	64.479	29.045%	10.955	21.337%	0.13364	0.97
CPCT02020350T	282	0.981	77.376	27.438%	12.43	20.132%	0.13474	0.975
CPCT02060023T	907	0.995	154.074	16.987%	24.57	9.629%	0.05201	0.995
CPCT02080030T	2873	0.997	245.724	8.553%	52.055	7.477%	0.01361	0.997
CPCT02060010T	1035	0.995	159.198	15.381%	24.757	10.474%	0.03795	0.993
CPCT02040037T	2166	0.999	175.567	8.106%	28.571	3.482%	0.01823	0.999
CPCT02070018T	737	0.994	116.774	15.845%	19.026	10.867%	0.0487	0.992
CPCT02080041T	911	0.991	142.2	15.609%	25.788	13.293%	0.0364	0.989
CPCT02070029T	955	0.998	131.257	13.744%	20.091	6.017%	0.03971	0.998
CPCT02060033T	750	0.997	89.324	11.91%	13.636	8.219%	0.03284	0.996
CPCT02020399T	2073	0.998	262.15	12.646%	47.732	6.264%	0.02968	0.998
CPCT02140024T	6100	1.0	390.189	6.397%	73.774	2.243%	0.01287	1.0
CPCT02080050T	382	0.98	87.005	22.776%	15.893	19.869%	0.07579	0.972
CPCT02030293T	419	0.989	93.575	22.333%	15.63	14.808%	0.08211	0.986
CPCT02010441T	76919	1.0	2714.453	3.529%	777.25	1.496%	0.00561	1.0
CPCT02090030T	921	0.998	125.618	13.639%	20.622	5.831%	0.0427	0.998
CPCT02010718T	717	0.999	102.317	14.27%	16.151	5.219%	0.04574	0.999
CPCT02020653T	499	0.993	98.725	19.785%	15.875	12.24%	0.07605	0.991
CPCT02340008TII	393	0.995	81.143	20.647%	12.559	10.391%	0.10571	0.994
CPCT02020876T	259	0.963	77.439	29.899%	13.119	26.818%	0.17792	0.944
CPCT02370016T	585	0.989	125.303	21.419%	20.332	14.925%	0.07248	0.986
CPCT02070275T	650	0.998	97.822	15.05%	15.777	5.807%	0.05421	0.998
CPCT02011028T	1074	0.999	114.889	10.697%	18.04	5.463%	0.02515	0.998
CPCT02230072T	39266	1.0	2338.854	5.956%	491.529	2.525%	0.01028	1.0
CPCT02130028T	663	0.999	95.578	14.416%	14.241	5.485%	0.05311	0.999
CPCT02060182T	176	0.957	73.597	41.816%	11.492	29.022%	0.25215	0.944
CPCT02020657T	286	0.99	66.341	23.196%	11.355	14.486%	0.11118	0.988
DRUP01090026T	314	0.989	66.607	21.212%	9.766	14.777%	0.0948	0.985
CPCT02130029T	150	0.965	60.036	40.024%	9.808	26.176%	0.26791	0.957
CPCT02340010TII	2776	0.999	156.585	5.641%	29.413	3.634%	0.00653	0.999
DRUP01020022T	265	0.969	79.271	29.914%	12.761	24.729%	0.14051	0.954
CPCT02120103T	622	0.996	113.766	18.29%	19.83	8.492%	0.07101	0.996
CPCT02300030T	641	0.999	76.112	11.874%	11.12	4.486%	0.0483	0.999
CPCT02150044T	276	0.989	66.959	24.261%	10.454	14.934%	0.1201	0.987
CPCT02020920T	345	0.97	104.27	30.223%	15.897	24.376%	0.10618	0.955
CPCT02080192T	532	0.996	104.213	19.589%	15.619	8.673%	0.07716	0.996
CPCT02130170T	1547	0.997	184.361	11.917%	32.839	7.434%	0.02702	0.997
