NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	36.998	92.074	7.638	62.499	0.992	0.706	1000000.0
2	36.142	92.412	7.347	61.886	14.903	0.701	1000000.0
3	36.316	92.243	7.401	62.336	14.861	0.698	1000000.0
4	36.474	91.01	7.396	60.113	14.856	0.72	1000000.0
5	36.329	92.361	7.309	61.747	14.865	0.709	1000000.0
6	35.966	91.414	7.291	60.944	1.025	0.711	1000000.0
7	35.691	91.245	7.271	62.159	14.892	0.707	1000000.0
8	35.841	91.283	7.438	61.506	14.854	0.715	1000000.0
9	35.862	91.089	7.265	60.747	14.869	0.71	1000000.0
10	36.031	91.624	7.225	60.744	14.864	0.716	1000000.0
11	35.619	91.181	7.153	60.864	14.841	0.718	1000000.0
12	35.876	91.498	7.274	61.425	14.87	0.706	1000000.0
13	36.192	91.879	7.256	61.472	14.983	0.708	1000000.0
14	35.723	91.79	7.225	61.163	14.875	0.71	1000000.0
15	36.186	91.496	7.464	61.764	14.865	0.711	1000000.0
16	36.431	91.211	7.421	60.822	14.879	0.717	1000000.0
17	36.278	91.827	7.309	61.004	28.769	0.712	1000000.0
18	36.093	91.538	7.369	61.177	14.867	0.706	1000000.0
19	35.84	90.879	7.23	60.313	14.923	0.713	1000000.0
20	36.227	92.291	7.507	62.246	14.857	0.702	1000000.0
21	35.963	91.712	7.279	61.826	14.849	0.706	1000000.0
22	35.927	91.457	7.345	61.017	0.975	0.71	1000000.0
23	36.939	91.969	7.465	61.261	14.855	0.71	1000000.0
24	36.731	91.296	7.357	61.279	14.896	0.717	1000000.0
25	35.609	91.43	7.168	61.769	14.853	0.712	1000000.0
26	36.362	92.467	7.284	60.823	14.873	0.711	1000000.0
27	36.752	92.334	7.486	61.509	14.894	0.712	1000000.0
28	35.91	90.948	7.283	61.071	14.884	0.715	1000000.0
29	36.43	91.8	7.449	62.513	14.885	0.708	1000000.0
30	35.796	90.882	7.324	61.491	14.855	0.716	1000000.0
31	36.396	91.902	7.308	60.568	14.89	0.714	1000000.0
32	36.576	92.088	7.202	60.908	14.863	0.715	1000000.0
33	35.658	90.383	7.163	60.556	14.836	0.718	1000000.0
34	36.329	91.477	7.333	61.265	1.004	0.714	1000000.0
35	35.694	91.085	7.128	61.068	14.855	0.715	1000000.0
36	36.672	91.622	7.59	61.807	14.903	0.704	1000000.0
37	36.717	91.345	7.409	60.612	14.876	0.714	1000000.0
38	37.371	92.279	7.723	62.326	14.897	0.701	1000000.0
39	36.402	92.661	7.238	61.001	14.854	0.711	1000000.0
40	36.294	91.506	7.602	62.954	14.873	0.701	1000000.0
41	36.438	90.796	7.255	60.754	14.843	0.717	1000000.0
42	37.388	91.658	7.848	61.584	14.859	0.706	1000000.0
43	36.024	92.113	7.352	61.814	14.873	0.705	1000000.0
44	35.292	91.707	7.015	60.863	14.858	0.711	1000000.0
45	37.208	91.883	7.527	62.517	14.852	0.701	1000000.0
46	35.952	91.339	7.311	62.281	14.863	0.708	1000000.0
47	36.145	92.517	7.259	61.362	14.89	0.706	1000000.0
48	35.87	90.538	7.372	60.618	14.916	0.714	1000000.0
49	36.463	92.075	7.258	61.487	14.847	0.708	1000000.0
50	36.239	91.568	7.359	61.504	14.905	0.708	1000000.0
51	36.551	91.498	7.266	60.322	14.886	0.713	1000000.0
52	35.923	91.415	7.2	61.091	14.934	0.71	1000000.0
53	36.262	91.648	7.353	61.54	14.958	0.708	1000000.0
54	36.567	92.615	7.549	62.897	14.876	0.7	1000000.0
55	36.167	91.7	7.351	61.89	14.927	0.707	1000000.0
56	35.554	92.18	7.11	61.211	14.86	0.708	1000000.0
57	36.244	91.1	7.542	61.033	1.001	0.712	1000000.0
58	36.79	92.145	7.506	61.861	14.861	0.706	1000000.0
59	35.383	91.256	7.146	60.959	14.875	0.71	1000000.0
60	36.22	91.369	7.373	61.845	14.877	0.712	1000000.0
