MutationType	ID83A	ID83B
1:Del:C:0	0.0026104316720739007	0.04093876361846924
1:Del:C:1	0.0010071500163758174	0.025723005030304193
1:Del:C:2	0.0014864462555851787	0.013954197140410542
1:Del:C:3	0.003960991429630667	0.00761132515501231
1:Del:C:4	0.009654760649427772	0.0034564273920841514
1:Del:C:5	0.03147326726466417	0.0008509772788320902
1:Del:T:0	0.0016242250415962188	0.027684833630919458
1:Del:T:1	0.0016098401066847146	0.019288338646292688
1:Del:T:2	0.002910468699410558	0.01886867143213749
1:Del:T:3	0.012238403186202049	0.018294395431876182
1:Del:T:4	0.03330253109335899	0.010726281302049756
1:Del:T:5	0.6056056976318359	0.0011501130806902892
1:Ins:C:0	0.001534252678975463	0.013871538769453764
1:Ins:C:1	0.0002864838164532557	0.0042609851364977655
1:Ins:C:2	0.00020486045919824392	0.0023394698847550898
1:Ins:C:3	0.0006645989802200347	0.0023640900128521023
1:Ins:C:4	0.002587931880261749	0.0021637627994641664
1:Ins:C:5	0.015139780156314373	0.012496003340929747
1:Ins:T:0	0.0015296741528436541	0.010355543736368418
1:Ins:T:1	0.0005749306204961613	0.015318187111988664
1:Ins:T:2	0.003973341574892402	0.009017742192372679
1:Ins:T:3	0.0025914033385924995	0.008022496313787996
1:Ins:T:4	0.0038113170908764004	0.010041378941386937
1:Ins:T:5	0.16378969237208366	0.3408112642168999
2:Del:R:0	0.0023726517730392515	0.009249848369508982
2:Del:R:1	0.004847749969922006	0.013303837943822146
2:Del:R:2	0.002373463115654886	0.0039587673032656315
2:Del:R:3	0.007488187327980995	0.001021955930045806
2:Del:R:4	0.003720614293124527	0.0006348402431467548
2:Del:R:5	0.010369153050705791	0.0004977251067612088
3:Del:R:0	0.0008070773823419586	0.003855261318385601
3:Del:R:1	0.005579576794989407	0.011260684011504055
3:Del:R:2	0.0018755130236968397	0.002827584634069353
3:Del:R:3	0.0006751178769627586	0.0007218315548379906
3:Del:R:4	0.00039813983254134656	0.0002406100177904591
3:Del:R:5	0.00052276388683822	0.00018285401823959547
4:Del:R:0	0.0002777340296597686	0.004011336059775204
4:Del:R:1	0.0025644715619273484	0.010417247135192155
4:Del:R:2	0.001067650166223757	0.0028895542002283035
4:Del:R:3	0.0006604425003752112	0.001342950452817604
4:Del:R:4	0.0003417222057760228	0.00044560180860571565
4:Del:R:5	0.0005439258832484483	0.00019292004999442723
5:Del:R:0	7.059208887678636e-05	0.039594869427382946
5:Del:R:1	0.0005284232861595228	0.006783448932692409
5:Del:R:2	0.000382482492714189	0.0009516266407445073
5:Del:R:3	0.00019829292112262919	0.0003453002169408137
5:Del:R:4	5.176427406695439e-05	2.3340926429759045e-05
5:Del:R:5	6.047200740795233e-05	5.1625532558525756e-05
2:Ins:R:0	0.0021435475698672237	0.00940250527113676
2:Ins:R:1	0.0003221691446378827	0.004851761921308935
2:Ins:R:2	0.0003858216173830442	0.0022640422300901266
2:Ins:R:3	0.0008655328367603943	0.0013054673973238095
2:Ins:R:4	0.003981719142757356	0.0017597295728046447
2:Ins:R:5	0.020123246405273677	0.011267151581123472
3:Ins:R:0	0.00046633426216430963	0.004356512578669936
3:Ins:R:1	8.935487403505249e-05	0.003205279854591936
3:Ins:R:2	9.129421810939675e-05	0.0005619133918662555
3:Ins:R:3	9.133819487033178e-05	0.0002418224312714301
3:Ins:R:4	0.0001813818902883213	0.00010063351208891902
3:Ins:R:5	0.0015716731874272228	0.0008399172662757337
4:Ins:R:0	0.001637168152956292	0.005795314600691199
4:Ins:R:1	9.890855642879614e-05	0.0034722247393801807
4:Ins:R:2	0.0001444728868227685	0.0006369753897888585
4:Ins:R:3	0.0003602698605391197	0.00023788590558979195
4:Ins:R:4	0.000512820717995055	0.0004838349665806163
4:Ins:R:5	0.00047253426484530794	0.0009482277143979445
5:Ins:R:0	0.0027927033486776056	0.04976524755358696
5:Ins:R:1	0.00019185490062227474	0.013010510159656406
5:Ins:R:2	0.00010947226601274452	0.0007174579112324864
5:Ins:R:3	7.788416234689067e-05	0.00046446560620097446
5:Ins:R:4	6.307905068752007e-05	0.00024069060127658305
5:Ins:R:5	3.473297026175715e-05	0.00023749884523567742
2:Del:M:1	0.004328632871620357	0.014221909837797284
3:Del:M:1	0.0003188479712116532	0.0038443618454039098
3:Del:M:2	0.0026038841530680655	0.006644941275008023
4:Del:M:1	0.0008069834019988775	0.0040219492116011675
4:Del:M:2	0.000990752021316439	0.005253959558904171
4:Del:M:3	0.0013892612559720874	0.007201629560440779
5:Del:M:1	0.0004489285225281492	0.03266921164467931
5:Del:M:2	2.261407124306114e-05	0.028094897959381342
5:Del:M:3	0.000147894418805663	0.021406494788825513
5:Del:M:4	9.321257963165408e-05	0.011845188438892365
5:Del:M:5	8.924965091864578e-05	0.014212941536679864
