Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
SP110855	1.59E+01	6.70E+00	1.19E+01	3.51E+00	3.42E+00	1.95E+01	7.41E+00	6.86E-01	8.87E+00	1.94E+00	2.12E+00
SP111004	1.67E+01	1.27E+01	1.63E+01	1.23E+00	2.57E+00	2.11E+01	7.45E+00	4.22E-01	1.02E+01	1.37E+00	2.33E+00
SP111078	5.01E+00	2.57E+00	3.76E+00	5.03E-01	1.72E+00	6.06E+00	2.31E+00	0.00E+00	2.99E+00	4.50E-01	1.20E+00
SP110863	6.95E+00	6.16E+00	7.29E+00	1.53E+00	3.17E+00	1.00E+01	3.87E+00	4.37E-01	6.44E+00	1.46E+00	1.56E+00
SP111013	1.22E+01	6.19E+00	9.02E+00	1.57E+00	2.76E+00	1.64E+01	3.34E+00	4.20E-01	5.76E+00	1.15E+00	1.44E+00
SP111042	6.70E-01	8.06E-01	1.44E+00	3.60E-01	9.82E-01	1.01E+00	1.16E+00	4.00E-02	1.70E+00	2.21E-01	4.87E-01
SP111040	1.80E+00	3.49E+00	3.66E+00	1.50E+00	2.07E+00	2.49E+00	2.64E+00	0.00E+00	3.97E+00	1.34E+00	1.59E+00
SP111031	5.99E+01	1.78E+01	3.27E+01	3.61E+00	5.05E+00	6.70E+01	8.33E+00	1.33E+00	1.65E+01	1.58E+00	2.29E+00
SP23496	9.92E+00	6.77E+00	9.56E+00	2.32E+00	2.66E+00	1.18E+01	3.57E+00	5.12E-01	5.62E+00	1.11E+00	1.94E+00
SP111030	2.93E+00	4.37E+00	3.65E+00	8.91E-01	2.39E+00	4.01E+00	3.09E+00	3.80E-01	5.77E+00	1.11E+00	1.40E+00
SP111019	2.39E+00	2.90E+00	3.37E+00	1.36E+00	3.36E+00	2.92E+00	2.87E+00	3.17E-01	4.16E+00	9.82E-01	1.43E+00
SP111026	1.60E+01	7.20E+00	1.23E+01	2.80E+00	3.94E+00	1.98E+01	4.13E+00	8.92E-01	7.89E+00	1.58E+00	1.60E+00
SP110860	2.67E+01	7.94E+00	1.27E+01	2.44E+00	4.64E+00	2.93E+01	4.34E+00	7.98E-01	7.34E+00	1.71E+00	1.85E+00
SP110851	1.29E+01	1.17E+01	1.49E+01	1.72E+00	3.18E+00	1.72E+01	6.71E+00	5.60E-01	9.89E+00	1.46E+00	2.10E+00
SP111059	1.31E+01	7.68E+00	1.16E+01	1.57E+00	2.49E+00	1.54E+01	5.83E+00	7.35E-01	7.70E+00	1.99E+00	2.12E+00
SP111170	2.97E+01	1.16E+01	1.95E+01	2.62E+00	4.61E+00	3.54E+01	5.33E+00	8.94E-01	1.42E+01	2.30E+00	3.01E+00
SP111054	1.58E+01	9.67E+00	1.33E+01	1.48E+00	6.06E+00	1.81E+01	3.30E+00	3.94E-01	9.81E+00	1.76E+00	2.41E+00
SP111033	3.30E+01	1.13E+01	1.95E+01	1.56E+00	3.12E+00	3.58E+01	3.76E+00	4.62E-01	7.81E+00	1.79E+00	1.92E+00
SP111113	4.73E+01	1.02E+01	2.15E+01	4.78E+00	8.75E+00	5.38E+01	5.37E+00	1.10E+00	9.18E+00	2.15E+00	2.68E+00
SP110865	1.84E+01	1.34E+01	1.72E+01	4.44E+00	9.14E+00	2.08E+01	9.66E+00	1.10E+00	1.93E+01	6.13E+00	6.06E+00
SP111061	1.62E+01	8.16E+00	1.30E+01	1.98E+00	2.34E+00	2.07E+01	6.68E+00	2.45E-01	7.55E+00	1.05E+00	1.79E+00
SP111101	3.39E+01	1.36E+01	2.38E+01	1.84E+00	5.35E+00	3.74E+01	3.15E+00	0.00E+00	1.13E+01	1.35E+00	9.45E-01
SP110859	1.08E+01	8.24E+00	1.16E+01	1.72E+00	2.19E+00	1.46E+01	3.48E+00	4.91E-01	8.72E+00	1.02E+00	2.59E+00
SP111168	3.91E+00	3.86E+00	5.40E+00	1.08E+00	2.13E+00	4.60E+00	3.96E+00	8.53E-01	6.43E+00	1.12E+00	2.27E+00
SP111067	5.56E+00	4.87E+00	7.63E+00	9.31E-01	1.88E+00	6.61E+00	4.58E+00	6.02E-01	5.48E+00	1.03E+00	1.36E+00
SP111036	2.16E+01	6.84E+00	1.10E+01	1.07E+00	1.60E+00	2.39E+01	3.62E+00	4.17E-01	5.50E+00	8.93E-01	1.75E+00
SP111116	3.24E+01	1.41E+01	2.19E+01	2.40E+00	3.30E+00	3.73E+01	7.08E+00	9.51E-01	1.64E+01	1.22E+00	2.06E+00
SP111099	1.34E+01	7.84E+00	1.14E+01	3.21E+00	2.34E+00	1.79E+01	9.13E+00	6.76E-01	1.10E+01	1.24E+00	2.23E+00
SP23502	2.28E+01	7.77E+00	1.41E+01	6.67E+00	8.39E+00	2.67E+01	7.26E+00	3.90E-01	1.22E+01	2.16E+00	2.78E+00
SP111069	1.12E+01	1.01E+01	1.54E+01	6.59E+00	3.71E+00	1.58E+01	3.13E+00	5.79E-01	1.08E+01	1.57E+00	1.56E+00
SP111043	3.09E+01	1.77E+01	2.64E+01	3.87E+00	5.25E+00	3.63E+01	9.33E+00	1.13E+00	1.94E+01	3.25E+00	1.72E+00
SP111024	2.26E+01	7.07E+00	1.23E+01	2.07E+00	3.64E+00	2.45E+01	3.88E+00	1.26E+00	6.73E+00	1.81E+00	1.38E+00
SP111011	1.25E+01	6.59E+00	1.40E+01	3.09E+00	4.27E+00	1.62E+01	1.23E+01	5.92E-01	1.26E+01	1.31E+00	2.25E+00
SP111082	1.95E+01	1.08E+01	1.93E+01	4.58E+00	4.26E+00	2.52E+01	4.17E+00	8.83E-01	1.36E+01	1.36E+00	1.92E+00
SP111074	1.00E+01	5.93E+00	8.74E+00	1.74E+00	3.37E+00	1.23E+01	3.08E+00	4.84E-01	6.50E+00	1.89E+00	1.84E+00
SP110845	1.23E+01	7.17E+00	1.06E+01	2.49E+00	3.16E+00	1.46E+01	3.61E+00	7.22E-01	6.12E+00	1.52E+00	8.06E-01
SP110857	1.43E+01	7.42E+00	1.06E+01	1.10E+00	2.08E+00	1.75E+01	3.19E+00	0.00E+00	6.28E+00	1.07E+00	1.50E+00
SP111017	1.98E+01	9.02E+00	1.36E+01	2.09E+00	2.75E+00	2.23E+01	4.66E+00	5.68E-01	9.65E+00	1.54E+00	1.49E+00
SP111080	3.21E+00	2.83E+00	3.45E+00	6.39E-01	2.21E+00	4.51E+00	2.05E+00	3.79E-01	3.58E+00	9.07E-01	1.07E+00
SP23506	2.52E+00	5.21E+00	5.53E+00	5.79E-01	1.86E+00	3.50E+00	4.33E+00	0.00E+00	6.71E+00	1.58E+00	1.66E+00
SP111075	1.06E+01	7.20E+00	9.89E+00	3.51E+00	2.60E+00	1.37E+01	3.83E+00	1.06E+00	6.23E+00	1.11E+00	1.76E+00
SP111112	1.45E+01	7.21E+00	1.07E+01	1.87E+00	2.62E+00	1.74E+01	4.05E+00	9.33E-01	6.70E+00	1.27E+00	2.04E+00
SP111001	3.43E+01	1.32E+01	2.48E+01	4.41E+00	6.08E+00	3.99E+01	5.89E+00	1.75E+00	1.07E+01	2.34E+00	2.38E+00
SP111027	1.59E+00	2.23E+00	2.22E+00	0.00E+00	1.59E+00	2.37E+00	2.20E+00	1.00E-02	2.85E+00	7.59E-01	1.17E+00
SP111117	1.99E+01	1.42E+01	1.99E+01	1.96E+00	2.75E+00	2.48E+01	5.33E+00	8.95E-01	1.07E+01	2.16E+00	2.08E+00
SP110842	2.78E+01	1.15E+01	1.91E+01	3.62E+00	3.19E+00	3.24E+01	7.11E+00	8.87E-01	1.18E+01	1.68E+00	1.96E+00
SP111173	3.47E+01	1.02E+01	2.12E+01	3.38E+00	1.01E+01	4.09E+01	4.33E+00	7.54E-01	9.92E+00	1.51E+00	1.94E+00
SP111008	1.95E+01	1.20E+01	2.03E+01	1.18E+00	3.19E+00	2.46E+01	4.36E+00	9.12E-01	1.06E+01	1.16E+00	2.58E+00
SP111070	2.50E+01	1.18E+01	2.08E+01	1.27E+00	1.87E+00	3.05E+01	5.73E+00	5.83E-01	1.02E+01	1.84E+00	2.09E+00
SP110847	4.19E+01	8.44E+00	2.01E+01	1.77E+00	2.39E+00	4.59E+01	5.40E+00	5.94E-01	6.93E+00	1.00E+00	2.01E+00
SP111077	2.48E+01	9.15E+00	1.62E+01	3.06E+00	5.49E+00	2.85E+01	7.16E+00	8.07E-01	1.05E+01	1.86E+00	2.85E+00
SP111091	2.57E+00	3.24E+00	4.75E+00	2.77E+00	3.78E+00	3.28E+00	4.17E+00	2.56E-01	5.60E+00	8.94E-01	1.85E+00
SP111072	1.21E+01	6.42E+00	8.86E+00	9.57E-01	1.39E+00	1.47E+01	5.54E+00	8.95E-01	6.68E+00	1.20E+00	1.52E+00
SP111084	5.72E+00	5.46E+00	7.62E+00	4.12E+00	3.97E+00	6.54E+00	5.71E+00	6.01E-01	8.53E+00	1.82E+00	2.35E+00
SP23504	2.22E+00	3.72E+00	4.96E+00	5.56E-01	1.29E+00	3.42E+00	3.65E+00	3.51E-01	4.01E+00	1.02E+00	1.54E+00
SP23500	1.68E+00	2.83E+00	2.84E+00	1.77E+00	1.35E+00	2.49E+00	2.82E+00	2.65E-01	3.90E+00	6.65E-01	8.19E-01
SP111029	2.45E+00	2.60E+00	3.28E+00	3.72E-01	1.50E+00	3.30E+00	2.97E+00	6.56E-01	3.94E+00	6.19E-01	1.18E+00
SP111175	6.29E+01	1.58E+01	3.53E+01	1.62E+01	1.14E+01	7.26E+01	8.34E+00	1.42E+00	1.64E+01	2.77E+00	2.84E+00
SP111049	2.18E+01	1.04E+01	1.79E+01	1.64E+00	2.60E+00	2.69E+01	3.69E+00	4.32E-01	1.03E+01	1.48E+00	1.94E+00
SP23498	2.57E+01	1.05E+01	1.93E+01	1.43E+00	3.75E+00	3.06E+01	5.47E+00	6.98E-01	9.43E+00	1.57E+00	2.42E+00
SP111002	3.46E+00	2.38E+00	2.94E+00	1.08E+00	1.46E+00	4.14E+00	2.72E+00	0.00E+00	3.53E+00	1.04E+00	1.03E+00
SP110866	1.33E+01	7.46E+00	9.28E+00	1.97E+00	3.85E+00	1.71E+01	4.33E+00	1.67E-01	9.17E+00	9.04E-01	1.40E+00
SP111035	3.14E+01	1.58E+01	2.45E+01	3.63E+00	3.79E+00	3.39E+01	3.80E+00	1.33E+00	1.01E+01	1.53E+00	1.70E+00
SP111009	2.49E+01	7.02E+00	1.19E+01	2.18E+00	3.16E+00	2.77E+01	4.97E+00	9.27E-01	5.55E+00	2.56E+00	1.28E+00
SP111114	5.62E+01	1.54E+01	2.96E+01	4.19E+00	6.62E+00	6.27E+01	6.50E+00	1.01E+00	1.73E+01	1.90E+00	2.46E+00
SP111000	1.78E+01	1.22E+01	1.44E+01	1.79E+00	3.69E+00	1.98E+01	3.65E+00	5.63E-01	8.63E+00	2.90E-01	1.52E+00
SP111045	3.27E+01	1.40E+01	2.28E+01	1.79E+00	2.75E+00	3.50E+01	5.72E+00	7.35E-01	1.14E+01	2.40E+00	1.99E+00
SP110861	6.86E+00	7.19E+00	1.00E+01	2.09E+00	2.55E+00	1.06E+01	5.43E+00	7.45E-01	8.82E+00	1.45E+00	2.28E+00
SP111047	1.45E+01	1.06E+01	1.52E+01	1.17E+00	3.02E+00	1.98E+01	9.40E+00	2.87E-01	1.26E+01	1.66E+00	2.52E+00
SP111088	1.77E+01	9.03E+00	1.51E+01	2.15E+00	2.20E+00	2.05E+01	8.79E+00	4.67E-01	9.51E+00	1.54E+00	1.82E+00
SP111056	1.77E+01	1.07E+01	1.72E+01	2.87E+00	4.50E+00	2.42E+01	4.59E+00	9.52E-01	9.56E+00	1.51E+00	2.34E+00
SP111089	7.89E+00	5.19E+00	8.55E+00	1.10E+00	2.16E+00	9.50E+00	6.33E+00	2.53E-01	8.24E+00	1.27E+00	1.92E+00
SP111038	5.54E+01	1.90E+01	3.35E+01	2.26E+00	4.03E+00	6.24E+01	6.06E+00	1.16E+00	1.55E+01	1.68E+00	2.43E+00
SP110849	2.37E+01	9.67E+00	1.81E+01	1.56E+00	2.92E+00	2.73E+01	4.37E+00	4.44E-01	6.26E+00	9.44E-01	1.02E+00
SP111164	3.12E+01	1.22E+01	1.98E+01	1.78E+00	5.00E+00	3.65E+01	5.76E+00	4.05E-01	1.18E+01	1.45E+00	2.13E+00
SP111057	1.75E+01	1.07E+01	1.70E+01	9.24E-01	2.50E+00	2.20E+01	2.65E+00	4.11E-01	8.08E+00	1.16E+00	1.75E+00
SP111119	9.51E+01	1.48E+01	3.98E+01	3.74E+00	6.03E+00	1.04E+02	1.77E+01	6.44E-01	1.94E+01	2.15E+00	3.03E+00
SP111095	3.37E+01	1.25E+01	1.95E+01	1.94E+00	3.57E+00	3.82E+01	5.69E+00	7.15E-01	1.03E+01	1.90E+00	1.69E+00
SP111064	2.49E+01	1.56E+01	2.27E+01	2.04E+00	2.87E+00	3.04E+01	5.31E+00	3.76E-01	1.41E+01	1.33E+00	2.30E+00
CPCT02030245T	2.45E+00	3.26E+00	6.18E+00	1.18E+00	1.34E+00	5.03E+00	5.06E+00	3.02E+00	7.52E+00	2.44E+00	2.18E+00
CPCT02030257T	3.84E+01	1.30E+01	2.45E+01	2.14E+00	3.55E+00	4.25E+01	6.34E+00	3.35E+00	1.72E+01	1.50E+00	3.07E+00
CPCT02070015T	3.83E+01	1.58E+01	2.88E+01	4.54E+00	3.73E+00	3.98E+01	2.43E+00	4.72E+00	1.73E+01	3.94E-01	2.09E+00
CPCT02040043T	5.27E+00	5.76E+00	9.10E+00	1.39E+00	2.15E+00	9.54E+00	4.24E+00	2.86E+00	5.98E+00	1.24E+00	1.62E+00
CPCT02100032T	3.47E+00	7.39E+00	8.55E+00	7.60E-01	2.50E+00	5.87E+00	3.68E+00	2.55E+00	7.39E+00	2.12E+00	2.81E+00
CPCT02160007T	4.51E+00	5.52E+00	7.20E+00	7.11E-01	2.63E+00	5.71E+00	8.30E+00	2.58E+00	1.08E+01	3.59E+00	1.88E+00
CPCT02030286T	1.67E+01	1.30E+01	2.21E+01	1.65E+00	2.62E+00	1.96E+01	3.61E+00	3.46E+00	1.47E+01	1.42E+00	2.31E+00
CPCT02100140T	2.00E+01	2.66E+01	3.29E+01	3.62E+00	2.39E+00	2.48E+01	2.93E+00	5.36E+00	1.62E+01	2.47E+00	2.45E+00
CPCT02100141T	4.12E+01	1.26E+01	2.48E+01	2.41E+00	3.32E+00	4.34E+01	4.97E+00	4.06E+00	1.70E+01	1.77E+00	2.81E+00
CPCT02330072TII	2.38E+01	1.81E+01	2.95E+01	4.67E+00	4.41E+00	2.76E+01	6.28E+00	4.64E+00	2.02E+01	1.40E+00	2.46E+00
CPCT02330132T	4.47E+01	1.37E+01	2.46E+01	2.35E+00	3.44E+00	4.61E+01	9.89E+00	5.31E+00	1.67E+01	3.89E+00	2.82E+00
CPCT02130030T	6.68E+00	1.08E+01	1.98E+01	1.97E+00	1.53E+00	1.49E+01	1.85E+00	4.26E+00	1.37E+01	1.36E+00	1.55E+00
CPCT02060183T	3.41E+01	1.75E+01	3.27E+01	3.55E+00	4.94E+00	3.91E+01	4.10E+00	4.76E+00	2.13E+01	2.45E+00	2.26E+00
CPCT02130033T	1.81E+01	1.10E+01	1.95E+01	1.63E+00	2.59E+00	2.21E+01	3.78E+00	4.25E+00	1.36E+01	1.56E+00	1.45E+00
CPCT02300031T	1.88E+01	1.09E+01	1.89E+01	1.59E+00	2.72E+00	2.31E+01	3.14E+00	3.45E+00	1.23E+01	1.52E+00	1.99E+00
CPCT02180054T	1.93E+01	1.99E+01	3.45E+01	3.04E+00	2.76E+00	2.45E+01	3.93E+00	5.85E+00	2.41E+01	1.56E+00	2.35E+00
CPCT02090037T	1.80E+01	1.35E+01	2.44E+01	2.63E+00	3.60E+00	2.51E+01	6.43E+00	4.65E+00	1.70E+01	2.07E+00	3.23E+00
CPCT02130041T	1.50E+01	8.91E+00	1.67E+01	3.67E+00	4.25E+00	1.79E+01	5.03E+00	4.49E+00	9.71E+00	1.82E+00	1.83E+00
CPCT02060200T	9.06E+00	7.67E+00	1.02E+01	1.08E+01	8.54E-01	1.13E+01	5.70E+00	4.30E+00	7.62E+00	1.60E+00	2.41E+00
WIDE01010009T	1.89E+01	1.07E+01	1.83E+01	1.14E+00	6.46E-01	2.13E+01	5.33E+00	3.11E+00	1.30E+01	1.45E+00	8.46E-01
CPCT02330094T	5.25E+00	5.53E+00	7.92E+00	5.05E-01	1.26E+00	7.47E+00	3.91E+00	3.47E+00	6.72E+00	1.95E+00	2.32E+00
CPCT02110061T	9.33E+00	1.22E+01	2.35E+01	1.44E+00	2.38E+00	1.79E+01	4.33E+00	4.63E+00	1.32E+01	2.52E+00	1.87E+00
WIDE01010016T	8.20E+00	6.85E+00	9.70E+00	2.35E+00	4.90E+00	1.15E+01	2.58E+00	1.59E+00	8.14E+00	1.23E+00	1.66E+00
CPCT02230070T	4.16E+01	1.69E+01	3.15E+01	2.30E+00	3.69E+00	4.58E+01	5.31E+00	3.82E+00	2.18E+01	1.42E+00	2.96E+00
CPCT02340070T	2.81E+01	1.07E+01	2.00E+01	1.63E+00	3.21E+00	3.08E+01	5.58E+00	3.82E+00	1.37E+01	1.34E+00	1.74E+00
CPCT02340073T	2.05E+00	6.29E+00	6.55E+00	2.89E-01	1.06E+00	1.96E+00	2.36E+00	2.95E+00	3.64E+00	1.53E+00	1.06E+00
CPCT02050330T	1.19E+01	6.71E+00	1.21E+01	5.55E-01	1.95E+00	1.54E+01	7.95E+00	3.49E+00	9.66E+00	1.64E+00	6.56E+00
CPCT02340077T	1.09E+01	8.57E+00	1.19E+01	1.10E+00	2.33E+00	1.39E+01	2.69E+00	2.57E+00	1.12E+01	1.18E+00	2.24E+00
WIDE01010064T	4.77E+01	3.66E+01	6.05E+01	3.95E+00	6.47E+00	6.31E+01	1.21E+01	6.02E+00	4.61E+01	1.20E+00	7.33E+00
CPCT02050314T	4.14E+00	3.48E+00	5.42E+00	6.88E-01	1.66E+00	5.31E+00	4.87E+00	3.40E+00	5.83E+00	1.52E+00	2.88E+00
CPCT02220037T	1.49E+01	1.24E+01	1.95E+01	2.09E+00	2.85E+00	1.81E+01	6.87E+00	3.14E+00	1.52E+01	1.56E+00	2.61E+00
WIDE01010073T	5.80E+00	8.62E+00	1.30E+01	1.03E+00	2.93E+00	1.02E+01	6.79E+00	2.70E+00	1.07E+01	2.78E+00	3.48E+00
CPCT02210045T	3.10E+01	1.40E+01	2.48E+01	2.19E+00	3.50E+00	3.32E+01	6.43E+00	5.45E+00	1.79E+01	1.79E+00	2.02E+00
CPCT02100163T	1.18E+01	7.78E+00	1.32E+01	1.41E+00	2.39E+00	1.34E+01	2.85E+00	3.54E+00	9.16E+00	1.28E+00	1.65E+00
CPCT02130049T	5.75E+01	1.85E+01	3.71E+01	3.56E+00	6.45E+00	6.17E+01	1.12E+01	7.36E+00	2.20E+01	4.94E+00	3.29E+00
CPCT02050343T	5.20E+00	6.62E+00	9.73E+00	5.22E-01	2.37E+00	8.46E+00	5.06E+00	3.66E+00	7.10E+00	2.62E+00	2.20E+00
CPCT02020712T	1.03E+01	9.76E+00	1.68E+01	4.42E+00	3.47E+00	1.66E+01	6.83E+00	4.89E+00	1.13E+01	3.10E+00	2.64E+00
CPCT02130070T	8.16E+00	1.16E+01	1.97E+01	1.50E+00	3.34E+00	1.33E+01	1.11E+01	5.80E+00	1.60E+01	2.96E+00	3.08E+00
CPCT02130071T	9.73E+00	6.91E+00	1.03E+01	8.53E-01	1.88E+00	1.29E+01	5.98E+00	3.04E+00	8.40E+00	1.47E+00	5.28E+00
DRUP01020027T	8.80E+00	7.66E+00	9.72E+00	2.81E+00	4.26E+00	1.05E+01	9.88E+00	6.10E+00	1.16E+01	3.91E+00	3.69E+00
CPCT02050349T	3.64E+00	8.71E-01	1.99E+00	2.12E+00	5.51E+00	3.86E+00	1.03E+00	3.36E+00	1.99E+00	2.62E+00	6.51E+00
CPCT02040242T	1.82E+01	6.33E+00	1.31E+01	1.34E+00	1.29E+00	1.91E+01	4.08E+00	3.57E+00	8.03E+00	4.32E+00	8.03E-01
CPCT02300039T	1.47E+01	9.06E+00	1.73E+01	1.55E+00	1.99E+00	1.86E+01	2.96E+00	3.10E+00	9.91E+00	1.30E+00	1.96E+00
CPCT02010815T	5.30E+01	1.11E+01	2.13E+01	2.17E+00	6.92E+00	5.49E+01	6.17E+00	4.68E+00	1.78E+01	2.15E+00	3.42E+00
CPCT02010813T	1.49E+01	7.46E+00	1.11E+01	1.18E+00	2.49E+00	1.71E+01	3.05E+00	3.49E+00	7.61E+00	1.35E+00	1.72E+00
WIDE01010355T	9.01E+00	1.18E+01	1.81E+01	3.51E+00	3.65E+00	1.57E+01	7.99E+00	4.32E+00	1.39E+01	2.11E+00	2.29E+00
CPCT02330072T	2.80E+01	1.01E+01	1.65E+01	1.84E+00	3.40E+00	2.95E+01	5.46E+00	2.65E+00	1.08E+01	1.34E+00	1.89E+00
CPCT02130091T	1.45E+01	9.00E+00	1.57E+01	1.03E+01	1.19E+01	1.95E+01	1.15E+01	4.84E+00	2.00E+01	3.50E+00	6.62E+00
CPCT02230097T	8.23E+00	4.01E+00	5.26E+00	1.27E+00	2.35E+00	8.79E+00	2.84E+00	1.83E+00	4.81E+00	1.23E+00	2.20E+00
CPCT02050357T	6.85E+00	6.46E+00	1.12E+01	1.32E+00	2.62E+00	9.97E+00	5.05E+00	3.99E+00	7.42E+00	2.49E+00	3.65E+00
CPCT02010833T	2.66E+01	1.17E+01	2.22E+01	1.62E+00	3.37E+00	3.19E+01	5.15E+00	3.31E+00	1.30E+01	2.62E+00	3.14E+00
CPCT02060213T	1.61E+01	6.40E+00	1.07E+01	1.32E+00	2.51E+00	1.85E+01	3.79E+00	3.45E+00	8.30E+00	1.25E+00	1.34E+00
CPCT02130107T	9.52E+00	8.59E+00	1.15E+01	1.07E+00	1.70E+00	1.19E+01	4.48E+00	3.13E+00	8.86E+00	2.14E+00	1.78E+00
CPCT02070342T	6.02E+00	5.56E+00	6.73E+00	6.53E-01	7.04E-01	6.37E+00	3.48E+00	4.28E+00	4.65E+00	1.12E+00	5.14E-01
CPCT02050362T	3.04E+01	1.47E+01	2.56E+01	2.58E+00	4.31E+00	3.55E+01	2.96E+00	4.18E+00	1.66E+01	1.38E+00	7.69E-01
CPCT02150012T	2.55E+01	2.28E+01	3.52E+01	2.35E+00	7.31E+00	3.28E+01	1.22E+01	6.11E+00	3.18E+01	4.62E+00	5.37E+00
DRUP01210002T	3.11E+01	1.45E+01	2.32E+01	1.86E+00	3.51E+00	3.52E+01	5.88E+00	4.43E+00	1.87E+01	1.62E+00	1.38E+00
CPCT02130105T	4.28E+00	4.93E+00	4.08E+00	7.29E-01	1.97E+00	5.12E+00	6.67E+00	3.63E+00	9.03E+00	1.70E+00	2.63E+00
CPCT02100176T	1.20E+01	7.06E+00	1.27E+01	1.93E+00	3.49E+00	1.34E+01	5.54E+00	3.61E+00	8.09E+00	2.40E+00	2.28E+00
CPCT02230106T	1.48E+01	1.21E+01	1.62E+01	3.68E+00	4.38E+00	1.80E+01	1.61E+01	5.85E+00	2.14E+01	4.95E+00	2.91E+00
CPCT02060199T	2.56E+00	2.26E+00	3.71E+00	5.55E-01	9.79E-01	3.64E+00	2.13E+00	1.29E+00	3.17E+00	5.12E-01	7.20E-01
DRUP01330005T	2.80E+01	1.37E+01	2.18E+01	4.43E+00	4.42E+00	3.09E+01	1.05E+01	5.77E+00	1.92E+01	2.48E+00	2.72E+00
CPCT02120150T	3.52E+01	9.65E+00	1.77E+01	1.38E+00	3.38E+00	3.73E+01	7.71E+00	3.22E+00	1.19E+01	3.03E+00	2.14E+00
CPCT02060248T	1.03E+01	7.86E+00	1.47E+01	1.37E+00	2.06E+00	1.20E+01	3.66E+00	4.38E+00	7.91E+00	1.16E+00	1.69E+00
CPCT02060255T	1.62E+01	7.23E+00	1.37E+01	3.14E+00	3.13E+00	1.83E+01	2.40E+00	2.59E+00	7.50E+00	8.81E-01	1.36E+00
DRUP01010088T	6.38E+00	9.00E+00	1.26E+01	8.73E-01	1.24E+00	1.25E+01	5.41E+00	2.66E+00	9.89E+00	1.35E+00	1.97E+00
CPCT02440014T	3.03E+01	1.68E+01	3.00E+01	3.14E+00	5.98E+00	3.43E+01	6.40E+00	5.10E+00	2.03E+01	1.76E+00	3.34E+00
