Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
SP37636	8	50	15	0	0	30	36	27	0	37	59	5	21	9	6	4	6
SP39907	17	0	90	0	77	6	93	8	1	135	0	3	32	21	0	5	1
SP40736	24	124	101	85	106	132	106	17	0	65	0	16	37	25	0	0	11
SP42154	14	51	66	87	118	0	66	43	0	29	72	1	51	31	38	13	0
SP39594	10	321	28	0	43	20	97	1	6	5	82	19	31	17	33	7	4
SP41453	6	146	0	131	28	37	69	30	7	33	50	2	21	4	10	0	0
SP34452	7	336	302	0	203	115	121	8	5	0	100	6	80	3	0	4	12
SP42829	22	135	68	198	132	0	75	51	0	50	0	7	23	20	0	3	5
SP37970	28	0	64	273	136	111	73	14	0	22	145	9	81	13	15	19	13
SP34186	17	273	0	133	131	151	129	52	0	23	45	10	26	3	18	14	5
SP37903	24	24	467	32	183	230	83	26	0	2	56	11	24	0	22	0	1
SP35849	1	50	0	31	0	56	42	26	0	10	12	3	7	0	21	20	0
SP36586	55	0	8	28	0	42	4	106	17	0	48	3	15	4	0	5	9
SP34431	6	64	213	0	9	0	19	0	0	33	97	3	14	10	0	3	0
SP37432	6	159	0	92	0	5	75	14	0	25	51	1	34	0	0	15	0
SP35989	9	129	0	0	22	43	55	6	0	16	73	6	17	14	0	5	7
SP39102	8	0	145	13	82	14	29	15	19	42	18	6	23	3	0	23	12
SP34493	10	0	0	64	0	50	71	29	0	68	23	1	23	3	0	8	0
SP36036	12	16	0	154	0	72	16	20	0	92	0	1	30	3	0	4	2
SP35951	38	34	235	46	131	102	16	9	17	35	37	10	12	27	58	4	13
SP39248	2	108	27	0	57	24	51	10	21	56	22	3	5	0	17	20	1
SP34246	4	111	0	121	60	142	130	5	8	83	35	0	2	12	46	0	6
SP35412	1	180	0	155	92	56	55	15	0	45	0	0	70	17	0	15	8
SP39298	32	173	607	0	211	238	99	8	0	50	40	17	36	37	74	13	12
SP38044	12	227	59	121	0	176	106	18	0	12	72	10	20	53	0	5	0
SP38271	27	136	54	102	70	129	46	14	0	0	111	7	41	2	11	30	6
SP43201	2	210	0	38	17	115	67	7	0	0	10	5	34	0	43	8	4
SP34191	7	0	160	17	28	79	21	9	15	93	26	7	0	6	0	10	0
SP40047	80	21	423	71	0	216	62	22	0	33	9	11	43	14	0	5	5
SP39349	2	40	169	44	0	123	21	11	0	33	83	0	14	15	0	22	0
SP37369	12	0	119	16	75	70	33	0	0	101	0	2	18	22	0	1	5
SP38759	14	63	154	0	0	136	106	20	1	54	129	7	30	7	0	27	0
SP36218	9	7	52	26	0	0	0	9	0	0	87	1	20	16	39	53	0
SP43510	4	287	47	343	0	19	16	0	0	22	42	11	43	19	0	0	0
SP43770	5	199	139	12	0	53	58	15	0	13	29	6	20	30	9	17	6
SP43651	39	270	329	237	90	8	9	53	0	56	166	11	23	27	0	25	18
SP106656	35	268	60	566	23	22	44	10	0	178	0	20	16	56	0	0	9
SP97249	41	134	297	6	0	188	100	168	0	29	0	13	49	37	66	25	5
SP106638	19	460	71	473	32	140	107	6	0	152	0	12	20	34	0	0	15
SP97161	26	250	152	197	179	139	118	26	0	0	92	20	33	1	15	19	17
SP43696	30	324	88	0	366	194	209	13	0	22	4	15	23	48	0	0	21
SP97113	17	242	262	36	15	61	44	13	0	0	61	14	21	0	3	25	14
SP97124	21	269	570	0	46	233	121	6	0	0	262	22	75	10	0	0	18
SP43808	24	145	100	0	8	119	106	20	0	0	54	13	29	32	0	14	17
SP43822	11	10	16	0	0	0	0	337	0	35	0	7	21	0	13	8	0
SP43514	9	232	118	123	3	50	27	11	0	0	26	3	22	11	0	0	14
SP97258	24	18	152	217	68	231	46	0	0	144	20	6	16	21	0	0	0
SP97194	33	272	511	63	314	107	200	65	0	102	207	32	123	73	54	0	20
SP109470	46	189	0	477	147	92	133	84	0	202	24	10	44	72	0	0	8
SP97278	14	89	146	86	207	107	84	18	0	53	43	13	30	50	0	0	4
SP109544	40	23	379	0	302	146	41	59	0	0	0	11	19	3	0	11	11
SP97104	18	9	6	0	34	0	24	28	6	0	0	9	316	9	0	14	31
SP106577	39	276	303	147	169	0	94	21	0	1	231	25	50	44	57	7	40
SP109457	25	0	25	26	0	58	8	184	34	0	6	8	14	11	0	30	5
SP109478	5	11	72	0	0	13	23	9	0	0	15	2	11	6	11	13	6
SP43688	15	189	164	198	128	12	0	12	0	36	23	13	30	36	36	8	0
SP97243	16	149	79	68	22	164	45	8	0	35	52	5	23	23	37	0	1
SP97269	26	133	362	97	180	30	59	19	0	139	128	23	59	9	21	0	16
SP113926	7	0	9	16	48	113	39	2	4	0	10	5	31	9	0	22	1
SP106560	12	61	0	23	112	206	51	4	0	121	0	2	18	33	0	1	3
SP43792	23	345	54	212	199	158	121	16	0	0	60	12	51	42	0	0	0
SP106602	27	17	165	0	192	76	35	9	0	67	16	7	36	28	21	30	8
SP97145	9	6	95	83	0	4	0	7	0	48	31	4	18	13	0	40	2
SP43664	33	444	74	473	0	178	168	90	0	0	33	20	117	58	0	30	5
SP43532	41	0	257	220	218	194	50	6	0	54	3	16	11	33	0	5	5
SP102816	19	72	1	79	61	155	46	4	4	67	105	3	48	27	0	12	7
SP102795	40	105	236	229	265	271	32	99	0	83	0	20	62	20	21	0	10
SP103197	11	219	148	82	0	83	89	19	0	92	74	10	26	7	14	9	0
SP102827	24	323	326	170	0	74	159	1	0	0	169	16	59	45	0	3	5
SP103233	16	52	223	43	0	159	89	21	0	47	129	5	7	39	15	12	2
SP103507	25	0	114	189	0	17	327	27	0	0	4	10	16	82	0	0	13
SP103100	14	120	60	134	0	36	37	17	0	20	53	6	4	7	0	0	1
SP103416	11	32	144	0	48	111	15	16	0	23	45	5	1	21	0	12	2
SP103005	21	53	161	21	1	72	26	15	0	11	16	2	16	15	11	12	5
SP102759	0	426	0	425	67	0	91	35	0	0	134	16	50	20	38	0	0
SP102741	6	163	0	96	84	126	64	40	0	110	0	3	18	11	0	0	2
SP102945	12	50	18	150	0	195	29	26	0	64	26	5	17	24	0	5	0
SP103826	0	69	197	91	57	61	8	8	4	23	36	2	28	16	0	0	3
SP103706	8	171	82	188	208	135	50	6	0	91	18	4	37	33	0	0	15
SP102897	8822	207	0	0	503	0	2	1801	1613	0	0	0	0	198	0	328	0
SP102881	12	108	0	75	60	42	27	40	10	59	6	2	36	18	0	12	10
SP103715	8	115	200	0	20	100	33	2	17	26	50	3	0	21	0	6	16
SP102929	5	107	143	41	37	65	43	8	0	64	138	2	41	25	0	2	1
SP103619	0	76	31	0	0	0	48	2	0	0	14	1	2	3	39	2	0
SP103844	0	0	0	67	92	120	78	4	0	48	11	1	9	8	0	0	1
SP103128	24	49	21	5	150	181	97	27	0	29	0	9	78	20	0	0	13
SP103300	5	149	33	116	211	217	113	16	0	88	50	20	27	41	0	0	10
SP103057	9	237	64	70	140	72	231	0	0	15	0	3	22	68	0	0	5
SP103340	13	237	179	125	0	22	31	23	0	7	64	2	16	10	0	1	8
SP102913	22	38	344	0	5	151	17	33	0	35	59	6	26	25	2	3	9
SP102783	21	120	420	0	115	227	116	46	1	0	28	7	36	47	0	0	15
SP103080	16	337	155	92	0	15	66	58	0	113	197	3	43	28	0	7	7
SP103436	4	16	59	44	123	68	90	20	11	6	19	2	20	0	6	14	15
SP102804	2	0	400	138	77	0	117	13	0	148	55	8	59	13	0	0	0
SP102957	10	73	92	12	129	40	741	2	0	0	0	10	20	148	15	0	3
SP102873	6	121	0	13	66	85	90	20	0	33	0	4	16	23	6	12	0
SP103213	5	129	0	98	88	93	49	0	0	0	41	5	17	17	23	0	3
SP103467	3	6	56	0	9	0	23	2	2	9	58	0	12	6	0	7	1
SP103261	30	81	521	62	384	262	119	29	0	0	0	16	53	31	0	3	7
SP103156	21	226	0	87	184	125	167	13	0	3	9	2	14	14	0	20	12
SP103288	8	0	98	46	20	49	57	8	0	19	69	7	10	17	0	3	1
SP103444	11	0	46	63	121	158	56	3	0	53	17	2	13	21	0	0	0
SP103685	3	189	127	6	81	22	101	0	0	6	96	5	14	24	0	13	1
SP103140	18	154	358	282	111	0	79	14	0	126	67	12	16	15	0	0	1
SP103673	26	63	274	219	160	32	125	26	13	60	12	10	74	47	24	14	9
SP102839	9	0	279	0	2	203	37	18	17	8	85	1	5	16	0	6	0
SP103245	18	130	180	0	195	196	43	12	0	35	0	10	41	11	0	14	6
SP103037	0	13	0	141	38	59	4	0	0	14	11	9	0	4	0	9	0
SP103408	18	132	0	128	77	39	159	1	0	66	66	2	0	24	0	0	0
SP103021	14	123	124	0	84	125	104	5	0	40	0	9	24	12	0	7	10
SP103679	8	55	0	29	71	0	61	14	2	89	22	0	22	27	0	8	0
SP103065	29	99	188	108	304	125	37	16	0	65	19	7	0	41	117	6	2
SP102965	4	133	218	0	27	60	75	1	0	0	28	4	17	0	0	4	5
SP103221	40	157	0	130	369	249	218	27	0	32	0	7	32	42	0	17	0
SP103547	7	339	0	119	10	68	141	12	0	0	23	5	54	29	0	0	3
SP102973	20	93	284	226	0	0	343	42	4	0	92	18	18	63	0	12	2
SP103515	0	245	41	65	135	59	94	8	0	30	87	2	41	13	0	9	14
SP102747	2	66	69	0	0	6	21	3	0	0	35	3	0	1	0	2	1
SP103730	11	31	212	39	0	164	51	62	6	67	0	4	50	11	4	0	4
SP103535	18	138	0	0	183	210	546	44	0	71	0	10	62	87	0	0	16
SP102718	11	259	77	82	52	99	85	17	0	0	0	4	21	18	41	10	4
SP103483	10	0	130	13	94	110	29	10	0	2	0	2	0	3	0	15	3
SP103428	9	130	318	0	138	116	132	11	0	72	54	12	18	52	60	0	0
SP102755	22	355	364	275	207	235	168	2	0	0	100	0	120	43	0	0	25
SP103694	25	279	337	0	337	179	175	7	0	0	10	14	84	40	20	32	13
SP103595	7	88	11	112	14	47	51	13	0	20	134	7	35	0	0	12	0
SP103396	0	77	37	28	8	16	36	2	0	29	63	1	19	0	0	0	0
SP102716	8	15	0	76	88	54	23	3	0	54	0	1	4	5	4	0	1
SP102733	13	12	61	0	0	0	63	20	7	38	114	11	17	24	51	27	0
SP102989	11	242	48	93	36	0	73	34	0	98	127	5	57	5	38	7	0
SP103603	25	166	63	71	0	78	27	29	0	147	25	7	20	18	13	13	0
SP102921	13	0	143	31	22	94	58	19	0	63	94	9	34	5	0	0	0
SP103742	18	221	114	120	0	89	98	59	0	82	110	5	27	13	0	2	4
SP103555	5	3	0	0	3	14	15	5	2	29	0	0	0	0	0	10	1
SP103523	2	38	94	34	15	60	53	6	0	39	16	3	38	14	0	4	1
SP103575	5	117	177	26	0	0	59	63	13	48	65	1	34	15	0	10	15
SP103045	16	0	0	215	121	217	51	2	1	47	60	6	0	32	0	9	0
SP103455	25	184	0	151	165	100	130	19	5	65	0	12	53	38	11	24	10
SP103856	3	0	0	39	0	16	23	1	0	63	12	1	3	0	0	6	2
CPCT02020340T	0	233	0	242	0	137	76	21	0	20	0	41	76	31	67	15	0
CPCT02140010T	24	146	76	0	98	83	141	38	0	0	67	43	44	6	36	4	10
CPCT02110007T	29	125	32	55	276	27	176	56	2	106	0	81	42	12	99	14	13
CPCT02140015T	32	68	45	0	69	138	100	48	31	11	46	96	11	39	1	42	19
CPCT02020376T	20	52	0	32	0	79	0	109	10	61	0	45	55	0	29	20	1
CPCT02050051T	28	0	0	100	170	64	76	66	0	59	0	46	56	33	43	2	8
CPCT02140017T	72	73	0	215	392	321	172	160	54	0	83	95	38	40	29	26	25
CPCT02040048T	35	198	139	389	203	150	82	117	1	58	200	58	60	33	108	0	14
CPCT02060029T	31	55	0	99	90	0	73	233	96	0	57	33	68	32	3	21	23
CPCT02060039T	24	121	0	178	57	36	95	24	0	3	35	23	36	17	79	0	7
CPCT02050077T	33	247	82	0	106	0	93	109	18	0	0	76	48	29	79	14	23
CPCT02060050T	37	0	13	113	296	132	93	106	18	231	49	58	35	40	7	18	12
CPCT02020866T	22	9	201	0	0	54	49	13	30	54	7	38	51	12	73	11	12
CPCT02120177T	30	57	154	70	148	70	72	7	18	60	0	42	5	23	0	21	17
CPCT02140095T	37	171	134	0	349	94	196	10	0	68	50	55	9	7	68	0	332
CPCT02120176T	135	134	130	36	112	169	112	293	31	0	161	21	0	17	47	5	42
CPCT02120085T	26	124	0	132	6	0	72	96	0	0	56	151	43	33	55	33	10
CPCT02100138T	46	0	46	3	87	88	71	214	4	62	0	54	33	38	68	0	15
CPCT02080177T	24	130	179	52	0	0	41	257	0	54	79	53	22	25	4	5	19
CPCT02230079T	61	146	185	0	225	59	102	145	40	82	21	66	70	23	91	0	20
CPCT02340107T	134	22	0	208	173	39	91	225	0	155	0	50	14	44	0	0	36
CPCT02120096T	31	0	56	28	203	250	72	34	0	157	0	133	13	23	0	0	13
CPCT02120102T	6	14	61	0	20	0	0	9	0	22	15	21	6	0	4	7	6
CPCT02440023T	37	36	270	0	209	66	116	91	36	10	197	63	92	0	64	5	63
CPCT02160060T	19	121	52	255	97	147	59	41	6	0	0	33	1	14	6	0	27
CPCT02180055T	20	9	0	0	64	44	43	61	38	102	8	62	15	22	0	33	6
CPCT02140104T	38	0	0	0	26	77	20	103	29	15	24	17	2	14	48	15	21
CPCT02140105T	29	38	235	75	148	51	72	67	30	42	112	52	20	19	21	0	51
CPCT02190055T	62	111	0	247	84	0	113	124	1	183	50	57	61	25	100	36	26
CPCT02030551TII	18	0	0	91	35	0	31	269	206	0	20	128	0	40	105	42	271
CPCT02050317T	2	16	0	6	0	20	17	18	20	25	0	103	32	10	34	14	2
CPCT02180078T	6	236	23	69	61	57	101	20	0	61	42	32	24	10	8	27	16
CPCT02220075T	16	98	169	0	87	26	46	51	25	59	69	28	33	36	0	27	6
CPCT02230085T	33	138	267	68	162	74	30	208	33	0	69	75	100	90	144	9	18
CPCT02120195T	10	51	224	0	49	210	80	73	37	89	21	23	29	19	0	0	3
CPCT02080302T	22	228	159	13	146	60	149	69	64	67	151	55	43	36	37	17	15
CPCT02070470T	19	0	92	41	10	0	0	10	8	15	36	27	20	11	2	2	16
CPCT02300034T	11	153	127	0	259	82	97	91	0	65	0	90	47	40	24	22	20
CPCT02020955T	20	39	98	56	67	36	76	42	0	38	38	34	17	20	28	2	9
CPCT02020965T	27	27	83	201	82	79	54	39	28	18	50	31	59	17	31	17	18
CPCT02140094TII	55	0	0	236	50	357	27	33	0	149	0	92	137	0	126	0	259
CPCT02210083T	0	0	0	66	0	0	27	45	25	9	66	26	0	14	2	13	16
CPCT02100200T	40	67	146	355	103	107	67	62	43	147	0	23	11	5	0	0	33
CPCT02140106T	16	0	0	99	75	0	63	28	22	50	18	33	12	15	7	29	22
CPCT02140059T	28	246	5	385	201	0	65	46	15	119	0	54	36	47	0	0	26
WIDE01010156T	8	0	22	35	0	0	15	30	4	0	44	16	14	18	37	23	2
CPCT02100174T	72	189	0	62	0	0	67	36	0	115	0	76	20	42	45	38	18
CPCT02120200T	7	117	32	0	16	23	36	12	0	0	0	22	23	28	28	23	15
CPCT02140070T	42	55	0	43	0	40	41	137	30	0	0	87	27	7	30	20	15
CPCT02040248T	11	122	75	99	0	113	1	46	32	0	9	52	0	12	121	5	7
CPCT02060149T	21	0	94	102	0	41	2	51	7	79	0	74	40	5	10	0	5
CPCT02020718T	30	0	94	59	45	119	65	96	0	100	9	71	22	12	0	0	10
CPCT02230096T	97	263	15	134	142	84	60	272	0	73	84	64	47	39	77	10	24
CPCT02180064T	18	28	226	0	8	8	47	22	31	11	118	75	30	18	0	36	19
CPCT02020764T	10	282	0	91	14	0	62	310	0	0	38	217	44	66	41	4	6
CPCT02440012T	10	174	106	92	72	147	48	75	0	0	3	81	56	13	73	57	9
CPCT02020752T	11	41	149	20	32	60	7	78	30	45	0	43	20	8	0	2	4
CPCT02140071T	16	61	123	18	111	64	111	43	11	0	2	120	48	20	20	20	11
CPCT02140074T	27	117	121	91	170	8	69	67	2	54	28	53	48	45	83	19	5
CPCT02140017TII	58	80	0	205	381	343	177	145	40	0	88	133	34	33	0	23	13
CPCT02120143T	4	234	0	46	69	9	92	61	31	57	16	54	28	10	27	27	15
CPCT02030431T	21	0	165	11	38	5	52	83	13	29	77	55	0	11	17	0	13
CPCT02180067T	3	14	0	109	72	23	49	64	9	51	0	76	19	17	0	4	15
CPCT02160052T	30	0	52	115	271	213	92	27	5	75	0	62	5	35	46	39	19
CPCT02140080T	11	0	19	0	13	53	10	86	15	64	3	41	15	3	4	0	2
CPCT02170036T	245	0	0	5	0	16	0	380	68	0	26	113	7	2	0	7	36
CPCT02290045T	11	82	3	68	0	15	32	37	11	98	3	58	19	1	4	8	18
CPCT02060269T	28	109	0	113	1	68	63	41	0	44	83	49	10	21	53	0	14
CPCT02230113T	9	0	13	0	0	0	11	56	15	44	6	45	0	6	40	9	6
CPCT02050407T	18	98	122	0	0	58	69	100	0	0	44	87	10	29	7	23	14
CPCT02030543T	27	0	94	70	108	66	94	115	52	41	27	109	211	25	0	29	33
CPCT02190050T	23	138	9	208	132	0	108	105	0	54	0	71	31	8	89	14	18
CPCT02140087T	10	0	227	37	83	122	62	33	0	28	0	58	58	27	30	16	17
CPCT02100190T	30	0	154	99	97	82	37	214	31	0	0	124	57	30	98	2	6
CPCT02140094T	20	0	0	87	52	184	15	14	0	6	0	254	46	0	0	7	1
CPCT02130164T	13	110	199	0	9	2	60	15	14	8	111	39	36	6	16	4	24
CPCT02140093T	28	44	462	105	181	13	92	78	13	25	52	33	0	12	30	37	12
CPCT02020592T	10	23	3	28	0	90	0	15	0	0	0	151	10	2	0	13	0
CPCT02180076T	12	44	0	35	29	32	30	25	0	51	0	20	12	12	38	17	30
CPCT02020865T	18	281	73	53	338	162	225	12	5	15	28	37	78	32	84	14	30
CPCT02230059T	16	53	0	157	0	77	22	46	7	36	60	100	1	3	11	33	11
CPCT02180022T	73	24	0	7	124	90	99	220	69	0	0	29	20	28	54	8	22
CPCT02120014T	57	69	0	157	251	0	98	53	34	90	5	81	111	7	115	21	21
CPCT02180033T	12335	0	0	0	0	0	0	1268	1910	0	0	94	0	145	0	138	0
CPCT02140046T	64	38	74	0	69	6	46	99	0	43	52	39	41	14	22	35	12
CPCT02080111T	27	0	0	2	0	42	0	228	40	9	2	53	89	474	12	57	39
CPCT02120027T	78	96	173	55	17	22	25	139	35	83	87	54	15	4	42	20	42
CPCT02140042TII	18	61	0	35	0	0	50	25	17	13	0	16	27	7	18	6	21
CPCT02070169T	13	0	99	0	0	53	27	9	7	27	0	37	18	0	33	0	24
CPCT02160024T	43	45	132	70	159	166	95	104	0	66	0	26	65	43	70	20	2
CPCT02020566T	0	0	0	0	0	0	0	1	0	13	0	118	0	15	0	0	3
CPCT02230033T	14	0	0	26	118	38	62	74	28	5	39	47	28	23	55	10	0
CPCT02030356T	33	168	29	170	0	117	35	18	2	77	11	54	51	0	1	10	7
CPCT02090021T	22	107	192	0	145	101	125	50	2	0	34	154	63	15	10	2	22
CPCT02330047T	9	122	40	0	110	94	86	43	17	67	60	187	4	0	0	24	34
CPCT02100107T	34	230	37	0	162	47	113	122	0	0	112	180	65	22	121	22	23
CPCT02020580T	27	0	100	12	0	48	11	88	11	59	21	160	23	9	18	17	8
CPCT02180003T	7	0	0	31	0	0	4	5	0	0	0	158	29	8	48	6	2
CPCT02020414T	65	0	150	0	215	6	110	70	30	32	33	90	51	18	65	10	28
CPCT02050087T	18	85	0	93	0	36	30	68	31	31	14	36	19	23	52	14	0
CPCT02010458T	14	0	19	0	0	0	4	47	21	28	2	56	26	15	111	17	18
CPCT02020447T	33	0	0	117	95	89	5	127	56	36	0	23	13	25	47	19	13
CPCT02060067T	18	162	4	41	33	0	54	26	13	0	63	75	220	10	93	0	15
CPCT02020480T	31	147	47	204	50	80	0	27	0	128	0	40	0	11	0	3	10
CPCT02140042T	57	178	0	123	3	0	44	86	0	109	16	25	56	16	64	30	16
CPCT02120002T	12	123	119	22	96	51	83	39	0	0	3	34	7	27	100	35	15
CPCT02030332T	23	95	50	25	44	0	78	77	20	52	0	50	0	37	112	60	12
CPCT02230015T	33	132	116	41	0	0	84	44	0	45	40	36	30	26	41	30	6
CPCT02060138T	28	0	340	137	81	354	53	82	0	0	0	180	80	48	54	6	17
CPCT02360007T	33512	0	0	0	0	0	0	2541	6166	0	0	261	0	0	0	0	0
CPCT02040181T	25	272	126	176	28	130	113	52	15	0	14	100	72	47	22	0	21
CPCT02300027T	38	121	0	303	123	64	55	42	41	96	0	55	42	31	0	0	0
CPCT02120090T	16	22	0	84	152	88	56	38	0	62	23	72	23	11	30	4	3
WIDE01010520T	62	99	222	155	79	130	125	44	0	0	0	61	136	21	84	62	24
WIDE01010600T	6	56	0	112	0	46	1	2	7	11	47	17	0	11	22	17	1
WIDE01010710T	235	132	46	13	29	0	108	289	91	133	0	62	72	0	52	21	38
WIDE01010727T	10	18	13	52	0	15	39	29	4	20	23	30	4	7	68	0	11
