MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Del:C:0	0.0005500010346804629	0.029725444513023832	0.3022403249144554	0.014601273983716965	0.04830317467916757	0.06065622381225694	0.04762347239535302	0.02596922987489961	0.056871342686936256	0.027178534826962277	0.021889681638567707	0.02434809214435518	0.12998995915753767	0.03431464841543857
1:Del:C:1	0.002131188159546582	0.032620227625593544	0.1077740429341793	0.01233382259364589	0.012483553104102612	0.0878687927313149	0.0038028114452026782	0.018023599199950696	0.028720604148038547	0.02775551765749697	0.012765535410471785	0.06357449238188564	0.05601097419857979	0.009380740082997363
1:Del:C:2	0.0035994682772434315	0.02017282461281866	0.039518934939987954	0.0023873801302397623	4.4962457614019514e-05	0.05198030893225223	0.012991679904516787	0.010283825434953542	0.012742365511367098	0.012882153123209719	0.013364470147353131	0.008493049344979227	0.03275102548766881	0.009228336634114384
1:Del:C:3	0.004095067477865086	0.007382108712336049	0.0202563010295853	0.0018919227010337637	0.002491857326349418	0.031607570347841826	0.008785150210605934	0.0028025677298137946	0.006009239677805454	0.011146196809277172	0.0008988437661901117	0.007922868909372483	0.02356506326003	0.008870099955929618
1:Del:C:4	0.0009714603964403067	0.0013040478242328391	0.014350024825544096	0.000592851042674738	0.0052639391789853105	0.02396149662323296	0.0011872207114902267	0.0023245121038877412	0.005872554929228499	0.007632393767707981	0.006349782854958903	0.0034210111301558755	0.01203290043224115	0.00045326111925533043
1:Del:C:5	0.0002784476776514566	0.0004234409629862057	0.004686900184640308	0.005458337672025664	0.014010515145491809	0.022592589092364505	0.0008697969410150109	0.006224813446047505	0.017098939198767767	0.0070176606082168295	0.0009065652205754304	0.0017968203249620273	0.007316177760367281	0.0021902815849898618
1:Del:T:0	0.009468251180369407	0.0419512666715309	0.06313542101997882	0.008156580004581072	0.013536886187794153	0.16646629695780576	0.004683555236988468	0.027868697848170997	0.05790492513333447	0.023407311611808836	0.0054164409814984535	0.032678317814134064	0.034694445681525396	0.00881187168881297
1:Del:T:1	3.75778739908128e-05	0.05073108795767098	0.004084590009936733	0.00010921630309894681	0.00045999908613254093	0.021778487743470142	0.000344771941075237	0.0007785780851938284	0.37201088696718215	0.0020605856643402375	0.006613098281978296	0.003443976871565155	0.010360079902208668	0.0009347602614536754
1:Del:T:2	0.002238029586187622	0.02891829958651215	0.09211980096995831	0.0022314841295883524	0.009238171061733738	0.07188577614258974	0.020687457607127726	0.020614076158963143	0.027380493375239894	0.022360242532449774	0.0035945089723099953	0.008755249360474409	0.030483907291200013	0.006952734930091537
1:Del:T:3	0.0033505345811136065	0.014451205552441025	0.137860516756773	0.0035932578935946678	0.023389627240831032	0.018051906719920227	0.024634905115235597	0.016821338574260006	0.027964494101597667	0.02105283179960679	0.02102391258784337	0.020334989338880404	0.015267864222405478	0.005069547645398416
1:Del:T:4	0.004418620440992527	0.005522330157546094	0.09265854891389608	0.0003770004651596537	0.04252248415723443	0.003256964269094169	0.0232693969970569	0.007344401347218081	0.01576389957757783	0.012550121294334532	0.011065337256877684	0.009109013692068402	0.06872039773035794	0.005196019686118234
1:Del:T:5	0.018611254149382188	0.013177971343953914	0.02948457239314912	0.001602207392861601	0.6102068400382996	0.016267763992409527	0.009132947211737701	0.008607588737691572	0.010090582064878789	0.03808087017592698	0.032765762930637266	0.005780978316686003	0.0073245923028616745	0.004082071476584872
1:Ins:C:0	1.587641122767991e-05	0.0004371514344473582	0.00013545800587849043	0.0003684471969325198	0.0020828899063985774	0.008769737993085017	0.0037727083442948128	0.0015577381714150817	0.010257015706692255	0.0015241703552618447	9.495802352205374e-05	0.0023560255405216425	0.0027142377118492787	0.17845044821500777
1:Ins:C:1	0.0009963943287972655	0.004588611135259271	0.0022304627313815216	0.0014444199669378576	0.0018280236316650916	0.0012815688944101567	0.001357685159936466	0.006204888310267051	0.0023635734775155014	0.0072991585172712805	0.002176668752654223	0.006174865025935503	0.003203351196393669	0.05472134320065379
1:Ins:C:2	4.122358819586225e-05	0.0037637936228156832	0.0004905101098630383	0.0014736010863180126	0.0	0.014088758300366634	0.0017226017929075966	0.006117361465803697	0.0012427676809602416	0.006049269157061872	0.0002389193474368767	0.0024264874921119885	0.006337585343879368	0.013040334072793485
1:Ins:C:3	0.0012911851913668215	0.0020162013662047683	8.306387261654891e-05	0.0028364223538646627	4.488583013738889e-05	0.002597776901693436	0.00022194431800016902	0.006583430936263995	0.0005880907283699343	0.0075534962670644745	0.001803635775204384	0.004900337910924293	0.0037004770757630466	0.013202397417317116
1:Ins:C:4	0.00024752303298839704	0.0009191841784310384	0.0005141061402785141	0.0004158039629852439	0.0008477727825456327	0.001131287858732577	3.723316640616759e-05	0.0093736167858944	0.0	0.012268529837716641	0.0005373364129965807	0.0017683529344424188	0.0029760145529935753	0.012160691301899647
1:Ins:C:5	0.023908394263817172	0.0015635029253476774	0.005028586548069143	0.0008160949969897046	0.004375039854494389	0.0024207908120442313	0.00023320045249420219	0.017715604163699935	0.0001385397999547422	0.03444114854792133	0.0017346513970551314	0.0036511840363260715	0.006501506526578851	0.021116571918173576
