Samples	ID83A	ID83B	ID83C
SP82988	3.19E+00	3.97E+00	1.51E+00
SP82461	4.73E+00	5.46E+00	1.26E+00
SP82900	3.92E+00	4.69E+00	1.57E+00
SP82399	5.71E+00	6.78E+00	1.64E+00
SP82756	1.88E+00	2.37E+00	1.19E+00
SP82836	5.07E+00	7.42E+00	2.75E+00
SP82417	2.20E+00	2.62E+00	1.11E+00
SP82471	5.59E+00	1.25E+01	7.04E+00
SP82435	2.87E+00	5.46E+00	2.88E+00
SP104056	5.16E+00	5.83E+00	3.42E+00
SP83083	3.02E+00	3.44E+00	1.21E+00
SP82433	3.26E+00	4.54E+00	1.79E+00
SP82780	3.77E+00	4.61E+00	1.29E+00
SP83019	2.71E+00	3.09E+00	1.29E+00
SP83099	2.22E+00	2.91E+00	1.27E+00
SP83146	3.39E+00	3.66E+00	2.27E+00
SP103866	2.24E+00	2.67E+00	1.30E+00
SP83844	1.88E+00	2.07E+00	1.03E+00
SP83027	2.99E+00	4.80E+00	2.11E+00
CPCT02060044T	1.20E+01	1.31E+01	1.74E+00
CPCT02030247T	5.90E+00	6.62E+00	1.23E+00
CPCT02050043T	4.89E+00	7.32E+00	2.65E+00
CPCT02020342T	8.97E+00	1.01E+01	1.51E+00
CPCT02010371T	8.98E+00	9.63E+00	1.15E+00
CPCT02030256T	2.35E+00	2.45E+00	9.33E-01
CPCT02050045T	1.27E+01	1.43E+01	2.10E+00
CPCT02050047T	9.36E+00	1.66E+01	7.38E+00
CPCT02010393T	1.71E+01	1.94E+01	3.05E+00
CPCT02020358T	3.49E+00	3.87E+00	1.11E+00
CPCT02090002T	9.53E+00	1.04E+01	1.13E+00
CPCT02010403T	3.52E+00	3.67E+00	3.95E-01
CPCT02030272T	9.06E+00	9.88E+00	1.52E+00
CPCT02020373T	8.29E+00	1.00E+01	2.27E+00
CPCT02050052T	5.62E+00	8.58E+00	6.59E+00
CPCT02030270T	7.42E+00	8.73E+00	1.52E+00
CPCT02050056T	8.24E+00	8.91E+00	1.25E+00
CPCT02050055T	8.52E+00	9.71E+00	2.81E+00
CPCT02030279T	4.80E+00	6.37E+00	2.04E+00
CPCT02020320T	1.12E+01	1.33E+01	2.55E+00
CPCT02060037T	2.45E+00	2.54E+00	5.00E-01
CPCT02100033T	2.89E+00	3.35E+00	7.77E-01
CPCT02010436T	7.79E+00	8.18E+00	9.59E-01
CPCT02010439T	4.82E+00	5.26E+00	9.04E-01
CPCT02060043T	6.58E+00	1.14E+01	5.39E+00
CPCT02030284T	7.78E+00	9.25E+00	2.12E+00
CPCT02020410T	4.99E+00	5.71E+00	1.14E+00
CPCT02020408T	5.70E+00	5.95E+00	1.21E+00
CPCT02030291T	1.49E+01	1.65E+01	2.03E+00
CPCT02050079T	4.30E+00	4.45E+00	4.83E-01
CPCT02050073T	6.72E+00	7.96E+00	1.57E+00
CPCT02220001T	7.20E+00	7.18E+00	4.21E-01
CPCT02010440T	5.65E+00	6.29E+00	1.36E+00
CPCT02011020T	6.55E+00	6.27E+00	2.58E+00
CPCT02340050T	1.18E+01	1.93E+01	7.92E+00
CPCT02080280T	7.22E+00	7.92E+00	1.39E+00
CPCT02080282T	5.54E+00	6.70E+00	2.38E+00
CPCT02060163T	4.63E+00	4.63E+00	4.53E-01
CPCT02011025T	8.75E+00	1.01E+01	1.98E+00
CPCT02010754TII	1.29E+01	1.41E+01	1.55E+00
CPCT02010716T	1.47E+01	1.67E+01	2.47E+00
CPCT02170039T	3.40E+00	3.75E+00	8.49E-01
CPCT02080284T	2.32E+00	2.38E+00	3.67E-01
CPCT02030555T	6.64E+00	7.44E+00	1.42E+00
CPCT02011037T	9.86E+00	1.15E+01	2.08E+00
CPCT02120180T	5.99E+00	7.07E+00	1.51E+00
CPCT02050304T	2.06E+01	2.34E+01	3.68E+00
CPCT02020895T	7.66E+00	1.07E+01	3.19E+00
CPCT02090032T	1.25E+01	1.31E+01	1.28E+00
CPCT02020662T	5.48E+00	5.80E+00	6.22E-01
DRUP01080025T	1.43E+01	1.32E+01	5.94E+00
CPCT02020891T	4.19E+00	4.37E+00	1.36E+00
CPCT02080266TII	1.30E+01	1.43E+01	1.98E+00
CPCT02020901T	7.71E+00	8.74E+00	1.59E+00
CPCT02080287T	6.79E+00	7.95E+00	1.54E+00
CPCT02011045T	5.36E+00	6.75E+00	2.09E+00
CPCT02020897T	3.23E+00	3.64E+00	1.12E+00
CPCT02120101T	6.64E+00	8.75E+00	2.44E+00
CPCT02020910T	6.23E+00	6.86E+00	1.42E+00
CPCT02120095T	9.23E+00	9.91E+00	1.02E+00
CPCT02080294T	8.61E+00	1.09E+01	2.58E+00
CPCT02080292T	3.38E+00	4.11E+00	9.56E-01
CPCT02120098T	4.79E+00	5.33E+00	9.29E-01
CPCT02120105T	1.10E+01	1.40E+01	5.68E+00
CPCT02020914T	5.53E+00	6.47E+00	1.47E+00
CPCT02160035T	9.76E+00	1.09E+01	1.49E+00
CPCT02050310T	8.42E+00	9.25E+00	1.93E+00
CPCT02290061T	1.07E+01	1.16E+01	1.76E+00
CPCT02050308T	1.53E+01	2.14E+01	6.48E+00
CPCT02090035T	7.35E+00	9.84E+00	2.88E+00
CPCT02020933T	6.20E+00	6.22E+00	2.48E+00
CPCT02020930T	6.59E+00	7.54E+00	1.34E+00
CPCT02020934T	1.31E+01	1.44E+01	1.83E+00
CPCT02020939T	6.28E+00	7.20E+00	1.34E+00
CPCT02020670T	1.63E+01	1.93E+01	3.51E+00
CPCT02020837TII	1.21E+01	1.24E+01	1.20E+00
CPCT02030459T	6.89E+00	1.45E+01	1.02E+01
CPCT02350019T	1.96E+00	1.96E+00	3.39E-01
CPCT02050424T	5.41E+01	6.22E+01	9.41E+00
CPCT02340064T	6.53E+00	7.78E+00	1.61E+00
CPCT02011045TII	5.55E+00	7.07E+00	2.30E+00
CPCT02120189T	8.21E+00	8.82E+00	1.46E+00
CPCT02010754T	8.13E+00	9.11E+00	1.45E+00
CPCT02020868T	5.00E+00	6.25E+00	1.58E+00
CPCT02060286T	1.40E+01	1.54E+01	1.97E+00
CPCT02060288T	8.07E+00	1.08E+01	3.92E+00
CPCT02120193T	7.46E+00	8.84E+00	1.83E+00
CPCT02120187T	5.30E+00	6.13E+00	2.63E+00
CPCT02120191T	1.07E+01	1.38E+01	3.49E+00
CPCT02080304T	6.58E+00	9.21E+00	2.93E+00
CPCT02080307T	7.77E+00	8.99E+00	1.75E+00
CPCT02080303T	4.79E+00	5.30E+00	7.41E-01
CPCT02340067T	1.59E+01	2.32E+01	7.85E+00
CPCT02030461T	3.01E+01	3.66E+01	7.48E+00
CPCT02020919T	5.80E+00	9.80E+00	6.24E+00
CPCT02050432T	6.86E+00	8.98E+00	2.48E+00
CPCT02120110T	9.05E+00	1.42E+01	5.34E+00
CPCT02080308T	4.31E+00	5.40E+00	1.48E+00
CPCT02020951T	3.35E+00	3.84E+00	8.72E-01
DRUP01060009T	2.04E+01	2.97E+01	9.57E+00
CPCT02020949T	8.56E+00	9.77E+00	1.89E+00
CPCT02020960T	8.59E+00	9.81E+00	1.99E+00
WIDE01010033T	3.20E+00	4.21E+00	1.21E+00
CPCT02340115T	8.06E+00	9.10E+00	2.01E+00
CPCT02050322T	8.41E+00	9.19E+00	1.44E+00
CPCT02050046T	9.92E+00	1.15E+01	2.03E+00
CPCT02050331T	3.98E+00	5.11E+00	1.32E+00
WIDE01010071T	2.39E+01	3.83E+01	2.82E+01
CPCT02020895TII	8.08E+00	1.09E+01	3.10E+00
CPCT02030468T	6.76E+00	8.29E+00	5.00E+00
CPCT02020959T	5.78E+00	6.90E+00	1.92E+00
CPCT02080313T	3.61E+00	3.95E+00	1.08E+00
CPCT02080311T	8.11E+00	8.96E+00	1.31E+00
CPCT02011108T	7.52E+00	9.36E+00	5.05E+00
CPCT02080314T	7.05E+00	6.64E+00	1.75E+00
CPCT02020694T	6.34E+00	6.78E+00	1.20E+00
CPCT02020672T	8.30E+00	9.24E+00	1.14E+00
WIDE01010123T	4.89E+00	5.43E+00	8.23E-01
CPCT02020665T	7.39E+00	7.50E+00	1.42E+00
CPCT02080207T	7.59E+00	8.53E+00	1.51E+00
CPCT02060291T	8.14E+00	9.87E+00	2.08E+00
CPCT02050441T	5.99E+00	8.28E+00	2.55E+00
CPCT02050440T	6.08E+00	6.34E+00	2.35E+00
CPCT02050438T	8.27E+00	9.19E+00	1.48E+00
DRUP01230001T	7.32E+01	1.53E+02	8.65E+01
CPCT02080205T	1.18E+01	1.39E+01	4.01E+00
CPCT02020714T	9.37E+00	9.74E+00	1.00E+00
WIDE01010172T	8.47E+00	1.54E+01	1.14E+01
CPCT02340081T	1.03E+01	1.04E+01	4.88E-01
CPCT02010801T	8.13E+00	1.28E+01	6.86E+00
CPCT02010794T	1.92E+01	2.79E+01	1.76E+01
CPCT02340083T	1.06E+01	1.16E+01	1.79E+00
CPCT02050347T	7.02E+00	7.05E+00	2.86E-01
CPCT02120198T	6.74E+00	7.46E+00	1.52E+00
CPCT02120199T	6.79E+00	9.36E+00	5.35E+00
WIDE01010255T	2.48E+01	2.80E+01	3.78E+00
CPCT02040241T	1.04E+01	1.19E+01	1.96E+00
WIDE01010305T	1.24E+01	1.41E+01	2.25E+00
WIDE01010314T	1.18E+01	1.38E+01	2.33E+00
CPCT02060228T	1.29E+01	1.48E+01	2.50E+00
WIDE01010328T	8.79E+00	9.90E+00	1.46E+00
CPCT02030479T	1.30E+01	1.45E+01	1.97E+00
CPCT02040246T	5.38E+00	5.73E+00	1.11E+00
WIDE01010376T	4.66E+00	6.11E+00	1.80E+00
WIDE01010381T	6.46E+00	1.85E+01	1.49E+01
WIDE01010392T	6.14E+00	6.80E+00	1.51E+00
CPCT02080221T	6.89E+00	6.78E+00	5.15E-01
CPCT02020723T	4.29E+00	4.68E+00	1.22E+00
CPCT02020736T	1.41E+01	1.72E+01	3.48E+00
CPCT02020743T	8.64E+00	9.55E+00	1.14E+00
CPCT02020739T	2.63E+01	2.82E+01	2.23E+00
CPCT02050365T	1.15E+01	1.27E+01	1.88E+00
CPCT02020670TII	1.81E+01	2.11E+01	3.51E+00
CPCT02030490T	1.31E+01	1.47E+01	2.23E+00
CPCT02300042T	1.50E+01	1.68E+01	2.50E+00
CPCT02020700T	7.92E+00	8.87E+00	1.41E+00
CPCT02220050T	1.57E+01	1.66E+01	3.20E+00
CPCT02050370T	1.24E+01	1.43E+01	2.71E+00
CPCT02050373T	6.08E+00	6.74E+00	8.09E-01
CPCT02080234T	2.69E+01	3.04E+01	4.26E+00
CPCT02030499T	4.99E+00	5.18E+00	1.18E+00
CPCT02020770T	9.17E+00	9.91E+00	1.38E+00
CPCT02050376T	8.49E+00	1.37E+01	5.36E+00
CPCT02080239T	4.64E+00	5.24E+00	9.17E-01
CPCT02050301T	6.85E+00	7.21E+00	7.87E-01
CPCT02080242T	1.02E+01	1.14E+01	1.66E+00
CPCT02020789T	4.70E+01	7.45E+01	5.54E+01
CPCT02020796T	2.18E+01	2.61E+01	4.85E+00
CPCT02220057T	1.36E+01	1.54E+01	2.16E+00
CPCT02340098T	1.00E+01	1.08E+01	1.37E+00
CPCT02340097T	7.41E+00	9.00E+00	2.15E+00
CPCT02170038T	8.51E+00	9.73E+00	1.60E+00
CPCT02010920T	5.71E+00	5.64E+00	5.25E-01
CPCT02050399T	1.09E+01	1.26E+01	2.02E+00
CPCT02050404T	5.56E+00	7.61E+00	2.40E+00
CPCT02050402T	9.69E+00	1.01E+01	9.73E-01
CPCT02060256T	8.78E+00	1.01E+01	1.83E+00
CPCT02080259T	5.73E+00	5.84E+00	1.84E+00
CPCT02020813T	7.13E+00	7.90E+00	1.74E+00
CPCT02020785T	4.35E+01	5.07E+01	8.12E+00
CPCT02020810T	6.71E+00	7.06E+00	7.32E-01
CPCT02020821T	1.29E+01	1.41E+01	1.84E+00
CPCT02340100T	1.12E+01	1.07E+01	5.87E+00
CPCT02080266T	1.06E+01	1.20E+01	1.92E+00
CPCT02010941T	9.81E+00	1.13E+01	2.10E+00
CPCT02020822T	1.11E+01	1.19E+01	1.50E+00
CPCT02020819T	9.41E+00	1.09E+01	1.85E+00
CPCT02050405T	8.56E+00	9.29E+00	1.22E+00
CPCT02020837T	7.49E+00	8.15E+00	9.88E-01
CPCT02340102T	5.04E+00	5.63E+00	1.21E+00
DRUP01060021T	2.35E+01	2.88E+01	6.39E+00
DRUP01060019T	1.47E+01	1.71E+01	4.09E+00
DRUP01060018T	1.34E+01	1.55E+01	3.48E+00
CPCT02070394T	4.57E+01	5.78E+01	1.34E+01
CPCT02080269T	1.30E+01	1.24E+01	7.25E+00
CPCT02030459TII	1.04E+01	1.81E+01	8.61E+00
CPCT02050411T	9.86E+00	1.10E+01	1.91E+00
CPCT02030547T	5.80E+00	6.00E+00	7.21E-01
CPCT02020828T	5.04E+00	5.48E+00	8.01E-01
CPCT02080270T	9.08E+00	1.11E+01	2.50E+00
CPCT02060133T	3.37E+00	3.43E+00	4.65E-01
CPCT02050276TII	5.10E+00	5.56E+00	1.09E+00
CPCT02080271T	8.01E+00	8.57E+00	1.34E+00
CPCT02050243T	9.80E+00	1.28E+01	3.13E+00
CPCT02060126T	6.72E+00	8.35E+00	2.01E+00
DRUP01010106T	8.07E+01	8.35E+01	4.36E+00
CPCT02050245T	1.43E+01	2.17E+01	7.69E+00
CPCT02030548T	6.73E+00	7.20E+00	8.82E-01
CPCT02050415T	6.90E+00	7.34E+00	1.09E+00
CPCT02020853T	3.77E+00	4.01E+00	6.57E-01
CPCT02020506TII	1.84E+01	2.05E+01	2.62E+00
DRUP01080021T	1.32E+01	1.60E+01	5.31E+00
CPCT02020854T	6.85E+00	7.12E+00	7.86E-01
CPCT02010994T	5.43E+00	6.23E+00	1.20E+00
DRUP01080022T	1.46E+01	1.69E+01	3.01E+00
CPCT02020863T	1.26E+01	1.36E+01	1.74E+00
CPCT02050276T	7.55E+00	8.30E+00	1.17E+00
CPCT02030552T	5.79E+00	5.99E+00	1.02E+00
CPCT02080275T	7.51E+00	8.59E+00	1.94E+00
CPCT02030553T	2.12E+01	2.39E+01	3.17E+00
CPCT02120062T	2.71E+01	2.94E+01	2.77E+00
CPCT02020615T	1.42E+01	1.51E+01	3.54E+00
CPCT02050421T	1.19E+01	1.37E+01	3.21E+00
CPCT02120053T	1.06E+01	1.14E+01	1.30E+00
CPCT02020626T	8.84E+00	9.71E+00	1.31E+00
CPCT02120055T	1.12E+01	1.26E+01	1.81E+00
CPCT02070422T	5.83E+01	6.18E+01	5.15E+00
CPCT02120058T	1.02E+01	1.06E+01	9.77E-01
CPCT02170017T	8.12E+00	9.38E+00	3.68E+00
CPCT02020609T	2.30E+01	2.68E+01	4.71E+00
CPCT02050249T	1.54E+01	1.99E+01	4.73E+00
CPCT02060146T	1.28E+01	1.48E+01	3.13E+00
CPCT02060049T	3.14E+00	5.23E+00	2.32E+00
CPCT02050159T	1.18E+01	1.40E+01	2.81E+00
CPCT02010550T	4.87E+00	5.49E+00	1.29E+00
CPCT02010534T	2.55E+00	2.57E+00	1.94E-01
CPCT02050079TII	5.05E+00	5.17E+00	5.51E-01
CPCT02050170T	9.90E-01	2.08E+01	2.05E+01
CPCT02050168T	8.03E+00	9.95E+00	2.74E+00
CPCT02020509T	4.03E+00	4.44E+00	7.28E-01
CPCT02050073TII	8.47E+00	9.38E+00	1.69E+00
CPCT02020511T	1.40E+01	1.58E+01	2.28E+00
CPCT02010565T	1.09E+01	1.28E+01	2.34E+00
CPCT02020517T	5.90E+00	6.55E+00	1.19E+00
CPCT02010393TII	1.39E+01	1.62E+01	2.88E+00
CPCT02050181T	1.38E+01	2.76E+01	1.43E+01
CPCT02020519T	9.93E+00	1.14E+01	2.03E+00
CPCT02020520T	1.20E+01	1.31E+01	1.63E+00
CPCT02060092T	3.90E+00	4.38E+00	9.73E-01
CPCT02080116T	1.75E+01	2.00E+01	3.43E+00
CPCT02080113T	4.71E+00	5.26E+00	1.13E+00
CPCT02050194T	1.03E+01	1.18E+01	2.04E+00
CPCT02050193T	1.17E+01	1.37E+01	2.49E+00
CPCT02030350T	7.07E+00	9.76E+00	3.05E+00
CPCT02080123T	1.51E+01	1.64E+01	2.38E+00
CPCT02020542T	9.84E+00	1.16E+01	2.64E+00
CPCT02010505T	8.12E+00	8.86E+00	1.01E+00
CPCT02020553T	4.81E+00	6.82E+00	2.27E+00
CPCT02170006T	5.14E+00	5.49E+00	7.78E-01
CPCT02050212T	1.02E+01	1.07E+01	1.81E+00
CPCT02050214T	5.05E+00	6.70E+00	1.92E+00
CPCT02050217T	5.72E+00	5.96E+00	7.35E-01
CPCT02020573T	6.36E+00	7.20E+00	1.16E+00
CPCT02180032T	5.74E+00	5.74E+00	6.48E-01
CPCT02010503TII	2.15E+01	2.32E+01	2.42E+00
CPCT02010622T	6.53E+00	7.11E+00	1.20E+00
CPCT02030370T	6.90E+00	7.95E+00	1.70E+00
CPCT02030339TII	1.09E+01	1.20E+01	1.83E+00
CPCT02040142T	1.21E+01	1.35E+01	1.62E+00
CPCT02120050T	5.87E+00	5.90E+00	3.22E-01
CPCT02120037T	1.31E+01	1.46E+01	1.94E+00
CPCT02050235T	2.01E+01	2.56E+01	6.52E+00
CPCT02050236T	1.89E+01	2.03E+01	2.00E+00
CPCT02050232T	6.49E+00	6.92E+00	9.94E-01
CPCT02050240T	2.25E+01	2.55E+01	7.77E+00
CPCT02020574T	4.07E+00	4.13E+00	3.64E-01
CPCT02020578T	2.08E+01	2.32E+01	3.23E+00
CPCT02090005T	2.04E+01	2.26E+01	2.65E+00
CPCT02020423T	1.32E+01	1.46E+01	1.91E+00
CPCT02020426T	4.28E+01	8.40E+01	5.24E+01
CPCT02050092T	5.12E+00	5.70E+00	1.18E+00
CPCT02010403TII	4.34E+00	4.54E+00	4.24E-01
CPCT02020412T	6.23E+00	7.26E+00	1.54E+00
CPCT02010469T	7.01E+00	7.59E+00	1.18E+00
CPCT02180012T	3.78E+00	4.27E+00	8.79E-01
CPCT02020445T	5.95E+00	7.43E+00	1.97E+00
CPCT02050105T	9.01E+00	9.62E+00	2.54E+00
CPCT02050055TII	8.79E+00	1.02E+01	3.37E+00
CPCT02010493T	4.69E+00	5.43E+00	1.73E+00
CPCT02010503T	1.43E+01	1.59E+01	2.41E+00
CPCT02010501T	1.37E+01	1.57E+01	2.40E+00
CPCT02020464T	3.44E+00	3.64E+00	5.97E-01
CPCT02090009T	5.84E+00	9.04E+00	6.13E+00
CPCT02020468T	2.84E+00	2.95E+00	2.69E-01
CPCT02340001T	4.42E+00	4.82E+00	8.71E-01
CPCT02080079T	4.29E+00	4.95E+00	1.04E+00
CPCT02010526T	1.53E+00	1.55E+00	3.97E-01
CPCT02010532T	1.13E+01	1.26E+01	1.75E+00
CPCT02060051T	3.79E+00	4.48E+00	1.28E+00
CPCT02050141T	5.48E+00	6.85E+00	4.40E+00
CPCT02110024T	8.57E+00	1.51E+01	1.05E+01
CPCT02120013T	1.11E+01	1.35E+01	2.92E+00
CPCT02050158T	5.05E+00	5.86E+00	1.29E+00
CPCT02050149T	7.32E+00	1.16E+01	4.55E+00
CPCT02010557T	8.86E+00	1.22E+01	3.73E+00
CPCT02220014T	7.97E+00	1.04E+01	3.19E+00
CPCT02050052TII	6.29E+00	1.25E+01	9.21E+00
CPCT02020506T	1.22E+01	1.40E+01	2.26E+00
CPCT02030339T	5.42E+00	6.46E+00	1.52E+00
CPCT02080163T	5.27E+00	5.41E+00	5.06E-01
CPCT02050281T	7.20E+00	7.51E+00	1.04E+00
CPCT02070243T	9.06E+00	9.96E+00	1.33E+00
CPCT02340040T	4.29E+00	6.13E+00	2.01E+00
CPCT02120077T	6.23E+00	6.83E+00	1.13E+00
CPCT02030437T	7.28E+00	8.23E+00	1.43E+00
CPCT02010641TII	7.90E+00	9.75E+00	2.80E+00
CPCT02050291T	5.29E+00	5.89E+00	9.92E-01
CPCT02020643T	1.04E+01	1.18E+01	2.24E+00
CPCT02150006T	1.37E+01	1.57E+01	2.69E+00
WIDE01010503T	3.54E+00	3.95E+00	1.17E+00
WIDE01010567T	1.67E+01	1.97E+01	4.03E+00
WIDE01010459T	9.39E+00	1.08E+01	1.85E+00
CPCT02060041T	2.29E+01	2.47E+01	2.37E+00
WIDE01010561T	1.00E+01	1.68E+01	1.11E+01
WIDE01010651T	7.41E+00	9.00E+00	1.93E+00
