Samples	ID83A	ID83B	ID83C
CPCT02080304T	13	320	36
CPCT02080307T	402	237	59
CPCT02080303T	164	121	16
CPCT02340067T	34	761	301
CPCT02030461T	3929	323	173
CPCT02020919T	398	66	241
CPCT02050432T	63	282	33
CPCT02120110T	6	451	51
CPCT02080308T	31	185	35
CPCT02020951T	23	137	15
DRUP01060009T	4	1006	186
CPCT02020949T	972	48	63
CPCT02020960T	389	338	80
WIDE01010033T	0	142	14
CPCT02340115T	576	176	124
CPCT02050322T	514	298	43
CPCT02050046T	250	343	45
CPCT02050331T	4	151	34
WIDE01010071T	271	749	33
CPCT02020895TII	41	351	50
CPCT02030468T	140	376	75
CPCT02020959T	114	231	105
CPCT02080313T	196	140	45
CPCT02080311T	191	275	21
CPCT02011108T	483	56	995
CPCT02080314T	536	205	47
CPCT02020694T	493	135	68
CPCT02020672T	28	280	0
WIDE01010123T	211	124	23
CPCT02020665T	272	249	36
CPCT02080207T	169	292	19
CPCT02060291T	1240	0	20
CPCT02050441T	14	255	92
CPCT02050440T	449	179	228
CPCT02050438T	676	108	61
DRUP01230001T	2064	4883	32336
CPCT02080205T	365	576	184
CPCT02020714T	121	315	12
WIDE01010172T	704	462	432
CPCT02340081T	18	308	0
CPCT02010801T	5	564	215
CPCT02010794T	1047	928	124
CPCT02340083T	703	187	76
CPCT02050347T	82	188	0
CPCT02120198T	457	173	100
CPCT02120199T	143	412	133
WIDE01010255T	1848	342	66
CPCT02040241T	437	263	50
WIDE01010305T	818	226	61
WIDE01010314T	296	467	28
CPCT02060228T	278	525	68
WIDE01010328T	169	310	32
CPCT02030479T	1020	175	17
CPCT02040246T	476	113	51
WIDE01010376T	100	195	36
WIDE01010381T	670	257	2045
WIDE01010392T	327	225	71
CPCT02080221T	80	207	0
CPCT02020723T	35	168	41
CPCT02020736T	193	556	36
CPCT02020743T	138	265	17
CPCT02020739T	806	737	28
CPCT02050365T	623	279	57
CPCT02020670TII	1483	150	94
CPCT02030490T	290	479	71
CPCT02300042T	548	466	95
CPCT02020700T	298	217	47
CPCT02220050T	353	611	173
CPCT02050370T	1399	117	184
CPCT02050373T	18	205	0
CPCT02080234T	2019	814	102
CPCT02030499T	310	138	70
CPCT02020770T	612	234	34
CPCT02050376T	0	451	21
CPCT02080239T	160	144	13
CPCT02050301T	275	190	11
CPCT02080242T	489	196	94
CPCT02020789T	720	1319	104
CPCT02020796T	171	810	90
CPCT02220057T	736	304	71
CPCT02340098T	342	242	64
CPCT02340097T	430	189	99
CPCT02170038T	213	276	52
CPCT02010920T	81	171	0
CPCT02050399T	21	397	18
CPCT02050404T	10	255	44
CPCT02050402T	127	304	39
CPCT02060256T	186	309	54
CPCT02080259T	302	233	72
CPCT02020813T	293	272	45
CPCT02020785T	3141	824	240
CPCT02020810T	250	162	14
CPCT02020821T	432	408	78
CPCT02340100T	2040	140	837
CPCT02080266T	63	391	34
CPCT02010941T	1110	130	48
CPCT02020822T	960	279	25
CPCT02020819T	283	288	21
CPCT02050405T	381	201	30
CPCT02020837T	42	248	8
CPCT02340102T	154	173	36
DRUP01060021T	703	987	215
DRUP01060019T	147	625	368
DRUP01060018T	136	569	294
CPCT02070394T	138	1723	533
CPCT02080269T	1130	475	182
CPCT02030459TII	0	718	158
CPCT02050411T	667	211	79
CPCT02030547T	174	193	15
CPCT02020828T	96	147	12
CPCT02080270T	256	328	54
CPCT02060133T	41	94	10
CPCT02050276TII	202	153	55
CPCT02080271T	236	228	48
CPCT02050243T	49	377	27
CPCT02060126T	181	238	36
DRUP01010106T	1186	1512	207
CPCT02050245T	131	683	82
CPCT02030548T	283	191	21
CPCT02050415T	460	177	41
CPCT02020853T	283	84	9
CPCT02020506TII	1020	318	76
DRUP01080021T	407	650	236
CPCT02020854T	119	211	10
CPCT02010994T	304	145	35
DRUP01080022T	1632	469	39
CPCT02020863T	867	236	99
CPCT02050276T	200	222	42
CPCT02030552T	364	124	26
CPCT02080275T	1116	107	77
CPCT02030553T	1608	305	39
CPCT02120062T	1453	393	15
CPCT02020615T	285	513	197
CPCT02050421T	697	339	476
CPCT02120053T	470	261	54
CPCT02020626T	361	296	30
CPCT02120055T	126	375	92
CPCT02070422T	797	1295	341
CPCT02120058T	253	303	20
CPCT02170017T	267	382	175
CPCT02020609T	2445	267	196
CPCT02050249T	103	627	48
CPCT02060146T	74	503	180
CPCT02060049T	0	187	20
CPCT02050159T	938	227	109
CPCT02010550T	554	69	56
CPCT02010534T	48	80	0
CPCT02050079TII	20	180	1
CPCT02050170T	0	0	19763
CPCT02050168T	245	318	106
CPCT02020509T	47	159	5
CPCT02050073TII	104	332	25
CPCT02020511T	1085	199	47
CPCT02010565T	331	430	43
CPCT02020517T	471	161	26
CPCT02010393TII	685	312	89
CPCT02050181T	0	1117	662
CPCT02020519T	692	261	56
CPCT02020520T	929	197	35
CPCT02060092T	116	144	42
CPCT02080116T	1449	439	152
CPCT02080113T	335	130	31
CPCT02050194T	555	272	38
CPCT02050193T	494	314	71
CPCT02030350T	19	346	47
CPCT02080123T	1251	233	142
CPCT02020542T	80	365	116
CPCT02010505T	28	275	10
CPCT02020553T	16	218	49
CPCT02170006T	235	141	14
CPCT02050212T	379	348	42
CPCT02050214T	111	199	24
CPCT02050217T	122	191	12
CPCT02020573T	143	211	24
CPCT02180032T	57	158	20
CPCT02010503TII	399	614	178
CPCT02010622T	445	164	61
CPCT02030370T	79	256	77
CPCT02030339TII	642	231	92
CPCT02040142T	19	418	6
CPCT02120050T	43	183	0
CPCT02120037T	735	317	37
CPCT02050235T	1021	568	473
CPCT02050236T	939	412	26
CPCT02050232T	101	224	18
CPCT02050240T	1230	1076	979
CPCT02020574T	26	125	0
CPCT02020578T	1768	312	87
CPCT02090005T	1417	246	65
CPCT02020423T	936	287	35
CPCT02020426T	857	1384	1659
CPCT02050092T	372	140	34
CPCT02010403TII	39	128	7
CPCT02020412T	554	61	42
CPCT02010469T	302	205	30
CPCT02180012T	128	113	21
CPCT02020445T	98	235	50
CPCT02050105T	776	368	199
CPCT02050055TII	396	329	383
CPCT02010493T	185	191	82
CPCT02010503T	374	402	152
CPCT02010501T	1008	206	63
CPCT02020464T	106	131	16
CPCT02090009T	353	352	166
CPCT02020468T	18	92	0
CPCT02340001T	135	132	24
CPCT02080079T	29	161	14
CPCT02010526T	63	24	11
CPCT02010532T	829	174	50
CPCT02060051T	58	151	64
CPCT02050141T	200	320	27
CPCT02110024T	670	156	745
CPCT02120013T	173	467	71
CPCT02050158T	450	116	45
CPCT02050149T	14	373	53
CPCT02010557T	120	404	84
CPCT02220014T	64	397	85
CPCT02050052TII	246	254	199
CPCT02020506T	1001	142	69
CPCT02030339T	526	55	57
CPCT02080163T	37	171	2
CPCT02050281T	327	191	28
CPCT02070243T	484	222	20
CPCT02340040T	0	191	27
CPCT02120077T	251	195	25
CPCT02030437T	145	244	40
CPCT02010641TII	31	346	137
CPCT02050291T	175	165	11
CPCT02020643T	389	352	87
CPCT02150006T	1497	276	61
WIDE01010503T	405	77	41
WIDE01010567T	2173	637	84
WIDE01010459T	923	196	55
CPCT02060041T	1605	228	8
WIDE01010561T	382	749	276
WIDE01010651T	28	296	19
