NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	31.861	82.245	6.829	61.274	195.291	0.747	1000000.0
2	31.239	81.064	6.699	59.79	223.304	0.744	1000000.0
3	30.681	80.546	6.662	60.312	153.618	0.751	1000000.0
4	30.382	78.186	6.387	57.972	126.632	0.764	1000000.0
5	31.271	79.857	6.666	59.115	181.481	0.761	1000000.0
6	30.687	80.216	6.4	59.121	167.741	0.764	1000000.0
7	30.436	81.507	6.623	60.532	154.182	0.751	1000000.0
8	29.928	78.791	6.298	57.494	222.95	0.76	1000000.0
9	30.174	80.227	6.402	58.243	153.912	0.745	1000000.0
10	30.993	79.71	6.701	58.691	209.494	0.756	1000000.0
11	31.158	78.766	6.921	58.29	140.19	0.756	1000000.0
12	30.288	80.746	6.513	59.448	140.162	0.742	1000000.0
13	31.284	80.524	6.426	57.584	70.31	0.76	1000000.0
14	30.251	79.568	6.556	58.616	139.913	0.752	1000000.0
15	31.123	80.92	6.629	59.855	125.951	0.752	1000000.0
16	31.124	81.062	6.66	59.707	237.112	0.746	1000000.0
17	31.116	80.274	6.86	59.179	264.841	0.751	1000000.0
18	31.664	80.708	7.131	60.0	209.338	0.741	1000000.0
19	30.435	80.289	6.557	59.605	153.742	0.749	1000000.0
20	30.373	80.24	6.462	57.965	209.054	0.751	1000000.0
21	30.122	78.167	6.454	58.454	195.246	0.763	1000000.0
22	31.341	79.281	7.173	58.199	209.064	0.762	1000000.0
23	30.961	82.199	6.616	59.695	209.362	0.74	1000000.0
24	31.885	80.393	6.806	60.366	84.603	0.759	1000000.0
25	30.339	79.637	6.471	59.45	153.601	0.747	1000000.0
26	32.38	82.245	7.041	61.401	167.619	0.734	1000000.0
27	31.529	81.585	6.829	60.399	140.566	0.741	1000000.0
28	30.637	78.45	6.675	57.937	292.583	0.761	1000000.0
29	31.524	80.529	7.102	59.7	125.942	0.753	1000000.0
30	31.127	79.581	6.739	59.282	195.919	0.756	1000000.0
31	30.474	81.038	6.435	59.445	223.141	0.745	1000000.0
32	31.273	80.487	6.48	58.703	56.914	0.754	1000000.0
33	31.203	82.275	6.633	60.093	181.634	0.734	1000000.0
34	30.839	80.146	6.463	59.688	140.413	0.748	1000000.0
35	31.326	80.262	7.072	58.719	112.278	0.764	1000000.0
36	30.639	79.969	6.703	60.025	250.737	0.755	1000000.0
37	29.913	78.993	6.281	57.406	265.0	0.759	1000000.0
38	31.13	79.408	6.774	59.971	222.999	0.75	1000000.0
39	30.904	79.987	6.678	58.154	154.099	0.749	1000000.0
40	30.714	80.356	6.595	60.602	112.085	0.743	1000000.0
41	30.984	80.513	6.787	59.013	112.638	0.751	1000000.0
42	31.477	81.445	6.913	60.894	57.542	0.739	1000000.0
43	30.586	81.912	6.462	59.239	182.182	0.732	1000000.0
44	30.251	80.205	6.437	59.806	223.181	0.748	1000000.0
45	30.138	78.421	6.334	57.624	126.491	0.766	1000000.0
46	30.445	79.284	6.621	58.045	195.176	0.758	1000000.0
47	31.476	80.084	6.774	59.486	153.845	0.756	1000000.0
48	29.244	78.971	6.243	58.362	181.477	0.753	1000000.0
49	31.294	80.839	6.603	59.89	181.729	0.744	1000000.0
50	30.759	80.224	6.487	59.236	98.479	0.76	1000000.0
51	31.177	80.416	6.546	58.248	168.395	0.753	1000000.0
52	31.742	82.849	7.019	62.713	112.528	0.736	1000000.0
53	30.642	79.276	6.806	60.509	126.126	0.752	1000000.0
54	30.69	79.194	6.593	57.764	167.566	0.761	1000000.0
55	30.566	81.9	6.707	60.916	195.736	0.734	1000000.0
56	30.838	80.992	6.659	60.041	139.976	0.742	1000000.0
57	29.733	79.864	6.402	59.508	278.908	0.736	1000000.0
58	31.397	81.306	6.775	59.649	195.896	0.753	1000000.0
59	31.302	80.329	6.893	60.141	181.416	0.743	1000000.0
60	29.725	79.458	6.308	57.94	167.764	0.755	1000000.0
61	31.179	79.739	6.63	59.343	251.436	0.75	1000000.0
62	31.979	79.687	7.198	58.865	195.245	0.756	1000000.0
63	31.594	81.274	7.066	62.324	181.302	0.738	1000000.0
64	31.103	80.275	6.719	59.162	139.961	0.757	1000000.0
65	31.079	81.499	6.49	58.548	126.492	0.753	1000000.0
66	32.333	82.606	7.18	60.431	84.733	0.744	1000000.0
67	31.201	80.757	6.649	59.862	209.986	0.745	1000000.0
68	30.804	80.697	6.543	60.816	112.054	0.742	1000000.0
69	30.967	81.832	6.881	60.213	209.374	0.737	1000000.0
70	31.355	81.299	6.97	62.002	140.179	0.734	1000000.0
71	31.853	82.491	6.886	60.338	251.124	0.736	1000000.0
72	31.95	81.826	7.044	60.077	139.823	0.733	1000000.0
73	31.14	79.792	6.705	59.279	126.319	0.756	1000000.0
74	30.99	79.648	6.659	57.983	126.868	0.756	1000000.0
75	29.577	80.499	6.3	58.402	182.046	0.747	1000000.0
76	30.489	80.237	6.5	58.407	153.485	0.753	1000000.0
77	30.538	79.821	6.504	58.465	42.571	0.756	1000000.0
78	30.795	80.841	6.621	58.679	98.566	0.752	1000000.0
79	30.432	78.571	6.362	56.729	70.655	0.763	1000000.0
80	32.128	82.011	6.986	61.671	223.714	0.728	1000000.0
81	30.524	78.096	6.685	58.027	251.009	0.755	1000000.0
82	30.624	81.506	6.455	59.992	126.449	0.743	1000000.0
83	32.234	83.573	7.127	62.323	127.119	0.727	1000000.0
84	30.035	79.967	6.486	59.488	167.453	0.744	1000000.0
85	31.451	79.543	6.92	58.895	195.408	0.761	1000000.0
86	30.803	80.315	6.564	58.849	153.637	0.759	1000000.0
87	30.98	80.26	6.685	59.073	98.27	0.753	1000000.0
88	30.128	80.118	6.47	59.915	264.645	0.749	1000000.0
89	29.961	79.466	6.443	58.867	264.678	0.754	1000000.0
90	30.754	79.82	6.376	58.739	112.143	0.754	1000000.0
91	30.342	79.778	6.411	58.872	84.893	0.75	1000000.0
92	30.554	83.426	6.477	60.657	140.264	0.733	1000000.0
93	30.405	79.418	6.684	57.859	84.716	0.753	1000000.0
94	30.746	79.283	6.513	57.932	154.288	0.761	1000000.0
95	31.751	79.787	6.781	58.595	223.113	0.758	1000000.0
96	31.012	81.003	6.629	59.046	195.345	0.753	1000000.0
97	30.177	79.022	6.603	57.673	196.108	0.764	1000000.0
98	30.961	81.527	6.521	59.74	181.923	0.739	1000000.0
99	30.787	80.818	6.476	59.638	236.872	0.747	1000000.0
100	31.168	80.563	6.732	58.925	126.15	0.759	1000000.0
