Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
CPCT02020399T	3.04E+00	5.15E+00	2.22E+00	4.47E+00	4.13E+00	1.53E+00
CPCT02140024T	1.02E+01	1.16E+01	1.84E+00	3.34E+00	3.22E+00	3.20E+00
CPCT02080050T	7.66E-01	1.47E+00	1.23E+00	2.82E+00	3.04E+00	7.77E-01
CPCT02030293T	9.46E-01	1.52E+00	1.20E+00	1.55E+00	1.49E+00	9.43E-01
CPCT02010441T	2.45E+01	6.78E+00	7.47E+00	7.62E+00	1.07E+01	2.73E+01
CPCT02090030T	1.80E+00	2.73E+00	8.81E-01	2.05E+00	2.12E+00	1.18E+00
CPCT02010718T	1.17E+00	1.83E+00	5.96E-01	1.84E+00	1.39E+00	9.95E-01
CPCT02020653T	6.78E-01	1.35E+00	1.07E+00	3.57E+00	4.07E+00	8.03E-01
CPCT02340008TII	7.53E-01	1.49E+00	7.69E-01	1.80E+00	1.23E+00	5.89E-01
CPCT02020876T	6.24E-01	9.81E-01	1.05E+00	3.36E+00	3.13E+00	6.01E-01
CPCT02370016T	9.05E-01	1.60E+00	1.54E+00	5.87E+00	6.48E+00	8.52E-01
CPCT02070275T	1.02E+00	2.09E+00	8.09E-01	1.90E+00	1.15E+00	7.75E-01
CPCT02011028T	2.28E+00	2.44E+00	1.70E+00	9.90E+00	9.32E+00	1.46E+00
CPCT02230072T	3.46E+01	2.72E+01	8.79E+00	1.59E+01	1.83E+01	1.32E+01
CPCT02130028T	1.35E+00	2.23E+00	6.73E-01	2.09E+00	1.30E+00	8.55E-01
CPCT02060182T	5.04E-01	7.98E-01	8.43E-01	1.16E+00	7.61E-01	5.13E-01
CPCT02020657T	2.13E-01	1.01E+00	8.94E-01	1.71E+00	1.15E+00	6.72E-01
DRUP01090026T	5.15E-01	1.40E+00	1.15E+00	2.91E+00	3.34E+00	9.28E-01
CPCT02130029T	2.09E-01	5.03E-01	7.49E-01	1.08E+00	6.51E-01	2.40E-01
CPCT02340010TII	5.31E+00	7.35E+00	8.69E-01	6.81E+00	1.42E+00	1.13E+01
DRUP01020022T	3.70E-01	9.59E-01	1.02E+00	2.02E+00	2.08E+00	9.13E-01
CPCT02120103T	8.93E-01	1.88E+00	7.45E-01	3.73E+00	4.15E+00	1.21E+00
CPCT02300030T	1.03E+00	1.96E+00	1.05E+00	2.41E+00	2.42E+00	7.13E-01
CPCT02150044T	5.90E-01	1.42E+00	8.70E-01	2.50E+00	2.18E+00	6.38E-01
CPCT02020920T	4.93E-01	1.31E+00	1.14E+00	5.55E+00	4.95E+00	9.15E-01
CPCT02080192T	7.14E-01	1.86E+00	8.94E-01	1.96E+00	1.35E+00	8.40E-01
CPCT02130170T	2.82E+00	3.79E+00	2.11E+00	2.80E+00	2.58E+00	6.04E+00
CPCT02260014T	3.21E+00	1.10E+01	1.62E+00	2.89E+00	1.16E+01	1.72E+00
CPCT02020922T	1.98E-01	1.10E+00	1.17E+00	2.77E+00	2.63E+00	6.60E-01
CPCT02011072T	5.34E-01	1.03E+00	6.98E-01	1.59E+00	1.24E+00	5.32E-01
CPCT02010758T	2.80E-01	1.03E+00	1.09E+00	5.60E+00	6.12E+00	8.24E-01
WIDE01010006T	0.00E+00	9.40E-01	5.41E-01	1.22E+00	8.86E-01	8.27E-01
CPCT02040220T	5.85E-01	1.46E+00	7.03E-01	4.65E+00	4.71E+00	9.42E-01
CPCT02100157T	1.90E+00	2.92E+00	9.08E-01	2.48E+00	2.29E+00	1.49E+00
CPCT02230088T	7.11E+00	3.13E+00	1.16E+01	8.74E+00	1.16E+01	6.19E+00
CPCT02130178T	4.90E-01	9.51E-01	1.12E+00	4.35E+00	4.43E+00	8.98E-01
WIDE01010017T	1.06E+00	1.62E+00	1.38E+00	4.39E+00	4.61E+00	1.13E+00
WIDE01010025T	4.58E-01	1.11E+00	1.16E+00	1.69E+00	1.29E+00	7.14E-01
WIDE01010028T	1.90E+00	2.51E+00	2.12E+00	1.70E+01	1.72E+01	2.10E+00
WIDE01010012T	1.23E+00	2.53E+00	1.34E+00	3.44E+01	3.59E+01	1.67E+00
WIDE01010031T	4.23E+00	3.67E+01	1.85E+00	3.25E+00	4.05E+01	1.83E+00
CPCT02020956T	2.65E-01	1.01E+00	7.87E-01	1.40E+00	1.17E+00	4.64E-01
CPCT02010774T	3.98E-01	1.14E+00	1.09E+00	3.37E+00	3.86E+00	4.59E-01
CPCT02010756T	4.28E-01	7.54E-01	9.24E-01	1.71E+00	1.63E+00	8.09E-01
WIDE01010045T	5.59E-01	1.12E+00	9.46E-01	8.15E+00	8.40E+00	7.00E-01
CPCT02080204T	3.65E-01	7.90E-01	9.49E-01	1.78E+00	1.73E+00	9.07E-01
WIDE01010037T	3.13E+00	5.79E+00	1.66E+00	3.29E+00	4.20E+00	2.11E+00
WIDE01010056T	1.74E+00	2.83E+00	9.09E-01	3.80E+00	3.23E+00	1.41E+00
CPCT02070298T	1.50E+00	2.17E+00	1.10E+00	1.58E+00	1.28E+00	1.03E+00
WIDE01010594T	5.90E-01	1.42E+00	1.11E+00	2.22E+00	2.08E+00	7.58E-01
WIDE01010078T	5.11E-01	1.16E+00	2.04E+00	2.08E+01	2.14E+01	1.40E+00
CPCT02130054T	9.61E-01	2.03E+00	1.36E+00	2.21E+00	1.80E+00	1.06E+00
CPCT02040228T	6.47E-01	1.55E+00	8.80E-01	1.88E+00	1.43E+00	7.28E-01
WIDE01010051T	6.55E-01	3.01E+00	1.20E+00	1.97E+00	3.34E+00	1.14E+00
CPCT02050319T	3.70E-01	7.61E-01	8.39E-01	1.42E+00	1.22E+00	1.16E+00
CPCT02020689T	4.31E-01	1.33E+00	8.39E-01	5.67E+00	6.56E+00	8.69E-01
WIDE01010043T	7.61E-01	1.29E+00	1.29E+00	4.26E+00	4.33E+00	7.60E-01
WIDE01010112T	1.97E+00	2.96E+00	1.56E+00	1.40E+01	1.44E+01	1.53E+00
WIDE01010092T	5.86E-01	1.45E+00	1.05E+00	1.33E+00	1.37E+00	5.62E-01
WIDE01010119T	1.23E+00	2.47E+00	1.28E+00	3.12E+00	2.61E+00	1.52E+00
CPCT02170022T	4.00E-01	1.50E+00	7.32E-01	1.82E+00	1.59E+00	7.16E-01
WIDE01010120T	3.57E-01	8.14E-01	8.39E-01	2.11E+00	2.29E+00	6.22E-01
WIDE01010127T	4.51E+00	4.17E+00	7.79E+00	9.97E+00	7.49E+00	4.03E+00
CPCT02300036T	1.27E+00	2.57E+00	1.54E+00	6.70E+00	7.14E+00	1.11E+00
WIDE01010146T	4.66E-01	9.54E-01	1.13E+00	6.72E+00	6.57E+00	7.04E-01
CPCT02070309T	5.34E-01	1.19E+00	1.09E+00	3.29E+00	3.51E+00	6.96E-01
WIDE01010157T	2.21E+00	3.18E+00	4.62E+00	8.86E+00	6.62E+00	2.14E+00
WIDE01010170T	1.05E+00	1.36E+00	9.60E-01	1.55E+00	1.59E+00	7.53E-01
CPCT02020696T	4.05E-01	1.07E+00	9.55E-01	3.15E+00	3.17E+00	5.83E-01
CPCT02030471T	4.74E-01	1.84E+00	6.57E-01	2.20E+00	9.92E-01	1.04E+00
CPCT02130032T	4.03E-01	1.02E+00	9.28E-01	2.82E+00	3.09E+00	8.02E-01
CPCT02070310T	4.13E+00	4.25E+01	5.36E-01	4.79E+00	4.81E+01	1.47E+00
WIDE01010164T	1.23E+00	4.21E+00	1.91E+00	9.21E+00	6.46E+00	7.15E-01
WIDE01010190T	4.83E-01	1.15E+00	1.21E+00	1.65E+00	1.33E+00	3.51E-01
WIDE01010182T	1.99E+00	5.18E+00	2.42E+00	1.47E+01	1.22E+01	1.62E+00
DRUP01050040TII	2.76E+00	7.33E+00	2.27E+00	3.55E+00	9.39E+00	1.05E+00
WIDE01010225T	1.29E+00	1.87E+00	1.42E+00	2.31E+00	1.82E+00	9.04E-01
CPCT02050348T	8.82E-01	1.47E+00	1.64E+00	3.33E+00	3.65E+00	7.19E-01
WIDE01010275T	9.26E-01	1.73E+00	1.41E+00	1.54E+01	1.59E+01	1.45E+00
CPCT02010810T	6.73E-01	1.19E+00	8.47E-01	1.53E+00	1.33E+00	5.70E-01
CPCT02060206T	3.50E+00	3.32E+00	6.47E+00	5.91E+00	5.43E+00	2.61E+00
WIDE01010284T	5.05E-01	1.13E+00	1.01E+00	1.04E+00	9.13E-01	7.00E-01
WIDE01010330T	5.36E-01	1.12E+00	1.01E+00	2.00E+00	1.68E+00	6.89E-01
WIDE01010312T	3.89E+00	3.02E+00	6.75E+00	9.57E+00	6.80E+00	3.46E+00
WIDE01010317T	1.86E+00	3.87E+00	1.96E+00	4.00E+01	3.94E+01	1.77E+00
WIDE01010337T	1.22E+00	3.41E+00	2.34E+00	5.70E+00	5.04E+00	1.10E+00
CPCT02220043T	3.07E+00	1.52E+01	3.33E+00	3.60E+00	1.60E+01	1.48E+00
CPCT02130094T	1.38E+00	2.96E+00	1.87E+00	1.97E+01	2.05E+01	1.70E+00
WIDE01010329T	2.98E+00	3.74E+00	5.06E+00	1.72E+01	1.53E+01	2.31E+00
WIDE01010331T	5.10E-01	1.35E+00	7.50E-01	1.91E+00	1.45E+00	6.53E-01
CPCT02010828T	1.45E+00	2.29E+00	3.21E+00	4.01E+00	3.64E+00	1.31E+00
WIDE01010101T	2.08E+00	3.83E+00	3.89E+00	5.38E+00	4.39E+00	2.06E+00
WIDE01010349T	3.44E-01	1.03E+00	1.20E+00	3.18E+00	2.96E+00	4.36E-01
WIDE01010342T	5.95E-01	1.72E+00	1.10E+00	2.40E+00	2.01E+00	7.17E-01
WIDE01010359T	3.80E-01	9.41E-01	8.23E-01	1.26E+00	8.54E-01	7.63E-01
WIDE01010370T	4.41E-01	2.99E-01	1.23E+00	4.39E+00	4.38E+00	7.68E-01
WIDE01010369T	6.81E-01	1.77E+00	1.00E+00	2.34E+00	2.46E+00	7.29E-01
CPCT02340084T	1.32E+00	2.23E+00	2.19E+00	5.95E+00	5.88E+00	1.02E+00
DRUP01030015T	1.10E+00	2.44E+00	2.47E+00	2.99E+00	2.65E+00	1.19E+00
CPCT02060236T	4.32E-01	1.24E+00	9.20E-01	1.52E+00	9.05E-01	7.70E-01
CPCT02120125T	1.94E+00	2.34E+00	3.57E+00	2.57E+00	2.37E+00	2.10E+00
CPCT02230098T	3.30E+00	3.48E+00	7.66E-01	2.76E+00	2.63E+00	1.35E+00
DRUP01090015T	1.92E-01	6.07E-01	8.76E-01	1.29E+00	9.56E-01	7.85E-01
WIDE01010401T	9.13E-01	1.76E+00	1.64E+00	5.54E+00	5.95E+00	1.41E+00
CPCT02230105T	4.19E-01	7.62E-01	1.05E+00	1.72E+00	1.63E+00	5.48E-01
CPCT02080223T	9.07E-01	2.22E+00	1.30E+00	2.78E+01	3.00E+01	1.50E+00
CPCT02020730T	6.55E-01	1.90E+00	2.33E+00	1.27E+01	1.43E+01	1.13E+00
CPCT02010831T	2.32E+00	3.73E+00	4.35E+00	1.21E+01	9.31E+00	1.65E+00
WIDE01010428T	7.82E-01	1.31E+00	9.73E-01	1.39E+00	1.24E+00	5.38E-01
CPCT02290039T	3.62E+00	4.54E+00	1.38E+00	4.36E+00	3.43E+00	1.94E+00
CPCT02010843T	7.03E-01	1.17E+00	6.10E-01	2.13E+00	2.05E+00	6.37E-01
CPCT02130103T	9.86E-01	2.80E+00	1.39E+00	7.98E+00	1.03E+01	1.30E+00
CPCT02070337T	1.11E+00	1.68E+00	1.36E+00	1.81E+01	1.84E+01	1.42E+00
WIDE01010440T	4.32E-01	1.31E+00	1.15E+00	3.09E+00	2.87E+00	7.19E-01
WIDE01010404T	1.57E+00	2.45E+00	1.28E+00	2.06E+00	1.35E+00	8.79E-01
CPCT02080229T	8.88E-01	1.38E+00	1.76E+00	3.01E+00	2.61E+00	1.15E+00
CPCT02050363T	1.02E+00	2.27E+00	1.34E+00	2.51E+00	1.43E+00	1.06E+00
CPCT02040250T	7.41E-01	1.65E+00	6.33E-01	2.93E+00	2.84E+00	5.35E-01
CPCT02040251T	7.98E-01	1.30E+00	1.74E+00	2.43E+00	1.94E+00	9.36E-01
CPCT02260022T	2.46E+00	3.40E+00	5.81E-01	1.94E+00	2.25E+00	1.15E+00
CPCT02340090T	1.33E+00	1.99E+00	1.14E+00	1.99E+00	1.59E+00	1.08E+00
CPCT02450013T	6.85E-01	1.54E+00	6.96E-01	2.16E+00	2.54E+00	1.02E+00
CPCT02070347T	1.41E+00	2.53E+00	1.56E+00	1.12E+01	1.16E+01	1.55E+00
CPCT02060140T	4.04E-01	1.44E+00	1.02E+00	1.92E+00	1.22E+00	1.08E+00
CPCT02020720T	1.91E-01	9.00E-01	6.82E-01	1.16E+00	1.00E+00	5.80E-01
CPCT02230109T	2.06E+00	4.04E+00	9.30E-01	2.74E+00	4.82E+00	1.26E+00
DRUP01090019T	2.07E+00	2.74E+00	1.94E+00	6.03E+00	6.10E+00	1.69E+00
CPCT02120144T	5.13E-01	9.80E-01	1.29E+00	7.12E+00	7.38E+00	5.67E-01
CPCT02080240T	1.09E+00	2.44E+00	2.06E+00	4.17E+00	3.99E+00	9.46E-01
CPCT02130125T	8.88E-01	1.57E+00	1.18E+00	4.44E+00	4.27E+00	1.12E+00
CPCT02070355T	4.15E-01	9.02E-01	8.91E-01	1.71E+00	1.54E+00	5.58E-01
CPCT02010872T	4.00E-01	8.61E-01	9.04E-01	1.28E+00	8.21E-01	8.36E-01
CPCT02010878T	8.10E-01	1.95E+00	1.46E+00	1.94E+00	1.39E+00	8.74E-01
CPCT02090054T	3.95E+00	2.12E+01	3.28E+00	4.54E+00	2.25E+01	3.02E+00
CPCT02330117T	1.90E+00	2.47E+00	1.43E+00	8.92E+00	9.35E+00	1.49E+00
CPCT02170031T	2.54E+00	3.65E+00	1.06E+00	2.60E+00	2.71E+00	1.47E+00
CPCT02020765T	5.70E-01	1.61E+00	1.10E+00	1.99E+01	2.12E+01	1.07E+00
CPCT02010851T	2.84E-01	1.06E+00	7.70E-01	1.79E+00	1.51E+00	3.71E-01
CPCT02020756T	5.69E-01	1.17E+00	1.33E+00	6.75E+00	7.21E+00	1.06E+00
DRUP01170001T	1.43E+00	2.73E+00	1.90E+00	2.46E+00	1.42E+00	1.82E-01
WIDE01010617T	1.44E+00	2.12E+00	1.34E+00	3.77E+00	3.20E+00	1.26E+00
WIDE01010627T	4.10E-01	1.13E+00	1.01E+00	3.10E+00	3.30E+00	7.35E-01
CPCT02030502T	7.07E-01	1.45E+00	1.47E+00	2.49E+00	2.18E+00	9.17E-01
CPCT02030507T	1.43E+00	1.88E+00	8.25E-01	2.02E+00	2.02E+00	8.32E-01
WIDE01010595T	1.46E+00	2.30E+00	1.06E+00	3.83E+00	3.46E+00	1.56E+00
CPCT02040273T	4.90E-01	1.85E+00	1.21E+00	3.87E+00	3.50E+00	9.63E-01
CPCT02030520T	1.06E+00	1.89E+00	1.09E+00	4.80E+00	5.33E+00	1.03E+00
CPCT02110075T	2.97E+00	3.84E+00	7.88E-01	2.79E+00	3.31E+00	1.38E+00
CPCT02290050T	1.36E+00	2.16E+00	1.42E+00	3.17E+00	3.70E+00	1.03E+00
CPCT02290053T	3.52E-01	1.17E+00	6.18E-01	1.45E+00	1.39E+00	4.79E-01
CPCT02080257T	6.57E-01	1.46E+00	8.52E-01	2.13E+00	2.61E+00	7.45E-01
CPCT02290054T	5.98E-01	1.56E+00	1.26E+00	2.56E+00	2.70E+00	7.24E-01
CPCT02080256T	8.66E-01	1.77E+00	7.87E-01	2.99E+00	3.77E+00	8.73E-01
CPCT02030497T	2.07E+00	2.85E+00	3.99E+00	7.78E+00	6.28E+00	1.63E+00
DRUP01290001T	4.16E+00	4.16E+00	1.37E+00	4.83E+00	4.37E+00	1.97E+00
CPCT02070372T	4.86E-01	8.23E-01	8.50E-01	1.48E+00	1.05E+00	8.07E-01
CPCT02290051T	3.74E-01	1.12E+00	8.63E-01	1.46E+00	9.97E-01	7.95E-01
CPCT02020815T	5.98E+00	3.15E+00	9.79E+00	4.42E+00	9.01E+00	5.15E+00
CPCT02040271T	5.46E-01	9.79E-01	1.07E+00	3.34E+00	3.46E+00	7.58E-01
CPCT02130154T	4.43E-01	1.18E+00	8.85E-01	1.43E+00	1.27E+00	6.97E-01
CPCT02120164T	2.54E+00	4.73E+00	3.51E+00	3.40E+00	3.69E+00	1.98E+00
CPCT02020797T	3.41E-01	9.92E-01	3.04E-01	1.38E+00	1.19E+00	4.81E-01
DRUP01010099T	1.87E+00	2.80E+00	9.13E-01	2.64E+00	2.77E+00	1.48E+00
CPCT02340104T	4.06E-01	1.14E+00	1.02E+00	2.66E+00	2.74E+00	1.10E+00
CPCT02380018T	1.88E+00	7.08E+00	1.82E+00	2.08E+01	1.72E+01	1.50E+00
CPCT02340010TIII	5.32E+00	7.64E+00	5.20E-01	7.69E+00	1.78E+00	1.21E+01
CPCT02060033TII	1.11E+00	2.26E+00	1.15E+00	3.65E+00	3.95E+00	1.40E+00
CPCT02020582T	3.69E-01	1.30E+00	8.09E-01	2.46E+00	2.48E+00	1.09E+00
DRUP01050040T	2.25E+00	2.90E+00	1.41E+00	2.07E+00	1.22E+00	8.79E-01
CPCT02180041T	1.19E+00	2.03E+00	1.35E+00	2.83E+00	2.84E+00	1.02E+00
CPCT02060137T	3.19E-01	7.15E-01	8.46E-01	1.34E+00	1.03E+00	5.19E-01
CPCT02070403T	1.84E-01	4.88E-01	5.81E-01	1.30E+00	1.49E+00	4.35E-01
CPCT02050264T	1.35E+00	2.06E+00	9.29E-01	2.81E+00	3.32E+00	7.35E-01
CPCT02060143T	3.27E+00	3.87E+00	4.34E+00	9.92E+00	9.06E+00	1.87E+00
CPCT02010988T	5.72E-01	1.31E+00	9.38E-01	1.49E+00	1.37E+00	7.97E-01
CPCT02010993T	1.10E+00	1.95E+00	1.57E+00	1.51E+01	1.50E+01	1.58E+00
CPCT02450003T	1.13E+00	1.88E+00	1.42E+00	2.65E+00	2.75E+00	9.92E-01
CPCT02230049T	8.30E-01	2.78E+00	2.51E+00	4.03E+01	4.14E+01	2.19E+00
CPCT02010995T	8.86E-01	1.74E+00	1.40E+00	3.18E+00	3.12E+00	1.11E+00
CPCT02010878TII	1.07E+00	6.96E+00	1.38E+00	2.18E+00	7.27E+00	1.15E+00
CPCT02010656T	2.58E-01	6.15E-01	3.26E-01	7.56E-01	7.01E-01	3.00E-02
CPCT02010645T	4.51E-01	1.23E+00	9.15E-01	1.31E+00	7.68E-01	6.14E-01
DRUP01330016T	3.50E+00	1.81E+01	2.37E+00	2.16E+01	1.29E+01	1.88E+00
DRUP01080005T	3.30E+00	2.93E+00	5.83E+00	7.51E+00	6.81E+00	3.00E+00
CPCT02020879T	9.36E-01	1.60E+00	1.19E+00	4.75E+00	4.67E+00	9.86E-01
DRUP01090004T	7.66E-01	1.61E+00	1.65E+00	8.09E+00	9.57E+00	2.05E+00
CPCT02020613T	7.24E-01	1.91E+00	1.63E+00	6.06E+00	5.93E+00	8.83E-01
DRUP01110006T	1.69E+00	2.43E+00	1.16E+00	2.31E+00	2.01E+00	1.15E+00
CPCT02010993TII	1.01E+00	1.76E+00	1.43E+00	1.63E+01	1.72E+01	1.48E+00
CPCT02060125T	1.16E+00	2.08E+00	1.10E+00	4.86E+00	5.34E+00	1.14E+00
CPCT02010647T	1.28E+00	2.17E+00	8.63E-01	2.87E+00	2.56E+00	8.93E-01
CPCT02170013T	3.22E+00	3.38E+00	1.16E+00	4.07E+00	3.22E+00	1.45E+00
CPCT02170009T	6.87E-01	1.45E+00	1.32E+00	2.40E+00	1.19E+00	5.34E-01
CPCT02170012T	8.59E-01	2.29E+00	1.40E+00	2.40E+00	1.27E+00	4.04E-01
CPCT02020608T	2.98E-01	1.21E+00	5.65E-01	1.55E+00	7.82E-01	5.76E-01
CPCT02010653T	4.80E-01	9.44E-01	1.01E+00	1.97E+00	1.42E+00	4.67E-01
CPCT02230061T	2.02E+00	3.37E+00	1.29E+00	2.23E+00	2.46E+00	1.36E+00
CPCT02050282T	1.66E+00	3.06E+00	1.47E+00	4.36E+00	4.13E+00	1.45E+00
CPCT02010560T	4.80E-01	7.25E-01	8.15E-01	1.31E+00	1.17E+00	5.16E-01
CPCT02380007T	5.94E-01	1.02E+00	6.14E-01	1.18E+00	1.01E+00	5.92E-01
CPCT02380006T	1.76E+00	2.39E+00	3.20E+00	5.02E+00	3.62E+00	1.66E+00
CPCT02080105T	2.88E+00	3.69E+00	5.20E+00	4.46E+00	3.84E+00	2.87E+00
CPCT02340010T	5.36E+00	8.00E+00	1.33E+00	4.20E+00	2.14E+00	1.11E+01
CPCT02010574T	6.41E-01	1.31E+00	8.83E-01	1.37E+00	1.24E+00	7.78E-01
CPCT02180026T	2.85E+00	9.34E+00	2.12E+00	2.09E+01	1.50E+01	1.81E+00
CPCT02100074T	6.87E-01	2.01E+00	7.97E-01	2.32E+00	2.62E+00	1.01E+00
CPCT02120018T	5.97E-01	1.85E+00	1.20E+00	1.62E+00	1.00E+00	9.86E-01
CPCT02380008T	1.59E-01	1.81E+00	1.12E+00	2.11E+00	2.42E+00	7.92E-01
CPCT02170003T	5.01E-01	1.76E+00	8.56E-01	1.86E+00	1.19E+00	5.05E-01
CPCT02020523T	1.05E+00	1.76E+00	8.96E-01	7.24E+00	7.05E+00	1.12E+00
CPCT02060081T	1.37E+00	2.02E+00	1.12E+00	2.00E+00	1.95E+00	1.03E+00
CPCT02110035T	4.61E-01	1.04E+00	8.48E-01	2.13E+00	2.28E+00	8.80E-01
CPCT02080118T	5.05E-01	1.56E+00	8.30E-01	2.34E+00	2.12E+00	9.06E-01
CPCT02010589T	1.83E-01	9.17E-01	6.07E-01	1.73E+00	2.05E+00	8.65E-01
CPCT02030349T	3.38E+01	3.11E+01	8.73E+00	6.39E+00	6.65E+00	2.08E+01
CPCT02110039T	1.20E+00	1.84E+00	8.03E-01	1.93E+00	1.09E+00	8.82E-01
CPCT02030353T	2.32E+00	4.97E+00	2.69E+00	5.66E+01	5.76E+01	2.61E+00
CPCT02020540T	1.64E+00	2.60E+00	2.98E+00	5.06E+00	4.38E+00	1.66E+00
CPCT02010611T	1.26E-01	5.53E-01	5.74E-01	9.70E-01	6.84E-01	5.70E-01
CPCT02010608T	7.74E-01	1.07E+00	1.00E+00	1.72E+00	1.33E+00	9.40E-01
CPCT02330041T	4.93E+00	4.77E+01	4.35E+00	4.44E+00	5.71E+01	3.37E+00
CPCT02380013T	4.79E-01	8.44E-01	4.92E-01	1.20E+00	1.10E+00	8.05E-01
CPCT02010613T	3.96E-01	8.50E-01	8.52E-01	1.81E+00	1.65E+00	9.44E-01
CPCT02010577T	3.07E-01	1.09E+00	8.43E-01	2.03E+00	2.07E+00	1.04E+00
CPCT02050202T	7.30E-01	1.33E+00	9.01E-01	1.76E+00	1.62E+00	9.19E-01
CPCT02020559T	1.73E+00	3.01E+00	1.60E+00	3.14E+00	3.27E+00	3.49E+00
CPCT02050213T	5.96E-01	1.70E+00	1.09E+00	2.72E+00	2.59E+00	6.82E-01
CPCT02020568T	5.69E-01	1.24E+00	1.07E+00	2.94E+00	3.45E+00	6.31E-01
CPCT02030364T	4.03E-01	1.07E+00	1.11E+00	1.74E+00	1.64E+00	6.26E-01
CPCT02050192T	4.33E-01	8.66E-01	5.54E-01	1.87E+00	1.97E+00	6.52E-01
CPCT02010596T	3.00E-01	8.35E-01	9.21E-01	1.24E+00	9.57E-01	5.09E-01
CPCT02030365T	3.95E-01	7.46E-01	7.49E-01	1.30E+00	1.35E+00	4.64E-01
DRUP01010036T	4.52E-01	1.55E+00	1.17E+00	3.21E+00	3.66E+00	8.03E-01
CPCT02230043T	1.70E+00	2.63E+00	1.10E+00	2.15E+00	1.83E+00	1.26E+00
CPCT02080135T	1.64E+00	2.41E+00	1.85E+00	1.43E+01	1.42E+01	1.38E+00
CPCT02050229T	1.98E-01	1.01E+00	4.60E-01	1.25E+00	9.15E-01	4.65E-01
CPCT02010632T	4.17E-01	8.21E-01	7.41E-01	1.57E+00	1.74E+00	4.81E-01
CPCT02020579T	8.63E-01	1.27E+00	9.72E-01	2.07E+00	1.67E+00	5.24E-01
