Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
WIDE01010112T	260	300	96	225	169	76
WIDE01010092T	20	120	24	80	22	12
WIDE01010119T	121	224	64	61	71	97
CPCT02170022T	7	84	6	219	0	17
WIDE01010120T	3	43	40	83	21	16
WIDE01010127T	394	366	4596	35	188	117
CPCT02300036T	77	587	103	186	14	41
WIDE01010146T	9	16	75	90	94	14
CPCT02070309T	16	50	54	204	14	16
WIDE01010157T	140	193	2083	128	170	62
WIDE01010170T	81	125	39	70	19	17
CPCT02020696T	9	44	43	221	0	11
CPCT02030471T	7	57	0	382	0	16
CPCT02130032T	10	19	32	281	0	25
CPCT02070310T	442	586	0	0	1140	0
WIDE01010164T	76	165	172	149	228	6
WIDE01010190T	14	61	89	71	13	0
WIDE01010182T	350	424	180	242	294	85
DRUP01050040TII	681	677	254	154	57	16
WIDE01010225T	126	214	97	141	0	22
CPCT02050348T	45	58	151	136	29	9
WIDE01010275T	30	121	101	227	205	54
CPCT02010810T	19	93	26	125	0	16
CPCT02060206T	137	128	3881	383	37	22
WIDE01010284T	16	102	38	55	0	10
WIDE01010330T	12	82	47	50	21	18
WIDE01010312T	186	49	3785	99	195	74
WIDE01010317T	251	280	109	427	629	53
WIDE01010337T	54	455	402	165	66	24
CPCT02220043T	507	726	369	283	450	24
CPCT02130094T	65	553	55	332	225	79
WIDE01010329T	331	426	2036	241	208	50
WIDE01010331T	13	87	15	82	39	19
CPCT02010828T	90	275	934	186	0	29
WIDE01010101T	123	462	2085	81	109	72
WIDE01010349T	3	42	88	98	44	4
WIDE01010342T	15	249	36	81	24	24
WIDE01010359T	7	30	38	76	11	19
WIDE01010370T	13	0	73	105	50	26
WIDE01010369T	6	405	0	74	0	33
CPCT02340084T	124	275	396	149	50	23
DRUP01030015T	68	401	328	95	83	58
CPCT02060236T	11	76	21	192	0	20
CPCT02120125T	80	115	1854	84	72	39
CPCT02230098T	2346	104	0	195	0	37
DRUP01090015T	2	0	23	143	3	30
WIDE01010401T	52	79	112	147	56	81
CPCT02230105T	12	13	47	155	0	5
CPCT02080223T	31	45	34	481	358	40
CPCT02020730T	20	54	197	379	110	35
CPCT02010831T	289	123	1495	221	274	34
WIDE01010428T	28	93	32	80	5	17
CPCT02290039T	1313	1115	28	346	0	50
CPCT02010843T	38	32	8	242	0	15
CPCT02130103T	51	397	38	359	20	36
CPCT02070337T	58	25	71	379	265	36
WIDE01010440T	3	62	52	96	64	13
WIDE01010404T	203	327	73	155	0	28
CPCT02080229T	41	96	297	191	8	47
CPCT02050363T	76	309	68	240	0	38
CPCT02040250T	36	159	4	192	0	8
CPCT02040251T	37	61	206	195	0	27
CPCT02260022T	418	599	8	68	22	40
CPCT02340090T	141	339	29	76	17	41
CPCT02450013T	31	109	14	184	0	44
CPCT02070347T	87	413	96	305	107	80
CPCT02060140T	8	60	72	138	0	20
CPCT02020720T	1	39	13	114	0	11
CPCT02230109T	427	839	0	200	0	52
DRUP01090019T	331	389	163	167	66	92
CPCT02120144T	15	4	54	132	98	9
CPCT02080240T	52	414	287	93	18	19
CPCT02130125T	49	127	65	147	58	62
CPCT02070355T	11	21	23	129	0	16
CPCT02010872T	10	20	32	117	0	28
CPCT02010878T	28	202	129	201	0	23
CPCT02090054T	809	1289	539	68	581	196
CPCT02330117T	310	371	51	169	93	87
CPCT02170031T	353	1064	0	88	0	55
CPCT02020765T	2	73	16	336	261	22
CPCT02010851T	5	18	22	205	0	1
CPCT02020756T	18	16	107	239	46	30
DRUP01170001T	60	632	165	127	0	0
WIDE01010617T	193	238	103	80	40	58
WIDE01010627T	7	52	46	75	36	35
CPCT02030502T	39	66	146	95	49	24
CPCT02030507T	245	154	14	150	0	26
WIDE01010595T	97	903	0	61	0	53
CPCT02040273T	4	167	46	124	60	39
CPCT02030520T	56	277	39	185	29	59
CPCT02110075T	837	997	0	205	0	53
CPCT02290050T	156	219	73	226	0	36
CPCT02290053T	5	77	5	155	0	6
CPCT02080257T	40	103	39	119	0	15
CPCT02290054T	14	201	47	135	0	25
CPCT02080256T	38	221	0	230	0	20
CPCT02030497T	160	48	1815	273	135	33
DRUP01290001T	1317	1083	42	329	14	53
CPCT02070372T	10	37	31	159	0	22
CPCT02290051T	7	32	21	212	0	14
CPCT02020815T	251	47	6903	0	89	63
CPCT02040271T	17	29	41	304	0	11
CPCT02130154T	9	80	40	80	0	11
CPCT02120164T	299	834	1457	253	54	75
CPCT02020797T	6	33	0	136	0	7
DRUP01010099T	182	550	1	147	0	79
CPCT02340104T	9	28	41	181	0	37
CPCT02380018T	169	337	65	450	423	44
CPCT02340010TIII	266	63	0	271	0	2325
CPCT02060033TII	94	125	8	530	0	90
CPCT02020582T	4	98	37	149	13	33
DRUP01050040T	466	526	74	80	0	19
CPCT02180041T	125	231	51	259	2	42
CPCT02060137T	5	21	35	90	0	10
CPCT02070403T	2	9	15	72	8	7
CPCT02050264T	113	344	10	219	0	14
CPCT02060143T	565	558	1251	216	120	73
CPCT02010988T	14	82	30	146	11	20
CPCT02010993T	70	76	98	222	227	87
CPCT02450003T	40	326	62	147	0	33
CPCT02230049T	0	142	294	616	563	69
CPCT02010995T	35	191	91	143	26	61
CPCT02010878TII	23	190	134	98	156	34
CPCT02010656T	2	11	0	132	0	0
CPCT02010645T	12	73	14	149	0	6
DRUP01330016T	504	948	181	309	737	69
DRUP01080005T	96	35	3253	788	0	62
CPCT02020879T	70	107	47	116	72	30
DRUP01090004T	26	13	124	285	108	261
CPCT02020613T	24	173	126	194	80	24
DRUP01110006T	132	522	47	83	12	31
CPCT02010993TII	71	88	89	238	195	75
CPCT02060125T	76	297	15	386	0	54
CPCT02010647T	69	354	0	276	0	32
CPCT02170013T	1097	298	32	285	14	62
CPCT02170009T	20	47	28	294	0	1
CPCT02170012T	48	266	70	256	0	0
CPCT02020608T	4	19	0	233	0	9
CPCT02010653T	9	31	20	230	0	1
CPCT02230061T	342	523	19	225	0	85
CPCT02050282T	282	539	88	281	41	51
CPCT02010560T	13	24	23	59	10	10
CPCT02380007T	15	104	14	69	0	18
CPCT02380006T	132	95	1129	103	107	49
CPCT02080105T	271	380	2770	80	102	113
CPCT02340010T	276	66	17	0	1	2420
CPCT02010574T	21	119	46	87	7	23
CPCT02180026T	462	584	134	208	503	83
CPCT02100074T	9	278	30	138	0	55
CPCT02120018T	23	192	60	130	0	32
CPCT02380008T	0	538	24	43	0	17
CPCT02170003T	12	64	8	274	0	4
CPCT02020523T	75	101	34	162	104	29
CPCT02060081T	147	246	41	75	7	51
CPCT02110035T	11	33	27	133	14	29
CPCT02080118T	8	153	53	47	31	36
CPCT02010589T	2	29	19	105	0	21
CPCT02030349T	53016	1997	720	0	0	231
CPCT02110039T	73	277	0	156	0	13
CPCT02030353T	297	407	137	598	836	93
CPCT02020540T	154	202	800	200	115	37
CPCT02010611T	1	8	10	71	0	12
CPCT02010608T	42	34	65	75	31	17
CPCT02330041T	650	649	711	0	1063	135
CPCT02380013T	16	22	8	74	22	19
CPCT02010613T	10	22	41	123	13	22
CPCT02010577T	6	50	14	214	0	29
CPCT02050202T	34	110	33	191	0	25
CPCT02020559T	108	146	74	201	0	585
CPCT02050213T	13	112	33	254	0	9
CPCT02020568T	13	150	54	98	12	14
CPCT02030364T	7	45	34	204	0	11
CPCT02050192T	9	10	0	301	0	11
CPCT02010596T	4	19	6	184	0	8
CPCT02030365T	10	18	0	176	0	6
DRUP01010036T	11	45	19	345	0	31
CPCT02230043T	156	337	61	101	19	71
CPCT02080135T	188	145	146	488	171	61
CPCT02050229T	1	85	0	129	0	5
CPCT02010632T	9	25	9	141	0	13
CPCT02020579T	35	58	34	170	0	6
CPCT02020587T	26	4	187	614	192	71
CPCT02070040T	582	640	0	282	94	67
CPCT02070050T	393	859	19	94	107	36
CPCT02300004T	31	185	54	134	0	36
CPCT02020424T	6	35	60	81	0	7
CPCT02020433T	6	26	65	78	20	11
CPCT02010466T	19	32	32	102	0	27
CPCT02010454T	15	38	30	71	11	14
CPCT02140036T	228	435	69	32	101	41
CPCT02010350T	11	138	21	71	0	20
CPCT02100039T	534	698	24	0	988	3
CPCT02050106T	232	407	114	218	208	60
CPCT02020415T	11	83	22	83	0	6
CPCT02180014T	57	324	66	86	37	37
CPCT02090006T	16	65	48	117	0	19
CPCT02020444T	9	10	181	410	187	41
CPCT02030314T	22	25	75	52	33	24
CPCT02190010T	71	148	37	83	0	25
DRUP01010013T	21	191	53	77	0	12
CPCT02080086T	83	55	3450	23	65	96
CPCT02010438T	3	11	49	81	15	20
CPCT02190012T	53	294	228	195	140	45
CPCT02010486T	3	86	17	103	0	28
CPCT02060077T	55	230	68	104	38	35
CPCT02020491T	322	1372	5139	0	0	169
CPCT02010538T	18	2	52	146	29	16
CPCT02170001T	17	271	43	76	59	70
CPCT02170002T	55	137	43	95	7	18
CPCT02050142T	7	175	16	118	45	29
CPCT02080071T	419	662	155	0	914	5
CPCT02020499T	9	160	16	151	13	19
CPCT02340008T	65	389	16	77	0	28
CPCT02020505T	30	29	164	272	230	71
CPCT02080158T	22	122	114	236	0	19
CPCT02010571T	11	13	16	305	0	12
CPCT02380010T	408	776	0	91	18	47
CPCT02110047T	1122	1170	0	133	0	79
CPCT02030425T	137	424	264	157	27	59
CPCT02080168T	0	43	29	108	26	12
CPCT02020641T	12	41	21	246	0	18
CPCT02230065T	32	117	60	202	0	31
CPCT02330074T	510	885	40	558	194	110
CPCT02010697T	22	38	7	181	0	5
CPCT02090028T	491	390	44	69	1902	7
CPCT02450008T	180	320	39	264	0	68
CPCT02010688T	4	36	20	110	7	11
CPCT02020646T	10	83	43	131	68	15
CPCT02010704T	15	15	13	244	0	8
CPCT02010705T	11	86	24	184	0	9
CPCT02250003T	0	0	57	1518	2355	497
CPCT02010698T	8	133	13	152	38	21
WIDE01010622T	70	334	223	155	123	24
WIDE01010631T	206	476	23	33	81	124
WIDE01010635T	193	283	55	98	166	168
WIDE01010636T	122	426	586	87	8	49
WIDE01010658T	33	84	656	96	89	29
WIDE01010504T	19	91	40	66	10	18
WIDE01010493T	5	250	0	82	0	1
WIDE01010304T	4	34	33	52	17	12
WIDE01010568T	23	40	43	120	120	47
WIDE01010464T	87	554	315	189	0	51
WIDE01010467T	9	25	47	40	8	6
WIDE01010486T	17	21	59	50	17	12
WIDE01010516T	288	706	0	65	0	39
WIDE01010510T	252	477	96	135	29	35
WIDE01010583T	16	79	61	95	91	12
WIDE01010566T	634	371	19	79	29	180
WIDE01010578T	22665	599	101	154	0	629
WIDE01010599T	127	628	29	88	0	33
WIDE01010604T	127	602	73	137	14	77
WIDE01010614T	458	787	0	0	209	33
WIDE01010662T	64	412	43	159	0	26
WIDE01010672T	177	202	0	82	1	40
WIDE01010686T	3	11	23	76	18	6
WIDE01010532T	271	393	81	111	82	41
WIDE01010703T	14	17	57	89	16	15
WIDE01010712T	53	25	63	101	60	9
WIDE01010721T	50	187	93	126	43	47
WIDE01010663T	56	153	26	98	54	17
