Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP85623	68	0.781	53.668	78.924%	9.592	63.525%	0.46646	0.701
SP85491	98	0.76	72.743	74.228%	14.712	65.926%	0.47567	0.675
SP87582	63	0.797	49.329	78.3%	8.031	63.293%	0.57999	0.71
SP89090	72	0.85	52.6	73.056%	9.186	52.685%	0.50793	0.807
SP85511	157	0.896	77.901	49.618%	14.133	46.722%	0.24362	0.85
SP85952	55	0.781	47.217	85.849%	8.33	62.612%	0.69215	0.713
SP85840	92	0.749	68.674	74.646%	13.055	69.982%	0.47778	0.642
SP87675	67	0.848	43.739	65.282%	8.39	53.169%	0.45681	0.801
SP85836	155	0.82	93.997	60.643%	18.757	59.167%	0.36499	0.743
SP120767	138	0.853	73.025	52.917%	14.607	54.974%	0.34784	0.785
SP105708	96	0.835	60.934	63.473%	11.235	57.634%	0.38947	0.768
SP85818	2	0.137	3.892	194.6%	1.985	99.25%	3.60987	0.092
SP105922	61	0.673	54.15	88.77%	10.818	75.927%	0.63626	0.562
SP86118	94	0.745	68.829	73.222%	14.13	69.278%	0.44444	0.649
SP86306	159	0.911	88.548	55.691%	17.339	42.442%	0.32266	0.892
SP87099	103	0.852	69.534	67.509%	12.867	52.661%	0.41284	0.807
SP87434	70	0.798	54.945	78.493%	9.727	61.033%	0.5854	0.729
SP85864	24	0.629	27.02	112.583%	5.935	77.93%	1.24474	0.562
SP105807	104	0.822	65.8	63.269%	12.111	61.804%	0.3593	0.74
SP89291	52	0.747	45.025	86.587%	7.909	68.323%	0.71589	0.656
SP88050	42	0.769	42.017	100.04%	7.803	64.14%	0.85373	0.724
SP88593	72	0.698	64.835	90.049%	12.288	73.174%	0.64401	0.595
SP88158	29	0.663	31.175	107.5%	5.614	75.699%	0.87248	0.566
SP87534	185	0.942	84.36	45.6%	15.137	34.5%	0.22871	0.926
SP88776	103	0.81	67.541	65.574%	12.856	60.537%	0.39457	0.73
SP85725	84	0.781	66.096	78.686%	12.409	62.835%	0.55338	0.71
SP86660	162	0.922	75.997	46.912%	13.843	38.753%	0.23294	0.895
SP87903	48	0.787	39.124	81.508%	6.809	62.157%	0.67033	0.714
SP88098	121	0.897	73.497	60.741%	13.619	45.023%	0.38783	0.874
SP85487	241	0.927	112.479	46.672%	25.833	39.317%	0.20747	0.915
SP105759	60	0.769	47.732	79.553%	8.587	68.315%	0.5204	0.683
SP86775	20	0.482	27.052	135.26%	5.105	90.245%	1.48002	0.348
SP88322	93	0.86	58.314	62.703%	11.116	51.111%	0.39247	0.816
SP85582	87	0.824	62.893	72.291%	10.623	58.214%	0.49475	0.754
SP87446	201	0.928	94.125	46.828%	17.431	37.307%	0.21182	0.907
SP87337	40	0.561	43.21	108.025%	7.946	88.839%	0.97424	0.399
SP86929	157	0.947	68.146	43.405%	12.025	33.035%	0.20338	0.932
SP86130	73	0.751	57.707	79.051%	11.117	67.782%	0.5526	0.662
SP86425	136	0.795	92.406	67.946%	18.977	62.565%	0.38921	0.725
SP85495	29	0.498	35.392	122.041%	7.391	88.977%	1.14911	0.373
SP85787	41	0.521	43.568	106.263%	10.563	86.535%	0.93102	0.409
SP86836	16	0.179	28.144	175.9%	10.216	99.227%	3.31403	0.103
SP89245	32	0.709	31.577	98.678%	5.44	74.029%	0.79457	0.615
SP86989	151	0.889	77.098	51.058%	14.348	46.576%	0.23455	0.842
SP88757	59	0.712	50.236	85.146%	8.866	75.747%	0.6438	0.585
SP85733	99	0.759	67.494	68.176%	13.688	69.047%	0.4736	0.653
SP85737	25	0.569	28.599	114.396%	5.528	84.301%	1.0008	0.445
SP85647	67	0.768	52.785	78.784%	9.718	65.077%	0.58307	0.684
CPCT02011098T	188	0.896	118.43	62.995%	20.718	44.373%	0.38094	0.87
WIDE01010618T	1016	0.848	761.324	74.933%	306.677	61.885%	0.35324	0.853
WIDE01010310T	757	0.991	180.664	23.866%	35.497	13.419%	0.09328	0.99
CPCT02080230T	389	0.89	247.682	63.671%	67.642	51.826%	0.30717	0.89
CPCT02010914T	230	0.825	173.279	75.339%	39.873	58.087%	0.47982	0.8
DRUP01010057T	701	0.96	276.014	39.374%	51.915	29.129%	0.13026	0.952
CPCT02010635T	749	0.854	425.455	56.803%	121.189	53.926%	0.28514	0.834
WIDE01010556T	3926	0.972	859.358	21.889%	386.939	23.61%	0.02916	0.97
WIDE01010540T	511	0.918	248.056	48.543%	75.688	45.044%	0.18535	0.915
