MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
1:Del:C:0	0.0013792661572188082	0.0031195805300376377	0.007310842428705655	0.0020556685712654144	1.9935536402044816e-05	0.007935603099758737	0.0004190934109828959	0.0016921746969455853	0.008775931592972484	0.0010644566150949685	0.12982968389987945	0.017024963344447315	0.006872914150299039	0.06320941986516118	0.0476022944226861	0.005508686088869581	0.05102696466259658
1:Del:C:1	0.00024924248383285887	0.002218520517271827	0.0007915668673740584	0.0010076788499281974	0.00024128365135766216	0.000741991350587341	2.2494201257359236e-05	0.0015432118405624357	0.0017685055251786253	0.0007103144237771631	0.1822137650847435	0.012703983364626765	0.005076992480753688	0.009511946908023674	0.014715558695606888	0.0009030135114153382	0.02295635628979653
1:Del:C:2	0.00023324041581617182	0.002740959745424334	0.00024375673086979077	0.0015576727487132303	0.0001562534595575471	0.0011056954880041302	0.0005106556470127543	0.0010878649166079413	0.006588868896360509	0.00016639273628243245	0.16205548569560052	0.005489195621339604	0.001316476405040703	0.00028766823816113175	0.006288342907791958	0.0008320405393405995	0.003570984081889037
1:Del:C:3	0.00022044626904971665	0.010347642467095283	0.0015423278295156706	0.006442846009740606	6.266418263294327e-05	0.006269895986988559	0.00044712519658787644	0.0024157491101505003	0.03805241287918761	0.0005294618831976549	0.054110212177038194	0.005100724309450015	0.005844279331504367	0.002441562295280164	0.0017922570186224113	0.004032290171598625	0.004123265501111746
1:Del:C:4	0.0025474354525795205	0.02052792947681155	0.005366553775165812	0.00822147162281908	9.745157145516713e-05	0.01868653397050881	0.0002792203659191728	0.004039300556070202	0.10236402918584644	0.0006915061149356915	0.03498786725103855	0.0014675523974801764	0.006077915520727402	0.0010322323988657444	0.0011900408308792975	0.006718298976874137	0.0018610210208640865
1:Del:C:5	0.02228240736061707	0.024216927505502497	0.043594940896145996	0.01651542703399173	4.502388037508354e-06	0.07230703987559536	0.0035274095670320095	0.009791686164098791	0.24996911436552183	0.005132649613397006	0.00807288212599815	0.001954979666043073	0.017186755229486154	0.00801160361530492	0.00025469628133578226	0.01951491099610049	0.000746734895510599
1:Del:T:0	0.0009501759640988894	0.00221343929935756	0.0037364771258580733	0.0019610981007281226	0.0	0.004224204190177261	0.0007569636415064451	0.0008882620265285368	0.0053067350403580345	0.0006785483107523759	0.04046208173036575	0.010527032897807658	0.0026817493654198187	0.04225378388538956	0.03997199853882193	0.005054017570801079	0.019560536332428456
1:Del:T:1	0.00028802322398406235	0.006146995036979206	0.0006277736989432015	0.0024593366782937665	2.1044864843133836e-06	0.0014573483233016305	0.00035131895914673804	0.0019482072399841855	0.010727491685538553	2.0499773672781884e-05	0.032874913580978486	0.0001089034321194049	0.005964566928741988	0.07731401423923671	0.04694164621992968	0.004733933747775154	0.010890156116220169
1:Del:T:2	0.0002610404422739521	0.016847361720880222	0.0003553638729499653	0.008278012290538754	0.00037525256755770896	0.0011390486121552713	0.0004173987686408509	0.0216809977509547	0.004724000345740933	0.0004954434597311774	0.02184792491607368	0.010440047555021011	0.052992938857059926	0.011255118962726556	0.019515107739716767	0.002404322122674785	0.024635616374434902
1:Del:T:3	0.002729530235275208	0.04647874183952808	0.001080478288794069	0.022670108770253137	0.0005995644863287453	0.007797679425824527	0.0018559522597570322	0.07681226263193822	0.016939731131483587	0.00022496477545887238	0.022127810595557094	0.010980138084269129	0.07763424581033178	0.025048309506091757	0.019140190267935394	0.005109312381537165	0.009689199347922112
1:Del:T:4	0.02050039867637679	0.08962249709293246	0.010231414078516536	0.04855898207984865	0.0008813809978255449	0.02818902345956303	0.002603132879521581	0.14193286960944534	0.07129835351137444	0.0017508513624514466	0.006378333226894029	0.004889890849590302	0.09316287325927988	0.008947074236875779	0.012336437455378473	0.011026359386742115	0.004340823243837804
1:Del:T:5	0.8605640107393264	0.638459637099877	0.7493730506300926	0.8084368741512299	0.004537441305947141	0.52963506580362	0.028382389061756018	0.42850064344439803	0.0761701214333471	0.08701764330559099	5.656593479216099e-05	0.05613561281937354	0.2074762459895471	0.018606061881552897	0.004273329388815909	0.020854338181634034	0.04378109906006504
1:Ins:C:0	0.0001398702614096692	0.001369105312769534	0.0003843259097109097	0.0009153035726506431	0.0017292729031760247	0.0009209617482338217	0.0015578404467669316	0.00026419197081850143	0.0011786264486727304	0.0009280721018186289	0.004290234353466076	0.00010383939617895521	0.0010861944000460078	0.005228740676591266	0.0018831407721881987	0.0010104986096848734	0.5123837074637413
1:Ins:C:1	5.754098016952658e-05	0.00020210556263009494	0.00014510176097246586	0.00028052271424712673	0.00013247561782918637	0.0002626253273956536	0.00036649773541284957	7.601221586355677e-05	0.00026533780503086747	0.0022175695546320638	0.004914346835830656	0.0017234508182446006	0.0001800386919057928	0.0014964013207645621	0.004867545093293302	0.08676582725543995	0.015711329341866077
1:Ins:C:2	4.234612229083723e-05	0.0003016491619473527	2.383110952905554e-05	0.0003162408267371575	0.0002358501177332073	0.0001387607445303729	0.0004978026783646783	0.0001472297763393726	0.00015361479978309944	0.0012108106854429935	0.004848113269545138	0.00042613230063579975	0.0005636850575683639	0.001090941004731576	0.0012473924274672755	0.05467968816170469	0.0028812538320198656
1:Ins:C:3	0.00011693380665747099	0.0008906963006302249	3.068566469216397e-05	0.0010630937592941336	0.0003329389533610083	0.0004704881559155183	0.002448818477569148	0.0004738967768207658	0.0013230900923736045	0.002018174877157435	0.007513463338837028	7.278936478542163e-05	0.0019016716180385628	0.0004240534000564367	0.0006137027181648591	0.038028455884195865	0.0011044966565896175
1:Ins:C:4	0.0015172359318239613	0.002209881367714388	0.00015929664274153766	0.002647090558530181	0.0	0.0026453789800871164	0.00024391920072957873	0.0007050414381296833	0.008477949756779709	0.1690296220779419	0.006499003865756094	0.0006141711129021133	0.002051514093764126	5.3123603574931625e-05	1.9397751020733268e-05	0.01216278200619854	0.0009476432977680815
1:Ins:C:5	0.005213410054566338	0.017424610623322873	0.002833505688209603	0.021423271673847923	0.010569940521381795	0.010460327728651464	0.06772463181987405	0.005992783206165768	0.026367380174342543	0.14969421692192555	0.005380918208393268	0.00014096800034167246	0.01207819745875895	0.008778930004918948	0.0030576354073127733	0.013374408085364848	1.1194265680387616e-05
1:Ins:T:0	0.00032705469386201	0.0010857346810371382	0.0013217874174006284	2.785166061585187e-05	0.00807353127747774	0.003371158674664262	0.002815603167982772	0.002113510185008636	0.0017410542329889722	4.66593246528646e-05	0.021254667779430747	0.0	0.008333138132293243	0.052783596859662794	0.0042161772601684785	0.0019184505711916698	0.031190563132986425
