MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
2:Del:R:2	4.60E-05	2.36E-04	8.52E-05	6.91E-05	4.20E-06	1.94E-04	1.10E-05	1.42E-04	2.26E-04	7.14E-05	6.46E-05	2.97E-04	1.74E-04	2.37E-04	8.38E-05	2.13E-04	4.72E-05
2:Del:R:3	1.05E-04	4.42E-03	7.60E-04	1.78E-03	1.31E-05	2.06E-03	2.60E-05	1.10E-03	3.52E-03	4.85E-04	2.30E-04	3.89E-04	2.88E-04	5.77E-04	4.75E-05	1.59E-03	1.95E-06
2:Del:R:4	1.61E-04	8.24E-04	1.22E-03	2.67E-04	6.89E-06	1.87E-03	3.99E-05	3.75E-04	2.03E-03	6.49E-05	9.18E-05	1.24E-04	8.16E-04	9.71E-04	2.90E-05	1.98E-03	1.91E-05
2:Del:R:5	7.02E-04	1.68E-03	4.99E-03	4.38E-04	2.00E-06	7.49E-03	9.90E-05	6.00E-04	8.21E-03	5.34E-04	1.09E-04	2.41E-04	3.20E-03	3.97E-03	5.72E-06	7.59E-03	4.47E-06
3:Del:R:0	9.01E-05	1.64E-04	1.60E-04	9.53E-05	2.69E-06	3.79E-04	7.26E-06	4.31E-06	6.77E-04	1.98E-04	1.98E-05	1.53E-04	2.11E-04	3.26E-04	1.33E-04	2.53E-04	5.52E-05
3:Del:R:1	3.68E-05	1.75E-04	1.04E-04	7.68E-05	4.84E-06	3.18E-04	5.84E-05	1.66E-04	5.97E-04	9.34E-06	3.00E-05	1.12E-03	1.99E-04	1.42E-04	1.58E-04	1.24E-04	1.46E-04
3:Del:R:2	1.41E-05	9.31E-05	6.20E-05	3.55E-05	9.61E-07	1.56E-04	2.04E-05	6.63E-05	2.22E-04	1.18E-05	1.68E-05	3.24E-04	9.14E-05	5.64E-05	4.66E-05	1.21E-04	2.65E-05
3:Del:R:3	9.82E-06	3.68E-05	5.32E-05	1.21E-05	1.41E-06	8.47E-05	1.10E-05	2.49E-05	9.38E-05	8.18E-06	1.88E-06	8.66E-05	4.28E-05	4.69E-05	1.85E-05	8.37E-05	9.87E-06
3:Del:R:4	1.43E-05	3.40E-05	8.59E-05	1.27E-05	7.15E-07	1.28E-04	8.89E-06	1.72E-05	1.33E-04	3.48E-06	0.00E+00	5.32E-05	5.65E-05	7.05E-05	2.71E-05	1.19E-04	2.76E-05
3:Del:R:5	3.09E-05	7.70E-05	2.04E-04	1.90E-05	6.14E-07	3.07E-04	8.28E-06	2.71E-05	3.42E-04	2.06E-05	0.00E+00	6.03E-05	1.31E-04	1.67E-04	2.17E-05	3.03E-04	1.82E-05
4:Del:R:0	2.91E-05	9.59E-05	6.33E-05	4.19E-05	4.31E-06	1.42E-04	3.74E-06	2.81E-06	2.87E-04	8.29E-05	2.00E-05	8.97E-05	8.40E-05	2.07E-04	1.36E-04	1.28E-04	5.36E-05
4:Del:R:1	4.39E-05	5.65E-05	6.61E-05	2.98E-05	5.71E-06	1.63E-04	6.94E-05	7.10E-05	2.42E-04	5.65E-05	2.16E-05	6.18E-04	1.65E-04	1.52E-04	1.60E-04	1.52E-04	5.82E-05
4:Del:R:2	4.81E-05	3.27E-05	7.01E-05	2.52E-05	1.94E-06	1.50E-04	2.51E-05	2.64E-05	2.52E-04	8.56E-05	1.13E-05	1.75E-04	1.26E-04	1.71E-04	4.82E-05	1.68E-04	2.41E-05
4:Del:R:3	3.03E-05	1.16E-04	1.78E-04	4.98E-05	1.77E-06	2.75E-04	0.00E+00	9.23E-06	4.31E-04	1.04E-04	4.58E-06	1.05E-04	1.37E-04	1.95E-04	5.13E-05	3.08E-04	1.76E-05
4:Del:R:4	9.21E-06	2.22E-05	5.21E-05	7.83E-06	1.81E-06	7.90E-05	6.78E-06	1.01E-05	8.58E-05	5.43E-06	2.50E-06	6.07E-05	3.40E-05	4.26E-05	5.33E-06	7.32E-05	7.15E-06
4:Del:R:5	2.11E-05	4.82E-05	1.40E-04	1.67E-05	4.96E-07	1.97E-04	8.98E-06	3.22E-06	2.57E-04	3.56E-05	3.88E-11	6.76E-05	9.71E-05	1.14E-04	4.68E-06	2.05E-04	0.00E+00
5:Del:R:0	1.63E-05	6.46E-04	3.20E-05	2.07E-05	1.44E-05	8.04E-05	4.34E-05	1.04E-04	7.60E-04	5.25E-05	1.34E-04	1.52E-04	1.24E-04	2.28E-03	8.62E-04	5.18E-04	1.33E-04
5:Del:R:1	2.39E-05	1.05E-04	2.90E-05	1.36E-05	4.16E-07	8.18E-05	8.44E-06	3.94E-05	1.61E-04	5.05E-05	1.91E-05	1.34E-04	9.24E-05	2.59E-04	1.32E-04	1.04E-04	8.11E-05
5:Del:R:2	1.72E-05	2.41E-05	2.44E-05	1.09E-05	9.85E-07	5.97E-05	9.32E-06	1.11E-05	9.81E-05	3.48E-05	5.58E-06	5.42E-05	4.76E-05	7.00E-05	5.70E-05	6.14E-05	1.73E-05
5:Del:R:3	3.49E-06	1.88E-05	1.74E-05	8.40E-06	2.47E-08	3.03E-05	3.83E-06	5.45E-06	4.48E-05	1.23E-05	1.15E-06	4.70E-05	1.61E-05	2.27E-05	2.32E-05	3.38E-05	2.04E-10
5:Del:R:4	2.22E-06	7.46E-06	9.81E-06	2.90E-06	6.26E-07	1.40E-05	3.99E-06	1.62E-06	2.11E-05	7.52E-06	5.45E-08	2.66E-05	1.06E-05	1.18E-05	1.69E-05	1.75E-05	9.62E-06
5:Del:R:5	2.33E-06	2.64E-06	1.66E-05	1.55E-06	3.34E-07	2.47E-05	3.70E-06	4.07E-07	3.38E-05	4.96E-06	1.51E-07	1.57E-05	1.09E-05	1.21E-05	7.45E-06	2.87E-05	8.06E-11
2:Ins:R:0	3.77E-04	2.09E-04	4.58E-04	6.48E-05	7.55E-05	1.41E-03	7.47E-05	7.21E-04	1.10E-03	1.69E-04	1.27E-04	8.47E-05	1.75E-03	3.36E-03	3.16E-04	2.81E-04	4.69E-04
2:Ins:R:1	3.79E-05	1.32E-04	3.68E-05	1.33E-05	1.05E-05	1.39E-04	6.33E-05	1.07E-04	1.67E-04	4.18E-05	4.22E-05	6.76E-05	2.24E-04	2.87E-04	1.03E-04	2.08E-04	8.45E-05
2:Ins:R:2	4.52E-05	3.57E-05	6.15E-05	1.82E-05	1.15E-05	1.64E-04	2.16E-05	7.71E-05	1.39E-04	4.11E-05	2.16E-05	5.43E-05	1.86E-04	3.23E-04	6.77E-05	5.34E-05	4.75E-05
2:Ins:R:3	5.52E-05	1.08E-04	8.75E-05	4.48E-05	2.63E-05	2.65E-04	8.86E-05	7.16E-05	3.27E-04	2.86E-04	1.71E-05	7.42E-06	1.91E-04	2.42E-04	4.10E-05	1.16E-04	3.50E-05
2:Ins:R:4	1.18E-04	3.75E-04	2.21E-04	1.66E-04	8.66E-05	6.53E-04	3.22E-04	2.10E-04	9.62E-04	7.37E-04	3.54E-06	4.30E-06	4.63E-04	3.05E-04	4.73E-06	3.19E-04	2.50E-05
2:Ins:R:5	5.87E-04	4.36E-04	5.64E-04	3.27E-04	1.86E-04	1.42E-03	8.53E-04	7.26E-04	1.53E-03	1.80E-03	0.00E+00	2.20E-04	2.61E-03	9.25E-04	1.38E-04	2.88E-03	3.26E-04
3:Ins:R:0	7.33E-05	8.46E-05	8.93E-05	1.01E-05	1.93E-05	3.41E-04	9.36E-06	2.27E-04	2.60E-04	5.20E-05	1.80E-05	4.93E-05	4.55E-04	8.24E-04	1.32E-04	8.93E-05	1.67E-04
3:Ins:R:1	6.69E-06	8.56E-05	7.69E-06	2.58E-06	3.86E-06	2.91E-05	7.61E-06	3.10E-05	1.19E-04	1.24E-05	2.00E-05	3.67E-05	4.75E-05	2.05E-04	1.19E-04	6.79E-05	9.04E-05
3:Ins:R:2	1.01E-05	1.44E-05	1.47E-05	4.68E-06	7.15E-06	5.01E-05	1.61E-05	9.44E-06	5.33E-05	7.98E-05	5.01E-06	0.00E+00	4.83E-05	5.24E-05	3.48E-05	2.34E-05	0.00E+00
3:Ins:R:3	4.59E-06	6.08E-06	7.89E-06	3.47E-06	7.59E-06	3.45E-05	1.76E-05	4.00E-06	2.45E-05	7.28E-05	1.40E-06	5.69E-10	2.82E-05	1.70E-05	1.33E-05	7.51E-06	7.15E-06
3:Ins:R:4	6.29E-06	1.46E-05	6.12E-06	9.17E-06	6.09E-07	2.09E-05	2.20E-05	3.79E-06	1.69E-05	3.86E-05	1.53E-07	2.57E-06	1.67E-05	1.38E-10	1.10E-05	2.82E-06	1.66E-05
3:Ins:R:5	3.32E-05	1.09E-04	6.27E-05	5.19E-05	0.00E+00	1.05E-04	1.42E-04	4.07E-05	1.60E-04	1.25E-04	1.60E-06	3.61E-05	1.49E-04	0.00E+00	1.19E-05	9.62E-05	6.58E-05
4:Ins:R:0	2.44E-04	2.03E-04	3.12E-04	2.02E-05	4.91E-05	1.10E-03	1.37E-05	7.34E-04	7.84E-04	1.49E-04	4.81E-05	3.77E-06	1.57E-03	2.93E-03	3.84E-04	2.81E-04	2.63E-04
4:Ins:R:1	2.17E-05	8.92E-05	3.07E-05	5.68E-06	5.29E-06	9.66E-05	1.08E-05	6.04E-05	1.13E-04	2.23E-05	1.27E-05	5.07E-05	1.53E-04	2.24E-04	8.37E-05	6.87E-05	8.61E-05
4:Ins:R:2	2.55E-05	1.34E-05	3.56E-05	8.29E-06	5.48E-06	9.36E-05	1.38E-05	2.81E-05	9.74E-05	8.91E-05	1.80E-06	7.32E-06	9.03E-05	1.53E-04	2.41E-05	2.41E-05	0.00E+00
4:Ins:R:3	2.22E-05	3.35E-05	3.93E-05	1.88E-05	6.54E-06	1.40E-04	3.06E-05	4.81E-06	1.60E-04	2.53E-04	1.22E-06	1.94E-05	6.23E-05	6.08E-05	1.92E-05	5.56E-05	1.89E-05
4:Ins:R:4	3.17E-05	3.59E-05	4.87E-05	2.12E-05	2.72E-06	1.29E-04	5.01E-05	4.85E-06	1.89E-04	1.43E-04	0.00E+00	2.92E-05	8.34E-05	8.56E-05	2.79E-05	7.18E-05	3.25E-05
4:Ins:R:5	1.06E-05	4.12E-05	2.24E-05	1.68E-05	0.00E+00	3.27E-05	6.52E-05	6.87E-06	4.56E-05	4.53E-05	1.01E-06	5.43E-05	5.67E-05	5.59E-05	4.76E-05	2.85E-05	6.63E-05
5:Ins:R:0	6.47E-04	7.92E-04	7.97E-04	3.92E-05	9.33E-05	3.04E-03	2.25E-05	2.14E-03	2.18E-03	4.13E-04	8.62E-05	5.79E-05	4.31E-03	8.03E-03	1.30E-03	8.21E-04	4.27E-04
5:Ins:R:1	3.92E-05	2.56E-04	4.51E-05	1.34E-05	6.41E-06	1.50E-04	1.87E-05	9.63E-05	3.60E-04	5.61E-05	4.66E-05	6.38E-05	1.93E-04	6.31E-04	2.69E-04	2.52E-04	2.29E-04
5:Ins:R:2	2.02E-05	8.34E-06	2.66E-05	7.31E-06	8.59E-07	8.63E-05	1.04E-05	2.06E-05	7.93E-05	1.10E-04	3.80E-06	1.21E-06	7.51E-05	1.08E-04	3.68E-05	3.05E-05	1.56E-05
5:Ins:R:3	6.20E-06	1.69E-05	1.01E-05	5.25E-06	2.47E-07	2.79E-05	9.37E-06	7.96E-06	4.09E-05	2.48E-05	2.49E-07	5.24E-06	2.64E-05	4.24E-05	1.60E-05	1.28E-05	2.25E-05
5:Ins:R:4	1.57E-06	1.27E-05	5.10E-06	3.19E-06	0.00E+00	9.10E-06	9.66E-06	8.88E-08	1.70E-05	9.82E-06	9.54E-07	1.98E-05	9.13E-06	2.58E-05	2.42E-05	9.77E-06	1.95E-05
5:Ins:R:5	5.47E-07	3.59E-06	3.28E-06	8.56E-07	7.95E-07	4.29E-06	4.00E-06	2.05E-06	7.58E-06	1.87E-06	1.65E-07	1.63E-05	3.84E-06	1.35E-05	4.48E-06	3.72E-06	2.61E-05
2:Del:M:1	1.71E-04	1.25E-04	2.10E-04	7.98E-05	1.46E-05	5.16E-04	1.42E-04	1.26E-04	7.65E-04	2.97E-04	7.18E-05	9.21E-04	4.59E-04	5.66E-04	2.24E-04	4.26E-04	1.62E-04
3:Del:M:1	2.33E-05	5.30E-05	4.17E-05	1.82E-05	4.44E-07	9.43E-05	1.66E-05	1.39E-05	1.89E-04	5.39E-05	1.71E-05	9.82E-05	7.49E-05	1.33E-04	8.20E-05	9.21E-05	5.16E-05
3:Del:M:2	2.48E-05	1.14E-04	8.07E-05	4.35E-05	5.94E-06	1.70E-04	2.60E-05	7.82E-05	2.12E-04	4.68E-05	2.14E-05	5.59E-04	1.27E-04	1.25E-04	1.04E-04	1.29E-04	8.95E-05
4:Del:M:1	7.60E-05	6.39E-05	1.20E-04	3.71E-05	3.96E-06	2.60E-04	2.02E-06	3.50E-05	4.34E-04	1.29E-04	1.87E-05	1.54E-04	2.08E-04	2.71E-04	8.35E-05	2.56E-04	2.64E-05
4:Del:M:2	1.23E-05	2.65E-05	1.91E-05	1.27E-05	3.20E-06	4.94E-05	3.60E-05	2.86E-05	8.69E-05	2.68E-05	1.48E-05	2.45E-04	6.70E-05	5.19E-05	1.46E-04	8.01E-05	5.60E-05
4:Del:M:3	3.58E-05	3.39E-05	4.95E-05	1.82E-05	4.91E-06	1.12E-04	3.47E-05	3.63E-05	1.65E-04	5.80E-05	1.45E-05	3.51E-04	1.02E-04	1.22E-04	1.34E-04	8.12E-05	7.56E-05
5:Del:M:1	1.12E-04	3.87E-04	2.29E-04	7.35E-05	5.67E-06	4.57E-04	2.12E-06	6.79E-05	9.55E-04	2.61E-04	1.11E-04	1.48E-04	3.33E-04	1.21E-03	1.02E-03	6.42E-04	9.99E-05
5:Del:M:2	7.93E-06	5.57E-05	4.54E-06	1.70E-05	4.19E-06	1.56E-05	1.94E-05	1.69E-05	1.02E-04	1.45E-06	7.56E-05	8.84E-05	3.18E-05	2.82E-04	1.97E-03	9.06E-05	1.24E-04
5:Del:M:3	2.94E-05	2.26E-05	4.52E-05	1.86E-05	5.14E-06	1.00E-04	1.99E-05	1.04E-05	1.70E-04	4.85E-05	5.00E-05	1.12E-04	7.16E-05	1.25E-04	1.65E-03	8.96E-05	2.67E-05
5:Del:M:4	9.13E-06	1.18E-05	1.52E-05	7.15E-06	2.38E-06	2.95E-05	1.09E-05	7.75E-06	4.16E-05	1.60E-05	3.55E-05	7.16E-05	1.98E-05	2.24E-05	9.32E-04	2.59E-05	7.30E-05
5:Del:M:5	2.55E-05	1.04E-04	4.71E-05	2.30E-05	5.02E-06	1.11E-04	1.37E-05	1.16E-05	2.37E-04	6.64E-05	3.48E-05	2.60E-05	9.37E-05	3.05E-04	7.44E-04	1.46E-04	1.07E-04
