NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	146.711	25.178	26.823	22.266	26.24	0.953	1000000.0
2	148.431	25.517	27.468	22.443	13.171	0.953	1000000.0
3	150.759	25.261	28.521	22.2	13.17	0.955	1000000.0
4	148.907	25.557	27.814	22.664	26.253	0.951	1000000.0
5	150.173	25.296	28.315	22.428	36.066	0.953	1000000.0
6	148.621	25.677	27.486	22.588	16.437	0.953	1000000.0
7	149.184	25.562	27.412	22.611	16.444	0.952	1000000.0
8	148.513	25.167	27.474	22.258	0.102	0.954	1000000.0
9	147.316	25.408	27.056	22.271	22.972	0.954	1000000.0
10	146.992	25.632	27.057	22.802	16.439	0.951	1000000.0
11	149.161	25.506	27.448	22.44	13.182	0.953	1000000.0
12	150.607	25.549	27.755	22.494	9.92	0.953	1000000.0
13	149.847	25.554	27.901	22.701	9.906	0.953	1000000.0
14	148.769	25.442	27.598	22.52	26.239	0.952	1000000.0
15	147.751	25.384	27.546	22.569	32.773	0.953	1000000.0
16	149.395	25.434	27.638	22.57	22.974	0.953	1000000.0
17	151.249	25.425	29.018	22.393	6.639	0.953	1000000.0
18	147.541	25.136	27.123	22.152	3.373	0.954	1000000.0
19	148.997	25.104	27.748	22.055	45.845	0.955	1000000.0
20	149.177	25.45	27.854	22.514	6.639	0.953	1000000.0
21	150.232	25.666	27.83	22.704	19.71	0.951	1000000.0
22	151.881	25.556	28.971	22.615	39.313	0.953	1000000.0
23	148.654	25.684	27.392	22.666	6.637	0.951	1000000.0
24	151.586	25.503	28.69	22.338	16.449	0.954	1000000.0
25	148.408	25.524	27.593	22.704	0.123	0.952	1000000.0
26	148.969	25.399	27.651	22.478	19.71	0.953	1000000.0
27	149.076	25.349	27.355	22.272	9.922	0.953	1000000.0
28	150.151	25.517	27.808	22.458	6.64	0.954	1000000.0
29	148.033	25.345	27.37	22.342	16.437	0.954	1000000.0
30	151.125	25.452	28.356	22.514	3.37	0.954	1000000.0
31	148.572	25.631	27.298	22.619	9.913	0.952	1000000.0
32	151.533	25.447	28.613	22.468	22.972	0.953	1000000.0
33	148.041	25.385	27.28	22.366	19.706	0.953	1000000.0
34	152.305	25.586	28.609	22.642	13.173	0.952	1000000.0
35	147.706	25.45	27.472	22.454	42.582	0.953	1000000.0
36	147.65	25.305	27.211	22.28	3.369	0.954	1000000.0
37	149.677	25.331	27.61	22.147	6.643	0.954	1000000.0
38	147.358	25.108	26.904	22.102	13.173	0.955	1000000.0
39	149.034	25.221	28.057	22.181	3.373	0.955	1000000.0
40	150.525	25.418	28.389	22.446	29.511	0.953	1000000.0
41	151.6	25.442	28.902	22.535	9.907	0.953	1000000.0
42	150.406	25.204	28.5	22.243	22.983	0.954	1000000.0
43	147.873	25.255	27.509	22.353	6.64	0.954	1000000.0
