MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
5:Del:R:3	2.45E-05	2.01E-05	6.59E-05	2.46E-06	2.17E-05	1.72E-05	8.30E-05	4.30E-05	1.55E-05
5:Del:R:4	1.65E-05	6.07E-06	3.00E-05	0.00E+00	7.02E-06	2.74E-05	1.43E-05	0.00E+00	3.29E-09
5:Del:R:5	7.46E-06	3.74E-07	1.26E-05	5.49E-06	4.00E-06	1.03E-05	1.81E-05	3.61E-06	4.13E-06
2:Ins:R:0	2.36E-04	4.32E-04	9.78E-04	2.83E-04	1.47E-04	2.37E-04	6.82E-04	1.90E-04	2.68E-04
2:Ins:R:1	9.50E-06	6.49E-05	1.40E-04	9.43E-05	1.97E-04	2.71E-04	2.95E-04	5.53E-05	1.70E-04
2:Ins:R:2	1.80E-05	5.78E-05	1.15E-04	1.80E-05	1.13E-04	1.49E-04	2.18E-04	8.10E-05	7.14E-05
2:Ins:R:3	2.07E-05	5.29E-05	9.89E-05	4.45E-05	6.94E-05	6.37E-05	1.47E-04	5.13E-05	7.61E-05
2:Ins:R:4	9.44E-05	1.27E-04	2.30E-04	9.05E-05	5.71E-05	1.39E-04	1.83E-04	9.98E-05	3.26E-05
2:Ins:R:5	6.18E-04	8.06E-04	1.73E-03	2.64E-04	3.80E-04	5.05E-04	1.16E-03	2.89E-04	4.63E-05
3:Ins:R:0	7.73E-05	1.99E-04	4.36E-04	1.39E-04	1.23E-04	9.27E-05	5.09E-04	1.47E-04	3.03E-05
3:Ins:R:1	6.86E-06	6.90E-05	1.52E-04	9.40E-05	1.78E-04	2.01E-04	1.71E-04	7.02E-05	6.62E-05
3:Ins:R:2	1.66E-05	2.50E-05	4.51E-05	3.57E-05	7.06E-05	6.74E-05	7.84E-05	5.46E-05	1.01E-05
3:Ins:R:3	5.90E-06	8.70E-06	3.11E-05	2.24E-05	2.26E-05	2.46E-05	4.70E-05	0.00E+00	1.47E-05
3:Ins:R:4	1.40E-05	5.27E-06	2.68E-05	3.19E-05	3.70E-05	2.77E-05	5.85E-06	2.19E-05	2.50E-10
3:Ins:R:5	5.21E-05	7.01E-05	1.28E-04	7.09E-05	1.39E-05	1.27E-04	5.12E-05	3.25E-05	0.00E+00
4:Ins:R:0	2.11E-04	4.44E-04	9.98E-04	1.22E-04	4.78E-05	1.53E-04	8.50E-04	1.10E-04	1.37E-04
4:Ins:R:1	1.02E-06	7.92E-05	1.45E-04	1.16E-04	1.93E-04	2.22E-04	2.89E-04	6.12E-05	7.06E-05
4:Ins:R:2	2.09E-05	3.84E-05	9.02E-05	3.16E-05	2.25E-05	4.66E-05	7.10E-05	5.43E-05	6.25E-06
4:Ins:R:3	8.17E-06	3.11E-05	5.07E-05	1.97E-05	3.16E-05	3.41E-05	3.57E-05	1.20E-05	1.48E-05
4:Ins:R:4	2.19E-05	4.52E-05	8.17E-05	4.43E-05	5.71E-05	6.12E-05	8.37E-05	5.31E-05	3.86E-10
4:Ins:R:5	4.31E-05	6.31E-05	1.14E-04	6.78E-05	9.12E-05	1.05E-04	9.61E-05	3.65E-05	2.30E-05
5:Ins:R:0	2.99E-04	7.76E-04	2.32E-03	8.01E-10	2.53E-09	3.46E-04	3.54E-03	3.67E-05	3.47E-04
5:Ins:R:1	1.41E-05	1.71E-04	5.73E-04	2.35E-04	4.21E-04	4.88E-04	5.14E-04	2.40E-04	1.24E-04
5:Ins:R:2	2.77E-05	3.61E-05	8.20E-05	3.42E-05	2.76E-05	5.52E-05	9.13E-05	4.59E-05	3.14E-05
5:Ins:R:3	1.48E-05	3.01E-05	6.11E-05	2.42E-05	3.62E-05	3.57E-05	5.62E-05	4.62E-05	4.14E-05
5:Ins:R:4	3.50E-06	1.86E-05	3.54E-05	2.91E-05	2.16E-05	2.87E-05	6.07E-05	1.23E-05	2.67E-06
5:Ins:R:5	2.76E-06	1.35E-05	2.45E-05	1.60E-05	3.17E-05	1.91E-05	1.19E-05	2.23E-05	2.01E-09
2:Del:M:1	1.51E-04	1.58E-04	7.67E-04	1.77E-04	3.15E-04	9.10E-04	4.36E-04	1.76E-04	2.87E-04
3:Del:M:1	2.72E-05	4.10E-05	1.55E-04	9.48E-06	1.29E-04	2.48E-04	2.25E-04	1.64E-04	9.60E-05
3:Del:M:2	6.27E-05	1.04E-04	5.97E-04	9.61E-05	1.99E-04	7.16E-04	1.90E-04	1.58E-04	8.28E-05
4:Del:M:1	5.90E-05	4.53E-05	2.03E-04	4.19E-05	1.07E-04	2.33E-04	2.10E-04	1.72E-04	1.99E-05
4:Del:M:2	5.88E-05	6.57E-05	3.55E-04	4.68E-05	1.45E-04	4.19E-04	1.61E-04	1.76E-04	1.34E-04
4:Del:M:3	9.24E-05	9.88E-05	5.50E-04	9.48E-05	1.55E-04	6.74E-04	2.66E-04	1.67E-04	8.05E-05
5:Del:M:1	5.36E-05	1.41E-04	3.83E-04	2.42E-04	3.84E-04	9.18E-04	1.16E-03	8.18E-04	3.61E-04
5:Del:M:2	9.62E-05	1.62E-04	4.17E-04	2.09E-04	2.82E-04	6.12E-04	6.28E-04	1.25E-03	3.35E-04
5:Del:M:3	8.05E-05	1.68E-04	3.65E-04	1.85E-04	2.41E-04	3.31E-04	3.65E-04	9.22E-04	2.77E-04
5:Del:M:4	5.65E-05	8.54E-05	2.01E-04	3.81E-05	1.31E-04	2.78E-04	7.40E-05	6.49E-04	1.59E-04
5:Del:M:5	1.40E-04	2.35E-04	4.94E-04	1.65E-04	1.26E-04	3.44E-04	4.83E-04	5.86E-04	1.44E-04
