Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
SP135270	4.53E+00	1.29E+00	8.77E+00	6.35E+00	5.42E+00	3.36E+00	5.51E-01	6.77E-01	2.29E+00	5.30E+00
SP135411	2.56E+00	9.25E-01	4.06E+00	3.69E+00	3.01E+00	3.52E+00	4.07E-01	0.00E+00	4.78E-01	1.93E+00
SP135188	1.33E+00	3.32E-01	2.12E+00	2.03E+00	1.64E+00	2.50E+00	4.21E-01	1.30E+00	5.97E-01	1.55E+00
SP135194	2.62E+00	3.04E-01	4.48E+00	3.93E+00	3.42E+00	2.33E+00	6.71E-01	2.96E-01	5.18E-01	2.94E+00
SP135186	2.51E+00	1.84E-01	4.14E+00	4.10E+00	3.62E+00	4.72E+00	3.82E-01	4.83E-01	8.95E-01	3.09E+00
SP135420	4.29E+00	1.26E+00	6.15E+00	5.83E+00	4.25E+00	3.94E+00	0.00E+00	9.54E-01	1.08E+00	4.38E+00
SP135258	6.65E-01	2.71E-01	1.15E+00	8.02E-01	1.10E+00	7.11E-01	0.00E+00	0.00E+00	3.50E-01	5.06E-01
SP135234	6.84E+00	1.65E+00	1.34E+01	1.12E+01	9.42E+00	6.55E+00	3.00E-02	1.58E+00	1.40E+00	5.62E+00
SP135293	0.00E+00	0.00E+00	1.00E-02	0.00E+00	2.23E-02	5.03E-02	1.44E-01	1.00E-02	1.28E-01	1.39E-01
SP135393	4.15E+00	1.34E+00	6.77E+00	5.18E+00	3.98E+00	3.28E+00	8.67E-01	2.66E+00	7.96E-01	3.85E+00
SP135299	4.50E+00	9.83E-01	7.10E+00	6.74E+00	5.06E+00	6.36E+00	0.00E+00	2.13E+00	1.20E+00	4.38E+00
SP135415	1.02E+00	3.99E-01	1.92E+00	1.95E+00	1.92E+00	2.11E+00	0.00E+00	3.72E-01	5.42E-01	2.47E+00
SP135310	0.00E+00	0.00E+00	1.97E-02	1.41E-02	1.00E-02	1.97E-02	1.41E-02	0.00E+00	1.71E-02	3.68E-02
SP135323	3.16E-01	2.77E-01	1.35E+00	1.21E+00	7.24E-01	2.18E+00	4.22E-01	0.00E+00	6.99E-01	2.50E+00
SP135390	3.11E-01	0.00E+00	4.71E-01	5.44E-01	5.06E-01	5.96E-01	0.00E+00	2.48E-01	3.37E-01	6.61E-01
SP135209	5.83E-01	7.82E-02	9.05E-01	7.82E-01	7.51E-01	9.23E-01	2.90E-01	5.60E-01	0.00E+00	1.07E+00
SP135240	5.01E+00	5.87E-01	1.17E+01	9.17E+00	9.27E+00	3.42E+00	3.02E-01	5.75E-01	1.22E+00	5.60E+00
SP135182	2.40E+01	3.05E+00	3.14E+01	2.56E+01	2.12E+01	1.03E+01	0.00E+00	1.54E+00	1.92E+00	1.21E+01
SP85251	1.40E+00	7.83E-01	3.42E+00	3.35E+00	3.57E+00	2.37E+00	4.23E-01	0.00E+00	7.78E-01	3.70E+00
SP84408	1.39E+00	6.63E-01	2.10E+00	2.51E+00	2.18E+00	3.26E+00	8.29E-02	8.91E-01	4.00E-01	2.29E+00
SP84491	2.21E+01	3.64E+00	3.96E+01	3.61E+01	2.53E+01	1.96E+01	3.56E+00	5.27E+00	2.90E+00	6.64E+00
SP84743	2.80E+01	2.57E+00	1.20E+01	1.46E+01	1.02E+01	8.56E+00	1.58E+00	3.04E+01	2.27E+00	7.84E+00
SP83967	3.31E+00	8.30E-01	4.45E+00	4.36E+00	3.50E+00	3.05E+00	3.47E-01	4.15E-01	8.61E-01	4.37E+00
SP105253	1.07E+01	2.33E+00	2.70E+01	1.95E+01	1.88E+01	5.48E+00	1.39E+00	3.91E+00	1.48E+00	5.68E+00
SP84998	6.60E+00	3.25E-01	1.25E+01	1.06E+01	7.08E+00	3.34E+00	6.17E-01	2.09E-01	8.50E-01	4.15E+00
SP84062	4.39E-01	5.76E-01	2.46E+00	2.02E+00	2.69E+00	2.20E+00	7.43E-01	2.60E-01	5.60E-01	3.04E+00
SP84982	6.36E+02	6.10E+00	6.19E+02	1.02E+03	3.48E+01	1.06E+02	9.99E-01	3.41E+00	1.32E+00	5.29E+00
SP84790	6.42E+00	1.53E+00	9.76E+00	8.46E+00	7.91E+00	7.49E+00	8.90E-01	4.46E+00	1.10E+00	7.48E+00
SP105673	3.84E+00	1.11E+00	4.66E+00	5.03E+00	3.90E+00	6.28E+00	7.18E-01	7.13E-01	5.43E+00	4.25E+00
SP85339	1.05E+01	1.14E+00	2.56E+01	2.19E+01	1.72E+01	3.67E+00	1.02E+00	1.12E+00	1.14E+00	3.62E+00
SP84719	1.05E+01	1.36E+00	1.14E+01	1.51E+01	4.37E+00	3.50E+00	0.00E+00	9.84E-01	9.96E-01	2.87E+00
SP105425	1.02E+01	1.88E+00	1.67E+01	1.26E+01	1.34E+01	4.49E+00	9.17E-01	1.90E+00	1.16E+00	4.95E+00
SP84056	7.77E+00	2.32E+00	1.72E+01	1.49E+01	1.36E+01	4.92E+00	1.60E+00	1.49E+00	2.54E+00	8.00E+00
SP105261	3.16E+00	8.99E-01	4.59E+00	5.71E+00	2.91E+00	2.85E+00	5.88E-01	9.06E-01	1.24E+00	2.95E+00
SP85379	1.41E+01	1.76E+00	2.56E+01	1.89E+01	1.50E+01	8.08E+00	1.65E+00	3.87E+00	1.53E+00	4.85E+00
SP105086	8.41E+00	2.03E+00	1.34E+01	1.47E+01	7.63E+00	7.76E+00	7.04E-01	7.56E-01	2.25E+00	8.84E+00
SP84392	1.41E+03	2.05E+01	1.41E+03	2.24E+03	1.37E+02	2.66E+02	1.01E+00	2.29E+00	2.14E+00	2.39E+00
SP105018	9.17E+00	1.65E+00	5.88E+00	3.62E+00	1.07E+01	1.81E+01	1.22E+00	4.33E+00	2.03E+01	2.62E+00
SP84858	1.35E+01	1.78E+00	2.31E+01	1.76E+01	1.17E+01	6.79E+00	1.40E+00	2.01E+00	2.85E+00	1.46E+01
SP84086	2.24E+00	8.92E-01	9.73E+00	4.41E+00	8.25E+00	2.75E+00	1.29E+00	5.52E-01	1.45E+00	1.86E+00
SP105213	5.70E+00	8.35E-01	9.65E+00	8.12E+00	5.63E+00	4.65E+00	9.20E-02	7.30E-01	1.47E+00	4.42E+00
SP105577	5.32E+00	1.19E+00	7.04E+00	6.78E+00	4.63E+00	3.49E+00	8.55E-01	7.04E-01	1.26E+00	4.36E+00
SP85431	2.25E+00	6.68E-01	4.99E+00	4.45E+00	3.36E+00	4.09E+00	8.51E-01	0.00E+00	1.09E+00	3.64E+00
SP84962	3.75E+00	8.91E-01	6.88E+00	7.00E+00	5.54E+00	4.27E+00	2.40E-01	7.42E-01	1.05E+00	3.92E+00
SP105006	8.38E+00	1.37E+00	1.27E+01	1.51E+01	6.58E+00	6.19E+00	2.68E+00	7.72E-01	1.45E+00	4.17E+00
SP84439	1.82E+03	1.76E+01	1.86E+03	3.03E+03	8.11E+01	3.42E+02	7.25E-01	1.21E+01	5.32E-01	1.73E+01
SP105159	4.00E+00	8.51E-01	6.36E+00	7.19E+00	5.31E+00	3.53E+00	0.00E+00	3.36E-01	9.84E-01	5.47E+00
SP85230	1.52E+00	3.12E-01	4.05E+00	3.43E+00	3.08E+00	4.89E+00	1.49E+00	6.12E-01	4.18E+00	4.03E+00
SP84922	1.22E+01	2.07E+00	1.70E+01	1.69E+01	1.30E+01	1.85E+01	1.48E+00	4.30E+00	2.10E+00	3.97E+00
SP85130	9.69E+00	1.47E+00	1.60E+01	1.67E+01	1.04E+01	6.69E+00	1.11E+00	1.32E+00	1.31E+00	9.58E+00
SP104984	4.91E+00	4.45E-01	9.04E+00	8.11E+00	5.34E+00	2.89E+00	8.39E-01	9.06E-01	1.14E+00	4.15E+00
SP85222	2.21E+00	5.82E-01	2.85E+00	3.72E+00	3.03E+00	2.39E+00	4.08E-01	4.58E-01	5.43E-01	2.32E+00
SP105375	2.21E+01	2.95E+00	3.31E+01	2.67E+01	2.65E+01	9.31E+00	2.00E+00	1.58E+01	2.04E+00	1.17E+01
SP85287	6.19E+00	1.56E+00	1.44E+01	1.24E+01	1.02E+01	6.65E+00	1.04E+00	6.03E-01	1.11E+00	3.93E+00
CPCT02060042T	1.50E-01	7.72E-01	1.50E+00	8.59E-01	2.27E+00	1.81E+00	2.24E+00	0.00E+00	6.53E-01	1.92E+00
CPCT02130027T	3.97E+00	5.64E-01	7.01E+00	7.98E+00	4.48E+00	2.08E+00	5.27E+00	7.79E-01	1.06E+00	2.66E+00
CPCT02290024T	1.34E+01	2.24E+00	3.07E+01	2.33E+01	2.06E+01	9.08E+00	6.17E+00	1.62E+00	1.32E+00	3.54E+00
CPCT02230080T	1.25E+01	2.06E+00	2.30E+01	1.91E+01	1.36E+01	3.43E+00	5.37E+00	2.40E+00	1.17E+00	3.87E+00
CPCT02070282T	1.25E+01	1.68E+00	1.90E+01	2.34E+01	1.14E+01	4.27E+00	4.26E+00	2.56E+00	1.20E+00	6.35E+00
CPCT02060201T	9.15E+00	1.17E+00	2.29E+01	1.65E+01	1.67E+01	2.38E+00	6.63E+00	1.66E+00	1.48E+00	3.04E+00
CPCT02010752T	3.78E+00	1.38E+00	7.46E+00	3.61E+00	5.80E+00	2.07E+00	5.17E+00	1.22E+00	1.66E+00	4.13E+00
CPCT02130046T	9.57E+00	4.56E-01	1.76E+01	1.85E+01	1.01E+01	2.24E+00	5.22E+00	3.11E+00	1.15E+00	4.30E+00
CPCT02190033T	1.44E+01	3.77E+00	3.54E+01	3.36E+01	2.08E+01	4.22E+00	9.94E+00	2.57E+00	1.58E+00	4.60E+00
WIDE01010213T	9.62E+00	1.87E+00	1.62E+01	1.73E+01	6.86E+00	5.82E+00	7.73E+00	2.89E+00	4.23E+00	4.53E+00
CPCT02440010T	1.31E+01	2.51E+00	2.73E+01	2.66E+01	1.51E+01	7.51E+00	1.04E+01	7.95E+00	1.59E+00	4.40E+00
WIDE01010272T	8.65E+00	1.60E+00	1.16E+01	1.41E+01	6.97E+00	2.29E+00	3.32E+00	7.86E-01	9.04E-01	3.67E+00
DRUP01070085T	1.01E+03	5.18E+01	6.57E+02	1.05E+03	4.96E+02	1.22E+02	5.33E+01	1.59E+01	5.69E-01	6.26E+01
CPCT02380045T	1.21E+01	2.18E+00	3.21E+01	2.75E+01	2.16E+01	6.50E+00	6.71E+00	2.33E+00	1.23E+00	2.93E+00
CPCT02150013T	4.40E+00	1.37E+00	5.95E+00	6.25E+00	6.01E+00	3.30E+00	5.04E+00	1.13E+00	1.25E+00	3.48E+00
CPCT02010769T	5.15E+00	2.20E+00	9.61E+00	9.75E+00	5.03E+00	4.55E+00	5.09E+00	3.61E+00	1.78E+00	3.74E+00
CPCT02450014T	1.57E+03	1.36E+03	2.50E+02	4.62E+02	7.69E+01	5.19E+01	3.16E+01	4.29E+01	0.00E+00	0.00E+00
CPCT02130122T	6.35E+00	2.77E+00	1.64E+01	1.45E+01	1.07E+01	2.48E+00	5.81E+00	6.81E-01	1.25E+00	4.13E+00
CPCT02230107T	1.65E+01	2.53E+00	2.52E+01	2.82E+01	1.42E+01	5.98E+00	6.30E+00	1.86E+00	8.33E-01	4.18E+00
DRUP01090017T	1.96E+01	3.18E+00	3.66E+01	4.03E+01	2.01E+01	9.84E+00	1.23E+01	1.40E+01	1.92E+00	6.40E+00
CPCT02020781T	1.16E+01	1.76E+00	1.78E+01	1.72E+01	9.52E+00	7.61E+00	9.85E+00	1.03E+00	4.20E+00	5.71E+00
CPCT02310016T	6.84E+00	1.26E+00	9.07E+00	7.95E+00	7.53E+00	6.01E+00	5.23E+00	2.85E+00	4.22E-01	2.82E+00
CPCT02300050T	1.33E+01	2.20E+00	1.83E+01	2.60E+01	1.14E+01	9.51E+00	8.16E+00	4.36E+00	2.17E+00	7.02E+00
CPCT02020808T	1.98E+01	1.48E+00	2.77E+01	3.48E+01	1.63E+01	1.81E+00	5.46E+00	1.16E+00	2.70E+00	5.44E+00
CPCT02050414T	2.17E+01	2.81E+00	4.23E+01	4.34E+01	2.70E+01	3.71E+00	7.26E+00	1.35E+00	1.79E+00	7.43E+00
CPCT02230042T	8.42E-01	5.97E-01	3.21E+00	1.77E+00	3.47E+00	6.34E-01	3.07E+00	4.68E-01	6.41E-01	1.91E+00
CPCT02040170T	3.77E+00	1.14E+00	4.76E+00	6.52E+00	3.10E+00	2.64E+00	3.43E+00	4.26E+00	9.93E-01	3.03E+00
CPCT02330059T	1.62E+01	2.58E+00	3.53E+01	3.26E+01	1.99E+01	6.70E+00	1.11E+01	3.38E+00	2.24E+00	5.40E+00
CPCT02330063T	1.63E+01	2.28E+00	3.04E+01	3.07E+01	1.33E+01	6.89E+00	7.75E+00	1.30E+00	1.88E+00	7.41E+00
CPCT02020512T	6.36E+00	1.95E+00	1.39E+01	1.24E+01	9.76E+00	2.08E+00	2.71E+00	8.95E-01	9.11E-01	3.06E+00
CPCT02110031T	7.81E+00	2.11E+00	2.08E+01	1.24E+01	1.15E+01	8.76E+00	4.52E+00	1.35E+00	1.75E+00	1.74E+01
CPCT02030347T	1.97E+03	6.57E+01	1.65E+03	2.49E+03	1.18E+02	2.94E+02	3.39E+01	8.94E+00	6.15E+00	6.04E+01
CPCT02050179T	2.76E+01	2.59E+00	4.55E+01	5.26E+01	2.99E+01	5.15E+00	9.45E+00	1.49E+00	1.87E+00	6.85E+00
CPCT02010591T	7.15E+00	2.07E+00	1.27E+01	1.37E+01	5.61E+00	3.67E+00	5.05E+00	2.21E+00	1.24E+00	4.19E+00
CPCT02170007T	7.40E+00	1.44E+00	9.90E+00	1.01E+01	7.04E+00	7.28E+00	7.53E+00	1.32E+00	1.91E+00	8.45E+00
CPCT02210025T	1.14E+01	1.94E+00	1.52E+01	1.38E+01	9.55E+00	5.14E+00	1.06E+01	8.83E+00	1.68E+00	2.94E+00
CPCT02030376T	5.78E+00	9.14E-01	8.94E+00	8.27E+00	4.53E+00	5.78E+00	4.04E+00	1.13E+00	1.65E+00	3.26E+00
CPCT02050110T	1.04E+01	1.81E+00	2.54E+01	1.99E+01	1.42E+01	5.92E+00	5.72E+00	3.72E+00	2.19E+00	8.09E+00
CPCT02030318T	1.69E+01	3.17E+00	3.41E+01	3.03E+01	1.92E+01	1.08E+01	6.91E+00	1.41E+00	1.71E+00	3.82E+00
CPCT02100056T	3.82E+00	1.00E-02	4.26E+00	5.17E+00	3.07E+00	4.66E+00	2.59E+00	1.37E+00	1.04E+00	2.32E+00
CPCT02030326T	9.51E+00	1.10E+00	1.77E+01	1.38E+01	1.13E+01	6.47E+00	4.39E+00	2.74E+00	1.60E+00	2.97E+00
CPCT02120007T	1.01E+01	2.62E+00	1.82E+01	1.78E+01	9.46E+00	6.75E+00	7.52E+00	6.77E+00	1.23E+00	2.46E+00
WIDE01010573T	1.47E+01	2.25E+00	2.35E+01	2.58E+01	1.50E+01	7.19E+00	5.64E+00	1.86E+00	3.11E+00	1.37E+01
WIDE01010693T	5.23E+00	1.55E+00	1.14E+01	1.06E+01	7.09E+00	4.79E+00	2.86E+00	2.10E+00	8.65E-01	2.87E+00
