Samples	ID83A	ID83B	ID83C	ID83D	ID83E
SP112923	21	108	147	18	0
SP112853	21	70	126	13	3
SP113005	7	15	59	15	1
SP112957	6	74	170	10	3
SP112783	43	106	123	16	3
SP112943	9	36	100	9	1
SP112861	13	18	192	0	0
SP112917	45	72	136	5	0
SP112787	14	122	212	25	0
SP112995	31	87	189	13	3
SP112811	26	96	152	17	0
SP112797	27	188	143	20	4
SP112909	30	96	158	13	0
SP112781	26	67	159	8	2
SP112991	32	201	249	16	0
SP112907	0	1273	157	11	0
SP112817	356	55	684	0	0
SP112993	16	87	167	26	0
SP112827	19	88	107	23	1
SP112855	20	27	118	16	0
SP112969	18	26	161	23	6
SP112883	12	96	95	13	9
SP112929	25	145	194	15	0
SP112833	11	28	97	10	0
SP112777	359	0	232	0	11
SP112887	12	37	164	28	4
SP112877	3	0	11	0	5
SP112871	15	62	125	10	0
SP112875	18	145	177	30	12
SP112913	8	40	126	36	6
SP112849	11	97	175	19	0
SP112881	5	54	139	5	2
SP112951	0	7	17	1	1
SP112845	25	56	143	10	7
SP114910	96	532	204	35	0
SP114906	35	382	163	25	0
SP114921	119	272	576	179	34
SP114901	67	410	414	43	41
SP114926	50	319	146	25	12
SP114974	70	396	224	34	5
SP114958	477	321	367	91	5
SP114935	45	295	141	23	11
SP114900	57	413	407	39	36
SP114941	98	278	556	221	52
SP114937	83	290	536	212	55
SP114945	95	329	545	218	53
SP114943	106	342	548	214	65
SP114949	8	422	199	42	7
SP114960	444	321	382	94	9
SP114962	51	374	170	2003	131
SP114996	55	136	233	807	110
SP114987	53	134	229	868	108
SP114966	55	412	205	2120	172
SP114903	62	487	411	27	36
SP114914	55	481	185	28	0
SP114944	87	299	547	213	58
SP114930	52	274	322	85	17
SP114946	3	427	168	26	10
SP114951	6	376	177	34	16
SP114953	439	322	407	99	16
SP114924	69	201	497	159	31
SP114957	455	309	356	88	8
SP114986	67	384	235	37	4
SP114971	77	383	230	48	0
SP114991	50	143	240	783	110
SP114992	46	142	233	887	96
SP114920	83	531	202	28	0
SP114898	57	485	364	31	45
SP114932	39	310	158	26	10
SP114934	38	280	139	26	11
SP114968	60	403	215	2160	203
SP114982	75	365	215	59	2
SP114973	83	390	212	45	0
SP114908	46	431	169	26	0
SP114904	93	502	201	26	0
SP114918	45	390	180	26	0
SP114984	76	322	214	36	1
SP114994	44	138	217	866	94
SP114978	88	321	222	49	3
SP114912	83	496	184	24	0
SP114917	88	527	180	29	0
SP114980	95	405	229	68	2
SP114976	92	374	197	62	0
SP114916	62	485	199	28	0
SP125579	0	0	1	0	0
SP111131	26	140	109	31	5
SP111126	8	11	203	35	5
SP111146	19	53	135	25	10
SP111123	14	50	158	33	12
SP111127	57	148	144	20	0
SP111121	2	5	13	4	4
SP111156	5	41	134	21	12
SP111122	21	112	146	22	8
SP111129	27	130	213	18	7
SP111152	34	79	136	24	11
SP111154	12	133	259	34	15
SP111124	8	49	84	3	4
SP111128	12	60	85	16	7
SP111125	41	220	199	24	21
SP111130	0	55	64	18	7
SP106835	10	13	41	8	3
SP106834	2	29	110	14	0
SP106825	52	172	286	36	0
SP106841	3	7	55	13	1
SP106827	30	123	172	17	3
SP106833	7	35	101	11	3
SP106839	25	95	165	10	0
SP106840	8	37	123	2	0
SP106828	11	27	85	8	0
SP106829	36	115	148	14	0
SP106836	3	4	16	0	0
SP106837	7	18	61	7	2
SP80037	26	115	150	13	7
SP102690	15	54	141	18	0
SP80213	0	1	9	0	0
SP79939	0	0	20	3	0
SP109649	4	6	62	5	5
SP79988	5	3	47	9	0
SP80183	6	58	115	5	0
SP79971	3	61	107	17	0
SP80217	0	0	9	0	0
SP79968	15	197	173	27	12
SP80160	0	9	5	2	0
SP80244	9	12	58	7	3
SP79998	0	5	1	0	1
SP80216	7	0	71	17	0
SP80042	11	11	76	10	11
SP79907	23	42	172	18	9
SP79958	34	129	158	25	11
SP80205	18	82	111	10	3
SP80014	0	13	51	1	0
CPCT02070032T	203	399	143	109	116
CPCT02060045T	38	152	253	171	141
CPCT02020310T	127	405	298	63	87
CPCT02020323T	14252	83	242	41	3
CPCT02140007T	39	290	131	55	131
CPCT02140011T	113	224	182	20	182
CPCT02020348T	130	197	136	26	89
CPCT02020357T	129	481	401	120	142
CPCT02020351T	41	208	188	25	79
CPCT02140020T	334	143	305	68	155
CPCT02010399T	22	147	385	555	112
CPCT02020370T	69	164	771	292	132
CPCT02140023T	51	172	102	20	231
CPCT02140022T	10943	3304	213	127	543
CPCT02020378T	103	547	165	62	157
CPCT02010415T	63	367	222	189	214
CPCT02070021T	109	526	243	57	106
CPCT02070024T	24017	3785	139	0	162
CPCT02020380T	196	288	229	47	128
CPCT02070023T	110756	11518	4282	0	417
CPCT02020386T	142	196	251	848	133
CPCT02020387T	93998	4458	2088	0	0
CPCT02020388T	101	320	146	765	259
CPCT02040046T	25	471	114	33	119
CPCT02070036T	306	373	367	130	132
CPCT02070035T	90	218	111	36	49
CPCT02020394T	95	337	250	26	31
CPCT02140026T	145	397	179	33	100
CPCT02140029T	87	421	150	45	104
CPCT02140030T	242	442	302	48	97
CPCT02020656TII	72	374	512	138	198
CPCT02011011T	86	622	324	117	90
CPCT02070269T	115	363	286	41	91
CPCT02330130T	242	326	266	51	67
CPCT02070256T	68	220	141	547	162
CPCT02070425T	412	924	131	30	111
CPCT02080281T	94	204	171	25	70
CPCT02070270T	199	246	135	22	130
CPCT02390037T	137	193	182	35	113
CPCT02140098T	104	125	498	1705	230
CPCT02020888T	26	386	196	36	53
CPCT02340055T	31	265	141	291	168
CPCT02070430T	185	440	286	36	64
CPCT02050418T	194	281	104	29	99
CPCT02340108T	58	213	256	7	50
CPCT02100137T	53	338	161	13	167
CPCT02070433T	39	513	198	68	75
CPCT02070264T	300	397	224	41	221
CPCT02070420T	0	96	103	369	66
DRUP01070028TII	196	499	166	13	234
CPCT02080180T	157	341	338	94	203
CPCT02070446T	46	370	161	24	67
CPCT02020704TII	61981	1973	1804	0	367
CPCT02220031T	306	233	55	1439	378
DRUP01070071T	100	342	56	1187	278
CPCT02140102T	64	205	174	12	67
CPCT02070280T	62	197	163	28	163
CPCT02100194T	13	161	199	64	53
CPCT02070268T	126	493	437	68	164
CPCT02011043T	84	283	131	26	91
CPCT02070449T	27	181	225	31	81
CPCT02340056T	153	449	145	38	220
CPCT02070450T	198	596	353	52	74
CPCT02220069T	109	622	311	18	229
CPCT02070452T	37	191	219	26	65
DRUP01070038T	22769	189	27	140	385
CPCT02150043T	43	116	130	27	57
CPCT02090033T	111	241	191	75	197
CPCT02070426T	41	123	222	44	109
CPCT02150047T	52	191	179	25	68
CPCT02070125T	125	174	0	1537	226
CPCT02190054T	163	480	394	162	103
CPCT02130169T	54	203	220	1484	309
CPCT02020918T	98	261	263	3	75
CPCT02070459T	64	447	232	28	100
CPCT02140055T	42	91	112	301	136
DRUP01070028T	134	330	0	19	555
CPCT02160061T	150	310	409	138	120
CPCT02020656T	58	337	406	122	247
CPCT02020931T	46	358	194	26	79
CPCT02070106T	78	359	184	806	257
CPCT02070289T	48	170	90	29	204
CPCT02210043T	73	458	149	33	365
CPCT02010753T	405	268	126	2282	356
CPCT02020924T	95	348	194	74	56
CPCT02070293T	80	180	174	24	177
CPCT02020938T	32	285	498	42	108
CPCT02200006T	39	215	445	97	83
CPCT02020658T	37	149	160	47	107
CPCT02070292T	69	332	97	35	333
CPCT02070055TII	206	207	0	1988	415
CPCT02070466T	28	192	305	59	100
CPCT02070454T	35	110	128	42	49
CPCT02010762T	50	192	399	95	126
CPCT02260016T	125	465	188	114	142
CPCT02350020T	894	560	244	27	122
CPCT02070295T	82	272	246	26	133
CPCT02020942T	60	215	252	18	47
CPCT02140060T	42	580	218	99	158
CPCT02310008T	38	247	210	14	115
CPCT02070300T	67	291	256	51	137
CPCT02160062T	30	123	136	14	38
CPCT02070473T	19	153	246	49	91
CPCT02070468T	36	221	171	31	72
CPCT02300052T	428	541	306	48	73
CPCT02070301T	69	293	371	1213	278
CPCT02430002T	34	166	304	414	61
CPCT02070474T	46	355	223	21	74
CPCT02070472T	46	228	182	15	55
DRUP01070036T	71	244	214	176	573
CPCT02150052T	1331	0	499	4108	183
CPCT02070307T	198	286	210	262	213
CPCT02330099T	177	475	318	25	203
CPCT02070263T	69	192	133	50	257
DRUP01050020T	228	419	279	64	247
CPCT02020678T	51	81	65	970	194
CPCT02020673T	22	226	176	952	336
WIDE01010113T	124	256	145	31	127
CPCT02050442T	84	661	151	38	84
CPCT02020968T	107	602	593	105	86
CPCT02020970T	73	393	233	30	127
CPCT02060294T	90	416	248	163	150
CPCT02070478T	152	395	355	119	124
CPCT02140065T	97	296	173	43	161
CPCT02210085T	116	321	149	41	89
CPCT02390044T	573	707	212	30	85
CPCT02050443T	68253	0	869	0	1076
CPCT02070306T	72	643	233	68	135
CPCT02070481T	54	187	453	188	86
CPCT02070482T	19	42	53	3	36
DRUP01140005T	560	627	77	50	512
CPCT02220082T	79	196	362	35	55
CPCT02020687T	19	121	91	13	128
CPCT02070484T	66	257	96	430	62
CPCT02020686T	105	289	342	233	233
CPCT02070486T	50	398	310	87	115
CPCT02070483T	102	263	247	78	79
CPCT02070487T	56	140	143	44	50
CPCT02040342T	151	496	290	63	88
CPCT02020977T	27	125	212	56	45
CPCT02070312T	48	471	239	57	118
CPCT02040343T	223	376	218	33	104
CPCT02290031T	68	203	106	28	247
CPCT02150008T	97	198	184	69	263
CPCT02370013TII	47	239	72	38	349
CPCT02100202T	55	304	310	33	31
CPCT02100203T	87	283	165	30	62
CPCT02070466TII	54	404	454	82	127
WIDE01010214T	60	462	193	18	62
WIDE01010215T	107	813	208	25	118
WIDE01010234T	53	311	241	43	92
CPCT02110083T	75	264	164	38	63
CPCT02070315T	70	384	101	11	227
DRUP01070026TII	91393	2981	2262	0	252
CPCT02020981T	147	254	122	37	40
CPCT02140067T	31	332	55	8	198
CPCT02350003T	62	71	15	28	299
CPCT02070490T	100	247	141	18	53
WIDE01010283T	25	136	159	0	35
CPCT02020982T	80	288	206	37	59
CPCT02020975T	34	412	183	25	126
WIDE01010323T	19	282	309	132	113
CPCT02070208T	92	167	108	28	339
CPCT02070064TII	102	231	95	51	483
CPCT02140041TIV	324	375	322	49	115
CPCT02020704T	58312	1942	1676	0	513
CPCT02040249T	157	391	196	26	111
CPCT02020924TII	107	329	210	70	79
WIDE01010383T	101	255	451	146	117
CPCT02070335T	108	276	130	23	106
CPCT02230091T	56	265	235	35	117
CPCT02230102T	37	204	91	20	143
DRUP01050049T	68274	0	688	0	619
CPCT02020715T	100	438	209	33	141
CPCT02340086T	116	312	173	50	179
CPCT02020731T	62	475	123	64	354
CPCT02370027T	95	323	155	103	443
WIDE01010246T	128	305	150	1009	197
CPCT02070139T	109	326	73	35	382
CPCT02070318T	139	367	158	16	189
CPCT02290038T	148	363	81	38	231
CPCT02070147TII	86	221	50	72	689
WIDE01010453T	117	238	148	23	75
DRUP01070042T	37688	3304	1086	0	327
CPCT02030488T	388	767	160	11	61
CPCT02010840T	121	154	94	879	302
CPCT02070339T	90	325	98	16	125
CPCT02070338T	192	506	745	303	236
CPCT02230108T	183	497	285	57	106
CPCT02030380TII	75	84	63	965	279
CPCT02070345T	45	173	226	40	198
CPCT02070350T	27	482	161	28	124
CPCT02010875T	106	223	575	192	244
CPCT02010877T	245	329	266	54	129
CPCT02070359T	111	542	548	128	239
CPCT02070307TII	210	318	214	270	117
CPCT02010885T	43	176	143	426	125
CPCT02010857T	156	469	306	55	137
CPCT02090058T	50	235	152	33	121
WIDE01010611T	249	290	283	49	93
CPCT02070364T	186	421	207	14	73
CPCT02140075T	46	296	164	37	214
CPCT02010889T	58	298	132	72	139
CPCT02060249T	103	203	190	23	93
CPCT02020760T	19	201	186	22	97
CPCT02020780T	28	436	193	13	168
CPCT02070367T	91	178	164	33	106
CPCT02050389T	6	540	143	23	300
CPCT02070368T	434	720	108	65	191
CPCT02150019T	170	185	67	1357	353
CPCT02300046T	592	626	215	54	118
CPCT02070130T	44	452	142	13	154
CPCT02070362T	70	176	460	70	144
CPCT02070361T	17	166	169	612	98
CPCT02140041TIII	292	357	268	57	323
CPCT02140081T	290	589	207	91	230
CPCT02020804T	41	248	195	17	95
CPCT02040280T	81	207	198	408	171
CPCT02070370T	38	173	0	733	289
CPCT02040283T	0	171	46	742	248
CPCT02050108T	2	18	0	243	212
CPCT02050391T	254	583	183	62	250
CPCT02130146T	10627	18860	0	1469	2064
CPCT02070378T	122	452	529	173	178
CPCT02070383T	116	417	181	40	178
CPCT02070379T	68	317	100	47	210
CPCT02340099T	318	284	241	17	174
CPCT02070274T	149	111	536	160	143
CPCT02070388T	90	196	437	191	224
CPCT02010361T	106	391	559	288	211
CPCT02070389T	69	541	95	49	188
CPCT02330125T	76775	899	2145	15	156
CPCT02070391T	109	367	146	22	220
CPCT02020827T	13	163	98	833	293
CPCT02150031T	80	218	182	21	114
DRUP01070052T	60	213	291	49	139
CPCT02010947T	66	226	227	20	140
DRUP01070020TII	23622	2664	0	60	1179
DRUP01010097T	158	153	116	906	220
CPCT02030545T	88	379	90	429	238
CPCT02140086T	31	260	152	56	205
CPCT02070395T	39	248	191	49	190
CPCT02440017T	116	319	123	67	364
CPCT02040294T	241	604	0	1877	664
CPCT02070392T	114	181	967	574	581
CPCT02070107TII	157	316	50	49	491
CPCT02010958T	264	490	339	11	145
CPCT02100189T	48	122	197	47	175
CPCT02080078TII	80	179	105	53	262
CPCT02020847T	123	720	92	268	193
DRUP01070055T	26	160	121	56	156
CPCT02010654T	47065	4921	701	0	62
CPCT02010973T	20	463	124	33	143
CPCT02070130TII	91	587	191	22	236
CPCT02070064TIII	64	180	88	35	272
CPCT02070196T	81	566	144	54	343
CPCT02070398T	306	611	120	60	208
CPCT02010971T	70	268	189	32	128
DRUP01070057T	81	358	201	72	162
CPCT02050268T	158	377	271	55	147
CPCT02020678TII	34	79	103	1075	212
CPCT02010978T	124	250	460	134	253
CPCT02210074T	86	225	113	20	63
CPCT02070402T	137	192	167	840	102
CPCT02070236T	125	336	314	28	165
CPCT02070217T	25	118	125	9	103
DRUP01010040T	217	160	717	56	515
CPCT02010692TII	109	449	222	33	209
CPCT02030380T	74	72	66	898	320
CPCT02220064T	53	436	291	75	164
CPCT02020596T	129	393	126	18	336
CPCT02011000T	70	419	483	111	174
CPCT02010998T	77	257	200	20	77
CPCT02070409T	47	349	129	13	93
CPCT02011002T	100	320	349	66	108
CPCT02040295T	69	268	197	24	66
CPCT02330129T	26	318	81	1470	105
CPCT02040280TII	326	68	6128	0	0
CPCT02020610T	28	173	89	732	274
CPCT02011003T	244	382	172	1507	381
CPCT02070211T	105	374	10	1326	400
CPCT02120057T	169	63	0	1066	145
CPCT02070218T	176	230	552	2274	441
CPCT02070416T	38	253	204	47	63
CPCT02210075T	33	105	123	14	24
CPCT02070415T	45	246	165	49	153
CPCT02011010T	223	544	676	279	107
CPCT02011012T	54	245	147	25	71
CPCT02070092T	98	778	195	46	291
CPCT02011005T	38	433	162	74	212
CPCT02140050T	88	282	145	20	233
CPCT02070235T	97	395	133	34	163
CPCT02340038T	129	336	308	80	149
CPCT02020620T	257	278	96	233	167
CPCT02140041TII	202	290	0	32	1084
CPCT02070223T	59	435	179	50	263
CPCT02070229T	33	433	156	25	200
CPCT02070206T	84	614	203	68	320
CPCT02230052T	25	222	103	11	111
CPCT02140054T	537	392	190	59	144
CPCT02020628T	467	759	101	41	260
CPCT02140052T	132	312	376	36	221
CPCT02020560T	25	134	152	44	156
CPCT02070233T	25	252	129	41	143
CPCT02070234T	28	153	107	34	145
CPCT02070148T	75	295	143	19	67
CPCT02070142T	104	420	200	43	62
CPCT02070133T	37	432	187	37	96
CPCT02070145T	223	60	393	700	320
CPCT02070143T	108	376	284	91	119
CPCT02070141T	80	471	135	29	101
CPCT02010537T	70	240	593	141	98
CPCT02070140T	36981	3854	1042	0	468
CPCT02330029T	172	525	264	57	101
CPCT02070158T	68	588	144	28	106
CPCT02010585T	138	385	466	54	83
CPCT02080110T	212	937	222	24	40
CPCT02070144T	45	216	127	27	64
CPCT02070107T	98	289	178	34	51
CPCT02380009T	88	165	288	55	100
CPCT02260001T	64	228	310	39	134
CPCT02070164T	26222	3398	0	51	597
CPCT02140045T	418	478	149	22	131
DRUP01070015T	64985	3145	1201	0	0
CPCT02020525T	58	260	247	68	103
CPCT02070151T	76	401	169	21	81
CPCT02070174T	76	216	169	13	111
CPCT02020351TII	36	188	158	23	115
CPCT02070161T	38	244	114	33	170
CPCT02070105T	102	74	233	16	34
CPCT02070176T	537	469	429	158	126
CPCT02380014T	357	600	364	82	233
CPCT02070192T	46070	3354	457	0	0
CPCT02070193T	324	401	494	36	217
CPCT02020543T	180	275	132	45	277
CPCT02070181T	5	188	107	25	98
CPCT02070195T	160	566	126	31	252
CPCT02070027T	103	280	27	39	381
CPCT02330044T	103	465	139	31	344
CPCT02070153T	17	187	113	68	325
CPCT02210026T	55	139	88	37	347
CPCT02070200T	153	650	156	37	277
CPCT02070202T	1013	1265	275	71	331
CPCT02010629T	67	295	133	86	321
DRUP01070020T	26333	3308	0	23	2086
CPCT02070049T	68	460	205	32	134
CPCT02070046T	48	308	153	48	92
DRUP01140001T	10351	3316	281	99	532
CPCT02020422T	308	541	119	83	125
CPCT02030300T	111	254	187	36	80
CPCT02070037T	64	300	103	16	83
CPCT02020380TII	154	260	215	45	149
CPCT02020409T	15	416	0	2240	216
CPCT02100041T	87	299	134	50	151
CPCT02070055T	157	179	0	1707	224
CPCT02070064T	86	225	210	29	55
CPCT02070074T	176	910	318	46	164
CPCT02020419T	81	387	209	47	79
CPCT02070068T	179	272	141	30	141
CPCT02020449T	455	508	129	56	128
CPCT02140038T	106	378	161	23	61
CPCT02010389T	47	495	155	21	101
CPCT02070080T	389	964	211	42	96
CPCT02290006T	131	184	0	1055	89
CPCT02070069TII	40	448	240	41	75
CPCT02070069T	23	271	203	30	67
CPCT02070087T	50	205	269	41	50
CPCT02010490T	26	274	269	54	98
CPCT02080078T	105	199	162	37	88
CPCT02140040T	60	194	247	48	37
CPCT02070082T	130	252	540	190	75
DRUP01070008T	105442	7247	2536	0	150
CPCT02070091T	69	106	50	16	50
CPCT02070075T	65	129	162	53	61
CPCT02070100T	59	90	214	352	96
DRUP01140002T	262	431	308	48	78
CPCT02020476T	649	2278	329	70	181
CPCT02070117T	645	260	248	23	92
CPCT02140041T	192	228	282	37	65
CPCT02070101T	90	480	253	62	156
CPCT02070127T	39	194	193	19	65
CPCT02020494T	53	254	187	40	73
CPCT02020502T	75	198	158	11	43
CPCT02020500T	228	733	256	55	158
CPCT02040107T	102	227	124	25	90
CPCT02020313T	0	522	192	59	110
CPCT02070131T	17554	1948	535	0	0
CPCT02070135T	82	423	157	24	81
CPCT02140025T	61	333	321	128	117
CPCT02070134T	124	175	166	22	28
CPCT02020501T	111	229	128	51	253
CPCT02070085TII	44	150	186	149	520
DRUP01070026T	50878	4620	527	0	0
CPCT02070245T	128	270	149	35	171
CPCT02070241T	70	341	82	30	253
CPCT02070253T	66	181	89	17	225
CPCT02070250T	212	323	182	37	97
CPCT02070252T	31	172	164	59	98
CPCT02070220T	50	343	142	35	263
CPCT02120074T	68	308	55	30	244
CPCT02220030T	84096	14556	1134	0	719
CPCT02010692T	87	376	148	32	255
CPCT02010695T	32	302	157	42	213
CPCT02010711T	18	608	192	35	155
CPCT02070266T	1214	76	883	91	332
CPCT02070023TII	128493	6001	2741	0	855
WIDE01010628T	73	880	252	1220	175
CPCT02020938TII	27	295	466	51	116
WIDE01010484T	77	299	196	31	85
CPCT02070444T	11	79	74	168	52
CPCT02070444TII	35	201	47	1049	123
WIDE01010585T	620	783	263	177	226
WIDE01010642T	67	241	211	41	94
WIDE01010668T	40	113	101	29	87
WIDE01010537T	177	269	350	65	39
