Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
SP125762	33	328	145	13	10	29	17
SP117164	77	191	81	23	0	6	10
SP117002	178	366	127	29	6	37	4
SP117158	32	85	148	19	5	0	16
SP125691	456	689	264	37	1	0	15
SP125721	64	243	71	23	11	84	3
SP125753	162	232	71	17	13	63	11
SP117972	83	200	119	18	5	29	2
SP125726	145	305	139	12	9	0	5
SP125800	0	15	0	3	0	37	0
SP117745	259	673	92	8	7	0	9
SP117351	77	128	112	10	0	7	6
SP117980	0	260	118	34	13	62	13
SP117878	135	251	114	15	9	0	0
SP125805	66	203	117	17	12	0	5
SP78013	173	473	94	25	0	16	11
SP118083	32	76	333	98	7	32	7
SP125772	7	142	69	3	4	11	2
SP117216	158	204	150	19	0	0	14
SP125784	67	118	118	37	0	56	2
SP117323	189	290	293	41	0	94	4
SP118046	130	483	127	15	0	0	10
SP77888	10	42	90	19	0	0	3
SP125766	88	198	117	2	10	85	9
SP125737	65	143	218	57	0	33	6
SP125763	137	672	196	37	55	94	8
SP125802	82	222	100	19	0	55	4
SP117656	50	135	182	183	16	0	7
SP77872	9	55	57	6	0	0	7
SP117309	86	523	131	15	8	0	15
SP117201	149	365	165	41	0	0	14
SP125685	58	193	122	12	0	48	10
SP117463	198	261	95	15	0	29	7
SP117568	164	321	223	26	0	47	7
SP125717	132	155	77	10	42	33	8
SP125707	0	0	0	4	14	10	0
SP125794	61	363	115	5	11	28	10
SP125756	208	89	196	564	82	40	5
SP117441	70	215	165	15	13	0	10
SP125780	108	350	124	22	6	87	0
SP125764	196	491	75	1045	32	21	14
SP117690	65	179	114	11	11	5	2
SP125742	14	148	239	120	43	35	0
SP125804	50	301	226	807	125	2	15
SP125695	34	139	91	36	3	65	8
SP77986	8	25	44	14	11	4	3
SP125689	124	544	311	84	9	24	20
SP117523	32	249	117	22	10	18	9
SP125694	75	265	86	35	20	49	1
SP125745	54	216	109	11	0	0	1
SP117001	89	233	117	12	7	2	6
SP117949	379	309	116	30	5	75	1
SP117653	42	103	84	11	0	10	8
SP117522	44	269	121	23	12	7	11
SP125710	38	274	74	24	10	60	25
SP117214	83	343	132	32	3	10	4
SP125768	349	802	155	35	0	103	8
SP117722	101	218	124	12	6	19	15
SP125699	255	182	161	14	0	22	0
SP125771	288	566	387	61	20	94	15
SP125719	36	128	138	14	0	0	5
SP117648	24	94	126	30	6	5	13
SP125760	58	170	85	21	5	65	6
SP125770	7843	11631	0	1244	100	727	187
SP77956	1	4	0	0	0	0	5468
SP125785	131	131	116	32	9	55	0
SP125706	82	290	136	798	68	38	2
SP125705	148	195	138	16	0	0	0
SP125715	3	26	55	9	4	30	0
SP116962	27	140	79	18	9	3	13
SP117660	62	289	113	32	22	10	6
SP117643	146	292	102	1145	30	24	16
SP125713	186	142	302	1189	15	71	3
SP117760	51	180	99	24	9	33	4
SP116968	56	478	128	29	2	0	4
SP125775	44	164	66	16	15	76	11
SP125731	64	237	118	23	0	0	5
SP125733	65	209	78	15	8	47	12
SP78502	17	31	65	10	2	0	10
SP125791	86	288	115	19	5	0	0
SP125755	34	289	139	38	39	34	8
SP117340	276	190	253	77	5	16	13
SP125781	72	155	125	25	9	0	5
SP125783	23	147	114	25	0	29	19
SP116950	219	464	125	25	18	0	3
SP125712	73	246	103	19	13	91	5
SP125786	7	32	24	351	45	94	10
SP125693	309	675	185	26	5	126	9
SP116949	156	196	244	28	19	45	17
SP78533	24	58	84	20	0	0	3
SP117215	68	185	176	20	0	0	6
SP117040	134	356	131	17	6	0	16
SP117476	124	205	108	24	10	24	7
SP116985	85	225	135	7	7	4	34
SP125769	36	96	76	12	0	55	1
SP125778	42	151	129	1723	158	11	17
SP117440	79	360	173	19	3	0	4
SP125730	51	118	61	11	0	9	2
SP125686	35	324	106	25	20	51	7
SP125758	81	148	92	23	5	59	9
SP77848	26	44	43	0	6	1	1
SP117974	129	378	117	20	5	0	17
SP117911	150	312	112	11	6	0	11
SP117165	73	156	180	37	0	22	5
SP117412	92	345	188	407	21	0	0
SP117650	17	42	157	42	10	0	1
SP117076	5	140	64	29	10	43	8
SP125757	70	228	104	26	7	78	0
SP125711	53	162	80	6	64	193	8
SP125811	53	127	104	26	4	50	7
SP125723	60	154	143	29	4	67	25
SP125809	91	540	95	25	18	32	3
SP125722	46	100	71	18	2	24	6
SP117908	69	224	134	24	4	34	2
SP125741	79	547	91	24	12	37	18
SP125724	169	141	120	13	18	148	0
SP117037	42	178	97	11	1	63	12
SP125777	39	199	103	935	73	65	7
SP117291	110	389	174	25	0	0	1
SP125793	43	76	35	85	4	69	0
SP125744	155	184	80	14	0	42	7
SP125795	52	236	90	16	9	30	2
SP125703	87	224	111	12	0	63	5
SP125761	39	114	131	23	1	44	9
SP117661	221	291	144	29	0	11	3
SP125776	128	198	149	37	18	28	13
SP117261	36	109	108	6	1	0	9
SP125698	177	184	139	704	13	37	0
SP125714	107	304	108	17	12	52	3
SP77972	170	174	93	13	0	5	13
SP77866	0	33	35	0	0	0	4
SP125704	78	163	117	17	6	0	6
SP117290	75	975	127	30	14	0	13
SP125738	44	87	78	15	0	58	1
SP135427	4	28	101	10	2	1	6
SP135403	0	2	6	1	0	0	1
SP102557	0	10	31	5	9	0	4
SP106801	2	1	35	12	7	0	0
SP106758	4	55	58	12	0	4	3
SP106808	6	33	88	15	4	5	3
SP102617	27	0	132	5	0	0	2
SP102605	1	5	37	1	0	0	2
SP117086	0	0	10	1	2	0	0
SP117700	14	1	63	14	2	0	9
SP135339	3	88	141	16	11	0	10
SP135324	2	68	28	9	6	0	4
SP102529	9	14	111	14	12	0	10
SP102507	12	54	80	13	9	0	1
SP102485	1	0	29	6	2	0	7
SP117043	5	20	111	11	6	0	0
SP135496	5	42	80	16	0	2	5
SP117228	6	19	56	1	18	6	7
SP118044	0	0	2	1	8	0	0
SP117984	5	22	67	4	9	3	4
SP135346	7	5	53	16	8	1	0
SP135492	0	3	10	0	0	3	2
SP102573	4	1	30	15	3	0	1
SP135460	2	0	53	6	6	0	0
SP117667	1	0	16	6	3	0	2
SP106815	6	54	100	19	3	2	11
SP106734	2	0	37	4	1	4	2
SP117796	4	14	92	13	6	9	2
SP102537	3	22	139	13	0	7	9
SP135334	14	8	74	0	0	2	0
SP102517	10	20	110	20	2	0	5
SP117493	2	1	11	0	0	1	5
SP106722	3	0	65	16	8	0	4
SP135434	9	43	133	7	0	6	10
SP106753	3	0	21	5	0	0	0
SP102523	11	10	107	3	0	0	5
SP102591	8	0	55	12	0	0	1
SP102547	4	8	95	11	12	0	7
SP118043	8	32	136	10	5	2	0
SP135478	2	10	56	2	14	1	0
SP102561	0	0	9	8	7	0	1
SP135274	2	13	41	12	6	5	0
SP106797	0	49	80	9	0	0	0
SP135488	94	187	331	49	0	0	13
SP135480	2	1	21	17	0	6	8
SP135455	602	152	144	5	2	33	4
SP135389	4	51	90	26	0	0	16
SP102597	3	10	88	9	11	70	4
SP102489	2	1	30	10	10	0	0
SP135410	5	36	59	5	8	2	1
SP135372	4	11	40	2	0	4	1
SP117223	3	8	56	4	3	3	8
SP135328	4	24	59	14	11	4	11
SP135444	2	1	11	2	2	0	0
SP106750	0	2	49	1	0	1	5
SP102511	2	20	116	21	0	16	9
SP102541	7	17	109	21	15	0	5
SP102567	13	24	177	10	5	0	7
SP117595	6	14	55	2	6	0	0
SP135440	9	10	97	4	7	10	14
SP135296	7	60	144	13	0	0	1
SP117294	1	6	20	5	4	0	3
SP135363	13	7	121	6	2	0	2
SP102499	4	7	88	11	6	0	5
SP117951	3	2	25	5	3	0	0
SP117085	1	0	30	10	1	3	1
SP106669	4	7	82	5	3	0	10
SP135316	2	19	42	12	1	0	2
SP135305	49	128	242	575	12	0	0
SP102581	2	2	23	1	2	0	1
SP106718	13	56	105	2	0	12	0
SP135451	1	7	63	3	0	9	6
SP135354	14	21	86	7	3	3	1
SP102611	21	421	357	58	0	0	0
SP135448	6	28	63	7	3	2	3
SP117758	15	48	151	21	16	4	6
SP135282	5	22	55	3	4	0	2
SP135288	2	36	106	11	4	15	3
SP135475	5	15	56	12	2	11	8
SP135416	4	22	82	5	3	2	9
SP117331	18	45	145	14	3	0	0
SP135468	5	5	44	3	0	0	3
SP135463	1	0	29	4	2	0	4
SP135422	11	36	91	24	1	0	10
SP135484	6	16	80	3	0	0	6
CPCT02030262T	37	118	76	24	74	9	6
CPCT02190001T	156	157	143	30	129	18	11
CPCT02160010T	82	350	127	39	139	14	3
CPCT02330006T	37	313	48	18	120	12	9
CPCT02030290T	61	171	145	1051	269	50	9
CPCT02060058T	104	347	72	23	132	10	4
CPCT02130025T	271	432	115	25	135	13	16
CPCT02060167T	291	288	121	25	137	0	9
CPCT02090031T	24	122	40	599	93	3	4
CPCT02220061T	338	591	143	23	105	89	28
DRUP01020037T	76	262	178	953	134	15	22
CPCT02380033T	69	308	114	9	121	9	8
CPCT02100135T	103	251	85	15	90	0	13
CPCT02080286T	6	34	79	9	50	0	12
CPCT02380032T	287	187	84	28	155	0	14
CPCT02250006T	99	111	129	454	178	0	6
CPCT02050312T	67	215	84	10	109	0	14
CPCT02270017T	173	181	39	23	289	0	2
CPCT02060210T	67	213	83	29	206	6	3
CPCT02090039T	119	294	114	18	82	0	19
CPCT02110060T	95	407	48	36	165	0	0
CPCT02130044T	53	210	46	16	214	0	12
CPCT02130047T	450	366	123	58	266	1	2
WIDE01010068T	227	542	153	33	93	27	13
WIDE01010103T	5	67	40	17	42	1	4
CPCT02440009T	332	324	0	13	268	0	0
WIDE01010243T	36	166	103	19	68	0	10
CPCT02130079T	110	156	58	17	177	0	11
CPCT02130082T	23	373	95	24	206	4	23
CPCT02210054T	134	181	97	29	110	27	22
CPCT02120131T	210	174	26	12	216	0	0
CPCT02370030T	62	216	73	46	335	3	15
CPCT02090047T	10	334	0	1521	658	2	29
CPCT02130118T	177	307	58	14	129	1	5
CPCT02080238T	167	382	140	39	116	6	13
CPCT02130120T	103	466	123	41	231	2	14
CPCT02030501T	23	204	73	22	151	0	2
CPCT02190041T	478	442	180	41	110	15	9
CPCT02130133T	121	116	153	31	157	68	15
CPCT02130129T	69	145	50	3	97	17	5
CPCT02290049T	210	404	97	18	187	10	13
CPCT02380050T	47	152	86	14	256	0	2
CPCT02090060T	164	172	170	31	124	8	10
CPCT02210068T	41	184	181	361	219	0	16
CPCT02410012T	24	293	43	37	152	6	10
DRUP01090022T	100	281	93	833	249	0	16
CPCT02050246T	31	549	64	11	312	0	13
CPCT02050244T	216	409	101	20	269	29	15
CPCT02060111T	0	158	30	519	323	0	8
CPCT02050070T	18	46	19	17	205	25	5
CPCT02250001T	94	177	62	182	204	7	14
CPCT02070231T	93	264	136	21	126	0	10
CPCT02210016T	184961	247	0	0	3046	10331	0
CPCT02070132T	142	264	79	12	70	12	22
CPCT02180029T	0	107	117	29	141	7	9
CPCT02050195T	47	116	182	47	81	0	0
CPCT02060107T	177	506	200	17	89	39	17
CPCT02070177T	33	119	82	1	93	26	12
CPCT02030366T	142	515	147	13	82	4	5
CPCT02050223T	113	228	71	6	204	0	1
CPCT02060116T	126	118	59	5	84	0	5
CPCT02050239T	190	220	143	31	210	0	16
CPCT02210031T	37	115	118	209	174	0	0
CPCT02230035T	154	407	66	20	249	13	9
CPCT02050089T	2716	1227	238	19	190	20	10
CPCT02180009T	150	33	363	1477	86	69	19
CPCT02330014T	28	115	43	6	35	0	12
CPCT02230001T	12	64	48	6	26	0	3
CPCT02040083T	40	209	112	15	130	16	17
CPCT02180020T	403	628	31	983	234	57	25
CPCT02050135T	119	447	0	1187	397	0	30
CPCT02020483T	290	311	116	17	106	3	14
CPCT02080091T	121	391	178	16	56	8	9
CPCT02260012T	68	324	54	40	371	0	19
CPCT02210036T	122	781	36	42	434	0	11
CPCT02130014T	149	155	153	14	73	0	3
CPCT02130010T	195	307	187	52	180	12	26
CPCT02250002T	100	142	38	17	177	0	6
CPCT02090027T	79	113	70	11	42	8	0
DRUP01070119T	7284	1024	0	0	565	0	27
CPCT02050447T	126	425	131	30	42	17	17
CPCT02330135T	80	142	134	17	58	0	10
CPCT02200008T	110	174	53	19	25	39	9
CPCT02200009T	54	77	106	18	70	26	0
