MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Ins:C:4	6.36E-05	2.42E-04	1.90E-05	1.32E-04	5.06E-05	3.14E-05	4.82E-05	6.11E-05
1:Ins:C:5	2.72E-04	5.20E-04	1.03E-04	4.28E-04	4.11E-05	5.82E-05	1.23E-04	2.64E-04
1:Ins:T:0	1.50E-05	2.98E-04	4.45E-05	8.94E-04	1.49E-04	2.27E-04	1.33E-04	4.50E-04
1:Ins:T:1	2.01E-06	4.63E-04	2.73E-05	2.79E-04	2.80E-04	1.40E-04	2.04E-04	1.69E-04
1:Ins:T:2	8.73E-05	1.89E-04	4.13E-05	1.92E-04	1.54E-04	8.33E-05	1.89E-04	1.59E-04
1:Ins:T:3	3.19E-05	8.01E-05	7.80E-05	1.24E-04	1.89E-04	5.07E-05	1.25E-04	1.24E-04
1:Ins:T:4	6.16E-05	1.99E-04	2.97E-04	1.63E-04	4.89E-04	6.38E-05	1.15E-04	7.52E-05
1:Ins:T:5	2.66E-03	1.00E-02	5.89E-03	7.08E-03	5.65E-03	1.50E-03	6.43E-04	5.88E-03
2:Del:R:0	7.57E-05	1.66E-04	0.00E+00	2.11E-04	3.00E-04	1.16E-04	2.70E-04	3.11E-04
2:Del:R:1	3.84E-05	1.10E-03	2.40E-06	7.14E-04	6.69E-04	1.20E-04	2.62E-04	5.75E-04
2:Del:R:2	4.76E-05	1.53E-04	1.15E-05	1.86E-04	1.56E-04	4.59E-05	8.87E-05	1.18E-04
2:Del:R:3	6.12E-04	2.80E-03	8.52E-06	2.23E-03	5.74E-05	2.12E-06	1.06E-04	4.43E-05
2:Del:R:4	2.40E-04	1.07E-03	1.71E-06	8.44E-04	3.89E-05	0.00E+00	5.82E-05	4.98E-05
2:Del:R:5	7.45E-04	3.30E-03	3.10E-06	2.67E-03	6.66E-05	1.07E-05	8.70E-05	1.05E-04
3:Del:R:0	5.00E-05	9.99E-05	7.42E-06	1.59E-04	2.08E-04	3.56E-05	9.07E-05	3.15E-04
3:Del:R:1	3.83E-05	9.54E-04	1.17E-05	6.82E-04	4.21E-04	1.04E-04	1.68E-04	3.91E-04
3:Del:R:2	1.78E-05	2.17E-04	1.11E-06	1.87E-04	1.20E-04	3.25E-05	5.74E-05	1.07E-04
3:Del:R:3	1.22E-05	4.86E-05	1.39E-06	5.20E-05	2.71E-05	9.87E-06	1.82E-05	3.98E-05
3:Del:R:4	1.19E-05	2.49E-05	3.24E-06	3.31E-05	1.50E-05	6.63E-06	2.44E-05	1.29E-05
3:Del:R:5	3.36E-05	1.17E-04	1.48E-06	1.10E-04	1.31E-05	7.72E-06	1.62E-05	2.39E-05
4:Del:R:0	1.94E-05	5.11E-05	2.48E-06	7.39E-05	1.80E-04	2.34E-05	5.14E-05	2.61E-04
4:Del:R:1	1.86E-05	5.81E-04	5.01E-06	4.22E-04	3.03E-04	6.75E-05	1.35E-04	3.05E-04
4:Del:R:2	2.70E-05	1.01E-04	3.36E-07	8.07E-05	9.01E-05	3.78E-06	4.99E-05	7.44E-05
4:Del:R:3	4.34E-05	1.03E-04	2.96E-07	1.27E-04	5.14E-05	8.75E-06	2.46E-05	5.67E-05
4:Del:R:4	9.99E-06	1.96E-05	0.00E+00	2.66E-05	2.42E-05	5.38E-06	1.79E-05	2.77E-05
4:Del:R:5	2.45E-05	8.38E-05	0.00E+00	8.07E-05	9.86E-06	4.26E-06	8.53E-06	1.70E-05
5:Del:R:0	5.31E-06	2.12E-04	2.08E-05	2.19E-03	1.19E-03	1.00E-04	4.08E-04	1.46E-03
5:Del:R:1	7.74E-06	3.34E-04	9.33E-07	1.81E-04	1.99E-04	4.60E-05	5.38E-05	1.46E-04
5:Del:R:2	9.49E-06	4.59E-05	0.00E+00	3.57E-05	1.98E-05	1.11E-05	3.42E-05	4.17E-05
5:Del:R:3	6.47E-06	1.21E-05	1.72E-11	1.93E-05	9.52E-06	2.71E-06	0.00E+00	2.46E-05
5:Del:R:4	2.76E-06	8.28E-06	3.67E-07	4.78E-06	1.42E-05	1.37E-06	7.36E-06	9.82E-06
5:Del:R:5	2.76E-06	7.23E-06	1.53E-11	8.53E-06	1.09E-11	2.53E-06	6.35E-06	4.69E-06
2:Ins:R:0	4.60E-05	2.95E-04	3.81E-05	1.13E-03	6.82E-05	1.99E-04	1.22E-04	7.21E-04
2:Ins:R:1	2.02E-06	2.55E-04	1.28E-05	1.92E-04	1.52E-04	5.12E-05	9.94E-05	9.52E-05
2:Ins:R:2	8.69E-06	1.30E-04	1.38E-05	7.43E-05	1.41E-04	2.17E-05	4.93E-05	6.42E-05
2:Ins:R:3	4.44E-05	1.22E-04	2.03E-05	1.09E-04	6.61E-05	2.45E-05	5.37E-05	6.33E-05
2:Ins:R:4	1.54E-04	4.66E-04	3.92E-05	3.81E-04	7.40E-05	2.59E-05	3.30E-05	9.71E-05
2:Ins:R:5	5.14E-04	6.40E-04	1.28E-04	6.25E-04	1.67E-04	2.90E-05	1.48E-05	6.01E-04
3:Ins:R:0	1.69E-06	2.24E-04	0.00E+00	6.95E-04	4.68E-05	1.17E-04	4.94E-05	4.23E-04
3:Ins:R:1	0.00E+00	2.33E-04	1.03E-05	1.45E-04	9.98E-05	4.17E-05	4.49E-05	8.66E-05
3:Ins:R:2	4.08E-06	4.01E-05	2.41E-06	3.55E-05	2.13E-05	1.66E-05	2.67E-05	3.72E-05
3:Ins:R:3	4.50E-06	9.18E-06	2.29E-06	1.43E-05	1.35E-05	1.12E-05	2.46E-06	5.97E-06
3:Ins:R:4	4.23E-06	2.44E-05	4.57E-06	2.90E-05	2.88E-05	1.54E-05	1.03E-05	2.67E-05
3:Ins:R:5	3.01E-05	8.57E-05	8.75E-06	7.39E-05	3.24E-05	3.30E-05	7.01E-47	2.87E-05
4:Ins:R:0	1.13E-05	3.24E-04	2.25E-05	1.84E-03	8.99E-05	3.04E-04	7.64E-05	1.18E-03
4:Ins:R:1	1.49E-06	2.72E-04	9.32E-06	1.49E-04	1.08E-04	3.50E-05	6.66E-05	8.15E-05
4:Ins:R:2	7.23E-06	2.11E-05	3.69E-06	4.97E-05	1.10E-05	2.06E-06	2.10E-06	3.41E-05
4:Ins:R:3	1.71E-05	3.80E-05	2.00E-06	4.48E-05	2.22E-05	1.22E-05	1.56E-05	2.89E-05
4:Ins:R:4	1.85E-05	2.92E-05	5.28E-06	5.48E-05	1.03E-05	2.80E-05	7.73E-07	4.54E-05
4:Ins:R:5	7.60E-06	1.41E-04	7.46E-06	9.47E-05	3.27E-05	2.93E-05	0.00E+00	5.80E-05
5:Ins:R:0	2.24E-06	1.18E-03	5.61E-06	9.85E-03	4.47E-05	8.99E-04	3.97E-04	6.81E-03
5:Ins:R:1	3.50E-06	8.84E-04	2.09E-05	4.90E-04	3.42E-04	1.14E-04	1.20E-04	3.19E-04
5:Ins:R:2	4.51E-06	4.79E-05	7.39E-07	4.89E-05	2.45E-05	1.99E-05	6.97E-07	4.15E-05
5:Ins:R:3	3.41E-06	3.47E-05	3.42E-07	3.45E-05	7.93E-06	1.39E-05	7.67E-06	1.54E-05
5:Ins:R:4	1.78E-06	2.32E-05	8.59E-07	2.82E-05	1.86E-05	5.14E-06	1.36E-05	1.47E-05
5:Ins:R:5	4.39E-07	1.89E-05	2.03E-06	2.09E-05	3.02E-06	7.17E-07	1.05E-06	1.22E-05
2:Del:M:1	7.62E-05	6.55E-04	4.80E-06	5.07E-04	4.57E-04	1.19E-04	3.05E-04	3.90E-04
3:Del:M:1	1.30E-05	8.78E-05	2.27E-07	6.28E-05	2.01E-04	2.54E-05	8.82E-05	3.01E-04
3:Del:M:2	2.46E-05	4.52E-04	1.25E-05	3.82E-04	3.51E-04	6.00E-05	1.22E-04	4.07E-04
4:Del:M:1	3.71E-05	6.18E-05	0.00E+00	8.62E-05	1.93E-04	1.61E-05	6.48E-05	2.32E-04
4:Del:M:2	7.82E-06	2.42E-04	4.72E-06	1.73E-04	2.04E-04	4.21E-05	7.95E-05	2.75E-04
4:Del:M:3	1.65E-05	3.56E-04	4.96E-06	2.47E-04	2.11E-04	5.05E-05	9.09E-05	2.35E-04
5:Del:M:1	5.21E-05	2.44E-04	2.28E-06	4.43E-04	1.34E-03	1.05E-04	3.48E-04	2.10E-03
5:Del:M:2	1.98E-06	2.73E-04	2.25E-05	9.30E-05	1.22E-03	1.25E-04	3.52E-04	2.30E-03
5:Del:M:3	1.39E-05	1.78E-04	1.12E-05	7.88E-05	8.51E-04	7.76E-05	2.54E-04	1.57E-03
5:Del:M:4	3.64E-06	1.18E-04	6.85E-06	4.73E-05	4.63E-04	5.62E-05	1.42E-04	8.97E-04
5:Del:M:5	7.97E-06	2.73E-04	5.21E-06	1.50E-04	4.62E-04	5.82E-05	1.29E-04	7.10E-04
