MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Ins:C:4	1.24E-04	8.40E-05	4.39E-04	4.26E-04	9.28E-04	5.60E-04	1.71E-04	1.82E-04	4.23E-05	5.20E-04	1.17E-04	5.66E-04	4.74E-04	7.16E-04	5.57E-05
1:Ins:C:5	4.38E-04	8.14E-04	3.00E-04	3.24E-03	2.14E-03	1.52E-03	2.62E-05	8.48E-04	1.83E-05	3.72E-03	1.54E-04	2.91E-03	2.91E-03	4.80E-03	1.38E-03
1:Ins:T:0	3.58E-05	1.24E-04	8.42E-04	1.65E-03	1.17E-03	2.41E-03	1.66E-04	5.57E-04	9.37E-04	2.69E-03	2.67E-04	1.09E-03	1.72E-03	4.45E-03	8.92E-04
1:Ins:T:1	3.75E-05	2.29E-04	1.23E-03	1.82E-03	1.94E-03	2.13E-03	4.36E-04	1.65E-03	4.89E-03	1.74E-03	4.47E-04	3.20E-03	3.69E-03	2.35E-03	6.33E-04
1:Ins:T:2	2.73E-04	2.67E-04	1.21E-03	2.68E-03	2.95E-03	2.31E-03	4.76E-04	9.84E-04	2.75E-03	1.22E-03	2.16E-05	2.07E-03	4.90E-04	2.35E-03	3.37E-04
1:Ins:T:3	1.23E-04	3.63E-04	1.26E-03	1.25E-03	1.83E-03	1.95E-03	5.19E-04	1.10E-03	1.65E-03	1.09E-03	1.47E-04	1.24E-03	1.16E-03	1.77E-03	5.72E-04
1:Ins:T:4	8.25E-05	2.94E-04	8.61E-04	1.07E-03	1.13E-03	1.35E-03	3.06E-04	6.30E-04	8.20E-04	1.22E-03	3.50E-04	2.20E-03	1.30E-03	8.98E-04	3.01E-04
1:Ins:T:5	2.90E-03	2.25E-03	7.44E-03	1.26E-02	4.58E-03	3.40E-03	3.06E-03	1.90E-03	6.73E-03	1.49E-02	6.73E-03	6.62E-03	4.25E-03	1.34E-02	2.67E-03
2:Del:R:0	2.15E-05	2.23E-04	8.76E-04	9.12E-04	1.83E-03	2.45E-03	4.12E-04	2.41E-03	7.59E-04	1.03E-03	4.73E-04	1.80E-03	2.10E-03	1.32E-03	7.62E-04
2:Del:R:1	9.99E-05	1.44E-04	1.44E-03	1.98E-03	2.16E-03	1.91E-03	4.13E-04	1.70E-03	6.35E-04	1.63E-03	6.88E-04	2.88E-03	3.58E-03	1.75E-03	5.08E-04
2:Del:R:2	5.39E-05	1.30E-04	5.56E-04	8.02E-04	1.21E-03	8.85E-04	1.21E-04	9.21E-04	5.59E-04	7.03E-04	2.86E-04	1.34E-03	1.38E-03	9.76E-04	3.91E-04
2:Del:R:3	8.20E-05	3.88E-05	1.81E-04	5.20E-04	4.55E-04	4.54E-04	7.73E-05	4.56E-04	1.94E-04	2.93E-04	1.34E-04	5.47E-04	8.27E-04	2.42E-04	3.35E-04
2:Del:R:4	4.44E-05	7.69E-07	7.08E-05	1.99E-04	2.68E-04	2.74E-04	6.09E-05	1.51E-04	4.00E-05	2.93E-04	1.87E-05	2.16E-04	3.25E-04	6.30E-04	2.31E-04
2:Del:R:5	4.82E-05	2.05E-05	1.15E-04	1.62E-04	1.61E-04	1.53E-04	2.16E-05	7.57E-05	9.78E-05	2.69E-04	3.02E-07	1.33E-04	2.45E-04	4.10E-04	3.96E-04
3:Del:R:0	1.03E-05	4.80E-05	7.76E-04	1.04E-03	1.23E-03	1.66E-03	6.48E-04	2.05E-03	4.28E-04	7.54E-04	4.39E-04	1.65E-03	1.29E-03	9.55E-04	4.78E-04
3:Del:R:1	5.68E-05	3.41E-04	4.40E-04	2.43E-03	1.15E-03	1.72E-03	2.79E-04	1.05E-03	3.43E-04	2.12E-03	6.52E-04	1.88E-03	4.17E-03	7.30E-04	4.30E-04
3:Del:R:2	3.23E-05	1.06E-04	3.16E-04	7.76E-04	3.77E-04	6.08E-04	1.27E-04	1.80E-04	1.79E-04	5.64E-04	1.34E-04	9.13E-04	1.44E-03	5.72E-04	1.95E-04
3:Del:R:3	1.19E-05	6.91E-05	1.29E-04	3.23E-04	2.30E-04	2.29E-04	1.94E-05	1.01E-04	4.78E-06	2.22E-04	4.21E-05	3.13E-04	3.73E-04	5.27E-04	9.16E-05
3:Del:R:4	1.12E-05	5.40E-07	3.47E-05	6.27E-05	4.18E-05	1.07E-04	1.51E-05	5.15E-05	4.46E-05	6.10E-05	8.39E-05	1.32E-04	2.10E-04	1.58E-04	7.77E-05
3:Del:R:5	1.21E-05	1.29E-05	1.74E-05	3.44E-05	3.15E-05	5.76E-05	0.00E+00	3.17E-06	2.89E-05	6.57E-05	3.13E-06	3.23E-05	5.12E-05	1.42E-04	7.54E-05
4:Del:R:0	5.59E-06	5.21E-05	1.62E-04	4.93E-04	6.06E-04	8.74E-04	5.46E-04	1.32E-03	3.19E-04	3.91E-04	2.80E-04	1.18E-03	1.26E-03	6.96E-04	4.24E-04
4:Del:R:1	3.90E-05	2.54E-04	5.01E-04	1.62E-03	1.37E-03	1.44E-03	3.32E-04	7.23E-04	6.00E-04	1.77E-03	2.12E-04	1.82E-03	3.63E-03	1.32E-03	4.75E-04
4:Del:R:2	1.92E-05	4.64E-05	1.61E-04	5.04E-04	6.94E-04	4.82E-04	0.00E+00	2.18E-04	4.08E-05	4.92E-04	1.54E-05	8.29E-04	1.49E-03	5.63E-04	2.28E-04
4:Del:R:3	1.20E-05	2.02E-05	8.56E-05	2.09E-04	2.40E-04	3.10E-04	2.24E-05	7.43E-05	1.98E-05	1.67E-04	7.90E-05	2.66E-04	4.97E-04	3.58E-04	1.91E-04
4:Del:R:4	3.82E-06	2.90E-05	5.58E-05	1.04E-04	8.83E-05	6.91E-05	0.00E+00	8.77E-05	7.43E-05	8.59E-05	2.16E-05	1.27E-04	2.67E-04	4.79E-05	3.82E-05
4:Del:R:5	3.73E-06	6.51E-07	2.40E-05	4.40E-05	3.23E-05	4.50E-05	1.99E-06	1.66E-05	1.74E-05	7.44E-05	1.92E-05	1.21E-04	1.23E-04	1.51E-04	4.99E-05
5:Del:R:0	2.85E-05	2.97E-04	1.76E-03	2.88E-03	3.30E-03	4.16E-03	3.41E-03	3.81E-03	2.38E-03	2.22E-03	3.83E-03	3.39E-03	3.15E-03	2.16E-03	2.95E-03
5:Del:R:1	1.52E-05	7.84E-05	3.41E-04	3.38E-04	5.80E-04	6.78E-04	2.67E-04	9.74E-05	1.46E-04	8.85E-04	4.50E-04	8.82E-04	1.73E-03	8.68E-04	5.54E-04
5:Del:R:2	7.07E-06	1.79E-05	1.47E-04	1.26E-04	1.65E-04	1.90E-04	1.62E-05	3.13E-05	0.00E+00	1.89E-04	8.05E-05	2.88E-04	2.85E-04	5.95E-04	1.50E-04
5:Del:R:3	3.12E-06	2.99E-05	1.37E-08	5.68E-05	8.44E-06	2.27E-05	4.53E-06	2.29E-05	1.29E-09	4.69E-05	8.61E-06	1.67E-05	1.33E-04	6.69E-05	6.39E-05
5:Del:R:4	1.60E-06	1.35E-06	1.90E-05	2.10E-05	1.66E-05	1.96E-05	4.57E-10	8.96E-06	3.45E-06	1.89E-05	9.39E-06	1.96E-05	4.38E-05	6.31E-05	3.84E-05
5:Del:R:5	8.48E-11	1.89E-09	3.70E-06	1.33E-05	1.04E-05	1.89E-05	2.61E-09	1.34E-05	1.14E-08	1.00E-05	1.33E-08	9.28E-06	3.22E-05	1.31E-05	1.47E-09
2:Ins:R:0	1.84E-05	1.36E-05	1.65E-04	4.41E-04	3.47E-04	5.23E-04	1.79E-04	2.17E-04	4.11E-04	1.99E-03	2.22E-04	7.14E-04	3.49E-04	4.56E-03	1.17E-03
2:Ins:R:1	2.08E-05	1.06E-04	9.41E-04	9.96E-04	7.64E-04	1.39E-03	4.75E-04	7.10E-04	2.46E-04	7.91E-04	2.47E-04	2.17E-03	1.32E-03	7.48E-04	5.27E-04
2:Ins:R:2	2.14E-05	3.50E-05	8.86E-04	5.48E-04	4.81E-04	9.04E-04	2.22E-04	4.14E-04	2.51E-04	4.78E-04	1.57E-04	1.36E-03	1.09E-03	6.63E-04	3.02E-04
2:Ins:R:3	1.82E-05	2.33E-05	3.69E-04	3.14E-04	3.19E-04	4.46E-04	1.06E-04	3.25E-04	1.34E-04	2.48E-04	1.26E-04	5.99E-04	5.13E-04	7.25E-04	1.48E-04
2:Ins:R:4	3.85E-05	1.29E-04	5.13E-05	2.40E-04	2.41E-04	2.76E-04	2.02E-06	6.54E-05	1.03E-04	4.32E-04	1.05E-04	3.43E-04	4.24E-04	5.55E-04	2.38E-04
2:Ins:R:5	1.85E-04	8.17E-04	4.96E-06	5.56E-04	3.76E-04	1.78E-04	9.32E-06	1.29E-04	1.73E-04	2.75E-03	4.80E-05	5.96E-04	6.77E-04	2.62E-03	7.94E-04
3:Ins:R:0	1.12E-05	3.69E-06	6.08E-05	1.67E-04	1.30E-04	2.65E-04	8.49E-05	1.19E-04	1.57E-04	2.90E-04	1.05E-04	3.60E-04	6.20E-04	8.48E-04	5.30E-04
3:Ins:R:1	8.69E-07	1.96E-04	4.89E-04	8.00E-04	8.31E-04	6.86E-04	2.71E-04	5.19E-04	1.82E-04	7.22E-04	6.70E-05	1.52E-03	6.56E-04	5.51E-04	3.64E-04
3:Ins:R:2	1.51E-06	2.12E-05	6.31E-05	1.93E-04	7.99E-05	1.27E-04	1.66E-04	1.66E-04	0.00E+00	1.89E-04	5.66E-05	3.76E-04	3.29E-04	1.52E-04	1.24E-04
3:Ins:R:3	1.64E-06	8.06E-06	1.78E-05	2.99E-05	7.71E-06	2.56E-05	3.32E-05	2.05E-05	4.56E-05	3.38E-05	1.24E-05	3.43E-05	3.24E-05	3.67E-05	2.51E-05
3:Ins:R:4	8.78E-06	1.01E-05	1.02E-05	3.06E-05	2.66E-05	2.74E-05	4.80E-10	1.95E-05	2.96E-06	3.34E-05	2.62E-05	3.29E-05	4.92E-05	6.68E-05	5.24E-06
3:Ins:R:5	1.79E-05	4.61E-05	7.27E-05	1.06E-04	6.25E-05	1.65E-05	2.27E-05	5.77E-05	1.32E-05	1.59E-04	2.08E-05	1.88E-04	2.32E-04	3.78E-04	7.68E-05
4:Ins:R:0	4.72E-06	1.11E-05	1.13E-04	3.24E-04	1.31E-04	1.34E-04	9.47E-05	2.36E-04	1.62E-05	4.70E-04	1.20E-04	5.45E-04	1.12E-03	1.30E-03	8.37E-04
4:Ins:R:1	1.16E-05	6.34E-05	5.24E-04	8.83E-04	8.54E-04	8.26E-04	1.15E-04	2.47E-04	2.75E-04	1.20E-03	4.39E-05	2.44E-03	9.27E-04	7.25E-04	1.65E-04
4:Ins:R:2	0.00E+00	3.75E-06	7.32E-05	4.87E-05	7.24E-05	6.49E-05	8.15E-05	8.05E-05	2.07E-05	6.89E-05	6.59E-05	1.46E-04	1.05E-04	2.40E-04	1.19E-04
4:Ins:R:3	2.84E-06	8.56E-06	3.57E-05	1.31E-05	2.22E-05	2.60E-05	5.22E-05	4.26E-05	3.87E-05	3.02E-05	5.63E-05	4.66E-05	4.59E-05	1.07E-04	5.50E-05
4:Ins:R:4	1.08E-05	2.79E-05	1.64E-05	6.15E-05	1.90E-05	5.03E-05	1.27E-05	1.22E-05	2.69E-05	6.67E-05	6.14E-05	1.05E-04	1.52E-04	1.26E-04	9.13E-05
4:Ins:R:5	4.34E-06	4.02E-05	6.05E-05	1.92E-04	1.19E-04	1.94E-04	5.46E-05	1.80E-04	5.02E-05	1.59E-04	6.95E-05	3.20E-04	3.72E-04	3.05E-04	5.95E-05
5:Ins:R:0	1.05E-06	3.38E-09	4.72E-09	1.59E-08	1.75E-08	2.43E-08	3.26E-08	2.93E-08	5.54E-09	2.01E-08	7.10E-08	2.63E-08	2.85E-08	4.68E-09	3.33E-03
5:Ins:R:1	1.48E-06	4.10E-04	1.11E-03	4.28E-03	2.36E-03	1.69E-03	1.66E-03	1.16E-03	3.61E-04	4.39E-03	8.80E-04	8.31E-03	2.80E-03	1.67E-03	8.67E-04
5:Ins:R:2	5.78E-06	5.47E-05	2.01E-04	1.55E-04	7.34E-05	2.48E-04	9.89E-06	1.79E-05	1.72E-04	1.81E-04	1.05E-04	3.62E-04	3.58E-04	4.08E-04	1.07E-04
5:Ins:R:3	0.00E+00	2.29E-05	1.76E-05	1.21E-04	8.63E-05	7.65E-05	6.07E-10	5.73E-05	1.26E-05	9.13E-05	1.43E-05	1.46E-04	1.76E-04	1.94E-04	8.68E-05
5:Ins:R:4	0.00E+00	2.89E-05	3.06E-05	5.44E-05	7.31E-06	5.96E-05	1.62E-06	1.76E-05	4.54E-05	7.56E-05	1.63E-05	1.49E-04	1.03E-04	1.10E-04	2.79E-05
5:Ins:R:5	0.00E+00	1.13E-05	7.91E-06	3.80E-05	4.98E-05	5.73E-05	1.13E-05	3.57E-05	4.70E-06	2.30E-05	1.93E-09	7.42E-05	7.97E-05	6.77E-05	4.42E-06
2:Del:M:1	6.63E-05	3.08E-04	9.06E-04	1.47E-03	2.25E-03	4.16E-03	7.93E-04	3.54E-03	5.99E-04	1.43E-03	4.25E-04	1.72E-03	4.45E-03	1.67E-03	9.09E-04
3:Del:M:1	7.00E-06	8.37E-05	3.05E-04	5.04E-04	6.88E-04	1.33E-03	4.21E-04	1.55E-03	1.58E-04	5.18E-04	3.36E-04	1.15E-03	1.15E-03	6.90E-04	3.72E-04
3:Del:M:2	3.97E-05	1.79E-04	4.00E-04	9.66E-04	1.04E-03	1.12E-03	3.54E-04	7.69E-04	1.72E-04	8.03E-04	3.89E-04	1.13E-03	1.51E-03	7.12E-04	3.35E-04
4:Del:M:1	1.65E-05	1.54E-04	3.88E-04	2.65E-04	5.45E-04	1.30E-03	7.77E-04	1.91E-03	5.42E-05	4.82E-04	3.19E-04	5.78E-04	9.86E-04	1.02E-03	4.56E-04
4:Del:M:2	1.82E-05	1.51E-04	3.83E-04	6.27E-04	7.26E-04	8.05E-04	4.19E-04	7.93E-04	3.34E-04	6.48E-04	3.90E-04	1.01E-03	1.34E-03	5.78E-04	2.42E-04
4:Del:M:3	3.65E-05	8.24E-05	3.91E-04	1.59E-03	1.07E-03	2.13E-03	3.40E-04	5.68E-04	2.53E-04	1.21E-03	2.51E-04	1.21E-03	3.48E-03	1.53E-03	3.34E-04
5:Del:M:1	1.23E-05	2.48E-04	1.99E-03	2.51E-03	1.93E-03	2.70E-03	2.61E-03	3.83E-03	2.28E-03	2.19E-03	2.68E-03	3.99E-03	2.99E-03	1.99E-03	2.21E-03
5:Del:M:2	2.04E-05	2.69E-04	1.26E-03	1.63E-03	1.47E-03	1.98E-03	2.29E-03	2.20E-03	1.48E-03	1.23E-03	2.21E-03	2.84E-03	2.89E-03	2.04E-03	1.05E-03
5:Del:M:3	1.27E-05	6.63E-05	5.72E-04	9.45E-04	1.11E-03	1.30E-03	1.62E-03	1.07E-03	9.04E-04	7.42E-04	2.65E-03	1.46E-03	1.50E-03	1.08E-03	1.64E-04
5:Del:M:4	8.87E-06	7.61E-05	1.61E-04	7.55E-04	6.17E-04	9.70E-04	8.97E-04	1.38E-03	7.66E-05	4.34E-04	1.73E-03	7.19E-04	8.64E-04	1.36E-04	6.48E-04
5:Del:M:5	1.61E-05	1.17E-04	4.20E-04	9.56E-04	1.15E-03	9.38E-04	8.84E-05	3.69E-04	2.54E-04	9.41E-04	2.11E-03	1.49E-03	1.99E-03	1.31E-03	7.50E-04
