Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
CPCT02040221T	497	393	106	110	232	96	74	86
WIDE01010002T	559	79	354	313	285	111	137	107
CPCT02010500T	30	318	397	38	153	59	27	55
CPCT02010966TII	0	12	252	94	172	128	42	88
CPCT02010942TII	30	198	190	76	167	76	29	100
WIDE01010003T	5	137	77	18	47	65	42	85
CPCT02190031T	65	195	239	72	149	82	77	73
CPCT02011093T	13	39	105	13	72	36	61	34
CPCT02011097T	694	54	414	118	199	181	273	80
DRUP01060011T	23	68	138	53	46	86	47	57
CPCT02011069T	837	122	107	341	250	95	87	80
DRUP01060014T	8	25	163	29	32	211	42	54
DRUP01010064T	144	26	157	13	109	166	35	35
CPCT02120107T	671	81	71	80	138	95	47	95
CPCT02011102T	21	157	354	37	121	42	45	52
CPCT02040330T	1097	68	156	192	113	87	99	25
CPCT02040299TII	414	370	278	273	422	105	169	97
WIDE01010034T	11	11	154	23	31	40	28	34
CPCT02040332T	801	30	89	209	213	104	137	0
CPCT02230086T	302	28369	4629	164	483	0	0	137
CPCT02011070T	40	94	305	53	160	100	77	74
WIDE01010026T	28	178	769	130	216	52	111	61
CPCT02390020T	649	161	265	53	228	128	11	21
CPCT02011106T	187	114	141	41	112	75	57	66
CPCT02410019T	1713	288	32	540	211	57	28	337
CPCT02270022T	296	175	298	104	91	191	100	59
CPCT02011040TII	20	2	68	16	84	55	17	54
CPCT02010760T	566	128	312	719	0	122	113	39
WIDE01010057T	16	26	161	0	114	18	65	69
WIDE01010065T	2019	143	367	449	242	118	172	93
CPCT02020964T	835	47	189	182	409	150	347	94
CPCT02050321T	293	107	257	0	137	193	64	101
CPCT02010779T	94	177	116	20	321	183	136	78
CPCT02011105T	313	194	169	243	168	99	33	69
CPCT02011107T	1263	168	199	570	85	59	69	47
WIDE01010615T	21	68	309	35	90	68	44	62
WIDE01010130TII	13	9	38	17	51	45	30	20
WIDE01010041T	1230	129	89	118	196	103	76	21
CPCT02040225T	1496	90	263	533	284	188	49	35
WIDE01010058T	81	141	414	23	157	45	8	93
WIDE01010083T	235	106	89	172	122	26	30	47
CPCT02040234T	1103	108	106	102	208	198	110	23
CPCT02011089TII	26	51	243	35	186	87	81	62
CPCT02010781T	908	139	95	210	338	172	87	53
WIDE01010088T	491	62	79	327	208	70	117	27
WIDE01010081T	43	31	431	36	163	65	60	49
DRUP01010078T	5938	310	176	1719	19	304	26	110
WIDE01010079T	19	70	76	19	79	46	15	35
WIDE01010089T	29	66	277	61	60	67	53	99
WIDE01010082T	299	265	153	52	195	57	52	101
WIDE01010075T	0	22541	0	0	395	17	2	0
CPCT02270049T	159	196	308	38	279	93	227	80
WIDE01010099T	3	64	115	24	38	30	45	35
CPCT02040341T	5	22	125	46	126	21	18	19
WIDE01010104T	1335	65	263	558	170	63	41	44
WIDE01010090T	6	37	230	29	44	37	87	44
CPCT02040338T	0	12	61	27	68	31	26	17
WIDE01010105T	671	74	221	235	56	57	64	29
CPCT02040340T	60	48	41	129	636	66	79	89
CPCT02100156T	701	97	366	121	6	220	91	35
WIDE01010115T	286	16	371	209	149	68	149	63
WIDE01010122T	1240	247	284	465	185	119	181	89
CPCT02100149T	1168	78	142	464	157	152	114	51
WIDE01010121T	209	77	91	23	85	142	155	70
CPCT02010776T	16	14	72	8	28	185	43	32
CPCT02050339T	707	121	256	199	383	242	87	0
CPCT02050439T	14	295	3504	44	0	42	19	4
WIDE01010130T	7	38	126	46	95	77	66	54
WIDE01010134T	89	173	340	66	159	125	95	149
WIDE01010139T	3326	552	461	1895	0	282	34	75
CPCT02050344T	148	19	71	32	78	267	45	51
WIDE01010192T	28	33	35	13	68	22	25	23
WIDE01010005T	34	110	257	38	133	53	35	58
CPCT02011068T	15	118	564	26	117	48	23	54
WIDE01010151T	15	28	135	31	138	71	57	61
CPCT02050346T	1296	47	83	112	48	253	100	16
CPCT02160045T	816	207	472	179	171	450	215	69
WIDE01010189T	707	138	370	198	299	115	111	33
CPCT02040215T	18	28	100	6	43	203	50	19
WIDE01010176T	48	42	167	55	168	72	58	55
WIDE01010175T	0	17	62	1	23	30	2	10
WIDE01010188T	430	300	472	232	93	55	50	47
CPCT02370019T	253	138	306	57	147	222	73	79
CPCT02010802T	90	44	205	32	134	187	89	62
CPCT02010807T	575	214	358	204	144	126	50	30
WIDE01010224T	1211	273	128	766	181	106	182	75
CPCT02070320T	1474	104	112	195	438	128	96	27
WIDE01010217T	2865	112	104	580	188	155	115	120
CPCT02070321T	26	7	11	7	67	68	26	23
WIDE01010191T	12	8	63	15	60	44	15	19
WIDE01010256T	377	12	12	147	102	40	41	6
WIDE01010241T	45	709	388	67	126	55	59	191
WIDE01010253T	46	303	460	86	57	62	32	64
WIDE01010260T	974	35	43	419	92	97	94	15
CPCT02010797T	1889	231	301	316	48	369	191	36
WIDE01010276T	1862	132	215	767	234	114	46	68
WIDE01010019T	1414	59	83	682	196	120	66	49
WIDE01010263T	1062	439	450	44	363	168	397	158
CPCT02270029T	4243	538	333	1148	72	432	69	199
WIDE01010287T	844	117	316	480	167	97	220	57
WIDE01010194T	0	74	252	74	142	54	44	57
WIDE01010193T	14	62	130	47	155	74	67	137
CPCT02010780T	3350	127	161	1187	0	244	22	69
WIDE01010307T	834	140	659	265	84	105	66	126
CPCT02270026T	2255	1071	1179	874	374	187	32	113
WIDE01010315T	121	72	129	21	403	96	165	107
WIDE01010316T	24	168	249	27	128	66	88	114
WIDE01010306T	517	8	57	240	60	54	29	63
CPCT02010722TII	733	78	168	42	124	248	280	79
WIDE01010313T	25	47	168	26	141	45	18	35
WIDE01010334T	480	9	99	146	41	47	44	11
WIDE01010333T	763	160	186	136	370	108	256	65
WIDE01010363T	909	265	124	435	282	115	259	127
WIDE01010343T	37	399	852	24	47	74	9	104
WIDE01010036T	632	41	137	100	104	85	71	41
CPCT02010782T	2267	65	114	412	0	130	110	3
DRUP01080030T	115	20	138	12	85	50	80	60
WIDE01010368T	37	303	648	25	107	80	42	36
WIDE01010242T	39	595	573	60	176	76	91	75
WIDE01010399T	14	54	223	11	82	43	33	95
WIDE01010395T	39	87	217	33	181	101	10	70
DRUP01230005T	1485	57	103	540	80	111	11	52
DRUP01340010T	12	33	228	50	69	256	48	87
WIDE01010419T	27	115	219	8	123	34	24	52
WIDE01010403T	169	189	319	100	173	68	8	81
WIDE01010398T	1057	54	89	447	168	71	47	29
WIDE01010422T	2258	437	127	1223	41	130	59	49
WIDE01010390T	1830	155	214	631	139	96	32	25
DRUP01010149T	0	10	162	23	75	24	47	49
WIDE01010449T	180	84	100	26	93	58	79	34
WIDE01010238TII	982	36	14	503	786	194	681	211
WIDE01010417T	17	17	259	40	106	43	23	103
CPCT02370031T	308	32	100	123	174	101	69	53
CPCT02010811T	464	65	138	196	45	246	76	53
CPCT02010842T	10	203	52	5	19	182	74	521
CPCT02010836T	320	73	144	45	171	104	39	34
CPCT02010683T	1271	750	340	890	321	112	31	119
CPCT02010852T	1552	387	358	339	286	195	281	61
CPCT02040255T	203	112	230	116	562	171	354	114
CPCT02010858T	34	9	84	14	56	58	33	23
CPCT02010849T	28	85	64	0	0	332	101	108
CPCT02390026T	2356	170	172	625	251	199	136	26
CPCT02010870T	2098	610	747	495	333	192	61	107
CPCT02010847T	1952	245	50	1327	504	396	548	58
CPCT02190039T	0	266	302	71	379	57	19	114
CPCT02120147T	1593	71	210	519	76	215	120	37
CPCT02010865T	16	7	100	13	44	122	11	22
CPCT02190040T	54	55	144	25	89	113	65	22
CPCT02120140T	108	382	199	73	130	122	67	98
CPCT02120138T	81	32	123	50	198	100	74	66
CPCT02370034T	1496	188	337	260	193	162	111	9
CPCT02390028T	378	35	137	85	157	69	31	66
CPCT02010874T	377	289	107	327	305	109	95	77
CPCT02010867T	6552	0	0	4075	0	276	0	0
DRUP01010086T	1515	79	85	145	198	248	67	12
CPCT02190043T	1719	104	244	1110	142	138	101	36
CPCT02270034T	791	92	390	321	414	184	212	8
CPCT02390030T	948	32	107	414	100	103	104	46
DRUP01270004T	0	207	406	767	0	164	82	40
WIDE01010591T	29	20	205	26	98	61	78	52
CPCT02390032T	2620	101	0	1335	0	125	68	21
CPCT02010853T	72	0	307	35	33	138	1328	60
CPCT02190045T	1317	35	187	203	82	145	128	48
CPCT02030508T	2025	91	56	245	467	273	237	55
CPCT02010567TII	23	12	103	27	64	231	32	44
CPCT02040215TII	11	56	169	25	96	79	95	46
DRUP01010090T	1809	457	410	426	298	122	90	172
CPCT02020784T	17	20	100	48	71	103	2	44
CPCT02010904T	535	83	197	56	128	161	44	16
CPCT02330122T	0	1047	1077	81	317	168	32	130
CPCT02270036T	813	294	760	139	191	168	135	81
CPCT02010894T	15	76	336	140	62	131	22	33
CPCT02010897T	861	74	235	45	165	179	136	9
DRUP01010092T	78	53	115	44	77	235	151	69
CPCT02010903T	30	183	449	40	67	123	28	41
CPCT02410006T	727	174	371	88	135	149	57	22
CPCT02190047T	678	304	196	257	250	120	111	61
DRUP01140006T	997	214	91	316	670	177	144	10
CPCT02120152T	30	40	74	16	84	228	17	24
CPCT02010895T	1672	200	656	0	12	195	693	88
CPCT02040286T	1300	137	339	620	202	217	94	16
CPCT02010913T	949	288	128	359	226	124	43	121
CPCT02010911T	3941	435	143	1459	456	225	143	119
CPCT02100184T	589	151	278	138	209	122	69	72
CPCT02330123T	1475	148	244	245	102	216	69	46
CPCT02010919T	9	3	46	5	0	178	0	39
CPCT02410013T	1284	107	178	405	186	77	22	79
CPCT02120161T	831	94	105	463	194	138	27	50
CPCT02010924T	514	17	48	220	162	67	7	47
CPCT02030531T	719	103	210	94	243	129	89	20
CPCT02060261T	1520	116	236	583	97	235	996	127
CPCT02060265T	389	147	198	116	396	137	189	84
CPCT02010918T	1472	299	189	601	521	204	94	25
CPCT02010925T	1524	176	147	430	51	158	92	50
CPCT02070380T	1359	397	197	208	466	533	151	62
CPCT02010931T	333	138	127	14	134	132	65	87
DRUP01010096T	2998	397	185	1567	136	288	198	251
CPCT02010938T	459	62	391	42	130	237	38	58
CPCT02010894TII	0	277	406	120	80	86	55	19
CPCT02010945T	1092	153	128	491	175	248	75	39
CPCT02120167T	1325	192	403	342	0	179	133	71
DRUP01190001T	259	126	171	33	160	156	71	13
CPCT02010776TII	30	41	166	50	133	133	56	112
CPCT02070393T	1646	387	5	367	0	284	127	137
CPCT02070396T	12	164	183	18	128	120	29	70
DRUP01010101T	306	94	207	43	403	203	191	66
CPCT02030546T	3992	73662	20378	3093	0	634	0	1405
CPCT02240013T	40	109	285	29	148	70	68	68
CPCT02010953T	68	158	685	34	177	89	11	73
DRUP01010102T	387	333	220	32	226	121	111	149
CPCT02010967T	1236	162	76	644	200	199	25	8
CPCT02390005T	132	18	104	29	88	165	13	43
CPCT02010966T	8	6	179	26	131	163	68	57
DRUP01010038T	21	67	188	15	134	131	14	43
CPCT02050412T	32	296	519	1	147	86	41	106
DRUP01020006T	178	21	334	36	140	167	184	139
CPCT02010954T	2062	389	293	395	497	199	656	181
DRUP01010104T	220	133	432	205	209	128	287	63
CPCT02070399T	21	53	295	56	83	67	134	77
DRUP01050038T	7	38	271	39	85	106	50	53
CPCT02390006T	447	119	236	107	379	151	320	36
CPCT02120172T	16	50	89	12	60	88	60	62
CPCT02010655T	14	27	122	11	25	111	69	31
CPCT02010869T	30	30	87	5	63	113	49	36
CPCT02040298T	1	13	13	23	82	46	0	19
CPCT02040299T	415	294	200	101	365	75	136	104
CPCT02010981T	17	62	164	10	91	89	76	34
CPCT02010979T	537	188	131	234	270	128	92	55
CPCT02010977T	656	156	100	88	187	74	17	142
CPCT02010982T	54	24	308	24	61	286	34	70
CPCT02040173T	1106	354	193	135	47	115	65	57
CPCT02010926T	71	398	412	48	168	115	171	114
CPCT02010965T	18	171	406	147	224	73	55	191
CPCT02070404T	208	8	119	182	122	105	0	50
CPCT02010986T	1096	1370	0	0	0	98	58	2105
CPCT02270041T	3	70	230	35	85	53	26	60
CPCT02010980T	949	171	433	96	82	126	112	36
CPCT02040174T	820	44	650	386	43	153	98	31
CPCT02010972T	2709	123	185	1070	290	183	233	87
CPCT02010990T	34	10	115	21	66	38	23	74
CPCT02010976T	893	155	308	286	21	98	61	57
CPCT02080156T	130	98	181	66	85	235	54	37
CPCT02010985T	593	56	124	294	224	107	46	13
CPCT02010984T	919	13	19	382	114	36	44	0
DRUP01060026T	19	31	108	8	112	27	100	35
CPCT02270043T	199	42	128	114	252	91	9	60
CPCT02010989T	21	86	51	0	250	93	101	57
CPCT02040301T	1447	65	62	230	113	143	69	11
DRUP01010111T	422	127	349	273	157	70	79	97
DRUP01010110T	24	11	105	11	63	36	18	25
CPCT02011001T	30	45	152	42	29	81	44	89
CPCT02040305T	2157	100	159	310	166	104	129	13
CPCT02011004T	1295	0	25	508	136	30	9	41
DRUP01090005T	893	242	307	195	179	312	78	62
CPCT02020872T	3727	76	9	0	0	160	15	0
CPCT02011009T	21	202	346	69	86	121	160	97
CPCT02120070T	821	99	239	83	323	124	26	54
CPCT02040309T	297	71	145	37	145	57	46	41
CPCT02040115TII	201	27	48	259	157	151	67	48
CPCT02190020T	3962	377	269	1710	170	498	361	191
CPCT02040172T	1017	53	125	31	0	265	57	0
CPCT02020630T	2298	589	183	103	72	370	910	1685
CPCT02010667T	1250	69	40	417	97	94	23	46
CPCT02010676T	990	153	223	158	345	130	199	52
CPCT02230060T	1402	69	108	786	324	234	46	81
CPCT02010660T	1328	71	76	177	15	323	36	9
CPCT02040186T	1347	287	288	200	501	188	119	36
CPCT02020458T	214	64	140	3	306	74	181	84
CPCT02110017T	389	78	56	139	208	82	23	69
CPCT02010567T	6	5	51	20	67	45	13	28
CPCT02080092T	1382	114	158	319	281	80	245	41
CPCT02390002T	1860	105	77	138	38	105	92	20
DRUP01010024T	5	15	51	16	31	38	18	35
CPCT02040113T	1813	150	133	151	202	85	84	26
CPCT02080114T	735	118	426	65	101	83	59	96
CPCT02300015T	1006	840	616	143	254	109	699	111
CPCT02010531T	837	89	178	205	385	82	341	35
CPCT02010478TII	0	157	65	43	65	41	26	37
CPCT02020535T	1138	12	66	821	101	114	107	0
DRUP01010023T	1850	213	193	811	59	117	110	111
CPCT02040121T	623	302	326	168	300	137	58	62
CPCT02010603T	706	109	255	151	194	78	98	28
CPCT02010606T	1918	164	97	342	89	158	297	49
CPCT02010609T	961	72	140	261	474	95	24	0
CPCT02010450TII	1292	275	704	373	503	111	252	211
CPCT02020555T	1389	50	167	588	367	87	19	84
CPCT02040117T	1207	290	199	407	326	206	130	16
CPCT02040136T	1248	124	185	172	215	163	71	67
DRUP01010034T	3012	99	57	1396	0	232	39	37
CPCT02010612T	2207	36	25	838	112	209	76	17
CPCT02040115T	287	60	80	85	55	149	112	56
CPCT02010621T	101	13	24	56	39	93	56	35
CPCT02010618T	503	187	107	39	197	182	32	36
CPCT02010507T	52	97	408	243	125	187	32	47
CPCT02120040T	1446	433	103	846	750	174	124	78
CPCT02080138T	2677	35	88	507	43	363	354	36
CPCT02040157T	11	112	271	51	117	87	45	72
CPCT02040149T	1170	55	72	194	4	201	89	0
CPCT02180002T	2129	239	445	316	263	205	105	72
CPCT02020417T	219	152	127	117	232	113	122	22
CPCT02010455T	586	8	37	115	67	64	39	22
DRUP01010010T	225	46	179	38	103	58	48	13
CPCT02010452T	28	137	562	46	28	52	22	79
CPCT02010451T	72	66	710	69	67	89	76	106
CPCT02010450T	1098	136	344	293	287	120	188	77
CPCT02010453T	2772	90	187	320	0	207	123	5
CPCT02010407T	1805	100	63	851	159	94	21	51
CPCT02020429T	517	155	110	64	138	44	87	53
CPCT02010477T	13	59	336	21	120	31	42	43
CPCT02010478T	6	208	86	40	45	40	21	34
CPCT02010484T	177	281	96	2	488	75	172	129
CPCT02020452T	713	69	179	189	151	103	163	63
CPCT02190006T	822	197	229	115	211	108	71	121
CPCT02010481T	30	31	86	39	147	58	32	60
CPCT02110015T	953	69	88	177	191	77	55	41
DRUP01010016T	331	15	17	129	69	41	24	29
DRUP01010017T	1983	138	293	493	85	144	129	62
CPCT02080088T	417	20	279	142	240	50	127	77
CPCT02020482T	716	64	111	161	176	65	11	9
CPCT02010524T	1530	33	105	282	285	72	86	15
CPCT02010530T	543	62	134	348	753	109	431	126
CPCT02010536T	2425	44	118	801	14	126	57	68
CPCT02040093T	38	177	747	33	134	139	41	58
CPCT02020485T	9	141	360	179	125	90	211	101
CPCT02040092T	563	166	149	143	224	62	130	92
CPCT02080089T	1108	149	431	370	166	103	46	105
CPCT02040077T	657	108	159	99	116	128	31	58
CPCT02010498T	1446	391	205	268	513	141	58	88
CPCT02190013T	826	67	100	136	198	135	46	47
CPCT02060086T	15	9	56	10	73	53	10	30
CPCT02040106T	836	60	244	189	0	80	100	27
CPCT02040104T	1938	325	267	809	116	155	599	2733
CPCT02230013T	25	67	301	25	82	82	33	32
CPCT02230017T	242	112	178	0	125	74	33	45
CPCT02180023T	956	73	134	448	191	108	81	55
DRUP01010054T	0	60	428	172	0	141	69	52
DRUP01010058T	943	77	150	257	431	200	67	0
CPCT02010690T	31	23	82	10	24	364	81	19
CPCT02020639T	1254	144	134	202	233	158	121	13
CPCT02040194T	1245	66	84	40	141	111	36	0
CPCT02010670T	1302	138	28	677	219	126	107	64
CPCT02040198T	1829	34	78	620	247	150	79	45
CPCT02050283T	29	48	298	4	92	140	19	53
CPCT02010702T	417	34	65	144	139	135	95	26
DRUP01010024TII	16	26	87	9	16	249	35	39
DRUP01070030T	139	159	103	92	161	102	59	42
CPCT02050294T	2803	115	432	846	0	170	64	23
CPCT02120097T	124	442	338	144	245	181	62	109
CPCT02170019T	738	123	77	311	110	66	20	38
CPCT02010706T	1039	27	69	324	175	123	15	9
CPCT02040202T	94	77	324	60	124	89	112	65
CPCT02040201T	148	168	268	36	155	150	41	46
WIDE01010634T	126	5	65	106	60	45	61	41
WIDE01010610T	1125	202	661	596	293	96	435	112
WIDE01010630T	618	551	731	112	295	153	80	150
WIDE01010491T	6	15	108	20	31	23	21	26
WIDE01010495T	0	32	337	47	79	57	33	39
WIDE01010485T	331	102	217	144	326	98	26	48
WIDE01010474T	54	138	387	43	199	81	119	89
WIDE01010513T	1579	104	429	495	237	134	147	90
WIDE01010523T	1370	598	451	247	542	102	657	182
WIDE01010528T	129	35	73	1	132	35	55	26
WIDE01010457T	778	393	334	315	75	142	314	99
WIDE01010427T	0	12	35	43	75	32	0	28
WIDE01010472T	191	219	206	5	414	103	233	134
WIDE01010501T	499	165	377	64	360	93	389	166
WIDE01010480T	37	85	380	26	109	50	44	54
WIDE01010557T	5614	287	507	1348	23	416	115	1
WIDE01010589T	76	40	189	52	172	77	40	51
WIDE01010549T	23	9	53	12	67	23	7	27
