Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
CPCT02230107T	841	74	0	0	0	771	151	71	0	29	76	16	0	0
DRUP01090017T	438	85	0	226	0	845	356	823	48	59	223	264	0	29
CPCT02020781T	148	0	0	246	0	0	325	17	515	120	174	789	0	53
CPCT02310016T	365	8	38	218	0	53	203	108	0	0	167	0	0	41
CPCT02300050T	570	45	0	304	0	0	260	224	116	275	143	513	0	0
CPCT02020808T	536	57	0	0	0	838	129	27	363	0	0	0	0	31
CPCT02050414T	435	55	0	431	119	1087	172	31	64	105	0	0	0	38
CPCT02230042T	17	1	0	108	0	0	164	8	6	20	0	0	0	8
CPCT02040170T	9	21	0	42	88	92	137	277	21	43	17	0	0	69
CPCT02330059T	372	91	0	323	0	568	393	154	69	131	87	1028	0	15
CPCT02330063T	674	45	0	227	0	887	260	44	39	142	117	0	0	83
CPCT02020512T	170	16	31	105	0	518	47	18	9	0	0	0	32	40
CPCT02110031T	235	28	0	193	0	125	110	40	21	0	0	0	0	493
CPCT02030347T	118192	40	20163	4863	23534	0	526	0	0	0	0	0	0	0
CPCT02050179T	617	32	0	23	0	1539	266	39	60	13	2	492	0	0
CPCT02010591T	117	58	0	0	0	319	148	84	19	180	55	48	0	22
CPCT02170007T	507	0	17	161	0	0	363	42	86	404	93	0	0	0
CPCT02210025T	407	57	17	379	0	0	493	559	61	54	82	0	0	3
CPCT02030376T	381	0	0	204	0	0	172	36	88	127	130	0	0	0
CPCT02050110T	273	18	0	650	0	0	173	183	85	103	72	633	0	112
CPCT02030318T	875	112	0	407	0	839	190	38	72	0	252	0	0	0
CPCT02100056T	315	0	0	57	0	0	111	43	46	1	139	0	0	36
CPCT02030326T	388	0	26	526	0	0	134	121	68	0	161	156	0	35
CPCT02120007T	512	88	51	83	0	500	244	398	31	0	150	0	0	0
WIDE01010573T	460	31	16	501	63	0	150	58	183	779	17	0	0	79
WIDE01010693T	293	27	0	176	12	261	89	95	13	0	115	0	0	34
