MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Ins:T:2	1.48E-04	1.25E-04	2.04E-03	2.96E-05	1.03E-04	9.01E-04	2.89E-04	1.37E-03	9.30E-05	1.17E-03	4.20E-04
1:Ins:T:3	7.31E-05	1.05E-04	1.05E-03	5.79E-05	6.97E-05	4.90E-04	1.97E-04	5.14E-04	2.48E-04	6.23E-04	3.26E-04
1:Ins:T:4	4.15E-05	9.76E-05	3.81E-04	5.75E-05	4.61E-05	2.14E-04	7.55E-05	3.20E-04	1.53E-04	2.06E-04	1.43E-04
1:Ins:T:5	1.25E-03	1.88E-03	1.00E-02	9.12E-04	1.25E-03	3.03E-03	2.71E-03	7.30E-03	1.07E-03	3.60E-03	5.64E-03
2:Del:R:0	6.54E-05	7.85E-05	3.12E-04	1.86E-04	7.96E-04	1.40E-03	2.70E-04	8.53E-04	4.82E-04	3.56E-04	4.47E-04
2:Del:R:1	6.63E-05	1.74E-04	3.94E-04	1.25E-04	3.48E-04	8.07E-04	1.96E-04	7.57E-04	9.24E-04	4.91E-04	4.65E-04
2:Del:R:2	3.61E-05	6.13E-05	5.29E-04	7.11E-05	1.27E-04	2.96E-04	1.33E-04	5.05E-04	2.76E-04	3.21E-04	1.75E-04
2:Del:R:3	1.01E-04	3.22E-06	5.64E-04	2.93E-05	0.00E+00	9.86E-05	1.07E-04	3.39E-04	1.50E-04	1.75E-04	1.67E-04
2:Del:R:4	2.48E-04	1.38E-05	1.01E-03	1.29E-05	6.60E-06	2.98E-05	5.52E-05	3.16E-04	8.25E-05	7.48E-05	1.03E-04
2:Del:R:5	7.93E-04	7.31E-06	4.00E-03	6.15E-06	2.65E-05	5.82E-05	1.61E-04	8.54E-04	1.60E-04	6.93E-05	1.98E-04
3:Del:R:0	2.81E-05	3.24E-05	2.55E-04	1.53E-04	7.22E-04	1.18E-03	1.97E-04	6.93E-04	1.90E-04	1.25E-04	2.67E-04
3:Del:R:1	3.90E-05	1.51E-04	6.16E-04	1.52E-04	2.18E-04	5.28E-04	1.85E-04	6.34E-04	6.83E-04	4.39E-04	4.34E-04
3:Del:R:2	1.61E-05	6.06E-05	1.14E-04	1.69E-05	5.72E-05	1.19E-04	1.02E-04	2.91E-04	2.42E-04	1.44E-04	6.61E-05
3:Del:R:3	1.17E-05	2.94E-05	1.11E-04	7.89E-06	1.40E-05	5.32E-05	5.77E-05	1.71E-04	1.06E-04	5.52E-05	4.95E-05
3:Del:R:4	1.47E-05	1.32E-05	8.00E-05	7.32E-06	5.58E-06	4.96E-05	4.27E-06	9.20E-05	9.75E-05	2.14E-05	4.70E-05
3:Del:R:5	2.86E-05	2.45E-05	1.55E-04	8.66E-06	6.49E-06	1.02E-04	0.00E+00	1.06E-04	9.19E-05	8.70E-05	1.50E-05
4:Del:R:0	7.20E-06	3.27E-05	1.70E-04	1.47E-04	6.35E-04	1.13E-03	1.25E-04	7.17E-04	2.33E-04	1.69E-04	2.85E-04
4:Del:R:1	2.93E-05	1.51E-04	4.81E-04	1.16E-04	1.82E-04	2.07E-04	2.03E-04	6.56E-04	6.70E-04	4.18E-04	2.97E-04
4:Del:R:2	1.66E-05	4.72E-05	1.88E-04	3.34E-05	4.64E-05	4.97E-05	1.09E-04	2.73E-04	2.73E-04	1.38E-04	1.56E-04
4:Del:R:3	3.52E-05	4.25E-05	2.40E-04	1.00E-05	2.63E-05	7.80E-05	6.35E-05	3.10E-04	1.88E-04	5.94E-05	9.42E-05
4:Del:R:4	1.20E-05	1.37E-05	1.04E-04	1.01E-05	8.42E-06	1.99E-05	8.77E-06	1.43E-04	1.03E-04	3.49E-05	2.70E-05
4:Del:R:5	2.00E-05	1.30E-05	9.66E-05	6.86E-06	1.87E-05	3.10E-05	3.71E-05	4.73E-05	6.37E-05	5.55E-05	1.33E-05
5:Del:R:0	0.00E+00	4.45E-05	5.01E-04	2.42E-03	1.35E-03	2.51E-03	1.38E-03	7.05E-04	3.33E-04	1.39E-05	4.03E-47
5:Del:R:1	7.76E-06	1.14E-04	1.02E-03	1.20E-04	4.76E-05	2.56E-04	2.41E-04	1.22E-03	4.41E-04	1.39E-04	1.85E-04
5:Del:R:2	6.87E-06	3.27E-05	2.48E-04	2.91E-05	4.89E-05	6.12E-05	5.76E-05	3.00E-04	1.39E-04	5.58E-05	7.12E-05
5:Del:R:3	6.87E-06	1.04E-06	1.25E-04	1.15E-05	2.10E-05	2.00E-05	4.40E-05	1.07E-04	7.80E-05	7.42E-06	2.43E-05
5:Del:R:4	7.26E-06	3.84E-06	3.91E-05	5.88E-06	3.98E-06	1.09E-05	3.33E-06	2.66E-05	3.12E-05	3.38E-05	1.93E-05
5:Del:R:5	3.03E-06	2.51E-06	1.57E-05	4.65E-06	4.95E-06	1.44E-06	2.39E-06	7.51E-06	5.47E-06	1.71E-05	8.11E-06
2:Ins:R:0	6.32E-05	1.34E-04	8.50E-04	6.21E-05	2.12E-05	8.03E-05	4.55E-04	1.94E-03	8.95E-05	6.05E-04	1.08E-03
2:Ins:R:1	9.38E-06	1.05E-04	3.15E-04	0.00E+00	1.78E-04	4.28E-04	3.16E-04	1.24E-03	3.05E-04	2.96E-04	3.75E-04
2:Ins:R:2	1.39E-05	7.07E-05	2.02E-04	3.31E-05	7.78E-05	2.03E-04	2.15E-04	6.71E-04	1.13E-04	1.48E-04	2.16E-04
2:Ins:R:3	2.90E-05	4.50E-05	2.38E-04	2.33E-05	1.32E-05	5.68E-05	8.90E-05	3.26E-04	9.63E-05	1.06E-04	1.77E-04
2:Ins:R:4	1.04E-04	5.73E-05	5.06E-04	2.03E-05	1.96E-06	4.55E-05	8.76E-05	2.73E-04	4.20E-47	3.79E-05	1.43E-04
2:Ins:R:5	4.48E-04	5.33E-04	3.58E-03	1.77E-05	1.09E-04	2.73E-04	3.28E-04	1.64E-03	1.94E-05	8.63E-05	5.41E-04
3:Ins:R:0	1.35E-05	7.32E-05	3.83E-04	5.36E-05	2.59E-06	9.97E-05	2.88E-04	1.00E-03	1.34E-05	2.68E-04	4.47E-04
3:Ins:R:1	2.53E-06	5.15E-05	1.86E-04	3.05E-05	1.16E-04	2.88E-04	1.89E-04	1.05E-03	2.86E-04	3.70E-04	3.04E-04
3:Ins:R:2	3.43E-06	8.97E-06	6.26E-05	2.22E-05	2.85E-05	6.51E-05	3.11E-05	1.86E-04	9.82E-05	7.95E-05	1.08E-04
3:Ins:R:3	3.56E-06	8.55E-06	2.48E-05	9.56E-06	3.30E-06	1.14E-05	5.98E-06	4.30E-05	2.76E-05	1.86E-05	2.95E-05
3:Ins:R:4	6.04E-06	7.37E-06	3.53E-05	8.32E-06	7.62E-06	9.69E-07	2.25E-05	3.14E-05	1.34E-05	1.24E-05	1.19E-05
3:Ins:R:5	4.32E-05	4.87E-05	2.47E-04	1.02E-05	1.18E-05	2.36E-05	2.68E-05	1.52E-04	2.51E-05	3.03E-05	7.79E-05
4:Ins:R:0	6.21E-05	1.44E-04	1.10E-03	1.52E-05	5.18E-06	1.40E-47	4.92E-04	1.75E-03	3.01E-05	6.91E-04	7.29E-04
4:Ins:R:1	3.06E-06	1.15E-04	1.14E-04	2.91E-05	9.30E-05	3.39E-04	3.37E-04	1.61E-03	4.51E-04	1.04E-04	5.27E-04
4:Ins:R:2	6.53E-06	1.68E-05	1.08E-04	1.69E-05	8.43E-06	4.24E-05	6.80E-05	1.88E-04	7.37E-05	2.89E-05	1.17E-04
4:Ins:R:3	1.04E-05	1.63E-05	9.09E-05	1.18E-05	7.60E-06	1.61E-05	3.86E-05	8.25E-05	2.74E-05	3.70E-05	7.84E-05
4:Ins:R:4	1.51E-05	2.74E-05	1.52E-04	6.16E-06	1.94E-05	2.13E-05	1.97E-05	1.47E-04	6.00E-05	3.46E-05	7.27E-05
4:Ins:R:5	9.61E-06	4.85E-05	2.73E-04	1.54E-05	3.17E-05	3.06E-05	4.28E-05	2.01E-04	7.85E-05	6.44E-05	1.02E-04
5:Ins:R:0	9.28E-05	3.97E-10	4.52E-04	7.73E-10	2.74E-09	2.96E-09	3.53E-03	8.70E-05	1.39E-06	1.94E-06	7.32E-08
5:Ins:R:1	2.27E-06	2.63E-04	9.57E-04	2.16E-04	3.12E-04	5.16E-04	6.83E-04	3.05E-03	9.48E-04	5.67E-04	5.61E-04
5:Ins:R:2	4.01E-06	3.30E-05	1.23E-04	3.17E-05	1.40E-47	5.07E-05	6.87E-05	2.16E-04	6.68E-05	2.72E-05	7.55E-05
5:Ins:R:3	2.89E-06	1.68E-05	5.36E-05	7.11E-06	6.59E-06	1.75E-05	3.34E-05	6.89E-05	2.41E-05	1.83E-05	7.26E-05
5:Ins:R:4	1.63E-06	1.78E-05	5.07E-05	1.13E-05	1.47E-05	6.89E-06	2.55E-06	5.75E-05	1.31E-05	3.46E-05	3.38E-05
5:Ins:R:5	1.00E-06	9.29E-06	3.13E-05	5.31E-06	7.61E-06	1.33E-05	5.15E-06	5.26E-05	3.50E-05	7.84E-06	3.59E-05
2:Del:M:1	1.00E-04	1.24E-04	6.33E-04	6.15E-05	5.95E-04	1.20E-03	1.68E-04	9.20E-04	6.66E-04	4.88E-04	4.50E-04
3:Del:M:1	1.34E-05	1.50E-05	1.66E-04	1.15E-04	6.13E-04	1.09E-03	7.12E-05	6.43E-04	2.21E-04	8.30E-05	1.26E-04
3:Del:M:2	2.93E-05	8.65E-05	2.63E-04	1.39E-04	3.73E-04	7.02E-04	1.86E-04	6.46E-04	3.45E-04	3.66E-04	3.28E-04
4:Del:M:1	3.11E-05	4.80E-05	2.70E-04	1.43E-04	6.10E-04	1.09E-03	1.91E-04	6.66E-04	3.16E-04	2.05E-04	2.88E-04
4:Del:M:2	9.01E-06	7.62E-05	1.82E-04	1.70E-04	2.36E-04	4.92E-04	1.75E-04	4.92E-04	3.13E-04	2.02E-04	9.57E-05
4:Del:M:3	1.80E-05	1.00E-04	4.78E-04	1.12E-04	1.15E-04	2.56E-04	2.08E-04	5.58E-04	4.71E-04	1.07E-04	2.70E-04
5:Del:M:1	3.03E-05	1.31E-04	1.09E-03	3.59E-03	4.04E-03	6.14E-04	1.12E-03	2.10E-03	8.18E-04	6.68E-04	8.01E-04
5:Del:M:2	6.82E-06	9.13E-05	3.10E-04	1.12E-03	2.25E-03	3.02E-04	1.47E-04	4.30E-04	7.74E-47	2.79E-04	5.50E-04
5:Del:M:3	1.60E-05	5.24E-05	1.30E-04	1.85E-03	1.12E-03	2.56E-04	1.44E-04	2.68E-04	2.63E-04	1.28E-04	4.17E-04
5:Del:M:4	7.04E-06	2.04E-05	1.16E-04	1.42E-03	5.52E-04	2.50E-04	1.53E-04	1.05E-04	2.83E-04	2.36E-04	2.17E-04
5:Del:M:5	5.34E-06	1.42E-04	1.18E-03	1.24E-03	1.36E-04	3.32E-04	3.87E-04	1.46E-03	3.94E-04	8.06E-05	3.06E-04
