MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
1:Ins:T:1	2.82E-04	1.81E-04	2.85E-04	1.80E-03	6.45E-04	2.05E-03	2.25E-04	1.32E-03	1.08E-03	2.39E-03	9.56E-04	2.84E-03
1:Ins:T:2	2.96E-04	4.51E-04	3.24E-04	1.27E-03	3.52E-04	1.14E-03	1.19E-04	8.61E-04	1.89E-03	1.44E-03	5.58E-04	2.12E-03
1:Ins:T:3	2.24E-04	2.88E-04	3.11E-04	9.15E-04	1.37E-04	7.74E-04	1.65E-04	6.44E-04	1.12E-03	9.27E-04	6.94E-04	1.19E-03
1:Ins:T:4	1.96E-04	3.49E-04	2.93E-04	9.65E-04	3.56E-04	9.47E-04	7.58E-05	3.16E-04	9.34E-04	6.14E-04	7.13E-04	1.36E-03
1:Ins:T:5	5.11E-03	7.03E-03	2.91E-03	1.43E-02	9.84E-03	1.14E-02	1.49E-03	5.18E-03	1.45E-02	1.60E-02	9.29E-03	9.79E-03
2:Del:R:0	4.97E-04	2.07E-04	7.03E-05	9.53E-04	4.83E-04	9.19E-04	1.86E-04	9.17E-04	6.85E-04	1.26E-03	7.54E-04	1.99E-03
2:Del:R:1	5.76E-04	3.00E-04	2.71E-04	1.75E-03	1.12E-04	1.26E-03	3.11E-04	1.24E-03	1.18E-03	2.02E-03	1.04E-03	3.98E-03
2:Del:R:2	1.94E-04	2.13E-04	1.32E-04	4.18E-04	3.11E-04	5.86E-04	9.48E-05	4.87E-04	6.70E-04	5.05E-04	6.49E-04	1.03E-03
2:Del:R:3	7.18E-04	1.08E-03	8.61E-05	5.39E-04	1.63E-04	3.22E-04	5.40E-05	1.95E-04	1.20E-03	5.50E-04	3.13E-04	8.04E-04
2:Del:R:4	3.96E-04	6.17E-04	1.60E-05	2.86E-04	2.09E-04	8.88E-05	1.49E-05	2.18E-04	8.12E-04	4.77E-04	1.19E-04	4.39E-04
2:Del:R:5	1.14E-03	1.62E-03	3.66E-06	5.58E-04	2.76E-04	1.32E-04	2.33E-05	9.35E-05	1.22E-03	9.71E-04	3.28E-05	8.79E-04
3:Del:R:0	1.50E-04	6.97E-05	1.26E-04	4.44E-04	2.79E-04	2.84E-04	1.78E-04	4.81E-04	2.36E-04	4.69E-04	0.00E+00	6.26E-04
3:Del:R:1	5.00E-04	3.51E-04	1.41E-04	2.71E-03	5.25E-04	1.50E-03	1.69E-04	9.59E-04	1.90E-03	1.49E-03	6.09E-04	4.35E-03
3:Del:R:2	2.40E-04	1.30E-04	5.43E-05	4.94E-04	1.88E-04	3.62E-04	8.13E-05	3.49E-04	6.06E-04	5.71E-04	3.28E-04	1.04E-03
3:Del:R:3	1.05E-04	1.41E-04	5.86E-06	1.63E-04	6.47E-05	1.10E-04	4.29E-05	5.60E-05	2.77E-04	2.46E-04	1.89E-04	3.46E-04
3:Del:R:4	4.03E-05	3.23E-05	1.28E-05	6.07E-05	5.86E-05	4.76E-05	3.54E-05	2.86E-05	6.56E-05	1.16E-04	1.76E-04	1.26E-04
3:Del:R:5	6.24E-05	7.04E-05	3.62E-05	8.97E-05	1.83E-05	6.39E-05	2.08E-05	1.72E-05	6.81E-05	1.44E-04	2.08E-05	1.11E-04
4:Del:R:0	7.53E-05	6.06E-05	1.20E-04	5.41E-04	3.20E-04	3.09E-04	1.97E-04	5.51E-04	3.31E-04	5.52E-04	2.58E-04	7.82E-04
4:Del:R:1	3.99E-04	2.08E-04	2.46E-04	1.58E-03	5.97E-04	1.00E-03	2.74E-04	7.26E-04	1.15E-03	1.50E-03	6.91E-04	2.87E-03
4:Del:R:2	1.80E-04	1.48E-04	1.01E-04	5.06E-04	2.75E-04	2.41E-04	5.85E-05	1.37E-04	3.32E-04	4.68E-04	1.19E-04	7.28E-04
4:Del:R:3	8.75E-05	6.54E-05	6.40E-05	2.51E-04	1.52E-04	1.62E-04	3.94E-05	1.39E-04	1.51E-04	3.68E-04	1.01E-04	4.40E-04
4:Del:R:4	6.10E-05	3.41E-05	3.83E-05	9.96E-05	1.25E-04	1.61E-05	3.91E-05	5.83E-05	4.79E-05	1.88E-04	1.88E-04	1.16E-04
4:Del:R:5	7.44E-05	5.86E-05	2.01E-05	9.95E-05	1.21E-06	1.08E-04	1.60E-05	2.47E-05	6.65E-05	2.05E-04	2.70E-05	1.20E-04
5:Del:R:0	2.88E-05	1.10E-04	1.98E-04	1.43E-03	2.72E-03	1.66E-03	1.38E-03	3.93E-03	4.96E-04	2.17E-03	2.67E-04	1.32E-03
5:Del:R:1	3.32E-04	3.56E-04	2.07E-04	8.63E-04	4.13E-04	5.77E-04	2.35E-04	9.77E-05	6.32E-04	9.56E-04	4.13E-04	1.27E-03
5:Del:R:2	1.04E-04	6.50E-05	5.43E-05	1.75E-04	1.29E-04	7.25E-05	7.98E-05	4.40E-05	1.61E-04	4.25E-04	2.04E-04	1.20E-04
5:Del:R:3	2.84E-05	1.88E-05	3.15E-05	1.03E-04	7.96E-05	1.23E-04	3.20E-05	1.54E-09	5.14E-05	1.86E-04	3.82E-05	1.01E-04
5:Del:R:4	6.75E-06	1.16E-05	1.21E-10	7.17E-06	2.06E-09	6.21E-06	1.77E-05	9.42E-06	7.84E-06	8.49E-06	1.78E-08	1.76E-05
5:Del:R:5	2.30E-05	2.09E-05	2.19E-07	1.26E-05	1.41E-09	2.18E-05	1.77E-05	1.34E-05	2.27E-05	3.77E-05	2.82E-09	2.21E-05
2:Ins:R:0	6.17E-04	4.32E-04	1.60E-04	9.31E-04	9.86E-04	5.79E-04	3.66E-05	4.95E-04	6.14E-04	2.52E-03	1.48E-03	1.40E-03
2:Ins:R:1	1.02E-04	2.16E-04	1.43E-04	5.56E-04	3.15E-04	5.41E-04	1.26E-04	6.12E-04	4.12E-04	9.91E-04	3.72E-04	9.33E-04
2:Ins:R:2	1.03E-04	6.68E-05	1.17E-04	3.82E-04	4.64E-05	3.18E-04	7.54E-05	2.44E-04	1.96E-04	5.26E-04	3.45E-04	4.20E-04
2:Ins:R:3	5.88E-05	8.24E-05	6.05E-05	2.31E-04	2.16E-04	2.62E-04	9.78E-05	9.79E-05	1.46E-04	3.04E-04	2.04E-04	2.23E-04
2:Ins:R:4	2.70E-04	2.64E-04	1.33E-04	5.29E-04	1.67E-04	2.29E-04	8.00E-05	1.06E-04	2.02E-04	8.38E-04	4.40E-04	3.52E-04
2:Ins:R:5	1.81E-03	1.15E-03	7.44E-04	2.22E-03	6.82E-04	5.05E-04	5.79E-05	2.33E-04	1.55E-03	4.16E-03	3.89E-04	1.08E-03
3:Ins:R:0	2.85E-04	1.38E-04	3.24E-05	5.03E-04	4.50E-04	1.77E-04	1.47E-04	1.15E-04	2.25E-04	1.17E-03	8.92E-04	4.21E-04
3:Ins:R:1	1.36E-04	1.43E-04	1.52E-04	4.03E-04	1.96E-04	3.62E-04	9.14E-05	3.24E-04	2.81E-04	5.33E-04	4.83E-04	5.44E-04
3:Ins:R:2	6.94E-05	6.28E-05	2.48E-05	7.50E-05	3.46E-05	1.34E-04	4.95E-05	1.18E-04	1.11E-04	1.25E-04	1.81E-04	1.42E-04
3:Ins:R:3	4.40E-05	1.92E-05	3.33E-06	4.88E-05	4.13E-05	4.70E-05	2.14E-05	8.03E-05	5.56E-05	1.23E-04	8.58E-05	5.80E-05
3:Ins:R:4	3.08E-05	1.86E-05	1.64E-05	4.12E-05	2.62E-05	3.70E-05	3.11E-10	2.03E-05	4.68E-05	9.63E-05	6.94E-05	5.42E-05
3:Ins:R:5	1.88E-04	1.22E-04	6.23E-05	2.63E-04	4.92E-05	2.11E-04	1.72E-05	1.98E-05	1.86E-04	3.61E-04	3.04E-04	2.19E-04
4:Ins:R:0	5.62E-04	3.78E-04	8.24E-05	5.62E-04	6.58E-04	6.31E-05	1.79E-04	3.33E-05	4.94E-04	2.02E-03	8.28E-04	6.53E-04
4:Ins:R:1	2.84E-04	1.77E-04	1.42E-04	6.12E-04	1.04E-04	4.98E-04	4.63E-05	5.42E-04	5.69E-04	5.61E-04	3.18E-04	7.82E-04
4:Ins:R:2	8.10E-05	1.34E-04	4.89E-09	1.25E-04	9.11E-05	1.55E-04	3.69E-05	9.75E-05	1.91E-04	3.71E-04	2.99E-04	1.31E-04
4:Ins:R:3	3.33E-05	3.39E-05	3.06E-05	5.35E-05	6.77E-05	2.56E-06	2.99E-05	2.94E-05	4.91E-05	9.06E-05	1.23E-04	1.18E-04
4:Ins:R:4	7.13E-05	5.48E-05	5.58E-05	1.04E-04	4.59E-05	1.01E-04	8.74E-06	4.16E-05	6.03E-05	2.29E-04	1.22E-04	8.33E-05
4:Ins:R:5	1.14E-04	3.91E-05	1.03E-04	2.29E-04	1.94E-05	2.73E-08	4.41E-06	2.35E-05	1.26E-04	3.39E-04	2.78E-04	1.45E-04
5:Ins:R:0	1.35E-03	1.96E-03	5.06E-10	1.12E-03	4.65E-03	1.48E-08	6.98E-05	2.82E-09	1.95E-03	7.81E-03	7.30E-04	3.99E-05
5:Ins:R:1	4.22E-04	3.56E-04	4.34E-04	1.45E-03	4.80E-04	8.20E-04	3.40E-04	1.09E-03	8.42E-04	1.48E-03	1.04E-03	1.59E-03
5:Ins:R:2	6.03E-05	7.81E-05	9.90E-06	9.55E-05	1.05E-04	9.38E-05	1.06E-04	1.14E-05	1.48E-04	2.35E-04	1.75E-04	1.12E-04
5:Ins:R:3	4.73E-05	2.77E-05	3.56E-05	1.12E-04	6.82E-05	9.96E-05	8.53E-06	6.18E-05	5.63E-05	1.52E-04	9.88E-05	1.58E-04
5:Ins:R:4	3.28E-05	3.35E-05	1.28E-05	7.96E-05	4.57E-06	2.50E-05	9.40E-06	5.96E-09	3.38E-05	1.19E-04	5.33E-05	1.23E-04
5:Ins:R:5	1.78E-05	1.91E-05	2.33E-05	4.27E-05	8.60E-06	7.45E-05	4.75E-05	1.35E-05	5.23E-05	2.61E-05	1.36E-04	9.70E-05
2:Del:M:1	8.40E-04	3.35E-04	2.39E-04	1.72E-03	5.18E-04	1.68E-03	2.51E-04	1.26E-03	1.46E-03	2.14E-03	8.95E-04	3.11E-03
3:Del:M:1	6.57E-05	3.18E-05	9.60E-05	5.31E-04	2.92E-04	4.69E-04	1.75E-04	5.64E-04	2.42E-04	7.29E-04	1.87E-04	6.60E-04
3:Del:M:2	3.02E-04	2.14E-04	2.02E-04	1.09E-03	1.70E-04	7.92E-04	2.04E-04	8.10E-04	7.52E-04	1.19E-03	6.55E-04	2.34E-03
4:Del:M:1	2.59E-04	2.01E-04	5.39E-05	4.32E-04	3.03E-04	4.54E-04	1.35E-04	5.51E-04	3.66E-04	6.36E-04	2.76E-04	9.62E-04
4:Del:M:2	2.96E-04	1.03E-04	1.17E-04	7.58E-04	3.54E-04	5.27E-04	2.11E-04	4.55E-04	4.72E-04	8.34E-04	4.29E-04	1.37E-03
4:Del:M:3	1.67E-04	1.08E-04	1.54E-04	1.27E-03	3.96E-04	8.07E-04	2.00E-04	5.38E-04	8.41E-04	1.35E-03	4.51E-04	2.16E-03
5:Del:M:1	4.14E-04	2.78E-04	1.56E-04	1.21E-03	1.29E-03	1.47E-03	1.12E-03	4.28E-03	4.09E-04	1.82E-03	1.16E-03	1.43E-03
5:Del:M:2	2.88E-04	2.08E-04	1.82E-04	8.43E-04	5.08E-04	8.23E-04	1.06E-03	2.09E-03	4.93E-04	9.03E-04	1.08E-03	1.01E-03
5:Del:M:3	3.46E-04	3.04E-04	7.34E-05	4.36E-04	3.57E-04	7.31E-04	1.11E-03	9.34E-04	5.07E-04	9.05E-04	8.54E-04	5.52E-04
5:Del:M:4	2.33E-04	1.41E-04	1.45E-04	3.10E-04	3.69E-04	3.83E-04	8.20E-04	1.95E-04	2.11E-04	3.72E-04	5.06E-04	4.59E-04
5:Del:M:5	5.45E-04	5.05E-04	2.63E-04	9.12E-04	5.79E-04	9.46E-04	8.13E-04	2.04E-04	1.03E-03	8.80E-04	1.86E-04	1.01E-03
