MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
1:Del:C:0	0.01032161296774575	0.01780579816026119	0.002274741881992668	0.03384725957423143	0.007101161790778861	0.15678865602239966	0.03559168663341552	0.03152304958144669	0.046477388046041596	0.021504526004428044	0.021192657692881766	0.03801396676324657
1:Del:C:1	0.001924875330987561	0.0028577373232110403	0.004169105525652412	0.014159148227493005	0.007119672083645128	0.12881076312507503	0.011405401994416024	0.047650040866574275	0.013746863223423134	0.02153215116039064	0.013894483356270939	0.008751773827825673
1:Del:C:2	0.0023452539803110995	0.0035005631339299725	0.0017135306034106637	0.005665786357858451	0.002332993066486324	0.06531613974599168	0.006146294335485436	0.03700518488913076	0.008123618685058318	0.0067555060074664655	0.0072969888000807255	0.008628277876996436
1:Del:C:3	0.0026446075254307286	0.004685332939625368	0.0035146443889243527	0.0040535074823128524	0.000291451440716628	0.03822579267878609	0.0010478455934935483	0.01972919263469521	0.006840549356929841	0.005238381986855529	0.0036482082334987355	0.005820388538995758
1:Del:C:4	0.005252281774837684	0.011596379363327287	0.002254004368078313	0.005439188316349828	0.0012859157592083647	0.019643755019351374	0.00017341824299364815	0.0040914152546760365	0.015936275171043235	0.002883094033550151	0.0008228818102028868	0.012920398226606978
1:Del:C:5	0.02867584246909246	0.03270957253174856	0.0022658630210207775	0.004474692509975284	0.0009311174427239166	0.003809487270191312	0.000571382708985766	0.00261027609554219	0.010350718928384595	0.008759844788819464	0.0019042057049887262	0.0026805647351793027
1:Del:T:0	0.00424663135461742	0.004677190043148585	0.0006985098915174604	0.012955336449085735	0.020868522875243798	0.06421001639217139	0.007877092168570892	0.08659351613372564	0.016771051505056676	0.04236204013297538	0.034948793337680396	0.04028198775136843
1:Del:T:1	0.0035239542896852074	0.004274587240943219	0.0027544633157231147	0.00915373838332016	0.009627330315997823	0.04407525488175452	0.0060802844986756095	0.06374914268963039	0.012909429267165252	0.01956245715613477	0.026394478473812343	0.024865501100430266
1:Del:T:2	0.005778299308003625	0.008929727252980229	0.0015966591918186168	0.00867102935553703	0.0014593451231485232	0.04042605708353222	0.009070571803022176	0.06331243177177384	0.021437025292761973	0.014512971684453077	0.008899735504601268	0.03765078467433341
1:Del:T:3	0.011955962431893568	0.01948840769735398	0.001780931358516682	0.012792642608619644	0.0015258043733774684	0.04420444218441844	0.017282356885261835	0.027896192278712987	0.046083672563545404	0.022493169215449596	0.013444500293553574	0.06372598086949438
1:Del:T:4	0.02730380168184638	0.03839563714340329	0.002179053910294897	0.009441428130958229	0.001325402394759294	0.018118204234633596	0.00812693844854948	0.019286891609663143	0.07300306648015976	0.004259729953773785	0.006213861103897216	0.06041432745593284
1:Del:T:5	0.6837315493822098	0.542758918851614	0.006552367349504493	0.013054568385477978	0.0021445264724479786	0.00610165036528258	0.004093810573131122	0.0007267863541503061	0.2047202821951214	0.022124639557695218	0.016850457187454565	0.013910919363289339
1:Ins:C:0	0.0006757687934877766	0.0016975797042050544	0.0004452118162672036	0.0008101351371992394	7.45330099016428e-05	0.0008562041726644054	0.0009183001410717395	2.423731473299995e-09	0.0022911005884031967	0.0004845922077902287	0.26851626992225647	2.2481548915180837e-05
1:Ins:C:1	0.00025999070216009557	0.00030473874820017953	0.0008518712560339737	0.0017056246925494633	0.012178391461638967	0.0018608846515189726	0.0004131486732421763	0.006867524497793056	0.0011286106252009632	0.005790682868464501	0.022125737708993256	0.0027873722986259965
1:Ins:C:2	0.000360884422188974	0.0004885290588572389	0.0018408944663315197	0.0038154363655303314	0.0009472369337728992	0.002666227787412936	0.0019031286299468775	0.0019280655027250758	0.0018615419353591278	0.003429904126969632	0.0004575964572359226	0.0034376241854624824
1:Ins:C:3	0.0004425642908245209	0.0007243633223697543	0.0005661409168624231	0.0022508069369359873	0.0029030009883717865	0.0036073971139558127	0.00043334793976100626	0.0034123398766678294	0.0026032292284071446	0.007343611932374188	0.005246443917858414	0.0029908468958925027
1:Ins:C:4	0.001587507744679897	0.0028362975070922404	0.0032573862990830094	0.002605386884079053	0.004172454766230658	0.0010801022265205518	0.00022579031167879293	0.00040082510621004987	0.004812914451977121	0.003065724709595088	0.0015749562163546215	0.00485256605834877
1:Ins:C:5	0.013309492047701496	0.012314397619920783	0.027733929585665465	0.014783164542459417	0.006528772260444384	0.005077108890784103	0.000512796180555597	0.0005667966563487426	0.008478715035889763	0.017700269111446686	0.02174308230401948	0.00790528103883844
1:Ins:T:0	0.0023124732659198345	0.003033627613040153	0.006688340365653858	0.007369805680791614	0.01108198296977207	0.007774414359009825	0.0021906651930476075	0.006344236076038214	0.0059632049506762996	0.02052677956824482	0.04533470686525107	0.0057950861609424465
1:Ins:T:1	0.0008116403881285806	0.0008448683681490366	0.0043244758333730714	0.016269125873805024	0.014951186065445654	0.04140002505019311	0.0024752948203604318	0.026639787391759456	0.007505102483555674	0.013413427743507782	0.015812785181042274	0.031851001213944984
1:Ins:T:2	0.0014187940687406808	0.0042229392833542075	0.00475488283787854	0.013207243568613193	0.0030880884325597434	0.02201426539802924	0.0008110018344450509	0.01141434751043562	0.01764666724251583	0.012684401998412795	0.005431286244420335	0.02885187548468821
1:Ins:T:3	0.0008203412231523544	0.0024319472153729294	0.008557834674138575	0.008791158821550198	0.00043924321595113726	0.009746413589746226	0.0018519856002239977	0.0159681144496426	0.009841104620718397	0.0079103343677707	0.014380435461644083	0.014313959704013541
1:Ins:T:4	0.0014885595568921418	0.004244981821248075	0.015018745670095085	0.014304400319670094	0.0041106241512898125	0.014959690920077264	0.00045089671533787623	0.0013780188048258424	0.012512829271727241	0.003031112871831283	0.011700169105897657	0.017630053797911386
1:Ins:T:5	0.07175279043889805	0.17133448598906398	0.8154033142328262	0.47938113920390607	0.09984136103186757	0.06649886352242902	0.011856241341738495	0.028152646482922136	0.278366804420948	0.10732566516887829	0.12236142855817775	0.06323750181143546
2:Del:R:0	0.00381803077441873	0.002392336802149657	0.00024331578286364674	0.010745760619756765	0.012079376098699867	0.014872000400209799	0.002307332106283866	0.014499108285599504	0.004735496299981605	0.021147574353963135	0.007261085776681284	0.024139949824821087
2:Del:R:1	0.0056135727342916655	0.004124184158908975	0.0037123480541049504	0.02388829565839842	0.00023489404396968892	0.007248513593367534	0.007357485477114096	0.024958811308606527	0.00901901146833552	0.021310028666048312	0.01816724875349564	0.050831070244312285
2:Del:R:2	0.0019992317496507895	0.002339576511130872	0.001304196913515625	0.003956967661215458	0.004475958997791168	0.008860236024484039	0.0005845844138229949	0.003466402728226967	0.005294254326145165	0.0033526803474524056	0.008194032920691825	0.015308981601847335
2:Del:R:3	0.004714671979090781	0.009555834536877228	0.000784845820122655	0.00337379161894205	0.0011495498219665024	0.0011349943100938732	0.000243188313359326	0.0009292439264842755	0.00685841707815598	0.0052785267356375695	0.001458057118031064	0.005624713391977707
2:Del:R:4	0.0023460990391366465	0.00486754163634032	2.935718046501279e-05	0.00097120566491256	0.0022637107591809524	0.00023381030073096553	2.8716203905823078e-05	0.002034488731573987	0.003645019306255639	0.00383266459823707	0.00037731773260816224	0.0017199168909108665
2:Del:R:5	0.007949827897039938	0.013733585201692903	3.6581477615982294e-06	0.001715133269988769	0.0017122135440278896	0.0002707588289894858	6.172578066863111e-05	0.00029943993102207853	0.003935189437811175	0.010538824787797694	3.2896113687570505e-05	0.0027656757230116115
3:Del:R:0	0.001075740679370938	0.0005963541813252959	0.002191493601858383	0.0036829969281097874	0.004073113200138323	0.0023140758109366287	0.005258751847140957	0.011585473862942309	0.0013033003274176736	0.003798282394564012	0.0	0.00428522372385487
3:Del:R:1	0.006061900518252514	0.004389610376092605	0.00043260410737275376	0.026483602196822175	0.005111514234631614	0.015000219620706048	0.0016358002161723562	0.009497661927598528	0.015663515935302713	0.00923109747702256	0.005027837506058858	0.06953297252999618
