Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
CPCT02020657T	1.76E-01	9.11E-01	8.36E-01	1.30E+00	1.62E+00	6.15E-01	9.62E-01	8.05E-01
DRUP01090026T	4.93E-01	1.19E+00	1.19E+00	1.66E+00	1.47E+00	8.27E-01	1.18E+00	1.41E+00
CPCT02130029T	2.11E-01	4.09E-01	6.68E-01	6.76E-01	9.20E-01	3.00E-02	5.80E-01	6.05E-01
CPCT02340010TII	5.08E+00	1.44E+00	8.33E-01	4.26E+00	3.70E+00	6.89E+00	1.13E+00	1.41E+00
DRUP01020022T	3.74E-01	9.87E-01	1.03E+00	1.56E+00	1.65E+00	7.88E-01	1.05E+00	1.11E+00
CPCT02120103T	8.26E-01	1.70E+00	6.86E-01	1.80E+00	1.45E+00	1.13E+00	9.74E-01	8.32E-01
CPCT02300030T	1.29E+00	1.89E+00	1.07E+00	1.72E+00	1.84E+00	6.18E-01	7.07E-01	1.70E+00
CPCT02150044T	5.73E-01	1.24E+00	8.65E-01	1.71E+00	1.34E+00	5.86E-01	1.28E+00	9.86E-01
CPCT02020920T	4.97E-01	1.05E+00	1.14E+00	2.29E+00	1.47E+00	7.69E-01	1.32E+00	1.27E+00
CPCT02080192T	6.97E-01	1.56E+00	9.33E-01	1.39E+00	1.78E+00	7.83E-01	7.78E-01	9.32E-01
CPCT02130170T	2.75E+00	1.62E+00	2.36E+00	3.40E+00	1.97E+00	3.89E+00	2.32E+00	2.96E+00
CPCT02260014T	4.05E+00	5.63E+00	1.59E+00	2.58E+00	2.33E+00	1.48E+00	5.14E+00	2.68E+00
CPCT02020922T	1.65E-01	9.55E-01	1.27E+00	1.49E+00	1.17E+00	5.79E-01	9.88E-01	1.42E+00
CPCT02011072T	5.52E-01	9.36E-01	7.03E-01	1.06E+00	9.43E-01	4.88E-01	9.13E-01	6.71E-01
CPCT02010758T	2.07E-01	9.84E-01	1.01E+00	2.14E+00	1.92E+00	7.08E-01	1.22E+00	1.12E+00
WIDE01010006T	0.00E+00	7.29E-01	4.71E-01	4.86E-01	1.31E+00	6.14E-01	8.36E-01	7.85E-01
CPCT02040220T	5.78E-01	1.50E+00	6.51E-01	1.85E+00	1.51E+00	8.21E-01	1.22E+00	9.24E-01
CPCT02100157T	2.05E+00	2.79E+00	9.11E-01	1.88E+00	2.44E+00	1.45E+00	9.15E-01	1.99E+00
CPCT02230088T	6.67E+00	2.18E+00	1.18E+01	7.59E+00	6.74E+00	5.11E+00	5.85E+00	1.37E+01
CPCT02130178T	4.96E-01	1.02E+00	1.08E+00	1.80E+00	1.35E+00	8.74E-01	1.13E+00	1.02E+00
WIDE01010017T	1.01E+00	1.54E+00	1.34E+00	1.75E+00	1.44E+00	9.38E-01	1.03E+00	1.48E+00
WIDE01010025T	4.65E-01	1.01E+00	1.17E+00	1.08E+00	1.27E+00	6.47E-01	1.07E+00	1.08E+00
WIDE01010028T	2.09E+00	2.52E+00	2.34E+00	4.40E+00	2.97E+00	1.85E+00	3.62E+00	2.68E+00
WIDE01010012T	1.27E+00	2.84E+00	7.89E-01	7.91E+00	2.70E+00	7.11E-01	7.24E+00	1.77E+00
WIDE01010031T	3.35E+00	1.25E+01	1.69E+00	2.55E+00	2.07E+00	1.40E+00	1.54E+01	2.49E+00
CPCT02020956T	2.45E-01	8.23E-01	7.61E-01	1.18E+00	1.06E+00	3.58E-01	9.29E-01	1.08E+00
CPCT02010774T	3.55E-01	9.12E-01	1.09E+00	1.93E+00	1.43E+00	3.59E-01	1.01E+00	1.23E+00
CPCT02010756T	4.18E-01	5.88E-01	8.94E-01	1.39E+00	1.50E+00	4.94E-01	7.58E-01	9.44E-01
WIDE01010045T	6.11E-01	1.15E+00	9.60E-01	2.39E+00	1.59E+00	5.95E-01	1.29E+00	1.48E+00
CPCT02080204T	3.57E-01	7.27E-01	9.57E-01	1.37E+00	1.32E+00	6.56E-01	7.05E-01	1.07E+00
WIDE01010037T	3.73E+00	4.29E+00	1.63E+00	1.51E+00	1.81E+00	1.72E+00	2.75E+00	1.68E+00
WIDE01010056T	2.02E+00	2.64E+00	8.45E-01	1.92E+00	1.64E+00	9.64E-01	1.20E+00	1.74E+00
CPCT02070298T	1.69E+00	2.05E+00	1.12E+00	1.17E+00	1.10E+00	9.07E-01	1.12E+00	9.83E-01
WIDE01010594T	5.95E-01	1.40E+00	1.13E+00	1.67E+00	1.51E+00	7.18E-01	1.38E+00	1.31E+00
WIDE01010078T	5.41E-01	1.32E+00	2.08E+00	4.70E+00	2.01E+00	1.04E+00	3.32E+00	3.07E+00
CPCT02130054T	9.61E-01	1.47E+00	1.33E+00	1.46E+00	1.90E+00	9.83E-01	8.83E-01	1.06E+00
CPCT02040228T	6.51E-01	1.48E+00	8.42E-01	1.41E+00	1.76E+00	6.51E-01	1.01E+00	1.11E+00
WIDE01010051T	5.34E-01	1.83E+00	1.21E+00	1.61E+00	1.92E+00	1.04E+00	1.95E+00	1.48E+00
CPCT02050319T	3.57E-01	5.26E-01	8.58E-01	8.98E-01	1.44E+00	1.06E+00	4.60E-01	1.21E+00
CPCT02020689T	4.22E-01	1.21E+00	7.82E-01	2.10E+00	1.97E+00	7.04E-01	1.26E+00	1.10E+00
WIDE01010043T	7.99E-01	1.16E+00	1.28E+00	1.56E+00	1.33E+00	6.32E-01	8.36E-01	1.22E+00
WIDE01010112T	2.04E+00	2.87E+00	1.58E+00	3.73E+00	1.95E+00	1.16E+00	2.54E+00	1.79E+00
WIDE01010092T	6.14E-01	1.45E+00	9.93E-01	1.11E+00	1.35E+00	5.12E-01	1.16E+00	1.04E+00
WIDE01010119T	1.28E+00	2.22E+00	1.18E+00	1.88E+00	1.39E+00	1.36E+00	1.38E+00	1.41E+00
CPCT02170022T	3.83E-01	1.21E+00	6.90E-01	1.31E+00	1.46E+00	6.29E-01	5.80E-01	5.74E-01
WIDE01010120T	3.38E-01	7.59E-01	8.18E-01	1.05E+00	1.10E+00	5.15E-01	6.08E-01	7.69E-01
WIDE01010127T	5.27E+00	5.30E+00	8.11E+00	5.44E+00	3.25E+00	3.10E+00	3.91E+00	1.10E+01
CPCT02300036T	1.37E+00	2.43E+00	1.51E+00	2.92E+00	1.72E+00	1.05E+00	1.46E+00	2.16E+00
WIDE01010146T	4.73E-01	9.83E-01	1.10E+00	1.90E+00	9.95E-01	7.06E-01	1.32E+00	9.43E-01
CPCT02070309T	5.14E-01	1.05E+00	1.08E+00	2.16E+00	1.85E+00	6.17E-01	1.25E+00	1.17E+00
WIDE01010157T	2.27E+00	3.05E+00	4.65E+00	3.35E+00	2.70E+00	2.01E+00	2.51E+00	4.22E+00
WIDE01010170T	1.06E+00	1.26E+00	9.57E-01	1.18E+00	1.09E+00	6.81E-01	8.56E-01	7.91E-01
CPCT02020696T	4.03E-01	9.11E-01	9.58E-01	2.15E+00	1.85E+00	4.64E-01	1.07E+00	1.05E+00
CPCT02030471T	4.47E-01	1.19E+00	6.97E-01	1.30E+00	1.73E+00	9.19E-01	5.38E-01	8.09E-01
CPCT02130032T	4.00E-01	7.28E-01	9.78E-01	2.36E+00	2.11E+00	7.63E-01	1.38E+00	1.59E+00
CPCT02070310T	3.23E+00	1.41E+01	5.46E-01	2.87E+00	3.06E+00	1.13E+00	1.66E+01	2.45E+00
WIDE01010164T	1.25E+00	2.62E+00	1.95E+00	2.64E+00	1.56E+00	3.89E-01	2.42E+00	2.25E+00
WIDE01010190T	4.81E-01	1.08E+00	1.29E+00	1.41E+00	1.39E+00	1.53E-01	9.68E-01	1.11E+00
WIDE01010182T	2.07E+00	3.64E+00	2.37E+00	4.90E+00	2.53E+00	1.43E+00	3.41E+00	3.83E+00
DRUP01050040TII	3.17E+00	5.05E+00	2.66E+00	1.37E+00	2.35E+00	9.30E-01	4.93E+00	3.51E+00
WIDE01010225T	1.34E+00	1.86E+00	1.66E+00	1.85E+00	1.82E+00	8.40E-01	1.48E+00	2.45E+00
CPCT02050348T	8.99E-01	1.33E+00	1.78E+00	1.87E+00	1.74E+00	5.96E-01	1.08E+00	1.83E+00
WIDE01010275T	9.56E-01	1.65E+00	1.60E+00	3.45E+00	1.68E+00	1.11E+00	2.49E+00	2.22E+00
CPCT02010810T	6.90E-01	1.22E+00	8.62E-01	1.26E+00	1.48E+00	5.35E-01	9.11E-01	1.04E+00
CPCT02060206T	3.63E+00	3.32E+00	6.90E+00	4.39E+00	4.41E+00	2.33E+00	3.14E+00	5.30E+00
WIDE01010284T	5.11E-01	1.03E+00	9.81E-01	6.65E-01	9.52E-01	5.26E-01	5.35E-01	7.55E-01
WIDE01010330T	5.51E-01	1.06E+00	1.03E+00	1.15E+00	1.11E+00	6.43E-01	9.66E-01	9.83E-01
WIDE01010312T	3.73E+00	2.92E+00	5.53E+00	4.96E+00	3.89E+00	2.80E+00	3.61E+00	7.46E+00
WIDE01010317T	1.95E+00	3.79E+00	2.10E+00	9.52E+00	2.71E+00	1.02E+00	8.30E+00	2.75E+00
WIDE01010337T	1.18E+00	2.83E+00	2.34E+00	3.07E+00	2.00E+00	1.01E+00	1.88E+00	2.56E+00
CPCT02220043T	2.91E+00	6.64E+00	3.51E+00	2.95E+00	2.98E+00	1.22E+00	7.28E+00	4.09E+00
CPCT02130094T	1.35E+00	2.66E+00	1.79E+00	4.98E+00	2.65E+00	1.35E+00	3.16E+00	2.64E+00
WIDE01010329T	4.04E+00	3.98E+00	5.19E+00	5.43E+00	2.92E+00	1.90E+00	3.48E+00	6.11E+00
WIDE01010331T	5.15E-01	1.30E+00	6.94E-01	1.37E+00	1.51E+00	6.08E-01	9.66E-01	8.79E-01
CPCT02010828T	1.67E+00	2.51E+00	3.17E+00	2.65E+00	2.05E+00	1.14E+00	1.49E+00	3.01E+00
WIDE01010101T	2.20E+00	3.01E+00	4.22E+00	3.14E+00	2.22E+00	1.83E+00	2.45E+00	3.19E+00
WIDE01010349T	3.19E-01	1.03E+00	1.25E+00	1.68E+00	1.33E+00	3.07E-01	1.26E+00	1.26E+00
WIDE01010342T	5.52E-01	1.48E+00	1.10E+00	1.56E+00	1.18E+00	6.70E-01	1.26E+00	9.51E-01
WIDE01010359T	3.71E-01	9.52E-01	8.14E-01	8.15E-01	1.24E+00	5.92E-01	8.50E-01	6.77E-01
WIDE01010370T	4.38E-01	9.35E-02	1.25E+00	1.98E+00	1.37E+00	6.95E-01	1.05E+00	1.15E+00
WIDE01010369T	6.54E-01	1.65E+00	9.68E-01	1.60E+00	9.73E-01	6.81E-01	7.49E-01	8.48E-01
CPCT02340084T	1.53E+00	2.27E+00	2.17E+00	2.91E+00	2.01E+00	8.92E-01	2.19E+00	2.76E+00
DRUP01030015T	1.20E+00	2.31E+00	2.95E+00	1.95E+00	1.46E+00	1.06E+00	1.26E+00	4.12E+00
CPCT02060236T	4.20E-01	9.08E-01	8.65E-01	1.08E+00	1.27E+00	6.80E-01	4.94E-01	7.66E-01
CPCT02120125T	1.68E+00	2.44E+00	3.42E+00	2.30E+00	2.37E+00	1.95E+00	2.22E+00	2.37E+00
CPCT02230098T	8.12E+00	5.24E+00	7.17E-01	1.01E+00	2.13E+00	1.18E+00	1.66E+00	4.07E+00
DRUP01090015T	1.45E-01	1.42E-01	8.34E-01	9.65E-01	1.40E+00	7.04E-01	5.79E-01	8.11E-01
WIDE01010401T	9.06E-01	1.69E+00	1.72E+00	2.74E+00	1.75E+00	1.32E+00	1.72E+00	2.23E+00
CPCT02230105T	4.20E-01	6.65E-01	9.94E-01	1.21E+00	1.30E+00	4.49E-01	8.43E-01	6.31E-01
CPCT02080223T	1.02E+00	2.38E+00	1.18E+00	6.42E+00	2.81E+00	7.66E-01	5.82E+00	1.35E+00
CPCT02020730T	6.61E-01	1.73E+00	2.54E+00	6.34E+00	3.63E+00	9.74E-01	3.97E+00	4.53E+00
CPCT02010831T	2.64E+00	2.66E+00	4.20E+00	4.14E+00	2.46E+00	1.37E+00	2.91E+00	4.94E+00
WIDE01010428T	7.78E-01	1.28E+00	9.56E-01	1.27E+00	1.20E+00	4.52E-01	7.82E-01	1.02E+00
CPCT02290039T	4.81E+00	5.74E+00	1.35E+00	2.56E+00	2.50E+00	1.27E+00	2.13E+00	2.26E+00
CPCT02010843T	6.85E-01	9.36E-01	6.08E-01	1.61E+00	1.70E+00	5.40E-01	9.10E-01	7.55E-01
CPCT02130103T	9.95E-01	2.26E+00	1.35E+00	2.56E+00	2.27E+00	8.18E-01	1.54E+00	1.69E+00
CPCT02070337T	1.24E+00	1.80E+00	1.37E+00	4.83E+00	2.13E+00	1.06E+00	3.81E+00	1.64E+00
WIDE01010440T	4.15E-01	1.06E+00	1.17E+00	1.94E+00	1.47E+00	6.43E-01	1.38E+00	1.19E+00
WIDE01010404T	1.68E+00	2.29E+00	1.28E+00	1.20E+00	1.72E+00	7.93E-01	1.25E+00	1.23E+00
CPCT02080229T	8.85E-01	1.40E+00	1.73E+00	1.95E+00	1.80E+00	1.08E+00	1.29E+00	1.58E+00
CPCT02050363T	1.02E+00	2.06E+00	1.37E+00	1.67E+00	2.00E+00	8.98E-01	1.19E+00	1.99E+00
CPCT02040250T	7.27E-01	1.54E+00	5.17E-01	1.86E+00	1.61E+00	4.38E-01	9.15E-01	1.23E+00
CPCT02040251T	8.25E-01	1.18E+00	1.65E+00	1.88E+00	1.78E+00	8.46E-01	1.09E+00	1.62E+00
CPCT02260022T	2.38E+00	3.19E+00	5.91E-01	1.72E+00	1.31E+00	9.98E-01	1.94E+00	1.83E+00
CPCT02340090T	1.42E+00	1.99E+00	1.14E+00	1.35E+00	1.30E+00	9.74E-01	8.70E-01	1.38E+00
CPCT02450013T	6.61E-01	1.31E+00	7.29E-01	1.40E+00	1.44E+00	9.18E-01	5.41E-01	7.63E-01
CPCT02070347T	1.45E+00	2.61E+00	1.83E+00	4.13E+00	2.31E+00	1.29E+00	2.78E+00	3.32E+00
CPCT02060140T	3.89E-01	1.16E+00	1.05E+00	1.19E+00	1.68E+00	9.43E-01	8.17E-01	9.22E-01
CPCT02020720T	1.81E-01	7.23E-01	6.80E-01	9.94E-01	1.18E+00	4.69E-01	5.21E-01	8.26E-01
CPCT02230109T	2.24E+00	3.25E+00	9.12E-01	1.69E+00	2.00E+00	1.17E+00	2.35E+00	1.20E+00
DRUP01090019T	2.33E+00	2.87E+00	1.87E+00	2.37E+00	1.75E+00	1.55E+00	1.45E+00	1.99E+00
CPCT02120144T	5.29E-01	9.56E-01	1.26E+00	2.60E+00	1.60E+00	3.55E-01	1.66E+00	1.83E+00
CPCT02080240T	1.08E+00	2.37E+00	2.08E+00	2.38E+00	1.25E+00	8.71E-01	1.42E+00	2.19E+00
CPCT02130125T	8.28E-01	1.50E+00	1.21E+00	2.08E+00	1.63E+00	1.03E+00	1.24E+00	1.34E+00
CPCT02070355T	4.02E-01	7.76E-01	8.31E-01	1.16E+00	1.32E+00	5.19E-01	5.88E-01	7.79E-01
CPCT02010872T	4.01E-01	7.57E-01	8.52E-01	1.00E+00	1.38E+00	7.42E-01	5.67E-01	1.01E+00
CPCT02010878T	7.94E-01	1.86E+00	1.50E+00	1.47E+00	1.82E+00	8.02E-01	1.14E+00	1.77E+00
CPCT02090054T	3.36E+00	8.45E+00	4.14E+00	5.31E+00	2.65E+00	2.66E+00	9.58E+00	8.59E+00
CPCT02330117T	1.94E+00	2.57E+00	1.49E+00	3.38E+00	1.81E+00	1.33E+00	1.85E+00	2.11E+00
CPCT02170031T	2.91E+00	3.47E+00	1.12E+00	1.11E+00	1.58E+00	1.20E+00	1.76E+00	1.66E+00
CPCT02020765T	5.79E-01	1.55E+00	1.05E+00	5.01E+00	2.02E+00	2.70E-01	4.21E+00	1.13E+00
CPCT02010851T	2.67E-01	6.89E-01	7.31E-01	1.43E+00	1.38E+00	2.66E-01	8.67E-01	7.95E-01
CPCT02020756T	5.76E-01	1.02E+00	1.34E+00	2.94E+00	2.11E+00	9.30E-01	1.99E+00	2.11E+00
DRUP01170001T	1.37E+00	2.73E+00	1.92E+00	8.92E-01	1.80E+00	1.15E-01	1.14E+00	1.32E+00
WIDE01010617T	1.48E+00	2.03E+00	1.33E+00	1.96E+00	1.54E+00	1.21E+00	1.16E+00	1.09E+00
WIDE01010627T	4.15E-01	1.08E+00	1.04E+00	1.83E+00	1.23E+00	6.65E-01	1.03E+00	1.23E+00
CPCT02030502T	7.11E-01	1.43E+00	1.53E+00	1.69E+00	1.75E+00	8.27E-01	1.46E+00	1.45E+00
CPCT02030507T	1.55E+00	1.95E+00	7.93E-01	1.57E+00	1.39E+00	7.99E-01	7.77E-01	8.15E-01
WIDE01010595T	1.59E+00	2.38E+00	9.17E-01	2.12E+00	1.38E+00	1.19E+00	1.09E+00	2.03E+00
CPCT02040273T	4.40E-01	1.58E+00	1.18E+00	1.65E+00	1.40E+00	8.69E-01	1.16E+00	1.06E+00
CPCT02030520T	9.92E-01	1.87E+00	1.11E+00	2.28E+00	1.70E+00	8.93E-01	1.36E+00	1.28E+00
CPCT02110075T	3.83E+00	4.08E+00	8.05E-01	2.29E+00	2.12E+00	1.13E+00	2.18E+00	2.03E+00
CPCT02290050T	1.38E+00	1.91E+00	1.34E+00	2.22E+00	1.91E+00	9.75E-01	1.38E+00	1.36E+00
CPCT02290053T	3.31E-01	1.05E+00	6.01E-01	1.09E+00	1.42E+00	3.46E-01	6.47E-01	7.94E-01
CPCT02080257T	6.70E-01	1.29E+00	8.47E-01	1.45E+00	1.28E+00	6.45E-01	7.08E-01	8.97E-01
CPCT02290054T	6.05E-01	1.47E+00	1.24E+00	1.39E+00	1.51E+00	6.45E-01	7.90E-01	8.86E-01
CPCT02080256T	9.09E-01	1.60E+00	7.59E-01	1.82E+00	1.75E+00	7.77E-01	7.49E-01	1.07E+00
CPCT02030497T	2.40E+00	2.30E+00	3.73E+00	3.94E+00	2.62E+00	1.38E+00	2.86E+00	4.74E+00
DRUP01290001T	5.05E+00	5.10E+00	1.40E+00	2.80E+00	2.52E+00	1.36E+00	2.03E+00	2.31E+00
CPCT02070372T	4.67E-01	7.78E-01	8.43E-01	1.17E+00	1.48E+00	6.99E-01	9.98E-01	6.80E-01
CPCT02290051T	3.75E-01	8.56E-01	7.74E-01	9.57E-01	1.34E+00	6.99E-01	5.91E-01	7.70E-01
CPCT02020815T	6.06E+00	3.70E+00	1.00E+01	5.37E+00	5.49E+00	4.32E+00	4.02E+00	9.79E+00
CPCT02040271T	5.49E-01	8.99E-01	1.09E+00	2.25E+00	1.95E+00	6.33E-01	1.29E+00	1.43E+00
CPCT02130154T	4.23E-01	1.17E+00	8.42E-01	1.05E+00	1.25E+00	5.52E-01	5.60E-01	8.03E-01
CPCT02120164T	3.14E+00	3.78E+00	3.70E+00	2.64E+00	2.75E+00	1.84E+00	2.89E+00	5.09E+00
CPCT02020797T	3.23E-01	8.73E-01	2.88E-01	1.01E+00	1.13E+00	4.03E-01	6.54E-01	6.20E-01
DRUP01010099T	2.07E+00	2.50E+00	8.92E-01	1.88E+00	1.51E+00	1.44E+00	1.14E+00	1.21E+00
CPCT02340104T	3.72E-01	9.03E-01	1.01E+00	1.89E+00	1.93E+00	1.01E+00	1.04E+00	9.29E-01
CPCT02380018T	2.01E+00	4.03E+00	1.99E+00	6.82E+00	2.93E+00	1.09E+00	4.21E+00	3.12E+00
CPCT02340010TIII	5.10E+00	2.58E+00	4.83E-01	4.77E+00	4.27E+00	6.50E+00	1.46E+00	1.88E+00
CPCT02060033TII	1.15E+00	1.83E+00	1.08E+00	2.03E+00	2.44E+00	1.35E+00	1.20E+00	1.27E+00
CPCT02020582T	3.31E-01	1.25E+00	7.92E-01	1.49E+00	1.49E+00	9.81E-01	1.03E+00	1.10E+00
DRUP01050040T	2.51E+00	2.86E+00	1.45E+00	1.44E+00	1.47E+00	8.05E-01	1.19E+00	1.52E+00
CPCT02180041T	1.23E+00	1.95E+00	1.29E+00	1.70E+00	1.84E+00	9.66E-01	1.26E+00	1.03E+00
CPCT02060137T	3.15E-01	6.79E-01	8.37E-01	9.92E-01	1.11E+00	4.73E-01	5.32E-01	7.68E-01
CPCT02070403T	1.63E-01	4.50E-01	5.48E-01	1.05E+00	1.07E+00	3.23E-01	2.07E-01	9.34E-01
CPCT02050264T	1.35E+00	1.90E+00	9.32E-01	1.56E+00	1.71E+00	6.33E-01	9.69E-01	1.20E+00
CPCT02060143T	4.27E+00	3.88E+00	4.15E+00	3.72E+00	2.48E+00	1.61E+00	2.26E+00	5.45E+00
CPCT02010988T	5.59E-01	1.37E+00	8.72E-01	1.60E+00	1.44E+00	7.52E-01	1.26E+00	1.06E+00
CPCT02010993T	1.17E+00	1.78E+00	1.51E+00	3.33E+00	1.76E+00	1.30E+00	2.69E+00	1.86E+00
CPCT02450003T	1.18E+00	1.86E+00	1.41E+00	1.73E+00	1.50E+00	8.60E-01	7.42E-01	1.34E+00
CPCT02230049T	6.80E-01	3.31E+00	2.94E+00	1.03E+01	3.82E+00	1.23E+00	8.74E+00	1.59E+00
CPCT02010995T	8.42E-01	1.66E+00	1.34E+00	2.03E+00	1.56E+00	9.79E-01	1.17E+00	1.28E+00
