Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
CPCT02100172T	37	0	0	72	0	9	0	2	92	0	16	17	11	0	0	0	7	14	0	0
CPCT02130084T	0	83	87	146	22	10	0	26	34	0	36	4	51	19	0	37	9	18	0	24
CPCT02060220T	60	0	78	136	0	35	0	12	140	0	10	6	30	26	0	44	3	0	0	130
CPCT02100169T	230	0	165	139	21	0	165	25	106	250	12	0	33	38	687	0	51	0	25	0
CPCT02080218T	286	20	232	265	0	0	0	48	151	424	4	53	0	14	19	54	17	0	93	0
CPCT02050332T	49	0	25	0	12	10	84	217	31	0	18	0	0	135	25	8	10	0	6	0
DRUP01080031T	53382	7258	5748	0	4891	689	0	0	84	0	0	0	0	0	0	0	0	0	0	0
CPCT02040245T	225	0	0	659	0	5	183	0	4	0	29	0	83	49	159	25	57	0	32	0
DRUP01050048T	68840	21591	12552	0	7446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DRUP01010142T	36741	8483	5370	0	3937	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPCT02080224T	0	23	0	101	0	19	0	5	66	0	24	18	23	53	47	26	6	0	0	145
CPCT02260021T	18	0	96	0	31	0	82	0	70	0	3	67	0	2	0	14	1	28	5	0
CPCT02020762T	14	0	93	0	0	2	0	31	135	0	18	16	0	38	0	12	0	11	51	9
CPCT02130116T	1	0	101	0	0	12	0	13	13	139	5	14	49	5	0	8	17	31	0	72
CPCT02050342TII	90	0	94	93	0	26	191	0	5	0	26	47	85	37	0	6	37	57	0	0
CPCT02130138T	1	0	0	136	0	30	120	12	25	0	44	0	151	59	106	9	0	0	0	0
CPCT02130139T	95	0	0	353	0	0	0	19	95	0	54	54	0	13	183	0	187	0	0	0
CPCT02230115T	139	0	0	157	0	15	0	9	128	0	34	12	1	37	0	8	11	22	33	0
CPCT02010902T	24	0	416	0	0	10	247	7	111	0	14	0	0	11	0	0	4	0	0	0
CPCT02290056T	0	40	143	109	11	0	0	168	39	0	60	0	74	165	2	102	43	13	2	0
CPCT02130152T	23	0	23	48	0	1	0	5	49	0	0	48	0	45	3	23	7	0	2	0
DRUP01170003T	2	0	0	61	0	2	0	247	37	0	6	42	87	8	0	12	1	1	0	0
DRUP01010095T	35	0	461	83	0	5	320	9	13	0	3	0	61	8	0	0	7	0	0	0
DRUP01030024T	209	100	0	60	0	0	279	55	118	0	3	5	0	83	65	19	2	43	0	0
CPCT02040292T	65	0	259	0	0	41	117	59	294	0	19	0	0	50	0	0	2	41	31	0
DRUP01050035T	938	0	319	60	0	215	0	147	106	0	145	264	47	0	0	107	40	0	0	0
CPCT02020577T	21	0	199	0	0	0	0	32	117	40	0	65	0	28	0	38	8	47	24	0
CPCT02050263T	196	0	178	90	0	25	0	10	36	0	14	0	20	0	0	15	13	50	15	178
DRUP01010108T	1621	0	1408	409	0	0	0	25	25	195	133	273	231	0	915	0	172	0	8	0
DRUP01010109T	30	0	32	220	51	6	0	0	16	0	18	32	0	13	0	15	13	40	0	16
DRUP01010113T	26	0	0	102	28	0	0	80	0	0	36	150	64	310	0	63	12	22	86	0
CPCT02120059T	125	0	607	38	0	0	0	59	100	678	8	0	23	44	0	15	83	34	0	0
CPCT02170010T	0	0	0	26	0	17	0	103	123	92	26	44	63	65	0	20	18	4	0	0
CPCT02030398T	136	0	258	0	0	4	0	11	98	14	14	0	13	21	0	24	20	6	47	0
CPCT02050250T	171	0	104	157	0	23	0	3	37	0	1	1	22	31	0	17	17	4	0	0
CPCT02050076TII	0	0	277	22	0	0	104	9	24	213	1	0	92	15	379	3	6	39	0	0
CPCT02050182T	27	0	0	69	0	0	162	14	2	0	24	39	67	18	0	17	9	0	0	0
CPCT02070187T	49	0	262	165	0	0	23	13	63	14	4	0	47	9	0	8	15	28	0	0
CPCT02030373T	634	0	121	323	0	10	0	35	63	275	129	70	113	20	140	16	7	121	0	0
CPCT02020589T	35	1	55	29	0	0	125	309	77	0	40	22	82	20	5	25	7	0	0	0
CPCT02040154T	58	0	37	9	0	5	111	4	50	216	0	19	33	42	0	17	0	24	0	0
CPCT02050091T	0	0	66	20	0	13	5	10	31	0	11	0	9	7	34	26	10	24	0	18
CPCT02020406T	0	64	0	96	0	0	21	8	30	17	23	7	28	19	0	8	4	40	35	0
CPCT02020405T	123	0	98	410	0	0	0	172	68	0	7	10	21	0	0	25	1	0	43	0
CPCT02070052T	52	72	59	142	0	3	70	7	40	193	3	43	23	16	0	13	13	14	12	0
CPCT02060063T	144	0	0	190	0	8	0	954	148	0	65	33	0	129	0	0	142	21	9	0
CPCT02230004T	81	0	186	107	19	13	0	7	22	0	73	26	13	23	0	12	13	4	10	98
CPCT02300006T	97	0	85	149	0	1	0	20	59	105	11	0	40	24	0	3	8	12	13	21
CPCT02080066T	85	0	41	61	0	4	0	6	10	0	28	47	16	0	0	6	7	9	23	30
CPCT02010492T	16	0	0	0	0	5	0	1	2	0	9	0	67	27	0	20	5	41	0	0
CPCT02020460T	5	0	69	0	12	0	0	14	33	0	0	47	18	14	0	0	0	20	29	0
DRUP01010019T	96	48	357	30	0	36	0	22	0	174	0	51	81	37	0	107	13	0	0	158
CPCT02050133T	276	0	606	0	0	27	0	19	20	52	3	34	49	9	76	9	65	10	0	0
CPCT02050144T	1113	0	279	96	0	0	0	31	21	1144	23	80	131	5	0	8	275	0	73	0
CPCT02050286T	30	258	284	0	0	48	0	894	223	0	0	39	138	34	70	19	92	39	63	0
CPCT02130006T	335	0	97	227	0	48	32	10	77	0	66	42	12	8	87	21	15	45	15	0
CPCT02130003T	51	0	79	0	23	16	0	20	45	0	15	21	51	47	0	0	0	0	2	36
CPCT02340039T	184	0	120	141	7	5	0	25	70	207	36	76	43	0	0	0	14	0	3	0
CPCT02230075T	139	0	0	56	0	9	37	15	37	0	19	0	0	0	0	0	4	14	11	33
CPCT02080169T	82	0	0	83	0	16	108	5	95	0	19	0	11	53	0	13	7	0	53	0
CPCT02150005T	0	0	0	74	3	11	0	12	57	0	38	30	30	27	41	41	12	0	42	15
WIDE01010522T	2	19	0	63	12	0	0	3	14	0	14	17	58	38	0	10	8	0	47	0
WIDE01010696T	0	27	63	19	0	3	0	3	13	0	6	56	0	19	0	10	15	12	47	0
