Samples	ID83A	ID83B	ID83C	ID83D
DRUP01010122T	142404	15028	2464	447
CPCT02330095T	482	1022	572	42
CPCT02340075T	759	1703	453	47
DRUP01010072T	207	974	475	234
CPCT02330087T	121	390	486	517
CPCT02240010T	523	1176	473	247
CPCT02110062T	189	1645	1367	224
WIDE01010038T	146	384	249	347
CPCT02050325T	437	1079	738	353
CPCT02050327T	391	1214	530	70
CPCT02050329T	540	1336	727	294
WIDE01010060T	195	672	388	101
WIDE01010100T	379	703	182	94
DRUP01340006T	564	627	1462	293
CPCT02220036T	436	694	371	276
WIDE01010066T	652	704	461	88
WIDE01010077T	306	803	305	101
CPCT02040226T	400	1332	320	31
CPCT02330098T	285	199	404	30
WIDE01010091T	177	799	515	90
CPCT02110064T	196	568	517	64
WIDE01010063T	150	496	370	75
WIDE01010097T	149	831	223	29
WIDE01010096T	329	645	880	27
CPCT02370022T	317	1237	450	209
CPCT02020695T	185	841	771	40
CPCT02100201T	472	1045	360	54
CPCT02050335T	117	499	408	350
CPCT02160040T	400	406	1961	749
CPCT02240012T	350	418	653	184
WIDE01010128T	419	1222	147	301
CPCT02220081T	207	498	336	74
CPCT02100165T	349	570	396	208
DRUP01230004T	165189	7200	5621	434
DRUP01060002T	121	870	770	313
WIDE01010206T	252	734	345	954
WIDE01010001T	284	420	151	51
CPCT02120112T	566	1600	534	290
CPCT02120119T	384	749	525	11
WIDE01010154T	330	1532	893	18
CPCT02370020T	518	836	479	49
CPCT02230090T	363	905	783	106
CPCT02210048T	81	304	407	186
WIDE01010159T	979	1245	383	46
WIDE01010179T	364	1330	298	97
WIDE01010177T	109	1012	412	170
WIDE01010166T	530	758	916	89
CPCT02130069T	161	915	254	98
WIDE01010168T	560	1365	372	134
CPCT02340074T	407	713	804	394
CPCT02290032T	315	445	345	9
WIDE01010200T	714	1110	776	94
DRUP01340016T	132577	28733	664	258
WIDE01010228T	309	1209	672	33
WIDE01010227T	534	1322	343	108
WIDE01010232T	465	746	216	29
WIDE01010196T	231	888	265	93
CPCT02050352T	385	922	176	700
CPCT02100173T	363	671	365	597
CPCT02210049T	353	634	457	211
WIDE01010236T	266	883	264	104
CPCT02210050T	276	1760	308	127
WIDE01010218T	900	1658	355	148
WIDE01010261T	225	1299	288	59
CPCT02350002T	777	867	561	271
CPCT02130089T	408	588	705	99
WIDE01010251T	149	492	271	160
WIDE01010273T	152	564	180	39
WIDE01010252T	91	1116	256	92
WIDE01010258T	248	700	446	148
WIDE01010291T	918	560	561	52
CPCT02120124T	175	671	370	387
WIDE01010269T	296	718	870	487
CPCT02060231T	475	1129	330	945
WIDE01010300T	281	797	495	207
WIDE01010319T	130	1758	93	1396
WIDE01010327T	216	924	209	36
CPCT02230100T	1003	1546	421	578
WIDE01010338T	596	1554	520	181
CPCT02380040T	206	885	456	370
WIDE01010299T	242	545	384	572
WIDE01010353T	150	397	334	20
CPCT02190017T	79	362	306	439
WIDE01010366T	85	1691	275	107
CPCT02190037T	146	790	266	1145
WIDE01010389T	87	308	153	28
CPCT02050354T	325	726	398	97
CPCT02040122T	107	742	424	245
DRUP01070080T	128476	0	4909	0
WIDE01010027T	160	512	138	114
CPCT02050358T	639	2935	436	55
WIDE01010407T	571	888	877	687
DRUP01050026T	504	506	861	287
CPCT02060136T	759	1105	522	1883
CPCT02290036T	83	1066	202	8
WIDE01010426T	200	553	171	33
WIDE01010379T	89	385	285	95
CPCT02390022T	94	382	531	43
WIDE01010429T	157	975	391	296
WIDE01010434T	346	647	279	117
CPCT02050355T	335	1073	461	93
CPCT02010835T	1508	875	878	111
DRUP01020053T	178488	22999	6539	411
DRUP01040016T	135448	16709	1362	127
CPCT02010841T	564	769	515	198
WIDE01010441T	505	285	808	90
CPCT02010786T	98014	7585	1072	133
WIDE01010439T	63	443	216	12
CPCT02010839T	315	875	440	35
DRUP01050025T	930	537	1925	81
WIDE01010446T	377	446	411	199
WIDE01010447T	229	1086	190	64
WIDE01010425T	954	1669	348	318
WIDE01010442T	834	1515	389	187
WIDE01010451T	3311	1986	1049	281
CPCT02160049T	580	922	941	275
WIDE01010456T	317	880	584	444
CPCT02330111T	293	1191	420	30
CPCT02120136T	0	370	208	5
CPCT02030493T	62	370	213	105
CPCT02020757T	682	1422	584	322
DRUP01030018T	190446	15646	5321	392
CPCT02060239T	365	713	793	31
CPCT02330112T	553	908	1483	61
DRUP01330008T	525	869	1398	497
CPCT02330043T	650	943	2100	540
CPCT02010873T	181	601	268	34
CPCT02010860T	188	515	240	6
CPCT02090050T	46	512	347	26
CPCT02380047T	227	895	675	257
CPCT02050375T	512	1357	247	630
CPCT02390027T	126	491	246	22
DRUP01050028T	61044	2728	617	53
CPCT02310013T	386	1283	429	256
CPCT02120145T	16	341	258	16
WIDE01010606T	95980	64295	0	594
CPCT02110071T	615	1422	1014	258
CPCT02320005T	530	1058	407	607
CPCT02290044T	264	776	404	523
CPCT02020758T	65	384	161	18
DRUP01010047TII	120918	0	1351	53
CPCT02010880T	169	583	539	63
CPCT02010884T	105	436	256	648
WIDE01010460T	174805	24493	4641	358
CPCT02010882T	165314	11213	4266	356
CPCT02080244T	323	744	551	222
CPCT02010881T	531	618	392	38
CPCT02170033T	323	363	545	125
CPCT02120079T	168	696	378	19
CPCT02040258T	585	578	559	1501
CPCT02040269T	334	669	761	192
CPCT02090059T	601	634	1149	300
CPCT02330102T	411	697	863	89
CPCT02390033T	354	480	379	37
CPCT02030514T	119	1242	1128	218
CPCT02010898T	0	562	272	15
CPCT02110073T	535	698	302	30
CPCT02340095T	264	258	418	75
CPCT02050387T	170	909	259	13
CPCT02390034T	891	1112	617	618
CPCT02130144T	134	2523	804	70
CPCT02210064T	2300	1376	429	67
CPCT02410008T	74	393	224	14
CPCT02170037T	373	471	251	1634
CPCT02170035T	128985	9824	3332	234
CPCT02020802T	307	1067	254	87
CPCT02230117T	760	1256	758	105
CPCT02350009T	1294	486	1050	253
CPCT02210070T	203	830	390	63
CPCT02120160T	544	914	398	146
CPCT02180072T	216	549	387	67
CPCT02350012T	219	769	298	93
CPCT02050397T	390	561	406	148
CPCT02030528T	576	649	963	519
CPCT02100182T	322	546	238	271
DRUP01050031T	1044	656	1533	110
CPCT02370036T	239	1116	589	211
CPCT02050398T	131	1794	414	29
CPCT02120162T	147	677	465	18
CPCT02130137T	227	1089	490	57
CPCT02300048T	67	779	595	32
CPCT02250011T	275	462	1024	1694
CPCT02050261T	468	729	369	131
DRUP01160001T	340	373	1758	581
CPCT02150025T	106	611	500	51
DRUP01020033T	777	1030	799	482
CPCT02460002T	290	450	1155	1003
CPCT02040264T	462	734	401	234
CPCT02370037T	667	1000	663	118
CPCT02100188T	0	31	128	3
DRUP01220004T	133	229	394	66
CPCT02380011T	139	669	670	178
CPCT02160057T	199	494	575	231
CPCT02050220T	245	546	433	235
CPCT02220059T	57	342	186	680
DRUP01090023T	56	582	316	32
CPCT02120171T	369	882	421	113
CPCT02050269T	72	496	264	241
CPCT02230023T	781	299	1195	17
CPCT02180045T	876	1303	523	74
CPCT02090023T	209	1653	665	492
CPCT02050238T	75	569	330	71
CPCT02070405T	1266	994	681	321
CPCT02060135T	338	840	473	97
CPCT02230053T	574	1171	420	55
CPCT02330052T	559	1469	744	169
CPCT02330049T	577	769	780	130
DRUP01010047T	137696	0	3253	314
CPCT02370002TII	374	829	1063	156
CPCT02190023T	496	1009	453	151
CPCT02230055T	180	652	1236	257
CPCT02030414T	525	1717	401	28
DRUP01030026T	583	745	275	21
CPCT02050278T	152	972	419	49
CPCT02210027T	212	1158	571	366
CPCT02230045T	445	887	361	68
CPCT02110046T	133	332	540	467
CPCT02010674T	314	610	375	324
CPCT02050279T	130355	9686	1232	128
CPCT02220027T	451	1126	395	276
CPCT02160034T	2842	1261	556	94
CPCT02070239T	178	1252	427	27
CPCT02340024T	838	1070	800	269
CPCT02030382T	647	509	298	121
CPCT02120054T	71	353	469	178
CPCT02310002T	465	722	303	116
CPCT02120066T	673	1077	1161	266
CPCT02440001T	433	1001	388	78
CPCT02100120T	1797	2286	529	660
DRUP01010051T	116570	12532	2054	189
CPCT02340036T	555	580	1255	271
CPCT02040165T	216	783	709	241
CPCT02450004T	521	873	433	449
CPCT02330051T	337	766	585	190
CPCT02080126T	62	640	685	87
CPCT02240007T	97	244	294	40
CPCT02340014T	0	0	231	3029
CPCT02170016T	372	679	370	210
CPCT02330055T	393	437	241	95
CPCT02180042T	274	544	318	319
CPCT02010666T	234	731	367	45
CPCT02340029T	1108	1675	1086	236
CPCT02070232T	212	426	759	52
CPCT02080042T	526	1386	560	88
CPCT02240009T	216	989	586	254
CPCT02230057T	100	497	926	175
CPCT02040183T	0	216	279	0
CPCT02050256T	129	445	307	131
CPCT02050258T	178	1663	319	140
CPCT02330053T	208	925	514	287
DRUP01010041T	876	949	705	620
DRUP01010044T	2655	1118	553	422
CPCT02020611T	422	869	1227	170
CPCT02050252T	1162	1881	495	798
CPCT02290017T	172	1029	325	72
CPCT02050259T	1513	517	871	622
CPCT02060155T	213	792	628	84
CPCT02050260T	129	691	527	25
CPCT02290016T	274	589	399	172
CPCT02050118T	387	859	464	82
CPCT02090004T	652	663	554	977
CPCT02050115T	611	945	291	288
CPCT02210007T	232	1543	295	104
CPCT02050175T	309	929	276	168
CPCT02380005T	130	765	371	134
CPCT02010543T	128	1204	487	160
CPCT02270001T	346	1045	636	979
CPCT02100019T	91921	16257	3008	460
CPCT02010576T	119	225	332	10
CPCT02330024T	307	892	297	80
CPCT02120021T	308	1121	481	29
CPCT02120023T	241	541	281	96
CPCT02030343T	183	366	203	9
CPCT02330036T	569	730	361	132
CPCT02050184T	1027	577	1337	124
DRUP01070017T	482	715	589	1076
CPCT02210018T	694	1527	248	255
CPCT02020521T	103	432	438	26
CPCT02110033T	541	608	1882	89
CPCT02220019T	205	1442	507	915
CPCT02010579T	411	1614	425	47
CPCT02010587T	157	528	348	144
CPCT02220020T	87	947	410	221
CPCT02060096T	431	890	246	145
CPCT02070167T	210	715	141	29
CPCT02080077T	128	693	210	94
CPCT02300017T	87	987	532	22
CPCT02010590T	960	1052	651	653
CPCT02220022T	237	1336	343	70
CPCT02120031T	549	917	322	264
CPCT02120030T	300	970	324	167
DRUP01010025T	138168	8872	1755	221
CPCT02010604T	41	588	263	38
CPCT02100086T	240	484	680	177
CPCT02050199T	337	750	522	197
CPCT02220023T	222	19	6004	116
CPCT02010605T	291	1399	219	76
CPCT02060103T	1091	797	330	177
CPCT02010607T	302	431	303	634
CPCT02010598T	1031	619	313	74
CPCT02140047T	473	830	540	24
CPCT02070171T	210	1061	356	65
CPCT02220024T	604	901	894	919
CPCT02160028T	324	1312	309	260
CPCT02370005T	492	648	545	115
CPCT02230024T	132	849	650	286
CPCT02230032T	616	984	290	124
CPCT02070185T	240	1117	420	190
CPCT02230027T	272	1518	796	70
CPCT02030357T	186903	16240	5057	383
CPCT02080062T	366	1136	476	107
CPCT02330045T	327	844	712	67
CPCT02010614T	113	344	275	248
CPCT02380015T	181	586	329	13
CPCT02050187T	584	747	572	112
CPCT02050211T	93176	11859	1416	382
CPCT02020554T	725	1208	718	406
CPCT02030361T	207	1108	900	631
CPCT02080131T	183	541	275	61
CPCT02380016T	5795	396	200	1331
CPCT02340017T	243	381	1071	390
CPCT02010623T	1050	1369	537	567
CPCT02010624T	680	1198	464	76
DRUP01090003T	111707	12197	1751	518
CPCT02210023T	269	577	802	332
CPCT02210024T	27	319	446	741
CPCT02050227T	43	411	253	24
CPCT02070198T	307	478	499	89
CPCT02030371T	239	721	654	562
CPCT02040140T	142	304	440	27
CPCT02060124T	13	304	741	1
CPCT02220025T	759	1174	555	190
CPCT02120042T	187898	2385	4193	384
CPCT02120048T	319	356	279	36
CPCT02120044T	179	348	293	148
CPCT02120041T	91	640	242	103
CPCT02050234T	945	916	374	38
CPCT02050241T	186	489	753	97
CPCT02100106T	158	757	406	38
CPCT02210029T	382	557	451	515
CPCT02340022T	0	8757	816	796
CPCT02040148T	722	1995	516	39
CPCT02040152T	518	773	347	36
CPCT02040151T	297	545	376	177
CPCT02180008T	438	1903	251	105
CPCT02110012T	28	257	131	7
CPCT02050093T	586	1124	824	87
CPCT02040068T	179	624	326	109
CPCT02050085T	588	1063	601	248
CPCT02110013T	1146	1141	1111	236
CPCT02100042T	63	1013	646	438
CPCT02040067T	327	871	425	52
CPCT02030306T	229	1259	729	69
CPCT02050097T	394	866	412	60
CPCT02040062T	116	1149	248	136
CPCT02190004T	199	275	288	81
CPCT02070066T	551	889	388	1203
CPCT02230003T	374	1003	1134	170
CPCT02210008T	535	871	476	202
CPCT02050095T	500	591	280	257
CPCT02210009T	375	538	801	233
CPCT02230005T	69	338	176	18
CPCT02010473T	127	680	234	37
CPCT02010485T	158	361	634	162
CPCT02050104T	71	283	794	4017
CPCT02010483T	439	652	278	631
CPCT02020442T	420	766	506	84
CPCT02050107T	145	465	152	71
CPCT02070070T	405	497	635	310
CPCT02050113T	0	903	223	210
CPCT02020454T	291	1066	478	406
CPCT02010474T	1660	601	802	257
CPCT02010471T	294	619	422	32
CPCT02040075T	213	988	478	14
CPCT02210011T	113	574	160	19
CPCT02080075T	147	1061	531	102
CPCT02100013TII	786	900	1212	76
CPCT02210012T	77	257	158	31
CPCT02010506T	152	366	355	276
CPCT02190007T	818	467	794	289
CPCT02010488T	326	1083	229	583
CPCT02010512T	290	337	1363	984
CPCT02080080T	200	920	647	79
DRUP01050001T	115793	10311	2292	252
CPCT02030319T	378	378	282	219
CPCT02080084T	559	1846	637	345
CPCT02010514T	129	246	154	7
CPCT02230012T	95	952	337	253
CPCT02100036T	60	269	170	74
CPCT02100057T	800	1063	603	155
CPCT02230006T	810	1093	319	83
CPCT02230011T	0	48	183	6
CPCT02030323T	783	1254	863	738
CPCT02010533T	165	338	256	1602
CPCT02010527T	414	789	460	455
CPCT02010529T	389	832	374	303
CPCT02370001T	1912	1243	511	1023
CPCT02220009T	276	563	596	235
CPCT02050139T	495	763	516	311
CPCT02040091T	834	1216	466	124
CPCT02030328T	321	1167	520	32
CPCT02010497T	498	1526	611	837
CPCT02060072T	165	1159	638	84
CPCT02010541T	334	639	677	33
CPCT02300010T	416	598	269	90
CPCT02010545T	783	1046	753	166
CPCT02370002T	342	863	634	170
CPCT02380002T	291	330	212	91
CPCT02020486T	1736	1413	812	88
CPCT02110026T	1014	961	1050	250
CPCT02160020T	209	458	293	156
CPCT02340006T	396	1340	403	114
CPCT02160021T	457	625	1754	28
CPCT02100058T	470	802	443	65
CPCT02050114T	496	700	460	236
DRUP01010018T	147288	16352	3419	660
CPCT02050136T	544	708	737	68
CPCT02050128T	1174	1614	527	175
CPCT02040100T	432	630	389	52
CPCT02040102T	1064	1175	755	890
DRUP01050002T	164122	15226	5029	599
CPCT02070122T	309	1275	431	531
CPCT02330025T	571	1008	521	77
CPCT02030331T	246	949	251	132
CPCT02020497T	0	351	568	0
CPCT02050148T	142	1339	319	80
CPCT02120005T	359	1305	757	71
CPCT02120004T	283	712	329	1037
CPCT02220015T	328	686	374	75
DRUP01010049T	235	1581	545	107
DRUP01050012T	283	792	351	175
CPCT02380028T	142	127	291	99
CPCT02330070T	352	1309	608	92
CPCT02050280T	204	1086	387	83
DRUP01270001T	279	857	698	799
CPCT02040188T	198	812	475	147
CPCT02390007T	243	426	354	138
CPCT02230067T	267	874	434	55
CPCT02230073T	787	686	305	19
CPCT02100131T	904	1353	367	44
CPCT02130019T	6	82	290	9
CPCT02330073T	749	1059	505	82
CPCT02010700T	142	417	278	29
CPCT02030435T	403	653	746	793
CPCT02340045T	217	1161	761	565
DRUP01340001T	912	1136	940	253
DRUP01090008T	471	751	432	322
CPCT02070262T	519	1029	1360	40
CPCT02180048T	452	618	329	22
CPCT02140056T	697	929	449	50
CPCT02050296T	106	472	222	164
CPCT02040205T	279	933	432	127
DRUP01050017T	63786	4627	1671	201
CPCT02080174T	155	1193	647	66
CPCT02040204T	297	754	758	156
CPCT02120091T	203	964	660	399
CPCT02100130T	153	68	304	15
CPCT02380023T	295	815	2181	57
WIDE01010596T	26	1096	318	45
WIDE01010479T	418	818	218	40
WIDE01010436T	320	950	755	92
WIDE01010443T	394	3303	220	213
WIDE01010506T	312	631	230	81
WIDE01010471T	266	464	313	111
WIDE01010488T	544	2596	341	483
WIDE01010384T	292	546	269	357
WIDE01010454T	435	723	559	220
WIDE01010494T	130	280	238	57
WIDE01010470T	9095	16460	2220	1280
WIDE01010455T	1264	1468	525	39
CPCT02080048T	18207	7356	3645	233
WIDE01010482T	295	910	360	241
WIDE01010499T	344	1455	479	68
WIDE01010496T	651	1584	573	533
WIDE01010508T	1147	1012	679	332
WIDE01010535T	267	560	299	104
WIDE01010544T	250	687	225	181
WIDE01010541T	102	474	260	174
WIDE01010524T	243	868	731	17
WIDE01010562T	669	1031	303	1208
WIDE01010543T	439	668	288	107
WIDE01010569T	36	20	183	5
WIDE01010500T	135	1149	452	42
WIDE01010575T	0	649	422	218
WIDE01010597T	498	544	407	198
WIDE01010678T	168	535	112	50
WIDE01010683T	142	482	182	23
WIDE01010402TII	235	1157	473	248
WIDE01010697T	101	242	107	24
WIDE01010669T	585	1616	523	58
WIDE01010714T	273	1708	324	717
WIDE01010709T	338	897	391	865
WIDE01010715T	352	1227	352	321
WIDE01010718T	133	576	233	70
