MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
2:Del:R:1	9.27E-04	1.22E-04	1.38E-04	1.32E-03	5.21E-04	2.26E-04	9.52E-05	1.12E-03	3.93E-04	5.04E-04	5.46E-04	2.76E-03	3.43E-04	1.12E-03	1.23E-03	4.20E-04	2.58E-04	8.12E-04
2:Del:R:2	3.07E-04	1.85E-04	3.54E-05	4.00E-04	3.64E-04	1.67E-04	5.86E-05	3.65E-04	2.36E-04	2.10E-04	1.30E-04	7.48E-04	1.21E-04	3.42E-04	3.48E-04	2.31E-04	2.14E-04	4.17E-04
2:Del:R:3	8.02E-04	4.12E-03	0.00E+00	2.22E-06	5.88E-03	3.17E-03	0.00E+00	1.14E-04	1.95E-05	6.51E-07	1.24E-05	5.53E-03	2.48E-05	2.75E-05	4.52E-03	3.11E-05	2.17E-04	3.81E-05
2:Del:R:4	3.97E-04	1.54E-03	0.00E+00	6.25E-05	1.23E-03	2.92E-04	0.00E+00	4.66E-04	7.50E-05	5.01E-05	1.64E-05	8.03E-04	1.84E-05	2.41E-05	8.43E-04	2.38E-05	1.29E-04	6.16E-05
2:Del:R:5	1.55E-03	7.77E-03	2.43E-06	0.00E+00	3.45E-03	1.38E-03	1.03E-05	1.96E-04	7.94E-05	1.72E-04	1.40E-47	3.39E-03	2.49E-05	0.00E+00	4.73E-03	4.57E-05	1.17E-04	6.05E-05
3:Del:R:0	1.16E-04	2.40E-04	1.77E-05	1.31E-04	1.99E-04	3.01E-04	3.78E-05	2.66E-04	1.36E-04	2.06E-04	2.51E-04	2.59E-04	1.72E-04	2.69E-04	1.04E-03	4.77E-04	5.96E-05	4.13E-04
3:Del:R:1	8.78E-04	1.19E-04	1.67E-04	1.12E-03	4.57E-04	2.52E-04	9.66E-05	1.05E-03	1.98E-05	5.89E-04	3.56E-04	2.40E-03	2.92E-04	9.37E-04	7.68E-04	4.51E-04	1.43E-04	1.02E-03
3:Del:R:2	2.53E-04	1.10E-04	3.44E-05	3.25E-04	1.66E-04	7.30E-05	3.27E-05	3.03E-04	6.94E-06	1.78E-04	1.12E-04	7.55E-04	1.02E-04	2.28E-04	1.45E-04	1.21E-04	6.55E-05	3.46E-04
3:Del:R:3	7.58E-05	7.66E-05	4.43E-06	8.15E-05	6.58E-05	4.37E-05	9.88E-06	9.66E-05	4.06E-05	7.49E-05	3.18E-05	1.70E-04	4.93E-05	1.21E-04	1.01E-04	5.52E-05	0.00E+00	9.40E-05
3:Del:R:4	5.41E-05	9.67E-05	7.16E-06	4.48E-05	6.83E-05	9.80E-05	2.36E-06	7.13E-05	4.93E-05	3.35E-05	1.33E-05	1.17E-04	3.36E-05	9.05E-05	7.86E-05	1.00E-04	4.36E-05	9.00E-05
3:Del:R:5	6.14E-05	2.74E-04	4.71E-06	3.94E-05	1.81E-04	5.97E-05	9.17E-06	5.27E-05	5.19E-05	2.21E-05	1.35E-05	1.37E-04	1.84E-05	1.09E-05	1.25E-04	5.75E-05	2.02E-05	6.13E-05
4:Del:R:0	1.15E-04	1.64E-04	1.03E-05	9.48E-05	1.68E-04	1.44E-04	2.86E-05	1.66E-04	1.46E-04	2.07E-04	2.89E-04	2.28E-04	5.73E-05	1.80E-04	9.66E-04	3.81E-04	6.34E-05	3.42E-04
4:Del:R:1	6.35E-04	4.58E-05	5.29E-05	6.43E-04	3.03E-04	3.35E-04	7.06E-05	6.78E-04	1.59E-04	3.05E-04	1.86E-04	1.72E-03	2.11E-04	3.72E-04	3.20E-04	3.63E-04	1.15E-04	6.72E-04
4:Del:R:2	2.12E-04	2.23E-04	2.71E-05	1.68E-04	1.36E-04	1.05E-04	2.62E-06	2.08E-04	1.68E-04	1.55E-04	7.57E-05	5.28E-04	8.14E-05	1.51E-04	1.63E-04	1.39E-04	6.31E-05	3.57E-04
4:Del:R:3	1.14E-04	3.88E-04	1.66E-06	9.47E-05	2.14E-04	1.12E-04	8.84E-06	1.12E-04	1.48E-04	4.91E-05	4.52E-05	2.88E-04	3.56E-05	8.25E-05	2.09E-04	9.71E-05	2.06E-05	1.38E-04
4:Del:R:4	4.61E-05	8.99E-05	3.51E-07	5.23E-05	5.95E-05	4.49E-05	3.62E-06	5.29E-05	8.86E-05	5.38E-05	1.91E-05	1.23E-04	2.76E-05	1.21E-04	1.07E-04	5.48E-05	0.00E+00	1.45E-04
4:Del:R:5	5.25E-05	2.39E-04	0.00E+00	3.78E-05	1.27E-04	4.41E-05	2.18E-07	3.46E-05	5.20E-05	8.75E-06	1.09E-05	1.25E-04	8.22E-06	3.39E-05	1.26E-04	4.26E-05	5.47E-10	1.43E-04
5:Del:R:0	5.01E-05	0.00E+00	1.44E-05	1.23E-04	9.47E-05	5.19E-05	7.50E-05	2.55E-04	0.00E+00	2.57E-03	1.02E-03	1.49E-04	8.09E-05	1.45E-03	6.08E-03	3.67E-03	2.52E-04	5.00E-04
5:Del:R:1	3.55E-04	3.12E-05	1.74E-05	6.70E-04	8.24E-05	4.08E-04	5.18E-05	5.75E-04	5.03E-04	2.43E-04	1.37E-04	9.36E-04	1.34E-04	7.92E-04	4.96E-04	4.54E-04	3.91E-05	5.04E-04
5:Del:R:2	6.95E-05	6.74E-05	6.16E-06	2.09E-04	3.72E-05	2.98E-05	8.95E-06	1.50E-04	2.01E-04	9.06E-05	1.40E-05	2.31E-04	6.03E-05	1.02E-04	1.19E-04	1.03E-04	4.32E-05	2.69E-05
5:Del:R:3	3.36E-05	4.24E-05	3.29E-11	5.62E-05	3.39E-05	3.97E-05	1.75E-06	3.59E-05	5.93E-05	5.78E-05	1.22E-05	1.10E-04	0.00E+00	4.12E-05	3.00E-05	2.07E-05	0.00E+00	3.33E-05
5:Del:R:4	9.92E-06	2.70E-05	1.38E-06	0.00E+00	1.26E-05	6.86E-06	2.03E-07	9.44E-06	0.00E+00	1.14E-09	1.02E-05	3.65E-05	4.82E-06	2.86E-06	7.80E-06	1.21E-06	1.08E-09	4.05E-05
5:Del:R:5	7.16E-06	2.47E-05	1.22E-07	1.11E-05	1.45E-05	4.59E-06	2.89E-06	1.23E-05	1.03E-05	1.26E-05	0.00E+00	2.73E-05	8.16E-06	6.24E-06	1.36E-05	1.36E-05	2.75E-09	0.00E+00
2:Ins:R:0	8.36E-04	2.60E-04	2.26E-04	6.86E-04	7.97E-04	1.03E-03	1.74E-04	9.56E-04	2.25E-03	6.08E-04	1.03E-05	7.24E-04	2.84E-04	4.34E-04	5.43E-04	1.12E-03	2.09E-04	1.03E-03
2:Ins:R:1	3.75E-04	2.01E-05	2.67E-05	1.90E-04	5.81E-04	7.17E-04	1.80E-05	7.23E-04	3.85E-04	2.17E-04	1.56E-04	4.51E-04	1.70E-04	8.49E-04	6.23E-04	8.80E-04	1.81E-04	5.69E-04
2:Ins:R:2	8.45E-05	4.72E-05	3.04E-05	1.56E-04	6.68E-05	1.58E-04	7.65E-06	1.25E-04	1.80E-04	8.90E-05	2.18E-04	1.58E-04	8.45E-05	4.39E-04	3.85E-04	1.78E-04	8.23E-05	2.16E-04
2:Ins:R:3	1.08E-04	1.90E-04	5.45E-05	2.01E-04	3.58E-04	1.74E-04	2.08E-05	1.74E-04	2.26E-04	1.06E-04	9.44E-05	2.18E-04	8.44E-05	8.60E-05	2.59E-04	1.66E-04	3.99E-05	8.65E-05
2:Ins:R:4	2.79E-04	4.81E-04	1.49E-04	7.51E-04	9.48E-04	3.96E-04	4.01E-05	5.13E-04	3.34E-04	1.71E-04	8.17E-05	2.27E-04	9.43E-05	2.36E-04	8.58E-04	2.24E-04	4.04E-05	3.43E-05
2:Ins:R:5	2.09E-03	1.62E-03	2.77E-04	4.55E-03	1.13E-03	4.69E-04	7.16E-05	3.20E-03	2.06E-03	6.28E-04	2.36E-04	1.14E-03	4.40E-04	1.05E-03	3.83E-03	8.27E-04	8.62E-06	1.44E-03
3:Ins:R:0	4.08E-04	4.07E-07	1.47E-05	2.14E-04	8.69E-05	2.32E-04	1.06E-04	3.52E-04	1.47E-03	3.81E-04	8.46E-05	1.77E-04	1.65E-04	3.73E-04	2.09E-04	2.77E-04	6.13E-05	4.34E-04
3:Ins:R:1	3.72E-05	3.79E-07	2.21E-05	2.41E-04	3.99E-05	1.37E-04	4.47E-05	2.26E-04	1.08E-04	1.48E-04	8.68E-05	2.07E-04	8.97E-05	1.32E-03	1.20E-03	2.96E-04	6.38E-05	2.64E-04
3:Ins:R:2	2.64E-05	1.95E-05	2.19E-06	8.20E-05	1.83E-05	2.86E-05	1.81E-05	5.17E-05	8.34E-05	7.09E-05	2.84E-05	8.37E-05	5.85E-05	1.81E-04	1.82E-04	7.61E-05	2.25E-05	6.20E-06
3:Ins:R:3	2.45E-05	1.20E-05	1.11E-06	5.04E-05	4.12E-05	7.28E-05	1.22E-05	3.82E-05	4.70E-05	1.89E-05	1.90E-05	1.29E-05	3.68E-06	4.76E-05	3.37E-05	8.50E-05	7.86E-07	5.57E-05
3:Ins:R:4	1.61E-05	1.97E-05	6.67E-06	6.98E-05	2.95E-05	1.17E-05	1.95E-05	2.73E-05	1.01E-04	2.56E-05	3.96E-05	1.86E-05	3.36E-05	1.40E-04	9.97E-05	3.69E-05	0.00E+00	6.71E-05
3:Ins:R:5	1.04E-04	1.61E-04	1.34E-05	3.30E-04	9.96E-05	5.25E-05	4.96E-05	2.08E-04	3.42E-04	0.00E+00	4.56E-05	1.39E-04	6.92E-05	3.78E-04	2.90E-04	1.11E-04	0.00E+00	2.41E-04
4:Ins:R:0	7.86E-04	2.06E-05	3.22E-05	8.46E-05	5.62E-05	3.98E-05	1.73E-04	5.59E-04	2.98E-03	7.87E-04	6.70E-05	8.25E-05	2.41E-04	6.42E-05	3.57E-04	2.47E-04	8.47E-05	2.53E-04
4:Ins:R:1	9.09E-05	7.08E-07	1.78E-05	2.47E-04	7.99E-05	1.25E-04	8.34E-06	1.96E-04	2.53E-04	1.23E-04	7.61E-05	2.23E-04	1.16E-04	1.17E-03	1.06E-03	2.65E-04	8.33E-05	2.88E-04
4:Ins:R:2	3.35E-05	2.97E-05	7.98E-06	7.41E-05	2.60E-05	1.68E-05	1.41E-06	5.56E-05	1.29E-04	6.04E-05	2.27E-05	2.11E-05	1.24E-05	9.52E-05	1.07E-04	5.40E-05	6.85E-06	6.74E-05
4:Ins:R:3	6.20E-05	1.07E-04	7.72E-07	1.16E-04	7.42E-05	5.70E-05	8.77E-06	9.15E-05	1.39E-04	5.01E-05	3.25E-05	8.87E-05	2.62E-05	8.35E-05	9.90E-05	1.06E-04	2.04E-05	8.62E-05
4:Ins:R:4	5.77E-05	1.09E-04	2.20E-05	1.92E-04	5.55E-05	2.94E-05	3.45E-05	1.38E-04	2.13E-04	8.01E-05	2.90E-06	1.45E-04	1.72E-05	1.42E-04	1.42E-04	8.31E-05	0.00E+00	1.97E-04
4:Ins:R:5	9.71E-05	1.91E-05	1.94E-05	3.11E-04	3.63E-05	1.01E-04	4.19E-05	2.01E-04	3.25E-04	4.93E-05	6.61E-05	1.74E-04	4.03E-05	4.13E-04	3.27E-04	1.17E-04	2.42E-10	8.12E-05
5:Ins:R:0	1.48E-03	1.16E-04	6.47E-06	4.89E-06	7.99E-05	3.45E-05	1.78E-09	2.83E-05	6.09E-03	5.25E-03	5.63E-06	5.45E-05	4.08E-05	1.41E-05	5.20E-04	1.81E-05	2.15E-08	2.76E-47
5:Ins:R:1	2.42E-04	1.03E-04	2.63E-05	9.60E-04	3.99E-04	4.70E-04	1.39E-04	9.11E-04	3.64E-04	4.94E-04	1.01E-04	2.82E-04	2.61E-04	6.67E-03	6.00E-03	1.98E-03	1.82E-04	9.61E-04
5:Ins:R:2	4.26E-05	1.89E-05	1.38E-05	1.28E-04	1.06E-05	1.23E-05	1.57E-05	9.71E-05	1.79E-04	6.85E-05	3.23E-05	9.23E-05	1.99E-05	1.65E-04	1.23E-04	5.98E-05	1.45E-10	2.40E-04
5:Ins:R:3	4.30E-05	8.18E-06	6.27E-06	1.14E-04	3.28E-05	4.42E-05	1.35E-05	1.01E-04	1.47E-04	0.00E+00	9.67E-06	1.12E-04	2.55E-06	1.10E-04	3.28E-05	8.18E-05	1.77E-05	2.39E-05
5:Ins:R:4	1.33E-05	7.26E-06	2.93E-06	9.53E-05	5.70E-06	6.32E-06	1.47E-06	4.76E-05	1.22E-04	1.69E-05	2.40E-05	5.14E-05	3.08E-05	1.14E-04	6.05E-05	1.53E-05	3.91E-10	8.07E-05
5:Ins:R:5	1.28E-05	3.90E-07	3.58E-06	4.89E-05	2.56E-06	1.20E-06	0.00E+00	2.35E-05	5.99E-05	3.24E-05	2.25E-06	3.84E-05	6.22E-06	7.55E-05	4.04E-05	2.86E-05	3.27E-10	3.34E-06
2:Del:M:1	7.79E-04	3.17E-04	1.10E-04	1.02E-03	4.20E-04	3.35E-04	9.83E-05	8.54E-04	5.23E-04	3.14E-04	4.39E-04	2.22E-03	6.69E-04	5.97E-04	1.06E-03	4.28E-04	2.68E-04	8.46E-04
3:Del:M:1	1.10E-04	8.81E-05	1.96E-06	9.23E-05	4.16E-05	1.29E-04	1.80E-05	1.16E-04	1.26E-04	2.20E-04	2.31E-04	2.46E-04	1.39E-04	2.76E-04	9.93E-04	4.05E-04	8.81E-05	4.01E-04
3:Del:M:2	4.26E-04	1.24E-04	7.13E-05	6.06E-04	2.09E-04	1.35E-04	6.02E-05	5.37E-04	9.83E-05	2.40E-04	2.72E-04	1.22E-03	1.71E-04	4.85E-04	5.04E-04	3.95E-04	1.04E-04	5.66E-04
4:Del:M:1	1.26E-04	3.22E-04	1.23E-05	1.41E-04	1.86E-04	6.44E-05	2.01E-05	1.56E-04	2.42E-04	3.15E-04	2.53E-04	3.48E-04	1.11E-04	1.02E-04	9.37E-04	3.61E-04	6.66E-05	3.77E-04
4:Del:M:2	2.34E-04	1.64E-05	2.28E-05	2.64E-04	7.04E-05	9.40E-05	4.86E-05	2.85E-04	5.52E-05	1.93E-04	1.84E-04	6.39E-04	1.14E-04	1.50E-04	4.69E-04	2.88E-04	7.70E-05	3.40E-04
4:Del:M:3	4.19E-04	4.13E-05	1.25E-05	4.16E-04	1.22E-04	1.83E-04	5.98E-05	4.81E-04	1.88E-04	2.68E-04	1.42E-04	1.09E-03	1.35E-04	2.05E-04	3.61E-04	2.78E-04	7.97E-05	4.16E-04
5:Del:M:1	1.86E-04	5.29E-04	9.82E-06	1.97E-04	3.35E-04	3.20E-04	1.06E-04	3.33E-04	4.69E-04	1.79E-03	9.39E-04	6.87E-04	1.61E-04	9.95E-04	5.68E-03	4.56E-03	3.34E-04	9.77E-04
5:Del:M:2	1.31E-04	0.00E+00	3.08E-05	2.76E-04	6.94E-05	1.24E-04	1.37E-04	3.31E-04	2.76E-04	7.23E-04	3.27E-04	3.35E-04	2.65E-04	5.43E-04	4.94E-03	6.77E-03	2.47E-04	7.89E-04
5:Del:M:3	1.30E-04	1.24E-04	4.76E-06	2.63E-04	1.27E-04	2.47E-04	9.79E-05	3.94E-04	1.99E-04	2.55E-04	1.84E-04	3.77E-04	2.48E-04	3.97E-04	4.26E-03	5.58E-03	2.81E-04	8.00E-04
5:Del:M:4	5.31E-05	1.52E-05	6.78E-06	1.67E-04	4.27E-05	1.77E-05	8.19E-05	1.49E-04	1.97E-04	1.55E-04	6.75E-05	2.82E-04	1.71E-04	1.66E-04	2.66E-03	3.72E-03	1.32E-04	3.96E-04
5:Del:M:5	2.49E-04	4.61E-05	2.66E-05	7.68E-04	5.04E-05	2.29E-04	8.48E-05	6.02E-04	6.71E-04	3.60E-04	1.46E-04	8.58E-04	2.22E-04	8.29E-04	2.29E-03	3.25E-03	1.49E-04	7.01E-04
