Sample Names	MutationType	ID1	ID2	ID4	ID5	ID8	ID9	ID10	ID19	ID21	ID23
SP24708	1:Del:C:0	0.0003976017764726716	0.008813611291605055	0.0	0.0	0.0	0.9858900958679777	0.0	0.0	0.004898691063944381	0.0
SP24708	1:Del:C:1	0.006138565714259115	0.00012885235849917608	0.0	0.0	0.0	0.9392917642925829	0.0	0.0	0.054440817634658835	0.0
SP24708	1:Del:C:2	6.608357167073511e-16	0.00045617588533544	0.0	0.0	0.0	0.6358511231861312	0.0	0.0	0.36369270092853256	0.0
SP24708	1:Del:C:3	0.09414636862744698	0.08963580825300804	0.0	0.0	0.0	0.62071344948647	0.0	0.0	0.19550437363307507	0.0
SP24708	1:Del:C:4	0.027381680668274826	0.10990435681083527	0.0	0.0	0.0	0.573714504096001	0.0	0.0	0.28899945842488894	0.0
SP24708	1:Del:C:5	0.098053427809665	0.3124178932990401	0.0	0.0	0.0	0.001542865213923291	0.0	0.0	0.5879858136773716	0.0
SP24708	1:Del:T:0	0.005942013901920577	0.026314308566549226	0.0	0.0	0.0	0.5636213440766918	0.0	0.0	0.4041223334548383	0.0
SP24708	1:Del:T:1	5.4421077907911896e-17	4.771365237379044e-17	0.0	0.0	0.0	0.8620102711991656	0.0	0.0	0.1379897288008343	0.0
SP24708	1:Del:T:2	0.008140491786398045	0.04493892805385203	0.0	0.0	0.0	0.8834812734592079	0.0	0.0	0.063439306700542	0.0
SP24708	1:Del:T:3	0.015178435126196427	0.09828486751698579	0.0	0.0	0.0	0.8862478808678727	0.0	0.0	0.0002888164889451933	0.0
SP24708	1:Del:T:4	0.02839356382678129	0.22904968271838094	0.0	0.0	0.0	0.7394029597862315	0.0	0.0	0.003153793668606227	0.0
SP24708	1:Del:T:5	5.106335113348667e-18	0.9233874717997659	0.0	0.0	0.0	0.001697927420845874	0.0	0.0	0.07491460077938822	0.0
SP24708	1:Ins:C:0	7.950765939553791e-15	6.970829993245878e-15	0.0	0.0	0.0	1.538190601463215e-14	0.0	0.0	0.9999999999999697	0.0
SP24708	1:Ins:C:1	1.4652348482190945e-15	0.0738348272980108	0.0	0.0	0.0	0.0010112731297222113	0.0	0.0	0.9251538995722657	0.0
SP24708	1:Ins:C:2	5.048581429238779e-15	0.029359528972550807	0.0	0.0	0.0	0.6366253400376288	0.0	0.0	0.3340151309898154	0.0
SP24708	1:Ins:C:3	0.5791089842986882	0.21628305696175296	0.0	0.0	0.0	4.38355343780819e-15	0.0	0.0	0.2046079587395544	0.0
SP24708	1:Ins:C:4	0.38832274750949325	0.46526643144862495	0.0	0.0	0.0	0.0005560483560741931	0.0	0.0	0.14585477268580757	0.0
SP24708	1:Ins:C:5	0.7232934653498223	0.1972261454790232	0.0	0.0	0.0	0.002596985847798952	0.0	0.0	0.07688340332335548	0.0
SP24708	1:Ins:T:0	0.08059793108606987	0.034446694001219795	0.0	0.0	0.0	0.5269418175157928	0.0	0.0	0.3580135573969176	0.0
