Samples	ID83A	ID83B	ID83C
CPCT02010483T	399	589	1012
CPCT02020442T	461	928	387
CPCT02050107T	146	505	182
CPCT02070070T	432	574	841
CPCT02050113T	0	915	421
CPCT02020454T	294	1093	854
CPCT02010474T	1773	711	836
CPCT02010471T	331	780	256
CPCT02040075T	230	1225	238
CPCT02210011T	115	658	93
CPCT02080075T	154	1260	427
CPCT02100013TII	946	1231	797
CPCT02210012T	84	310	129
CPCT02010506T	159	386	604
CPCT02190007T	888	569	911
CPCT02010488T	306	983	932
CPCT02010512T	338	406	2230
CPCT02080080T	222	1158	466
DRUP01050001T	117319	10455	874
CPCT02030319T	376	402	479
CPCT02080084T	562	1978	847
CPCT02010514T	145	309	82
CPCT02230012T	100	988	549
CPCT02100036T	64	305	204
CPCT02100057T	849	1230	542
CPCT02230006T	829	1212	264
CPCT02230011T	0	94	143
CPCT02030323T	776	1295	1567
CPCT02010533T	191	257	1913
CPCT02010527T	407	799	912
CPCT02010529T	385	862	651
CPCT02370001T	1740	1187	1762
CPCT02220009T	302	663	705
CPCT02050139T	505	830	750
CPCT02040091T	864	1367	409
CPCT02030328T	345	1415	280
CPCT02010497T	486	1472	1514
CPCT02060072T	175	1413	458
CPCT02010541T	398	870	415
CPCT02300010T	431	672	270
CPCT02010545T	850	1244	654
CPCT02370002T	374	1031	604
CPCT02380002T	302	369	253
CPCT02020486T	1872	1663	514
CPCT02110026T	1120	1172	983
CPCT02160020T	216	504	396
CPCT02340006T	403	1497	353
CPCT02160021T	630	1059	1175
CPCT02100058T	509	955	316
CPCT02050114T	509	774	609
DRUP01010018T	149049	16799	1871
CPCT02050136T	631	922	504
CPCT02050128T	1202	1785	503
CPCT02040100T	473	759	271
CPCT02040102T	1013	1167	1704
DRUP01050002T	166905	15626	2445
CPCT02070122T	305	1244	997
CPCT02330025T	614	1193	370
CPCT02030331T	245	1015	318
CPCT02020497T	0	561	358
CPCT02050148T	138	1488	254
CPCT02120005T	393	1608	491
CPCT02120004T	273	597	1491
CPCT02220015T	353	808	302
DRUP01010049T	240	1821	407
DRUP01050012T	290	866	445
CPCT02380028T	162	167	330
CPCT02330070T	375	1558	428
CPCT02050280T	210	1249	301
DRUP01270001T	293	845	1495
CPCT02040188T	212	946	474
CPCT02390007T	260	493	408
CPCT02230067T	288	1055	287
CPCT02230073T	842	798	157
CPCT02100131T	936	1523	209
CPCT02130019T	6	160	221
CPCT02330073T	799	1239	357
CPCT02010700T	159	522	185
CPCT02030435T	406	657	1532
CPCT02340045T	236	1218	1250
DRUP01340001T	987	1345	909
DRUP01090008T	470	793	713
CPCT02070262T	643	1476	829
CPCT02180048T	494	744	183
CPCT02140056T	750	1096	279
CPCT02050296T	109	495	360
CPCT02040205T	293	1068	410
DRUP01050017T	64833	4662	790
CPCT02080174T	164	1473	424
CPCT02040204T	339	958	668
CPCT02120091T	219	1045	962
CPCT02100130T	205	116	219
CPCT02380023T	400	1403	1545
WIDE01010596T	18	1263	204
WIDE01010479T	430	914	150
WIDE01010436T	363	1214	540
WIDE01010443T	366	3389	375
WIDE01010506T	320	701	233
WIDE01010471T	282	533	339
WIDE01010488T	517	2577	870
WIDE01010384T	279	530	655
WIDE01010454T	461	830	646
WIDE01010494T	143	341	221
WIDE01010470T	8912	17312	2831
WIDE01010455T	1337	1689	270
CPCT02080048T	19219	8353	1869
WIDE01010482T	296	960	550
WIDE01010499T	356	1678	312
WIDE01010496T	637	1617	1087
WIDE01010508T	1177	1122	871
WIDE01010535T	280	637	313
WIDE01010544T	246	713	384
WIDE01010541T	107	506	397
WIDE01010524T	282	1171	406
WIDE01010562T	588	873	1750
WIDE01010543T	452	747	303
WIDE01010569T	55	46	143
WIDE01010500T	137	1371	270
WIDE01010575T	0	722	567
WIDE01010597T	516	609	522
WIDE01010678T	167	574	124
WIDE01010683T	150	563	116
WIDE01010402TII	241	1253	619
WIDE01010697T	106	279	89
WIDE01010669T	610	1858	314
WIDE01010714T	270	1575	1177
WIDE01010709T	323	797	1371
WIDE01010715T	345	1253	654
WIDE01010718T	138	651	223
