Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
CPCT02100138T	130	51	162	104	233	68	65	16
CPCT02080177T	290	34	141	75	276	63	41	24
CPCT02230079T	521	72	226	162	167	78	103	7
CPCT02340107T	357	142	235	43	246	60	90	18
CPCT02120096T	405	28	196	148	34	173	23	6
CPCT02120102T	97	6	12	16	9	25	15	11
CPCT02440023T	572	37	229	121	108	77	194	17
CPCT02160060T	466	23	204	85	50	50	0	0
CPCT02180055T	114	22	93	53	75	77	30	63
CPCT02140104T	61	44	51	45	119	26	67	36
CPCT02140105T	509	30	200	30	83	64	127	19
CPCT02190055T	357	67	290	154	135	65	141	71
CPCT02030551TII	110	35	0	0	355	169	587	0
CPCT02050317T	9	4	40	73	22	130	14	27
CPCT02180078T	341	15	184	106	21	40	44	42
CPCT02220075T	354	21	135	76	61	32	28	69
CPCT02230085T	553	41	184	237	237	92	82	92
CPCT02120195T	330	14	245	198	83	33	10	5
CPCT02080302T	572	33	293	121	93	68	78	73
CPCT02070470T	133	19	30	27	12	33	35	20
CPCT02300034T	523	15	183	109	100	109	42	47
CPCT02020955T	234	22	177	46	46	41	42	12
CPCT02020965T	346	26	177	128	48	41	60	35
CPCT02140094TII	247	58	133	454	0	123	506	0
CPCT02210083T	61	0	71	0	57	34	51	35
CPCT02100200T	610	42	322	153	82	0	0	0
CPCT02140106T	157	16	129	0	37	40	66	44
CPCT02140059T	706	34	225	90	58	63	59	38
WIDE01010156T	54	8	51	19	35	21	26	54
CPCT02100174T	170	87	158	108	36	91	47	83
CPCT02120200T	116	14	69	74	12	27	24	46
CPCT02140070T	43	53	84	85	155	112	27	15
CPCT02040248T	256	19	98	123	59	71	58	21
CPCT02060149T	142	22	97	123	54	93	0	0
CPCT02020718T	202	31	191	114	103	91	0	0
CPCT02230096T	529	115	154	165	299	81	85	57
CPCT02180064T	265	21	135	37	31	92	48	66
CPCT02020764T	255	28	145	131	349	277	0	0
CPCT02440012T	381	17	142	205	80	106	17	68
CPCT02020752T	216	15	81	92	90	54	1	1
CPCT02140071T	260	20	206	78	49	151	16	19
CPCT02140074T	446	31	186	94	77	61	49	63
CPCT02140017TII	810	59	326	114	175	185	25	59
CPCT02120143T	285	16	156	98	75	66	49	35
CPCT02030431T	213	22	143	0	96	68	48	0
CPCT02180067T	166	2	113	30	73	95	34	12
CPCT02160052T	512	26	220	70	34	84	66	74
CPCT02140080T	53	12	41	67	94	52	16	4
CPCT02170036T	0	292	0	0	454	159	0	0
CPCT02290045T	119	15	86	82	40	70	43	13
CPCT02060269T	217	34	163	85	46	66	57	29
CPCT02230113T	14	11	41	14	67	56	36	21
CPCT02050407T	182	26	148	56	108	111	5	43
CPCT02030543T	181	29	178	314	125	135	99	40
CPCT02190050T	381	27	237	73	119	87	76	8
CPCT02140087T	294	10	194	148	32	73	34	23
CPCT02100190T	282	33	157	139	243	156	42	9
CPCT02140094T	190	20	0	149	0	327	0	0
CPCT02130164T	287	19	145	72	18	47	59	19
CPCT02140093T	693	28	306	8	93	35	28	26
CPCT02020592T	68	11	0	61	13	192	0	0
CPCT02180076T	93	14	70	56	27	25	72	30
CPCT02020865T	703	26	375	184	16	48	107	26
CPCT02230059T	208	17	94	53	53	130	24	54
CPCT02180022T	166	85	166	55	265	40	69	21
CPCT02120014T	428	59	194	166	65	95	134	29
CPCT02180033T	0	14344	0	0	1546	0	0	0
CPCT02140046T	180	70	90	65	104	46	46	53
CPCT02080111T	0	41	146	0	267	83	0	537
CPCT02120027T	321	90	123	86	158	64	110	35
CPCT02140042TII	43	23	88	52	30	20	50	8
CPCT02070169T	62	15	86	79	8	45	52	0
CPCT02160024T	382	45	249	202	111	33	38	46
CPCT02020566T	0	0	0	0	0	150	0	0
CPCT02230033T	177	14	112	32	92	61	44	35
CPCT02030356T	297	40	137	198	13	70	15	13
CPCT02090021T	403	27	241	125	53	195	0	0
CPCT02330047T	325	14	140	37	52	236	61	32
CPCT02100107T	430	45	172	129	137	227	94	56
CPCT02020580T	105	31	70	72	94	199	15	26
CPCT02180003T	4	8	21	36	4	201	8	16
CPCT02020414T	355	68	206	41	85	108	99	11
CPCT02050087T	133	25	108	96	84	46	19	39
CPCT02010458T	0	17	39	66	57	70	88	41
CPCT02020447T	225	37	69	71	155	33	56	52
CPCT02060067T	127	25	82	376	18	91	98	10
CPCT02020480T	407	36	107	103	29	50	22	24
CPCT02140042T	212	69	132	163	91	28	73	55
CPCT02120002T	306	18	184	65	46	42	53	52
CPCT02030332T	165	32	179	36	93	62	70	98
CPCT02230015T	206	42	195	95	46	41	27	52
CPCT02060138T	501	28	287	325	81	238	0	0
CPCT02360007T	0	39112	0	0	3368	0	0	0
CPCT02040181T	441	40	284	232	56	130	18	12
CPCT02300027T	480	43	212	123	57	70	1	25
CPCT02120090T	298	13	127	65	44	93	27	17
WIDE01010520T	384	69	315	303	39	76	70	48
WIDE01010600T	173	7	49	32	6	25	18	46
WIDE01010710T	139	269	205	185	327	72	117	7
WIDE01010727T	62	11	101	38	34	38	51	8
