MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
1:Del:C:0	1.12E-05	5.76E-04	3.07E-04	7.60E-04	1.48E-03	6.65E-04	1.57E-03	4.64E-03	2.65E-03	2.48E-03	6.27E-03	2.26E-03
1:Del:C:1	1.21E-03	5.90E-04	1.02E-04	1.04E-03	5.43E-04	2.69E-04	7.19E-04	1.73E-03	2.08E-03	2.40E-03	1.75E-03	4.56E-03
1:Del:C:2	2.32E-04	4.98E-04	7.98E-05	6.34E-04	5.12E-04	1.91E-04	3.25E-04	9.28E-04	1.00E-03	2.07E-03	1.60E-03	2.65E-03
1:Del:C:3	2.00E-04	3.16E-04	7.60E-05	1.83E-04	3.30E-04	1.62E-04	4.52E-05	9.69E-04	8.58E-04	8.18E-04	3.76E-04	1.56E-03
1:Del:C:4	1.44E-04	2.39E-04	1.74E-04	2.47E-04	2.18E-04	1.71E-04	2.46E-05	7.34E-04	6.51E-04	1.14E-03	5.43E-04	1.42E-03
1:Del:C:5	7.47E-05	1.19E-04	1.05E-03	7.88E-04	9.82E-05	3.00E-04	4.72E-04	4.74E-04	9.05E-04	4.35E-03	2.84E-04	1.10E-03
1:Del:T:0	2.89E-05	1.05E-04	1.38E-04	9.05E-04	1.76E-03	3.22E-04	9.03E-04	2.44E-03	3.44E-03	6.31E-03	6.60E-03	5.43E-03
1:Del:T:1	3.18E-05	2.55E-04	7.24E-05	4.55E-04	1.10E-03	2.27E-04	3.79E-04	1.27E-03	1.55E-03	3.02E-03	2.47E-03	2.79E-03
1:Del:T:2	1.11E-04	1.10E-04	1.04E-04	4.29E-04	8.30E-04	2.67E-04	2.27E-04	1.70E-03	1.41E-03	2.78E-03	3.26E-03	2.36E-03
1:Del:T:3	3.53E-04	4.71E-04	1.52E-04	7.47E-04	6.22E-04	2.48E-04	5.77E-04	1.79E-03	2.28E-03	1.85E-03	2.41E-03	3.14E-03
1:Del:T:4	6.08E-04	9.12E-04	2.87E-04	1.20E-03	5.75E-04	3.55E-04	5.31E-04	2.19E-03	2.12E-03	3.66E-03	2.31E-03	3.66E-03
1:Del:T:5	1.00E-03	1.84E-03	8.43E-03	9.93E-03	7.79E-04	2.67E-03	2.32E-03	4.08E-03	4.68E-03	1.45E-02	4.32E-03	4.87E-04
1:Ins:C:0	2.65E-04	9.77E-05	9.78E-05	1.28E-03	6.94E-05	3.51E-05	3.35E-04	2.99E-04	3.73E-04	8.78E-04	3.88E-03	1.39E-03
1:Ins:C:1	2.78E-04	2.30E-04	1.71E-05	4.52E-04	1.94E-04	2.64E-05	2.64E-04	4.81E-04	6.07E-04	1.07E-03	1.95E-03	1.73E-03
1:Ins:C:2	6.78E-05	2.60E-04	3.89E-07	3.83E-04	1.31E-04	6.54E-05	1.73E-04	3.12E-04	6.23E-04	7.26E-04	1.35E-03	1.48E-03
1:Ins:C:3	1.47E-04	5.70E-05	6.25E-06	2.90E-04	9.42E-05	5.86E-05	1.97E-04	1.89E-04	3.68E-04	6.69E-04	1.01E-03	7.39E-04
1:Ins:C:4	8.26E-05	1.81E-04	3.62E-05	1.32E-03	7.13E-05	5.54E-06	9.53E-05	2.59E-04	5.76E-04	4.93E-04	3.58E-04	5.26E-04
1:Ins:C:5	8.76E-04	1.63E-03	5.59E-04	1.32E-02	5.17E-05	1.12E-04	2.60E-04	3.51E-04	6.27E-03	2.40E-03	1.11E-03	2.49E-03
1:Ins:T:0	1.14E-03	6.12E-05	1.82E-04	2.65E-03	1.23E-04	4.09E-05	4.76E-04	4.67E-04	5.40E-04	1.67E-03	5.32E-03	1.77E-03
1:Ins:T:1	4.31E-04	5.67E-04	0.00E+00	1.83E-03	4.42E-04	1.58E-04	4.67E-04	8.46E-04	1.68E-03	4.10E-03	4.41E-03	3.52E-03
1:Ins:T:2	2.10E-04	2.34E-04	1.24E-04	1.07E-03	1.82E-04	2.52E-05	7.30E-05	1.55E-04	1.07E-03	1.56E-03	1.84E-03	1.72E-03
1:Ins:T:3	5.44E-04	2.89E-04	8.53E-05	5.96E-04	1.72E-04	9.20E-05	6.09E-05	4.82E-04	6.00E-04	1.32E-03	2.28E-03	1.88E-03
1:Ins:T:4	3.18E-03	1.12E-04	2.42E-05	1.31E-03	1.71E-04	1.92E-05	1.09E-04	5.10E-04	1.54E-04	4.52E-03	2.40E-03	5.13E-03
