Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
SP109384	69	89	20	89	62	10	5
SP98065	59	110	48	290	40	49	19
SP49591	65	103	56	90	43	40	2
SP49385	100	83	18	230	116	77	7
SP98313	56	428	36	43	26	30	11
SP49119	104	205	35	187	12	63	12
SP109301	329	151	56	97	40	77	1
SP115830	89	274	39	82	43	44	3
SP49229	0	823	0	0	0	76	0
SP98853	138	217	35	91	85	353	11
SP98855	78	199	10	125	46	22	3
SP98859	50	191	21	110	68	0	0
SP98865	1	98	33	70	29	49	3
SP98879	192	45	30	123	88	61	6
SP98871	0	127	19	170	0	89	0
SP98867	263	221	39	0	158	134	0
SP98861	302	58	53	155	139	48	18
SP98877	272	52	22	22	55	85	20
SP98889	154	205	44	154	96	140	20
SP98887	238	224	47	176	62	165	15
SP98875	168	221	24	212	79	99	6
SP98851	22	30	11	20	22	13	2
SP98833	135	21	19	55	68	50	6
SP98873	391	115	33	0	123	91	0
SP98883	184	293	46	48	66	101	3
SP98849	36	46	6	81	37	85	16
SP98869	27	236	44	99	31	40	14
SP98893	106	317	60	112	34	263	2
SP98847	197	117	29	61	52	13	8
SP98881	104	144	44	210	150	137	29
SP98841	206	50	21	19	44	34	4
SP98845	0	0	9214	0	0	0	0
SP98839	90	62	33	244	48	50	10
SP98843	176	72	19	70	46	44	3
SP98863	37	105	6	39	22	15	4
SP98891	257	80	46	1	109	93	18
SP98885	167	112	49	3	89	277	16
SP107047	351	90	29	111	98	124	4
SP107050	179	129	16	157	0	54	0
SP99261	202	94	33	107	86	75	4
SP107052	74	166	27	125	0	70	0
SP99269	212	76	20	84	52	40	0
SP99271	191	0	8	58	0	34	0
SP107056	388	250	46	43	95	99	5
SP107060	155	178	36	113	77	29	4
SP99279	184	145	17	120	50	65	5
SP107063	86	64	17	84	48	59	0
SP107068	117	243	34	105	0	53	0
SP107071	292	75	32	160	107	103	7
SP107073	42	0	0	0	7	0	0
SP98896	307	267	45	147	99	101	14
SP99003	91	397	49	167	68	65	5
SP107076	195	53	44	379	930	87	42
SP107078	65	70	22	81	57	29	2
SP107080	134	89	40	108	336	45	30
SP98898	250	182	23	107	57	70	17
SP107084	237	109	29	105	66	60	25
SP107088	10	57	22	103	43	21	6
SP107091	190	175	44	140	45	47	14
SP107094	56	57	15	53	0	23	0
SP112224	137	103	38	147	79	58	11
SP107097	124	137	23	166	41	31	12
SP107101	334	203	57	199	118	307	0
SP98900	114	157	25	120	42	99	3
SP107104	76	65	14	87	40	109	13
SP107109	0	130	17	118	0	27	0
SP107111	93	232	37	181	0	124	0
SP107115	7	1	5	0	0	0	4
SP98902	199	122	28	175	205	130	4
SP107119	220	262	33	63	45	98	7
SP98904	68	17	19	160	0	55	0
SP98909	399	87	30	84	91	158	5
SP107121	251	200	51	238	81	176	2
SP107123	180	179	19	96	70	46	10
SP98907	341	139	42	193	53	124	21
SP107132	33	14	8	26	0	19	0
SP107136	90	175	38	202	149	205	14
SP107141	37	55	16	77	28	39	4
SP98913	207	123	39	172	99	64	6
SP107146	147	166	34	134	51	55	7
SP107150	142	75	22	123	27	98	6
SP98915	61	178	28	51	11	88	9
SP107152	305	149	22	91	33	56	20
SP107155	51	135	15	133	0	101	0
SP112125	122	44	11	126	33	62	0
SP98921	111	73	15	81	49	49	11
SP112130	141	115	24	149	21	43	3
SP112133	55	80	29	156	94	234	8
SP98925	78	112	23	22	67	39	2
SP112138	8	198	85	95	24	51	3
SP112141	520	44	46	0	237	0	0
SP98927	158	138	30	108	74	178	0
SP112147	194	96	30	140	51	18	11
SP112152	77	180	70	67	18	29	16
SP112156	126	76	14	82	0	46	0
SP98933	118	132	33	174	0	37	0
SP112160	137	183	31	132	33	42	11
SP98937	52	12	0	57	0	29	0
SP112165	64	161	17	177	25	41	5
SP112168	367	140	23	102	86	146	2
SP98941	402	150	20	161	30	135	4
SP112170	412	133	46	24	73	236	16
SP112174	33	39	20	102	99	49	19
SP98945	89	88	17	0	98	42	0
SP112178	196	108	40	175	168	391	7
SP112180	148	218	42	119	78	59	11
SP98949	440	181	50	137	41	66	9
SP112182	165	65	23	113	35	63	0
SP98953	141	733	58	96	83	80	15
SP112186	208	121	29	51	61	97	6
SP98955	266	183	54	537	236	245	6
SP112188	153	37	13	62	18	36	6
SP112190	296	129	34	155	174	271	14
SP112192	199	63	63	120	118	120	0
SP112194	218	149	44	0	68	220	0
SP98959	39	103	8	84	29	28	1
SP112196	206	187	54	155	99	84	5
SP112198	136	41	24	112	16	128	2
SP112201	73	29	14	60	17	19	0
SP98965	167	243	43	163	46	51	3
SP112205	205	147	34	72	93	82	4
SP112208	111	275	64	136	102	192	0
SP98967	119	89	29	59	18	85	5
SP112210	131	267	39	224	72	188	1
SP112211	78	281	52	169	102	165	29
SP98973	402	195	296	0	504	295	0
SP112213	302	88	34	128	72	41	12
SP50097	531	231	62	0	0	605	0
SP112215	365	67	29	87	50	71	6
SP112217	360	67	47	135	225	78	5
SP98975	137	61	15	49	53	57	5
SP112219	265	113	67	168	158	222	6
SP112221	107	40	10	78	0	0	0
SP112228	241	99	45	2	113	153	12
SP50099	209	318	36	6	94	54	20
SP98981	116	136	46	60	57	49	17
SP112234	332	159	60	130	87	154	9
SP98985	359	166	28	111	37	62	2
SP112237	70	147	46	173	0	0	0
SP98989	66	166	14	53	0	38	0
SP112241	0	246	0	126	69	113	0
SP112245	56	83	23	69	37	24	3
SP98991	22	49	23	97	60	34	4
SP112248	164	93	47	98	170	141	7
SP112051	162	124	50	117	115	194	9
SP98997	390	54	40	100	115	259	3
SP112252	171	324	78	196	40	108	4
SP99001	36	87	12	110	0	70	0
SP112257	0	5	0	43	0	0	0
SP99007	0	128	33	136	40	47	0
SP112261	39	31	16	161	47	11	5
SP50101	115	55	23	212	58	43	9
SP112265	1	165	31	134	54	160	8
SP112268	221	95	42	177	114	116	11
SP99011	378	62	41	143	117	94	21
SP112269	130	189	28	182	41	108	4
SP99013	0	183	0	74	293	145	131
SP112273	383	470	122	55	108	153	10
SP112274	42	18	8	73	13	6	2
SP50105	168	82	26	145	76	87	0
SP112276	37	57	0	61	0	50	0
SP99019	145	214	47	147	63	21	2
SP99021	208	89	28	10	106	84	6
SP112283	41	23	0	66	23	59	0
SP112288	98	161	31	188	28	98	1
SP99025	183	176	44	47	86	97	11
SP112290	445	115	29	127	155	162	3
SP99029	325	39	14	0	26	57	0
SP99033	392	83	46	65	0	80	0
SP99037	50	15	0	48	0	29	0
SP99041	231	106	23	70	53	66	4
SP99045	198	176	65	128	91	152	17
SP112300	79	163	16	66	47	10	1
SP99049	134	85	22	229	207	155	17
SP112304	134	148	16	138	95	68	0
SP50107	310	169	55	177	60	190	20
SP112310	157	95	38	272	77	87	10
SP99053	131	71	28	81	37	57	4
SP99057	37	0	0	22	23	47	0
SP99061	599	98	94	0	0	521	0
SP50109	0	109	13	230	63	145	0
SP99065	101	147	50	60	42	72	11
SP106993	462	172	63	165	52	94	8
SP50111	46	223	31	86	18	35	6
SP99069	158	122	16	75	274	155	10
SP99073	197	144	30	0	101	257	0
SP99077	109	83	0	194	37	50	0
SP99081	86	125	40	193	53	72	0
SP99085	131	215	29	279	66	81	0
SP99089	162	181	23	100	41	60	5
SP99093	351	55	26	192	0	0	0
SP99097	10	139	14	51	8	7	9
SP99101	24	378	26	49	22	28	2
SP106998	231	159	28	301	0	83	0
SP99105	90	83	17	53	31	39	12
SP99109	156	363	37	113	52	90	11
SP50113	268	183	80	256	84	269	15
SP50115	96	86	14	112	50	99	4
SP50117	46	173	35	143	60	128	10
SP107004	272	111	30	21	136	112	16
SP99117	220	148	45	100	32	32	5
SP99121	285	190	32	156	53	56	6
SP107007	221	158	37	211	82	105	2
SP99125	187	44	28	105	53	75	3
SP99129	143	216	24	76	155	139	5
SP99133	169	43	25	83	66	89	3
SP50119	201	92	72	96	122	25	8
SP99137	374	89	48	28	125	145	22
SP50121	132	56	0	0	28	113	0
SP50123	202	287	90	148	52	70	5
SP99141	91	211	88	147	27	34	13
SP50125	134	123	32	200	73	45	2
SP99145	0	237	62	98	0	49	0
SP99149	162	117	47	131	55	92	0
SP50129	161	162	30	133	23	63	9
SP99153	114	0	7	149	0	0	0
SP99157	91	139	42	116	44	45	17
SP99161	51	119	23	116	66	80	11
SP99165	135	96	45	111	54	59	8
SP50131	235	367	187	92	282	160	6
SP50133	107	105	12	60	27	50	0
SP99169	48	34	13	37	13	19	0
SP50135	62	69	32	125	64	94	12
SP50137	0	151	14	78	32	0	0
SP99173	162	107	10	100	65	119	9
SP99177	297	160	46	41	27	23	6
SP99181	84	85	11	140	0	87	0
SP50139	57	55	0	90	41	28	0
SP107010	139	135	38	154	70	71	24
SP99189	58	34	13	67	14	53	0
SP50141	9	0	0	12	9	0	0
SP99193	145	126	0	131	0	0	0
SP50145	110	63	21	154	29	34	13
SP50147	318	75	39	223	65	72	13
SP107012	0	2284	27489	0	0	0	0
SP50149	161	153	63	95	129	96	4
SP107017	0	144	24	171	42	51	0
SP107019	137	176	35	195	29	82	7
SP107023	157	72	20	118	43	43	5
SP50151	128	57	26	96	38	60	5
SP50153	401	132	49	0	121	109	0
SP99197	87	172	70	388	952	42	9
SP50155	349	113	54	272	59	121	15
SP99201	0	159	24	131	0	52	0
SP50157	75	75	15	196	64	81	5
SP99205	37	72	16	77	48	71	0
SP50159	143	165	38	166	130	84	7
SP50161	332	38	30	8	217	102	7
SP107025	109	16	23	149	165	143	9
SP107028	32	0	4	54	0	44	0
SP50163	113	98	26	97	45	157	0
SP99217	24	88	16	96	25	21	6
SP50165	286	36	48	41	92	97	11
SP107030	170	93	31	173	0	0	0
SP50167	176	65	30	102	125	110	8
SP99229	68	255	22	54	56	55	9
SP99233	0	115	20	138	55	127	0
SP107032	17	4	0	29	22	21	0
SP50169	275	77	28	172	50	172	5
SP50171	367	132	32	13	88	80	9
SP50173	120	59	15	85	33	35	0
SP50175	11	8	0	32	0	15	0
SP107034	209	11	11	0	42	48	0
SP50179	110	142	0	162	0	99	0
SP99237	73	82	54	113	67	44	13
SP107037	201	69	30	152	95	180	9
SP107041	124	139	19	45	39	17	3
SP50181	138	65	20	92	34	154	0
SP99249	107	131	63	90	46	42	2
SP99253	215	164	65	83	65	82	5
SP50183	389	89	38	108	86	0	0
SP99257	218	219	106	215	176	114	12
SP107044	48	33	10	150	0	0	0
SP50185	67	144	18	147	83	55	6
CPCT02020315T	216	159	83	89	65	80	119
CPCT02020321T	8	0	0	0	9	0	54
CPCT02020330T	107	228	83	177	47	83	52
CPCT02010372T	0	401	157	0	340	0	161
CPCT02020326T	109	263	44	167	57	33	115
CPCT02020403T	174	105	43	188	84	54	80
CPCT02040063T	462	153	190	237	85	87	109
CPCT02060054T	456	148	81	203	201	70	135
CPCT02060053T	17	235	12	38	5	25	40
CPCT02020886T	171	209	182	112	177	17	117
CPCT02130167T	63	168	80	177	0	65	81
CPCT02080186T	149	254	91	144	63	78	73
CPCT02130172T	71	240	32	20	206	34	78
CPCT02020413TII	0	0	0	667	372	0	297
CPCT02130180T	43	179	56	381	76	81	69
CPCT02130057T	220	133	76	112	41	80	154
CPCT02130186T	242	408	113	94	49	66	72
CPCT02130184T	18	258	76	125	80	514	89
CPCT02020690T	237	135	48	168	150	77	104
CPCT02080215T	28	294	32	155	57	42	136
CPCT02050360T	29	240	83	148	82	97	244
CPCT02130096T	234	194	68	166	116	84	210
CPCT02020759T	190	283	104	253	52	42	168
CPCT02130127T	89	160	60	156	81	62	81
CPCT02060242T	208	382	61	230	49	20	138
CPCT02050386T	83	158	60	142	41	74	154
CPCT02290055T	33	271	10	13	68	46	79
CPCT02130048T	76	230	35	105	62	24	110
CPCT02130155T	66	158	19	109	55	36	129
CPCT02130156T	104	204	62	148	46	112	160
CPCT02130157T	115	467	64	0	345	0	306
CPCT02130158T	75	295	22	51	292	12	218
CPCT02020852T	138	271	102	137	92	42	195
CPCT02020839T	27	3	7	43	19	22	56
CPCT02130159T	160	228	0	0	358	0	131
CPCT02020861T	211	207	52	105	100	46	188
CPCT02060276T	186	158	51	40	33	44	135
CPCT02350014T	122	412	36	51	43	69	236
CPCT02030315T	117	64	112	36	740	5	102
CPCT02090015T	344	96	135	66	26	125	87
CPCT02020533T	10	321	141	79	65	52	69
CPCT02020546T	30	74	9	52	56	14	35
CPCT02050224T	383	313	37	102	63	110	201
CPCT02180031T	398	135	43	22	129	55	290
CPCT02080057T	0	265	111	84	0	0	53
CPCT02020421T	205	152	66	103	139	32	129
CPCT02080054T	98	209	44	180	136	143	137
CPCT02020413T	45	12	15	1094	596	98	82
CPCT02020448T	2	12	1	46	66	42	78
CPCT02190014T	133	91	40	156	34	28	75
CPCT02080101T	54	139	24	54	121	54	95
CPCT02030336T	160	127	205	269	120	47	76
CPCT02050295T	159	246	32	86	38	58	156
