Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
CPCT02190020T	0	0	0	0	103	583	156	0	709	4900	164	642	281
CPCT02100120T	1818	81	0	794	881	69	26	0	356	4	217	0	1026
DRUP01010051T	34909	39784	29512	8885	6183	5616	2641	476	1735	0	1604	0	0
CPCT02020622T	847	0	0	732	568	0	104	28	548	101	270	877	241
CPCT02020630T	0	0	0	0	23	0	79	0	448	2400	1993	1009	258
CPCT02340029T	1067	0	149	653	646	0	43	0	405	494	254	0	394
CPCT02080162T	2001	0	2069	2686	2999	401	149	0	640	404	162	0	37
DRUP01010044T	2424	83	36	270	595	0	60	0	426	0	161	0	693
CPCT02050252T	1272	0	0	645	714	0	40	0	283	0	155	0	1227
CPCT02210016T	33349	85342	50284	10767	4884	4848	0	682	2967	135	2755	2409	163
CPCT02050170T	10893	0	2224	2861	0	1708	269	412	712	3	681	0	0
CPCT02010569T	1576	0	37	521	585	0	86	0	348	107	366	138	112
CPCT02100019T	60206	19738	3619	5316	8018	7816	1844	0	4400	0	338	0	351
CPCT02020514T	23207	0	3347	1434	0	2918	214	243	622	0	321	3364	123
CPCT02070140T	20153	624	6938	5706	386	4868	1476	107	1146	225	716	0	0
CPCT02030347T	28318	74482	39140	8502	4905	0	8857	159	735	274	1781	0	165
CPCT02180033T	9682	0	1082	1370	613	1492	186	51	340	147	895	0	32
CPCT02070164T	20384	674	0	1985	2686	2432	525	63	1318	13	49	0	139
DRUP01070015T	31141	7879	11173	6150	1833	6887	2322	98	511	186	1151	0	0
DRUP01010022T	23270	9614	9841	2412	1348	4831	970	90	360	107	566	0	0
CPCT02030349T	24778	7805	9602	1943	3137	6268	1120	0	531	119	661	0	0
CPCT02120032T	7086	454	519	599	1028	834	735	245	168	137	0	0	97
DRUP01010025T	33358	62715	27515	5983	8706	2831	2394	910	1150	39	1016	2381	18
CPCT02220023T	0	0	0	0	0	415	214	0	277	5046	201	58	150
CPCT02100101T	315	0	1728	8336	3588	0	0	301	811	0	50	0	0
CPCT02030357T	5057	89871	71793	13686	11389	5951	0	1157	3514	0	2586	3534	45
CPCT02070192T	26198	3403	6609	4302	2534	3583	1988	0	472	392	400	0	0
CPCT02050211T	35372	25809	22021	10354	3265	4622	2933	120	1512	17	478	0	330
CPCT02380016T	2386	1084	1581	133	337	47	83	12	0	0	66	0	1993
DRUP01090003T	32190	29913	39154	7860	6081	6175	0	995	2487	0	816	0	502
CPCT02230039T	1207	0	0	288	493	0	318	0	400	226	135	684	532
DRUP01010037T	7893	2559	17385	2818	1261	3136	317	317	1932	0	1268	0	12
CPCT02120042T	34721	85412	46648	11464	4057	814	1483	1511	2655	0	2894	3022	179
DRUP01070020T	21069	305	0	1675	2932	2350	370	5	2723	0	0	242	79
CPCT02340022T	1334	0	0	339	5431	0	565	0	1629	0	0	0	1071
CPCT02070041T	9514	0	1008	932	920	849	0	110	911	11	36	0	30
DRUP01140001T	8113	0	0	1800	1835	1066	107	27	863	217	41	396	114
CPCT02210004T	19957	1717	7171	3068	2618	7909	1559	0	580	255	1093	0	0
CPCT02050089T	2039	0	218	416	851	0	256	27	189	84	64	120	156
CPCT02050104T	95	22	0	52	0	0	0	0	0	0	0	0	4996
CPCT02050041T	989	0	0	427	683	0	86	0	467	131	419	1292	444
DRUP01050001T	28256	39565	35627	10576	3815	5235	1876	337	1415	191	1573	0	182
DRUP01050003T	0	0	0	18777	83127	0	0	763	2274	0	0	0	0
DRUP01070008T	55152	10080	16331	10193	4226	11526	3747	219	2168	831	902	0	0
CPCT02370001T	1302	278	272	254	625	26	6	0	113	0	222	0	1591
CPCT02020491T	0	51	0	458	504	557	310	27	187	4665	175	0	68
CPCT02020486T	1456	0	157	309	777	0	258	0	359	156	186	201	190
DRUP01010018T	24567	56953	51273	14717	6624	7072	672	531	2868	216	1531	0	695
DRUP01050002T	35007	66282	44409	18476	3875	6546	3256	664	3847	145	2005	0	464
CPCT02040104T	0	0	0	0	81	0	29	0	479	2631	2859	604	259
CPCT02070131T	11042	50	2309	1433	1302	2090	984	95	217	164	351	0	0
DRUP01070026T	28204	3575	7928	5878	2417	4740	1939	39	556	361	388	0	0
CPCT02380029T	9552	20984	43856	0	3069	2612	3748	185	582	159	1545	0	0
CPCT02360007T	24357	0	5329	3731	1249	4349	1274	0	872	343	948	0	28
CPCT02340041T	1667	0	0	425	421	0	107	7	442	129	395	215	453
CPCT02040196T	1234	0	0	460	621	0	58	0	510	72	289	424	228
DRUP01110002T	26815	9962	22233	9698	1960	7280	1674	601	2259	16	998	0	0
CPCT02220030T	36137	10205	18706	15678	4958	9010	2205	0	2355	240	1011	0	0
DRUP01050017T	41337	11447	6077	2105	3146	2384	0	229	2900	22	511	0	127
CPCT02030430T	6153	0	1700	2912	1900	797	0	0	1091	13	422	0	73
CPCT02070023TII	61560	16319	21984	11854	4230	12183	4470	359	3249	879	1003	0	0
WIDE01010443T	749	0	158	1085	1374	0	36	0	232	55	94	0	347
WIDE01010470T	8621	0	0	0	10992	0	4756	271	2222	273	0	0	1920
DRUP01010167T	15334	5398	10069	1817	1761	5077	2069	630	363	9	157	0	0
CPCT02080048T	15257	0	1172	1198	3471	2685	737	473	3562	769	0	0	117
DRUP01070119T	6479	1	0	355	698	585	94	0	587	0	69	0	32
WIDE01010539T	1183	0	0	1138	628	0	101	7	346	69	212	195	226
WIDE01010557T	0	195	0	0	363	504	153	92	531	6322	0	0	151
WIDE01010578T	13104	666	3331	2120	0	1887	864	325	369	0	1482	0	0
WIDE01010648T	0	0	77	221	539	72	199	0	305	3246	93	466	117
