Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
SP123872	0	4	10	57	21	19	2	0	45
SP123874	8	7	38	0	11	17	0	6	28
SP123836	23	4	13	0	18	9	0	8	103
SP43633	3	6	18	15	5	19	0	5	6
SP36498	475	8	144	3	7	35	0	17	0
SP37516	352	4	68	72	10	35	1	14	0
SP39997	499	15	113	0	23	2	14	26	46
SP35617	310	9	182	43	29	70	0	20	8
SP37636	28	11	58	106	27	64	7	10	2
SP39907	67	17	166	160	4	74	0	1	0
SP40736	403	26	194	74	18	103	20	11	0
SP42154	243	12	110	174	47	49	0	21	24
SP39594	268	24	112	198	1	95	23	3	0
SP41453	262	9	126	69	35	60	3	10	0
SP34452	798	12	173	163	10	129	2	15	0
SP42829	467	21	146	58	59	8	2	22	6
SP37970	526	16	161	80	17	85	11	67	53
SP34186	538	23	189	76	60	92	15	22	15
SP37903	833	13	220	0	30	63	13	13	0
SP35849	89	3	75	0	30	46	5	7	24
SP36586	71	61	15	0	120	30	6	22	19
SP34431	234	6	71	130	0	26	1	0	3
SP37432	208	11	122	31	15	68	0	3	19
SP35989	91	15	66	149	5	58	10	6	2
SP39102	225	6	69	57	20	25	2	29	19
SP34493	38	11	146	39	30	77	2	0	7
SP36036	178	9	88	3	21	95	1	12	15
SP35951	424	37	86	157	14	44	11	42	9
SP39248	145	7	70	127	15	46	2	7	5
SP34246	269	5	240	121	8	92	0	30	0
SP35412	377	2	95	58	16	117	0	18	26
SP39298	986	30	274	148	10	138	17	29	15
SP38044	398	19	200	69	20	117	20	0	48
SP38271	443	28	78	36	17	84	12	27	61
SP43201	276	10	102	0	8	129	9	15	11
SP34191	204	5	95	101	12	45	9	0	7
SP40047	528	81	223	0	19	143	16	0	5
SP39349	304	0	95	33	12	72	3	6	52
SP37369	177	9	93	124	0	68	0	3	0
SP38759	241	15	205	101	20	115	12	1	38
SP36218	97	8	20	42	11	30	1	18	92
SP43510	615	6	93	0	3	74	11	18	33
SP43770	301	13	113	42	17	73	7	6	39
SP43651	854	41	105	169	61	22	5	45	59
SP106656	782	35	239	93	15	74	18	41	10
SP97249	415	50	246	0	179	190	18	11	49
SP106638	983	25	292	0	11	133	13	41	43
SP97161	835	24	203	25	34	46	24	57	36
SP43696	718	37	237	264	16	40	20	25	0
SP97113	552	23	105	0	15	57	15	23	38
SP97124	977	22	279	112	6	177	30	43	7
SP43808	256	31	170	35	21	88	21	21	38
SP43822	4	17	13	0	359	58	7	0	0
SP43514	448	15	77	0	13	58	4	25	9
SP97258	507	16	193	97	0	132	12	3	3
SP97194	956	33	356	500	67	188	29	47	0
SP109470	658	44	313	251	93	111	8	32	18
SP97278	460	10	143	250	20	40	16	5	0
SP109544	787	31	100	33	66	0	7	21	0
SP97104	0	20	0	0	18	404	4	51	7
SP106577	768	42	176	315	26	25	25	103	24
SP109457	69	30	23	0	208	37	13	11	43
SP109478	78	5	50	0	9	22	2	12	19
SP43688	595	14	55	131	16	38	9	13	29
SP97243	308	20	109	130	8	126	13	5	8
SP97269	667	22	158	279	18	97	17	43	0
SP113926	132	5	62	0	2	68	11	2	34
SP106560	190	12	92	210	0	134	9	0	0
SP43792	788	27	184	164	21	92	17	0	0
SP106602	323	24	65	214	8	63	4	14	19
SP97145	186	6	47	0	7	31	1	16	66
SP43664	887	43	343	0	101	231	29	7	82
SP43532	786	28	175	21	11	12	20	26	34
SP102816	200	20	85	226	2	140	9	5	23
SP102795	898	31	136	107	109	152	25	35	0
SP103197	386	18	189	122	19	132	10	0	7
SP102827	795	30	326	18	3	96	16	28	62
SP103233	328	15	212	130	23	83	11	11	46
SP103507	164	25	554	0	31	0	11	20	19
SP103100	321	15	99	0	20	21	7	9	17
SP103416	257	10	59	70	18	35	9	0	28
SP103005	237	23	87	0	15	59	3	10	24
SP102759	851	0	184	68	48	59	17	43	32
SP102741	314	9	120	119	42	112	5	2	0
SP102945	283	10	113	16	28	117	13	4	37
SP103826	392	0	73	61	9	56	1	10	1
SP103706	608	4	105	208	8	83	4	26	0
SP102897	473	9856	39	537	2072	0	0	0	497
SP102881	176	16	47	125	43	85	1	12	12
SP103715	323	12	92	97	6	47	6	18	16
SP102929	259	6	97	244	5	103	2	2	4
SP103619	87	2	80	10	4	22	0	8	5
SP103844	181	0	140	66	4	40	5	3	0
SP103128	249	24	129	98	26	145	16	16	0
SP103300	490	3	175	267	17	102	30	12	0
SP103057	407	17	349	122	0	37	4	0	0
SP103340	507	19	100	0	27	38	0	23	24
SP102913	412	21	122	40	33	103	9	13	22
SP102783	665	22	259	70	49	109	11	14	0
SP103080	412	29	136	341	60	143	0	5	11
SP103436	287	0	137	0	27	12	1	43	10
SP102804	518	0	317	79	12	88	0	16	0
SP102957	118	16	1122	0	5	0	10	11	13
SP102873	163	10	129	83	21	67	7	0	15
SP103213	325	5	75	78	0	45	8	17	15
SP103467	52	3	42	72	2	12	0	4	7
SP103261	1198	16	250	0	36	43	15	26	14
SP103156	531	25	224	13	18	26	3	26	31
SP103288	161	5	118	67	9	23	9	8	12
SP103444	264	6	112	110	3	60	6	0	3
SP103685	341	7	141	155	0	19	4	3	18
SP103140	819	11	252	106	18	18	2	27	0
SP103673	633	20	283	64	33	78	3	43	31
SP102839	385	6	142	15	23	77	8	0	30
SP103245	538	17	77	111	12	109	14	6	7
SP103037	218	0	42	0	1	0	13	5	23
SP103408	307	19	262	107	4	0	2	4	7
SP103021	323	17	171	58	4	83	13	10	2
SP103679	47	11	91	198	13	48	0	0	0
SP103065	637	23	98	316	22	20	7	40	0
SP102965	371	7	146	0	1	45	2	4	0
SP103221	681	36	291	205	33	47	14	0	13
SP103547	407	20	211	0	14	127	8	4	19
SP102973	470	20	616	0	50	0	17	15	29
SP103515	413	0	111	208	9	76	1	25	0
SP102747	145	4	42	0	4	0	3	2	9
SP103730	293	11	165	0	65	172	6	4	0
SP103535	239	25	806	86	47	142	17	23	0
SP102718	457	19	147	0	21	86	6	17	27
SP103483	303	6	68	0	13	0	5	6	20
SP103428	509	10	269	211	12	84	11	9	7
SP102755	1245	19	335	23	5	187	0	66	36
SP103694	905	26	251	182	8	124	13	20	23
SP103595	228	5	94	100	14	69	10	11	20
SP103396	131	0	64	68	2	50	1	0	0
SP102716	171	5	48	80	4	22	1	5	0
SP102733	11	15	118	169	22	50	13	21	39
SP102989	276	19	124	263	34	146	1	11	0
SP103603	212	33	90	177	27	145	7	0	11
SP102921	203	10	137	114	19	90	12	0	0
SP103742	412	25	202	124	64	109	7	9	10
SP103555	0	6	31	20	5	17	0	3	5
SP103523	163	2	115	36	5	86	4	0	6
SP103575	247	10	129	84	70	68	0	24	16
SP103045	419	6	139	110	6	35	18	0	44
SP103455	421	28	196	159	21	103	14	25	25
SP103856	23	3	56	41	0	35	0	7	4
CPCT02020340T	429	1	184	0	25	203	55	18	44
CPCT02140010T	305	29	197	78	42	81	53	31	0
CPCT02110007T	395	29	249	200	63	57	91	61	0
CPCT02140015T	203	38	149	81	58	45	124	27	71
CPCT02020376T	75	25	21	35	118	154	56	7	22
CPCT02050051T	214	25	124	155	71	77	55	30	0
CPCT02140017T	838	66	240	161	195	39	128	68	60
CPCT02040048T	896	28	219	282	135	107	73	88	17
CPCT02060029T	174	41	103	124	280	67	41	51	33
CPCT02060039T	339	26	183	0	30	59	28	53	17
CPCT02050077T	304	48	123	127	123	87	89	46	10
CPCT02060050T	324	31	152	444	114	100	67	26	0
CPCT02020866T	172	25	151	34	18	134	44	45	13
CPCT02120177T	422	29	143	85	13	3	48	26	25
CPCT02140095T	626	39	205	126	16	0	56	512	0
CPCT02120176T	486	150	180	115	328	32	33	92	29
CPCT02120085T	209	32	133	14	106	58	184	30	71
CPCT02100138T	83	51	132	134	228	93	67	41	0
CPCT02080177T	271	32	107	106	273	51	61	32	11
CPCT02230079T	453	70	163	230	163	120	74	63	0
CPCT02340107T	303	140	181	181	239	24	57	66	0
CPCT02120096T	339	27	136	203	33	104	166	5	0
CPCT02120102T	78	6	5	44	9	12	24	10	3
CPCT02440023T	499	34	179	227	107	95	73	141	0
CPCT02160060T	554	16	137	0	51	10	46	57	7
CPCT02180055T	7	24	73	186	71	63	75	2	26
CPCT02140104T	25	45	44	78	116	44	26	47	24
CPCT02140105T	472	26	146	175	81	0	60	102	0
CPCT02190055T	266	67	245	240	133	147	63	88	31
CPCT02030551TII	76	36	56	33	346	0	158	470	81
CPCT02050317T	0	5	36	34	23	68	125	8	20
CPCT02180078T	330	13	146	104	22	78	38	32	30
CPCT02220075T	249	20	89	240	58	61	32	4	23
CPCT02230085T	490	39	111	280	233	171	90	63	41
CPCT02120195T	343	12	194	101	84	151	32	1	0
CPCT02080302T	399	33	219	390	88	104	67	29	2
CPCT02070470T	117	18	17	59	12	19	31	28	8
CPCT02300034T	441	12	121	248	98	71	105	26	6
CPCT02020955T	217	20	144	94	45	31	40	29	0
CPCT02020965T	423	23	140	0	51	78	38	62	46
CPCT02140094TII	383	54	130	0	32	363	122	436	1
CPCT02210083T	38	1	62	52	56	0	33	39	28
CPCT02100200T	693	34	234	0	80	51	23	82	12
CPCT02140106T	138	15	112	62	36	0	38	51	37
CPCT02140059T	682	28	142	218	57	26	59	56	5
WIDE01010156T	42	8	45	33	34	20	20	19	47
CPCT02100174T	91	87	127	179	35	102	88	24	47
CPCT02120200T	133	13	53	20	13	52	27	26	45
CPCT02140070T	73	52	71	0	153	63	109	30	23
CPCT02040248T	324	16	71	0	62	75	69	57	31
CPCT02060149T	167	21	74	11	55	93	88	20	2
CPCT02020718T	201	30	152	59	101	87	87	15	0
CPCT02230096T	429	113	94	290	293	125	79	54	8
CPCT02180064T	237	19	108	97	30	26	89	36	53
CPCT02020764T	229	26	88	134	335	80	262	0	31
CPCT02440012T	460	14	106	0	83	141	102	29	81
CPCT02020752T	230	14	56	43	90	62	52	3	0
CPCT02140071T	311	17	175	0	50	48	146	24	28
CPCT02140074T	375	29	131	218	74	66	58	31	25
CPCT02140017TII	852	51	241	134	175	31	177	39	53
CPCT02120143T	233	16	123	151	73	81	63	27	13
CPCT02030431T	173	21	114	95	92	0	64	31	0
CPCT02180067T	169	1	92	42	72	16	92	32	9
CPCT02160052T	498	22	164	149	33	27	81	56	56
CPCT02140080T	19	13	32	70	90	63	50	2	0
CPCT02170036T	3	274	0	0	418	11	140	49	10
CPCT02290045T	93	15	72	78	40	74	68	27	1
CPCT02060269T	175	33	130	138	45	69	64	38	5
CPCT02230113T	0	11	37	36	65	18	54	23	16
CPCT02050407T	224	23	122	0	108	27	107	18	50
CPCT02030543T	198	29	157	69	129	279	132	75	33
CPCT02190050T	422	24	197	38	120	41	82	70	14
CPCT02140087T	365	6	158	0	35	101	70	41	32
CPCT02100190T	355	30	122	0	244	88	151	50	21
CPCT02140094T	199	18	40	0	13	94	319	0	3
CPCT02130164T	250	18	115	120	18	56	45	42	2
CPCT02140093T	749	21	240	17	90	0	25	42	33
CPCT02020592T	85	10	1	0	14	34	184	0	17
CPCT02180076T	75	14	60	59	27	51	24	55	22
CPCT02020865T	688	21	292	220	17	122	45	80	0
CPCT02230059T	244	15	75	0	54	26	126	30	63
CPCT02180022T	158	85	141	70	260	43	39	55	16
CPCT02120014T	343	59	151	230	64	147	91	85	0
CPCT02180033T	0	13682	168	0	1429	0	140	116	355
CPCT02140046T	126	71	72	118	101	63	45	25	33
CPCT02080111T	0	33	0	326	241	25	68	0	381
CPCT02120027T	290	89	95	126	156	67	62	82	20
CPCT02140042TII	55	23	80	8	31	46	19	42	10
CPCT02070169T	89	15	77	0	10	64	45	47	0
CPCT02160024T	386	43	195	128	111	154	33	26	30
CPCT02020566T	0	0	0	6	1	0	136	0	7
CPCT02230033T	91	15	86	172	88	34	59	19	3
CPCT02030356T	365	38	106	2	18	146	67	20	21
CPCT02090021T	444	23	190	35	54	75	187	36	0
CPCT02330047T	276	13	110	134	51	23	229	46	15
CPCT02100107T	343	44	130	229	134	106	220	65	19
CPCT02020580T	91	31	60	50	93	63	193	11	20
CPCT02180003T	4	8	22	1	5	34	196	12	16
CPCT02020414T	309	67	164	149	82	26	103	73	0
CPCT02050087T	130	24	86	62	83	77	46	12	30
CPCT02010458T	0	18	36	35	57	65	69	63	35
CPCT02020447T	222	36	45	76	154	45	31	47	42
CPCT02060067T	88	28	66	140	22	340	89	54	0
CPCT02020480T	432	33	64	76	31	52	48	24	18
CPCT02140042T	146	70	105	168	90	151	28	41	24
CPCT02120002T	340	15	150	35	47	33	40	51	55
CPCT02030332T	153	31	157	67	92	31	59	54	91
CPCT02230015T	215	41	165	52	47	74	40	22	48
CPCT02060138T	643	21	207	0	87	207	229	28	38
CPCT02360007T	0	38001	140	348	3170	0	434	387	0
CPCT02040181T	559	35	219	0	61	145	126	42	26
CPCT02300027T	485	39	150	131	57	70	67	4	8
CPCT02120090T	246	12	91	144	42	47	89	13	0
WIDE01010520T	496	65	260	0	45	226	73	72	67
WIDE01010600T	181	5	32	34	6	14	24	18	42
WIDE01010710T	101	272	187	110	324	181	70	76	0
WIDE01010727T	56	11	91	36	34	35	37	39	4
