MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	0.00034998880917100903	0.01176699623465538	0.12064174242317677	0.019222930120304228	0.04479359006509185
1:Del:C:1	0.00013729058513717974	0.0022897631116211414	0.06571000229567289	0.013811638429760933	0.022138544293120503
1:Del:C:2	0.00019907699865143514	0.001745689066592604	0.03204992663115263	0.004484607764752581	0.005736759667694003
1:Del:C:3	0.00019175483845174313	0.0028972421446815133	0.017790582962334156	0.002240461824549129	0.0009161021650205115
1:Del:C:4	8.574806812248425e-05	0.006992505039088428	0.00844888370949775	0.0039626567682717	0.00014456456835389985
1:Del:C:5	3.546152284116033e-05	0.03756541803479194	0.0019255435223624318	0.010206577721983195	0.009139979216270149
1:Del:T:0	0.00013813285215292126	0.0020854461978888138	0.08096705734729767	0.017167315185070038	0.035528088146820666
1:Del:T:1	0.00024446651827020105	0.0008653385171783157	0.051117379739880564	0.004863326249178499	0.00987313547404483
1:Del:T:2	0.0010421600658446551	0.0027154973847791555	0.05188619926571846	0.005905872543225996	0.005565673029144022
1:Del:T:3	0.002813638143707067	0.005275728865526617	0.04917181648313999	0.00718530379846925	0.008726191488385666
1:Del:T:4	0.004069829087238758	0.01710070882923901	0.03349539864808321	0.011502431160770356	0.010654099646490067
1:Del:T:5	0.010190432020463049	0.5181753087043762	0.004790628202714231	0.0545472414419055	0.032822219343850066
1:Ins:C:0	0.0024556603317614644	0.0017971730418503285	0.003878370171878487	0.0008488934492288535	0.014510016120038927
1:Ins:C:1	0.0009894310869276524	0.00032298813479428643	0.008178632436320186	0.0011124606096836942	0.006205151865724474
1:Ins:C:2	0.0011328726419014856	4.687825481141772e-05	0.0054486704664304855	0.0011078016794635913	0.0027613691450096667
1:Ins:C:3	0.0012053632631432265	0.0001267873041440737	0.0024414734821766614	0.0011382766861970594	0.00502802348928526
1:Ins:C:4	0.00251245639519766	0.002296733515104279	0.0016813994085532614	0.00026675426424844774	0.0017873186517499563
1:Ins:C:5	0.02558775469660759	0.020309024434536697	6.254028764562491e-05	0.0001515785809275627	0.004663969811517745
1:Ins:T:0	0.007913647200912238	0.0028632454480975868	0.004751500783022493	0.0003641760226514634	0.020717021124437452
1:Ins:T:1	0.0036847241059876977	9.887502528727054e-07	0.021234943214803934	0.00821376420557499	0.012328810547478497
1:Ins:T:2	0.003679903044831008	0.002899978195782751	0.0068664111662656065	0.0009699520888534608	0.0041260096481346405
1:Ins:T:3	0.006053234562277794	0.0010801174433436244	0.00628378783352673	0.001767547069775901	0.0024659108101423043
1:Ins:T:4	0.022304248604923485	4.4652432588980776e-05	0.0037907733442261813	0.00017405954345695918	0.0008611185714351422
1:Ins:T:5	0.8307128125429153	0.25270683780312536	0.023252736171707512	0.017504639335093088	0.0018171624000751763
2:Del:R:0	7.097313550332274e-05	0.0015790581697365269	0.027462954334914684	0.024544948488473894	0.013212570478208363
2:Del:R:1	8.13624011743741e-05	0.006532564726658165	0.012367634405381977	0.08711472906172275	0.0020312758181898973
2:Del:R:2	8.443880315212482e-05	0.0017206405999604614	0.0026150551996397555	0.02871267545968294	0.002549608402623562
2:Del:R:3	0.0001859559872900718	0.0038365519070066513	0.00107772016428612	0.011162170777097344	0.010169976339675486
2:Del:R:4	8.006419055618608e-05	0.005708526843227446	0.0009611210636671785	0.009736573067493736	0.01776355685200542
2:Del:R:5	0.0	0.018506516199558974	0.00171515333094419	0.011107914848253131	0.031133254915475847
3:Del:R:0	3.638983887725544e-05	0.00035813241282085074	0.01356809445656836	0.004934544395655394	0.0034108972985995934
3:Del:R:1	2.4108047427873203e-05	0.002513734782114625	0.0025566014306451735	0.09178306706249714	0.0024284646946676957
3:Del:R:2	2.5053089659365925e-06	0.0007684487232472747	0.00020129540812241942	0.025121793802827596	0.0005500096219218164
3:Del:R:3	4.711951738443076e-06	0.0005774578230921179	2.5634572527817312e-05	0.006980731394141912	0.0006056824767463454
3:Del:R:4	1.3618118480707152e-05	6.424492098587975e-05	0.00021575870668145926	0.004595315554179251	9.419367812535384e-06
3:Del:R:5	7.327098491138884e-06	0.0005818755691871047	0.00023255659167851662	0.0025532363646198065	0.001046447867840925
4:Del:R:0	9.322415176939103e-05	2.8044469061114797e-05	0.010781960496678948	0.006259195473976433	0.0027164051288544044
4:Del:R:1	1.0668310469608145e-06	0.0015858724858844654	0.001023220702298957	0.11036835141479968	0.011642195258755237
4:Del:R:2	1.0056221062360038e-06	0.0004459852422860422	2.917201886065257e-05	0.02776053683832288	0.008806254230439663
4:Del:R:3	8.486519782291424e-07	0.0007193133082910208	2.4876812794370068e-05	0.015599799314513803	0.005364311082521453
4:Del:R:4	4.921852532788762e-05	0.0002556107457712642	7.441986127780353e-05	0.007753351307474077	0.0004437758990342999
4:Del:R:5	1.8831235732932326e-05	0.0004006144179584226	0.00012886650723787252	0.002473669944447465	0.001487580229886305
5:Del:R:0	5.388041657283794e-10	1.0343555434388918e-09	0.06629458509385586	0.00013854105974640872	0.10212511584162712
5:Del:R:1	2.393952638968244e-06	5.052475337752327e-05	0.003304903954267502	0.025428979862481355	0.013326875939965248
5:Del:R:2	4.662293408369322e-05	0.00021590032474520627	0.0002788029107821188	0.004022202542982995	0.003947799874003977
5:Del:R:3	1.4666138002894512e-06	0.0001746846065907448	0.0006385631015952242	0.0010383016146013801	0.0003795004398725155
5:Del:R:4	2.8661915921723845e-06	2.4708630849645808e-05	6.262813840051396e-05	0.00045917025777313824	0.0002113248979831539
5:Del:R:5	1.6665246862790362e-05	3.54144219727992e-05	1.1780206280969097e-05	0.00027500491746579314	8.794684399660912e-05
2:Ins:R:0	0.003388944554608315	0.005790512864477932	0.0019703255224158057	0.00032411099230102993	0.03358799597248435
2:Ins:R:1	0.0013056214520474896	0.0007299169416364748	0.006907959631644189	0.0006704631913180492	0.004445306930574588
2:Ins:R:2	0.0009727329382440076	0.0008035111054778099	0.002607185038505122	2.376866508711828e-05	0.004685225080465898
2:Ins:R:3	0.0032832682854495943	0.0011110685201128944	9.376490390477166e-05	0.00013884120560135217	0.0021927434171084316
2:Ins:R:4	0.015453362558037042	0.0023278907092753797	2.752675547501582e-09	0.00011054035601400614	0.0003756450497069963
2:Ins:R:5	0.03002499809488654	0.027249167039990425	7.382350361823776e-05	0.0003347189264031414	0.011203755498863757
3:Ins:R:0	0.0009853464062325656	0.0008214852577657439	0.001083497141225962	0.0012586965378068272	0.013701866935007275
3:Ins:R:1	0.0004402914160164073	4.345183375273009e-05	0.00531523603014648	0.00020994394796584716	0.0023168472623729033
3:Ins:R:2	0.0005531365255592391	7.771118236718166e-05	0.0006279870358412154	6.957411785283086e-05	1.4900074296875231e-05
3:Ins:R:3	0.0006897616706555709	2.6078703658758417e-05	6.430704371949148e-06	6.426925306939335e-06	6.886858565832487e-05
3:Ins:R:4	0.0004802269233914558	0.00010214291712773882	5.431885083022614e-05	5.430950363316533e-09	2.238333561903616e-05
3:Ins:R:5	0.0023734539188444616	0.0017003305209800602	0.00015478615991412425	0.00024075790857722268	0.001474444449141501
4:Ins:R:0	0.001458318546647206	0.004287414937280119	2.9943204972227023e-06	1.4302990150962814e-05	0.02456762218847871
4:Ins:R:1	0.0013199822907336055	3.698354030802875e-05	0.0039596499619074165	0.0017406965274130925	0.0024371894779324065
4:Ins:R:2	0.0003063988075882662	0.00042158829033724034	4.669122568143891e-05	2.9740248189469297e-06	0.0009952556459928274
4:Ins:R:3	0.0005356526569812558	0.0003552030518187621	2.0183791297334607e-06	2.5779731032526954e-05	0.001050303532720136
4:Ins:R:4	0.0009397485380759462	0.0006256252879393287	0.00033522021469650553	0.00018735360442000192	0.0010539728398912018
4:Ins:R:5	0.0022368379822000862	0.00034188308607554065	0.0009840233038994485	0.0003909740351191715	0.0011490627414990939
5:Ins:R:0	0.00036129099554429447	0.0013745783962480118	4.014804262491012e-06	3.072678046702748e-06	0.2905012476444244
5:Ins:R:1	0.0021619001380167903	0.00031382730525365333	0.01931793576106429	0.0063252753531560305	0.006044101479346864
5:Ins:R:2	0.00036401666729943825	0.000159740775653745	0.00030226008270659575	2.5151841206607627e-05	0.0018088603338151188
5:Ins:R:3	0.0002898002480651485	5.928240703980236e-05	0.00025830483371437786	0.0003561137199520914	0.00042898468457331696
5:Ins:R:4	0.0005502100891317241	6.731296568072142e-06	0.0002502899062779562	5.801534146556264e-05	2.5967345016670863e-05
5:Ins:R:5	0.000208281755221833	1.535074281166615e-05	0.0004894711515630945	0.00011736420848966311	3.461127310035117e-05
2:Del:M:1	0.0002580118195328396	0.005390218789689243	0.01857574565336108	0.07587942391633988	0.005044241655123187
3:Del:M:1	1.1142593698991732e-05	0.00024483064387851526	0.012620065929368138	0.004492942478973419	0.0008533566215460553
3:Del:M:2	0.00021898170296481113	0.0014013176166918129	0.0058781702350825075	0.04733071342110634	0.0010195251896129775
4:Del:M:1	1.418103369360324e-05	0.0008230996997008333	0.00781330204452388	0.01431971269659698	0.010150067866779864
4:Del:M:2	3.730088784209329e-05	7.361091430567514e-05	0.007453775219619274	0.045521708019077775	0.0032197805718345764
4:Del:M:3	2.6385048019363922e-05	7.112130927442451e-05	0.004946926052853086	0.0782723443955183	0.01475926386192441
5:Del:M:1	0.0	0.0014474264698219486	0.06027164939790964	0.0006464626079291946	0.03445105791091919
5:Del:M:2	1.8531133032411163e-05	0.00029079368494809186	0.04161978991702199	0.002503299040035927	0.009216244926501532
5:Del:M:3	4.595515154562691e-05	0.0003585189633167829	0.022300676247105	0.00839150776155293	0.007746719442075119
5:Del:M:4	9.614449511126111e-06	8.91497283728615e-06	0.012330970391631127	0.009585024802945555	0.005526708902325481
5:Del:M:5	0.00012057430114509771	0.0004532246138478513	0.009820957090705634	0.0017768753955169814	0.005064788099407452
