Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
CPCT02030337TII	13	34	25	65	22	101	85	516
CPCT02380035T	29683	3181	56	0	407	0	117	848
CPCT02010721T	19	99	5	28	79	37	46	22
CPCT02440021T	30	127	18	45	79	64	17	49
CPCT02080288T	4	90	11	36	27	20	24	26
CPCT02120179T	13	82	21	34	70	28	37	11
CPCT02060279T	73	16	55	40	170	45	26	35
CPCT02020898T	10	71	19	28	67	31	23	60
CPCT02040307T	95	114	81	156	145	20	54	39
DRUP01110007T	28	68	38	0	116	302	103	253
CPCT02080290T	21	73	53	41	40	88	54	296
CPCT02020664T	55	79	24	51	77	179	91	13
CPCT02210039T	24	128	116	16	0	25	97	770
CPCT02390038T	51	244	29	31	91	70	28	34
CPCT02150040T	0	298	13	11	26	23	33	17
CPCT02010708T	82	27	270	252	0	108	142	0
CPCT02140044T	220	156	61	37	133	180	41	29
CPCT02110050T	29	111	17	57	31	234	96	0
CPCT02080183T	32	65	58	39	70	34	50	31
CPCT02100195T	22	105	6	54	88	23	25	34
DRUP01010065T	36	131	467	483	0	31	269	0
CPCT02080184T	24	54	589	0	103	50	91	50
CPCT02090034T	73	344	15	93	105	12	200	0
CPCT02230124T	54	232	27	69	77	55	40	39
CPCT02030451T	24	23	60	289	190	78	55	13
CPCT02310006T	19	96	27	87	33	11	205	26
DRUP01050018T	249	387	68	127	256	117	240	69
CPCT02340066TIII	26	281	133	386	74	118	64	489
CPCT02390010T	13	60	38	73	61	33	106	0
CPCT02120099T	22	98	14	56	61	34	45	12
CPCT02390040T	71	194	10	15	61	35	29	20
CPCT02460001T	56	97	1067	1009	1	224	186	282
CPCT02200005T	11714	588	0	0	0	0	61	138
CPCT02320008T	36	236	17	0	121	204	57	65
DRUP01220006T	0	83	19	4	31	139	55	394
CPCT02300032T	87	277	5	92	71	76	95	43
CPCT02380037T	5	107	34	41	55	22	148	32
CPCT02330076T	153899	3719	70	1196	942	792	0	0
CPCT02011058T	103	436	69	365	106	347	67	126
CPCT02080296T	65	88	875	0	148	217	139	83
CPCT02150046T	100	482	60	21	93	67	49	56
CPCT02230126T	19	28	124	117	58	51	39	23
CPCT02180052T	15	88	13	56	67	18	125	0
CPCT02180053T	523	181	602	23	148	161	221	0
CPCT02340110T	57	70	836	205	83	152	101	78
CPCT02230125T	9	101	7	40	62	45	56	44
CPCT02390015T	136	309	5	0	9	438	100	0
CPCT02380036T	82	167	23	126	114	105	101	19
CPCT02050309T	24	98	9	61	46	73	98	9
CPCT02110056T	48	136	28	45	140	85	152	29
CPCT02390001TII	41	189	21	1	27	41	58	416
CPCT02160037T	83	148	871	334	0	137	96	33
CPCT02120183T	71	220	86	274	61	188	40	56
CPCT02110057T	18	107	54	12	162	22	69	9
CPCT02040321T	32	132	675	12	178	44	75	109
CPCT02040323T	32	50	16	26	51	51	33	53
DRUP01050019T	12	38	24	115	71	37	205	13
CPCT02050431T	16	116	40	103	79	69	33	38
CPCT02110079T	36	108	17	36	44	51	33	48
CPCT02380052T	220	182	23	44	173	133	59	77
CPCT02340066T	51	292	112	400	122	139	116	45
CPCT02340060T	78	51	39	92	118	108	75	18
CPCT02180057T	95	167	35	104	175	28	111	69
CPCT02340058T	100	31	76	54	255	58	117	33
CPCT02011073T	12	70	0	28	34	26	21	39
CPCT02210082T	29	106	24	15	58	52	45	42
CPCT02410017T	596	571	70	112	246	169	53	93
CPCT02110080T	0	91	35	75	19	80	57	245
CPCT02080196T	4	77	11	39	23	10	87	9
CPCT02020666T	10	88	9	44	64	17	138	26
CPCT02310004T	634	344	103	147	499	88	113	65
CPCT02060197T	52	261	7	55	65	53	68	1
CPCT02380039T	149	236	38	52	143	58	60	29
DRUP01220001T	94	201	86	92	173	299	96	0
CPCT02260028T	57	79	33	43	110	45	37	51
CPCT02010731T	240	291	51	22	119	408	166	24
WIDE01010011T	59	69	55	31	102	22	41	29
CPCT02060285T	3	17	1	17	16	6	34	21
CPCT02350021T	140	233	158	520	118	258	61	224
CPCT02080300T	34	84	13	66	71	36	33	30
CPCT02040219T	31	122	15	62	44	21	101	12
DRUP01060008T	45	135	30	8	62	247	147	12
CPCT02320009T	15	33	23	25	14	18	27	8
CPCT02210051T	17	128	15	82	58	61	30	23
CPCT02340112T	11	174	65	506	6	86	40	28
CPCT02390043T	23	112	28	36	70	74	43	25
CPCT02200007T	46	181	38	37	94	26	29	25
CPCT02120108T	33	373	14	0	11	317	96	4
CPCT02020946T	36	32	0	54	589	172	38	24
CPCT02030463T	13	26	14	80	41	12	67	0
WIDE01010018T	31	26	44	97	72	139	71	72
CPCT02040331T	21	48	15	74	96	44	41	35
CPCT02010765T	221	53	214	576	190	106	112	17
CPCT02040325T	19	132	18	55	42	32	59	322
CPCT02240011T	29	151	21	21	41	48	68	6
CPCT02050434T	15	53	32	11	84	47	23	27
CPCT02160039T	13	82	10	68	34	30	111	7
CPCT02150051T	63	113	29	0	94	83	60	0
CPCT02390021T	39	92	43	13	94	150	178	11
CPCT02080200T	266	854	55	59	143	43	109	6
CPCT02010772T	31	35	0	209	68	73	65	181
CPCT02210044T	32	129	26	79	68	12	121	26
CPCT02320010T	27	118	27	13	98	25	34	44
CPCT02040337T	10	70	28	25	84	40	35	30
CPCT02270021T	35	54	12	24	98	34	70	30
CPCT02010768T	79	61	659	4	81	94	101	21
CPCT02020966T	0	23	472	132	58	91	69	120
CPCT02110049T	89	270	38	55	76	52	87	23
CPCT02040329T	100	195	0	282	21	1356	26	191
CPCT02340066TIV	12	197	130	337	80	113	63	339
CPCT02340071T	15	67	29	59	34	33	59	14
CPCT02030464T	238	506	559	64	199	30	97	92
CPCT02360012T	58	96	49	41	108	88	59	32
CPCT02080312T	8	65	6	78	66	50	37	46
CPCT02260029T	195	141	90	326	177	141	66	93
WIDE01010072T	73	72	102	348	133	214	28	314
CPCT02110063T	79	146	22	44	47	67	43	12
CPCT02020969T	16	100	38	26	92	37	54	53
WIDE01010069T	88184	11200	0	0	0	429	219	2295
WIDE01010067T	77	101	23	21	112	35	26	40
WIDE01010076T	38	82	92	96	59	70	31	53
WIDE01010074T	127	290	55	43	115	62	42	49
CPCT02040071TII	66	131	8	162	60	15	218	1
CPCT02020680T	35614	4148	643	0	256	51	576	603
CPCT02020685T	135	392	39	156	151	55	128	52
CPCT02020693T	48	53	445	167	13	72	108	20
CPCT02010773T	196	354	97	156	177	118	105	27
CPCT02290030T	19	67	19	45	17	0	102	6
CPCT02020688T	115	143	23	47	77	150	68	95
CPCT02050337T	158	177	58	82	91	48	110	12
CPCT02050338T	7	40	13	62	58	48	137	19
WIDE01010124T	44	138	142	261	143	109	77	38
CPCT02230089T	57	117	608	336	0	70	65	16
CPCT02230120TII	30	190	35	0	113	29	61	43
CPCT02050333T	20	45	60	72	41	23	119	20
CPCT02020692T	134	108	40	98	67	63	129	31
WIDE01010135T	18	32	19	37	39	41	44	24
CPCT02230095T	21	86	25	23	56	17	105	3
CPCT02060289T	188	242	66	91	250	113	44	61
CPCT02140085TII	50	150	57	5	124	52	77	417
CPCT02160042T	9	24	25	36	60	15	76	30
CPCT02230128T	0	202	43	52	61	47	53	214
WIDE01010142T	45	68	17	36	77	26	38	33
WIDE01010185T	103	0	441	80	711	135	47	0
CPCT02180049T	28	129	105	461	70	74	114	20
CPCT02010791T	69	127	8	144	101	54	110	18
CPCT02120114T	114	123	30	51	105	54	139	3
CPCT02120117T	28	140	1452	0	176	112	286	245
CPCT02220041T	50	114	104	188	129	48	194	31
CPCT02120121T	23	161	23	36	50	15	145	0
CPCT02160041T	38	115	30	47	14	65	60	61
WIDE01010093TII	50	18	262	136	70	74	46	38
WIDE01010173T	7	30	23	173	61	43	36	10
CPCT02250007T	31	58	93	106	96	66	178	21
CPCT02020597TIII	14	247	76	99	251	38	69	239
WIDE01010171T	22	22	11	0	41	45	55	215
WIDE01010162T	0	143	1358	0	79	29	155	434
CPCT02050299T	11	30	17	28	10	138	117	0
CPCT02080029TII	99	140	27	18	114	32	106	11
WIDE01010207T	43	183	51	92	104	29	52	37
CPCT02030472T	38	249	90	341	77	349	208	0
CPCT02100164T	96	78	46	47	60	138	126	11
CPCT02100170T	83	82	61	304	46	169	105	25
WIDE01010174T	66	136	59	157	95	85	31	31
WIDE01010183T	46	110	393	26	74	145	76	62
WIDE01010212T	161	142	91	394	71	83	34	33
WIDE01010274T	116	37	28	25	144	33	32	168
CPCT02410004T	44	74	57	78	83	56	151	14
WIDE01010235T	132	110	23	73	66	104	40	56
WIDE01010231T	21	84	75	71	100	30	33	46
CPCT02370024T	27	142	103	294	71	116	75	14
CPCT02140091TII	3142	2128	740	0	116	94	200	568
CPCT02360015T	39	102	21	57	82	37	163	40
WIDE01010240T	1	84	26	19	57	39	55	32
CPCT02040230T	61	93	13	109	123	25	113	28
CPCT02320003T	45	149	30	118	109	90	115	29
WIDE01010248T	32	64	8	40	94	53	32	27
CPCT02010790T	31	86	1239	0	115	37	105	185
CPCT02040235T	241	175	85	103	275	88	124	42
CPCT02080216T	43	139	840	158	106	48	218	70
CPCT02160047T	142	107	19	47	71	98	194	0
CPCT02270006T	231	57	148	495	116	214	81	88
CPCT02210053T	25	81	19	72	84	23	133	48
CPCT02360016T	30	70	14	52	42	27	83	6
WIDE01010270T	15	41	107	327	103	291	59	38
CPCT02060221T	32	128	30	127	48	0	159	17
WIDE01010288T	56	204	12	58	99	38	30	31
CPCT02270030T	23	70	36	84	57	11	150	32
CPCT02310011T	27	218	85	102	82	82	133	20
WIDE01010311T	65	196	137	478	76	123	67	49
CPCT02120001T	70	72	54	45	144	215	119	4
WIDE01010322T	24	182	28	41	96	23	28	53
CPCT02290035T	200	137	917	558	0	82	235	25
WIDE01010326T	0	123	25	56	56	48	34	59
CPCT02270028T	186	151	86	173	141	68	106	52
CPCT02030478T	155	203	6	61	78	54	80	48
WIDE01010308T	57	88	96	75	98	61	57	35
WIDE01010268T	28	136	51	89	45	63	40	18
CPCT02060214T	32	99	0	260	4	854	136	127
WIDE01010335T	119	150	163	310	92	56	46	39
CPCT02360017T	9	85	32	58	48	18	158	17
WIDE01010303T	28	178	70	71	105	68	60	98
CPCT02220044T	34	133	21	61	83	160	72	18
CPCT02120047TII	141	315	37	101	74	79	239	5
WIDE01010339T	116	201	22	0	56	48	49	41
WIDE01010352T	183	344	292	743	191	259	117	97
WIDE01010346T	27	69	43	54	139	43	84	52
CPCT02010824T	86	107	40	19	88	85	72	8
WIDE01010341T	243	217	715	395	0	7	70	98
WIDE01010332T	91	174	63	291	122	126	38	63
CPCT02360018T	26	221	19	58	92	34	42	13
CPCT02330104T	15	44	18	254	42	114	43	14
CPCT02050359T	21	132	40	74	34	30	107	12
CPCT02370025T	21	0	603	247	45	45	70	39
WIDE01010131T	76	207	140	100	172	145	58	58
WIDE01010371T	202	385	71	24	157	81	50	42
CPCT02020719T	125	20	1542	253	139	294	185	124
WIDE01010400T	15	67	3	73	100	70	52	56
CPCT02010825T	9	44	0	43	23	13	32	7
CPCT02010359TII	195	103	1144	329	56	183	133	100
WIDE01010405T	65	129	24	31	49	26	25	24
WIDE01010388T	148	349	14	24	61	22	34	34
DRUP01330020T	210567	1132	51	2140	1848	2223	0	0
CPCT02230099T	162	133	1746	0	245	233	329	39
CPCT02110069T	60	75	64	87	108	21	75	38
WIDE01010410T	14	126	12	8	48	27	37	38
CPCT02020721T	62	108	22	70	63	31	81	22
CPCT02230101T	89	96	16	60	88	55	95	8
WIDE01010418T	0	31	36	20	46	37	21	21
CPCT02300040T	82	121	524	66	86	79	80	45
WIDE01010048T	45	162	14	69	43	45	26	21
CPCT02290037T	64	261	76	90	42	105	169	43
WIDE01010249T	24	139	18	10	74	30	39	39
DRUP01010148T	96722	12505	0	0	0	456	686	3266
WIDE01010372T	397	46	345	691	389	253	86	57
WIDE01010406T	54	212	76	191	102	252	31	31
WIDE01010432T	30	85	379	142	52	72	57	39
CPCT02010846T	29	54	1068	10	89	169	215	51
CPCT02010746T	53	457	32	103	44	218	125	61
CPCT02250009T	67	93	144	96	109	23	208	0
CPCT02010838T	17	81	7	25	22	25	71	0
CPCT02170027T	302	287	89	60	219	85	190	44
CPCT02030484T	34	102	33	35	77	12	71	9
CPCT02050364T	157	266	30	121	163	56	130	56
CPCT02290040T	47	104	62	52	84	82	123	18
CPCT02080228T	226	256	74	305	161	95	159	0
CPCT02040257T	83	111	41	25	116	77	55	62
CPCT02160051T	12	46	6	37	31	14	68	26
CPCT02120137T	10	145	29	14	46	129	48	13
CPCT02150014T	30	99	3	56	55	4	112	15
CPCT02210059T	275	225	2161	0	318	36	217	68
CPCT02040254T	62	119	27	118	87	106	76	47
CPCT02070344T	13	87	51	29	77	31	82	0
CPCT02300043T	38	21	344	305	0	93	97	15
CPCT02220047T	17	132	1074	0	112	13	169	39
CPCT02360011T	99	214	42	46	66	90	56	33
CPCT02020711T	21	73	341	245	9	86	56	66
CPCT02150016T	175	144	60	23	182	14	111	84
CPCT02030258T	156	203	47	127	266	105	186	10
CPCT02250010T	600	243	64	14	202	81	91	15
DRUP01110005T	34	141	23	60	31	265	138	3
DRUP01180001T	597	231	1036	24	219	79	173	112
CPCT02010863T	17	88	73	23	48	116	67	15
CPCT02070352T	28	126	24	79	88	21	58	45
CPCT02060179T	28	123	35	42	99	12	136	29
CPCT02120148T	17	140	23	36	64	74	106	30
CPCT02030500T	20	51	0	233	65	924	35	191
CPCT02150017T	18	68	671	31	44	68	61	18
CPCT02170029T	18	81	39	53	74	63	56	18
CPCT02010886T	211	123	87	276	189	154	93	76
CPCT02390029T	28	34	24	57	76	31	60	32
CPCT02080243T	141	217	1502	130	351	181	177	91
CPCT02010890T	26	54	32	33	23	14	90	7
CPCT02150018T	23	77	24	14	85	67	74	24
CPCT02010896T	369	224	73	175	192	313	86	0
CPCT02360022T	9	94	28	60	59	43	70	17
CPCT02220053T	21	135	37	23	97	31	80	32
CPCT02040267T	35	205	18	74	44	44	67	12
CPCT02040266T	26	57	717	176	74	55	128	47
CPCT02010891T	4	62	8	32	74	41	63	49
CPCT02350007T	138	465	34	96	96	88	90	55
CPCT02020830T	34	108	13	35	30	10	145	0
CPCT02030383T	98	75	40	14	112	34	96	30
CPCT02350008T	65	156	111	114	97	334	167	42
CPCT02030289TIII	45	519	34	326	66	75	318	44
CPCT02160055T	19	109	3	59	38	20	46	13
CPCT02050383T	13	111	26	0	35	201	86	10
CPCT02290046T	27	102	9	61	62	5	151	5
CPCT02030522T	65	120	29	171	86	38	80	20
CPCT02110076T	209	143	88	127	140	103	100	23
CPCT02080250T	460	189	99	64	157	62	151	65
