MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
4:Ins:R:4	0.00092207	0.00055500	0.00010903	0.00011542	0.00083548	0.00118730
4:Ins:R:5	0.00194365	0.00029202	0.00014291	0.00021281	0.00287215	0.00097507
5:Ins:R:0	0.00001165	0.00000386	0.00000000	0.00002040	0.00000388	0.32911160
5:Ins:R:1	0.00083086	0.00019353	0.00224203	0.00483455	0.03563030	0.00799448
5:Ins:R:2	0.00029459	0.00013970	0.00000052	0.00009642	0.00067208	0.00202061
5:Ins:R:3	0.00020702	0.00005267	0.00014682	0.00004552	0.00094809	0.00036568
5:Ins:R:4	0.00033099	0.00000135	0.00000002	0.00002090	0.00103082	0.00000001
5:Ins:R:5	0.00011903	0.00001746	0.00007874	0.00006662	0.00104033	0.00003128
2:Del:M:1	0.00032545	0.00581302	0.08647277	0.02703201	0.00449071	0.00318112
3:Del:M:1	0.00001631	0.00034669	0.00643745	0.01723729	0.00260664	0.00008067
3:Del:M:2	0.00024629	0.00166662	0.05271441	0.01056098	0.00034907	0.00030223
4:Del:M:1	0.00002578	0.00100886	0.01691246	0.01334227	0.00012065	0.00889411
4:Del:M:2	0.00001983	0.00002515	0.04705287	0.00808822	0.00864766	0.00442099
4:Del:M:3	0.00000049	0.00000000	0.07870650	0.00569539	0.01173318	0.01878938
5:Del:M:1	0.00002385	0.00276190	0.00056143	0.10725564	0.00000448	0.02137173
5:Del:M:2	0.00008271	0.00072577	0.00399851	0.06219151	0.00929888	0.00226275
5:Del:M:3	0.00008708	0.00058616	0.01128134	0.03002650	0.00726987	0.00443962
5:Del:M:4	0.00001167	0.00000949	0.00998932	0.01261245	0.00975662	0.00459621
5:Del:M:5	0.00010906	0.00043034	0.00150423	0.00926356	0.00856474	0.00444095
