MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Ins:T:3	2.08E-04	5.94E-05	6.39E-04	5.67E-04	2.94E-04	5.55E-04	8.39E-05	3.77E-04	9.37E-04	2.78E-04	7.24E-04	4.01E-04	2.79E-04	6.20E-05	6.92E-04
1:Ins:T:4	5.96E-04	2.11E-04	2.21E-03	2.89E-03	1.27E-03	4.40E-04	8.57E-06	6.90E-04	3.82E-03	5.90E-04	6.58E-04	1.64E-04	1.24E-05	7.84E-05	3.62E-04
1:Ins:T:5	3.47E-03	1.91E-03	1.04E-02	1.28E-02	7.85E-03	1.75E-02	2.65E-03	9.95E-03	1.83E-02	8.97E-03	1.47E-02	3.93E-03	4.65E-03	3.54E-03	3.49E-03
2:Del:R:0	1.50E-04	2.09E-04	4.75E-04	1.44E-04	4.74E-05	2.92E-04	1.47E-04	6.96E-04	5.99E-04	3.41E-04	3.75E-04	1.72E-03	3.97E-04	3.78E-04	3.52E-04
2:Del:R:1	4.78E-04	4.32E-05	4.86E-04	2.99E-04	3.00E-04	3.34E-04	9.37E-05	2.20E-03	1.68E-03	6.45E-04	9.83E-04	3.73E-04	4.85E-04	4.90E-04	5.58E-04
2:Del:R:2	1.47E-04	1.02E-04	3.10E-04	1.04E-04	7.13E-05	1.86E-04	5.48E-05	6.90E-04	4.91E-04	1.49E-04	3.14E-04	1.97E-04	1.99E-04	1.20E-04	3.03E-04
2:Del:R:3	2.35E-04	2.92E-03	4.02E-03	1.56E-05	0.00E+00	4.24E-05	0.00E+00	5.45E-05	3.24E-03	2.34E-05	5.63E-05	2.81E-05	8.68E-06	1.42E-05	2.25E-04
2:Del:R:4	2.01E-04	5.44E-04	1.16E-03	2.39E-05	3.12E-06	7.36E-05	1.04E-06	1.08E-04	2.01E-04	1.63E-05	1.54E-05	3.11E-05	6.19E-05	3.15E-05	1.55E-04
2:Del:R:5	8.77E-04	2.15E-03	4.44E-03	7.15E-06	3.45E-06	1.78E-04	1.08E-05	1.51E-04	1.00E-04	5.83E-06	0.00E+00	6.24E-05	2.07E-04	6.17E-05	1.05E-04
3:Del:R:0	4.13E-05	1.24E-04	3.81E-04	1.23E-04	4.75E-05	1.88E-04	3.64E-05	2.44E-04	2.86E-04	2.49E-04	3.07E-04	1.89E-04	1.26E-04	3.21E-04	2.25E-04
3:Del:R:1	4.75E-04	8.37E-05	5.43E-04	2.04E-04	2.43E-04	4.36E-04	9.05E-05	2.02E-03	1.47E-03	4.46E-04	7.02E-04	3.26E-04	5.15E-04	2.24E-04	6.51E-04
3:Del:R:2	1.55E-04	4.94E-05	1.50E-04	4.00E-05	3.62E-05	1.19E-04	3.21E-05	6.40E-04	4.45E-04	1.22E-04	1.69E-04	9.40E-05	1.47E-04	7.66E-05	8.70E-05
3:Del:R:3	2.60E-05	4.00E-05	6.96E-05	4.81E-05	1.09E-05	5.72E-05	1.03E-05	1.80E-04	1.22E-04	3.13E-05	8.67E-05	4.69E-05	6.53E-05	2.14E-05	3.25E-05
3:Del:R:4	1.53E-05	2.83E-05	6.90E-05	1.96E-05	9.89E-06	6.00E-05	4.64E-06	7.46E-05	4.83E-05	1.64E-05	8.07E-05	3.16E-05	3.50E-05	1.21E-06	5.91E-05
3:Del:R:5	3.57E-05	8.22E-05	1.77E-04	2.37E-05	6.14E-06	3.57E-05	9.52E-06	7.57E-05	5.01E-05	2.41E-05	2.39E-05	1.93E-05	2.25E-05	3.07E-05	2.08E-05
4:Del:R:0	4.51E-05	5.68E-05	2.12E-04	3.60E-05	3.89E-05	1.06E-04	2.63E-05	1.82E-04	2.00E-04	2.33E-04	2.59E-04	6.20E-05	1.54E-04	3.53E-04	1.87E-04
4:Del:R:1	3.25E-04	4.53E-05	2.43E-04	2.38E-05	9.79E-05	1.64E-04	6.85E-05	1.56E-03	1.08E-03	2.40E-04	3.52E-04	2.19E-04	2.99E-04	1.70E-04	2.59E-04
4:Del:R:2	1.06E-04	6.84E-05	1.68E-04	1.62E-05	1.55E-05	1.56E-04	4.34E-06	4.87E-04	3.38E-04	9.35E-05	1.58E-04	7.61E-05	1.52E-04	6.58E-05	1.13E-04
4:Del:R:3	6.26E-05	1.11E-04	2.28E-04	1.76E-05	1.85E-05	1.31E-04	1.05E-05	2.11E-04	1.47E-04	5.72E-05	7.62E-05	3.30E-05	5.44E-05	6.00E-05	4.25E-05
4:Del:R:4	1.15E-05	2.82E-05	6.19E-05	1.06E-05	0.00E+00	7.84E-05	4.31E-06	6.71E-05	5.01E-05	2.44E-05	8.91E-05	2.77E-05	5.11E-05	1.82E-05	3.92E-05
4:Del:R:5	3.06E-05	6.41E-05	1.41E-04	9.07E-06	0.00E+00	6.27E-05	1.86E-06	4.47E-05	3.89E-05	1.27E-05	3.74E-05	1.11E-05	8.06E-06	1.90E-05	3.45E-05
5:Del:R:0	9.29E-06	8.48E-06	4.52E-04	3.55E-04	2.88E-04	4.19E-04	7.72E-06	6.17E-04	8.73E-04	6.95E-04	1.70E-03	1.35E-04	1.69E-03	1.92E-03	1.01E-03
5:Del:R:1	9.65E-05	3.20E-05	3.29E-04	1.18E-04	5.43E-05	4.52E-04	5.02E-05	5.48E-04	4.66E-04	1.95E-04	4.96E-04	1.44E-04	2.17E-04	2.15E-04	3.46E-04
5:Del:R:2	2.36E-05	2.55E-05	6.51E-05	6.46E-05	1.73E-06	1.88E-04	6.67E-06	1.77E-04	1.07E-04	1.19E-05	7.21E-05	5.34E-05	9.11E-05	5.81E-05	4.37E-05
5:Del:R:3	7.41E-06	1.61E-05	3.97E-05	1.25E-05	1.29E-06	5.83E-05	1.88E-06	7.73E-05	4.25E-05	1.37E-05	2.90E-05	0.00E+00	5.36E-05	1.23E-05	1.29E-05
5:Del:R:4	5.94E-06	9.05E-06	1.52E-05	1.74E-06	4.63E-06	2.65E-06	1.17E-06	2.79E-05	1.78E-05	9.64E-06	1.25E-05	4.60E-06	8.77E-07	3.62E-06	6.50E-06
5:Del:R:5	3.60E-06	7.06E-06	1.35E-05	4.60E-06	2.48E-07	1.10E-05	2.57E-06	1.99E-05	7.78E-06	0.00E+00	3.11E-06	7.84E-06	9.13E-06	0.00E+00	2.66E-10
2:Ins:R:0	6.83E-05	1.47E-04	4.16E-04	5.22E-04	1.94E-04	2.30E-03	1.53E-04	3.98E-04	5.92E-04	1.85E-04	7.79E-04	2.82E-04	5.16E-04	3.39E-04	3.29E-04
2:Ins:R:1	1.85E-05	5.00E-06	3.09E-04	1.54E-04	1.29E-04	4.28E-04	3.08E-05	2.34E-04	3.98E-04	1.51E-04	7.16E-04	1.57E-04	1.95E-04	1.52E-04	5.73E-04
2:Ins:R:2	1.23E-05	2.59E-05	1.10E-04	1.39E-04	5.79E-05	1.97E-04	1.02E-05	1.29E-04	2.41E-04	1.80E-04	3.09E-04	7.93E-05	8.32E-05	7.48E-05	2.34E-04
2:Ins:R:3	3.43E-05	7.93E-05	2.43E-04	1.30E-04	4.25E-05	2.51E-04	2.14E-05	8.38E-05	2.73E-04	1.15E-04	1.08E-04	7.78E-05	1.06E-04	8.58E-05	6.56E-05
2:Ins:R:4	7.23E-05	2.68E-04	8.01E-04	4.80E-04	1.64E-04	3.75E-04	3.38E-05	1.13E-04	9.31E-04	9.78E-05	3.33E-04	7.79E-05	1.68E-04	7.68E-05	4.03E-05
2:Ins:R:5	2.28E-04	6.57E-04	2.04E-03	4.92E-03	1.37E-03	3.02E-03	8.93E-05	9.04E-04	4.38E-03	4.19E-04	2.76E-03	4.41E-04	5.90E-04	5.74E-04	2.02E-04
3:Ins:R:0	1.55E-05	1.34E-05	1.29E-04	2.31E-04	9.98E-06	1.40E-03	1.17E-04	1.25E-04	2.70E-04	9.01E-05	4.45E-04	1.55E-04	3.52E-04	1.90E-04	1.86E-04
3:Ins:R:1	3.15E-06	3.50E-07	3.86E-04	2.92E-04	1.67E-04	4.29E-04	4.79E-05	2.48E-04	4.24E-04	8.18E-05	1.03E-03	1.00E-04	1.44E-04	1.08E-04	7.06E-04
3:Ins:R:2	1.37E-06	1.06E-05	5.88E-05	8.88E-05	4.62E-05	8.83E-05	1.69E-05	7.20E-05	8.09E-05	2.61E-05	1.47E-04	5.35E-05	7.13E-05	5.90E-05	9.23E-05
3:Ins:R:3	3.75E-06	6.37E-06	2.12E-05	3.75E-05	8.72E-06	5.42E-05	1.22E-05	1.66E-05	3.65E-05	1.61E-05	4.21E-05	2.45E-06	1.81E-05	9.18E-06	2.27E-05
3:Ins:R:4	6.94E-06	8.76E-06	2.91E-05	4.65E-05	1.60E-05	9.15E-05	1.82E-05	8.67E-06	5.73E-05	3.50E-05	1.07E-04	3.33E-05	2.72E-05	3.31E-05	4.91E-05
3:Ins:R:5	3.10E-05	3.99E-05	1.34E-04	2.62E-04	6.28E-05	3.23E-04	4.73E-05	8.67E-05	2.76E-04	4.12E-05	2.47E-04	6.90E-05	1.86E-06	2.23E-05	9.14E-05
4:Ins:R:0	2.41E-05	6.63E-05	7.38E-05	4.63E-04	3.40E-05	2.90E-03	1.88E-04	2.58E-05	9.62E-05	1.21E-04	8.07E-04	2.07E-04	6.83E-04	2.87E-04	1.50E-04
4:Ins:R:1	2.68E-05	1.21E-06	2.98E-04	2.32E-04	1.50E-04	4.21E-04	1.18E-05	2.63E-04	3.90E-04	6.21E-05	9.01E-04	1.08E-04	1.15E-04	1.43E-04	5.62E-04
4:Ins:R:2	4.82E-06	1.34E-05	2.43E-05	7.44E-05	1.50E-05	1.17E-04	1.21E-06	2.28E-05	6.31E-05	2.39E-05	7.87E-05	1.38E-05	6.36E-05	4.56E-05	5.20E-05
4:Ins:R:3	1.55E-05	3.81E-05	7.33E-05	8.82E-05	1.37E-05	1.32E-04	7.04E-06	2.66E-05	8.37E-05	2.91E-05	8.30E-05	2.42E-05	4.53E-05	2.48E-05	3.13E-05
4:Ins:R:4	1.26E-05	3.70E-05	1.05E-04	1.41E-04	3.13E-05	2.07E-04	3.33E-05	9.43E-05	1.18E-04	7.42E-06	1.30E-04	1.41E-05	8.64E-05	4.53E-05	6.29E-05
4:Ins:R:5	1.11E-05	2.01E-05	5.02E-05	2.53E-04	6.85E-05	2.72E-04	3.90E-05	1.48E-04	2.35E-04	5.00E-05	3.08E-04	4.57E-05	6.28E-05	8.15E-05	1.05E-04
5:Ins:R:0	4.58E-05	1.40E-04	4.32E-05	9.35E-04	2.22E-05	6.36E-03	8.82E-05	3.87E-06	2.30E-05	0.00E+00	1.75E-03	1.01E-04	3.60E-03	1.73E-15	9.47E-05
5:Ins:R:1	1.05E-05	3.07E-05	1.90E-03	1.47E-03	7.88E-04	2.45E-03	1.80E-04	9.37E-04	2.39E-03	1.15E-04	5.44E-03	3.45E-04	5.42E-04	4.40E-04	3.81E-03
5:Ins:R:2	2.34E-06	1.16E-05	1.15E-04	9.12E-05	3.11E-05	1.59E-04	1.49E-05	1.01E-04	9.72E-05	4.14E-05	1.40E-04	2.09E-05	6.74E-05	4.72E-05	9.12E-05
5:Ins:R:3	4.94E-06	7.57E-06	9.77E-06	5.30E-05	8.11E-06	1.16E-04	1.33E-05	6.48E-05	5.86E-05	7.11E-06	8.22E-05	6.24E-06	0.00E+00	2.92E-05	4.38E-05
5:Ins:R:4	7.28E-07	4.77E-06	2.04E-05	4.69E-05	9.22E-06	1.01E-04	1.02E-06	3.08E-05	4.65E-05	2.29E-05	6.55E-05	2.67E-05	1.45E-05	1.37E-05	2.09E-05
5:Ins:R:5	3.95E-07	2.69E-07	1.53E-05	3.92E-05	7.91E-06	5.82E-05	0.00E+00	2.66E-05	1.18E-05	2.49E-06	5.50E-05	4.58E-06	2.96E-05	1.46E-05	4.32E-06
2:Del:M:1	3.89E-04	1.74E-04	3.98E-04	1.42E-04	2.31E-04	4.23E-04	1.22E-04	1.83E-03	1.34E-03	4.59E-04	5.25E-04	9.64E-04	3.86E-04	4.49E-04	4.54E-04
3:Del:M:1	3.14E-05	3.61E-05	1.61E-04	3.60E-05	5.13E-05	1.05E-04	1.80E-05	1.91E-04	2.37E-04	1.82E-04	2.65E-04	1.50E-04	1.80E-04	3.52E-04	1.89E-04
3:Del:M:2	2.39E-04	1.02E-04	2.25E-04	9.28E-05	1.35E-04	2.18E-04	5.91E-05	1.04E-03	7.97E-04	2.89E-04	4.44E-04	2.03E-04	2.47E-04	2.05E-04	2.60E-04
4:Del:M:1	8.37E-05	9.96E-05	2.34E-04	7.00E-05	3.43E-05	1.71E-04	1.93E-05	2.65E-04	2.31E-04	2.12E-04	2.32E-04	1.06E-04	2.47E-04	3.40E-04	1.40E-04
4:Del:M:2	1.28E-04	3.03E-05	1.36E-04	2.65E-05	4.02E-05	6.19E-05	4.35E-05	5.53E-04	4.20E-04	1.89E-04	2.05E-04	1.22E-04	1.83E-04	1.64E-04	2.02E-04
4:Del:M:3	2.38E-04	4.06E-05	1.60E-04	2.58E-05	8.58E-05	1.90E-04	5.36E-05	1.04E-03	7.20E-04	1.54E-04	2.00E-04	1.36E-04	2.65E-04	1.62E-04	2.24E-04
5:Del:M:1	8.94E-05	1.65E-04	6.19E-04	1.82E-04	2.33E-04	3.44E-04	1.17E-04	5.36E-04	1.05E-03	6.87E-04	1.28E-03	2.07E-04	8.44E-04	1.22E-03	1.06E-03
5:Del:M:2	6.04E-05	1.21E-06	4.23E-04	2.61E-05	1.80E-04	4.26E-04	1.55E-04	3.52E-04	1.84E-03	3.32E-04	6.90E-04	2.36E-04	4.27E-04	1.59E-03	1.52E-03
5:Del:M:3	5.68E-05	2.85E-05	3.62E-04	6.24E-05	1.39E-04	2.39E-04	1.11E-04	2.48E-04	1.64E-03	2.04E-04	4.15E-04	1.91E-04	1.46E-04	1.76E-03	1.27E-03
5:Del:M:4	3.71E-05	1.05E-05	1.43E-04	2.49E-05	5.35E-06	1.89E-04	8.10E-05	1.90E-04	1.03E-03	6.14E-05	1.15E-04	1.31E-04	6.24E-05	1.21E-03	8.81E-04
5:Del:M:5	5.14E-05	2.20E-05	3.72E-04	1.93E-04	1.14E-04	5.62E-04	8.18E-05	2.89E-04	1.00E-03	1.30E-04	4.89E-04	1.87E-04	2.58E-04	1.09E-03	7.63E-04
