Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
CPCT02140052T	137	288	289	26	0	161	176
CPCT02020560T	27	114	171	33	27	110	29
CPCT02070233T	28	236	147	31	17	102	29
CPCT02070234T	28	137	103	27	47	100	25
CPCT02070148T	71	269	101	11	96	42	9
CPCT02070142T	103	399	118	35	59	42	73
CPCT02070133T	40	407	185	24	50	66	17
CPCT02070145T	223	0	650	613	0	210	0
CPCT02070143T	115	347	343	65	0	81	27
CPCT02070141T	80	441	114	20	94	66	1
CPCT02010537T	74	179	704	92	0	58	35
CPCT02070140T	35820	4052	0	0	1462	392	619
CPCT02330029T	160	490	84	51	153	69	112
CPCT02070158T	73	570	104	21	33	77	56
CPCT02010585T	132	351	291	40	93	54	165
CPCT02080110T	209	892	99	18	126	29	62
CPCT02070144T	44	197	116	18	59	42	3
CPCT02070107T	94	266	112	26	79	33	40
CPCT02380009T	84	135	267	36	85	62	27
CPCT02260001T	45	181	143	26	306	74	0
CPCT02070164T	26092	3568	41	55	0	512	0
CPCT02140045T	406	458	67	20	90	91	66
DRUP01070015T	63462	3659	0	0	1827	0	383
CPCT02020525T	58	239	194	54	45	68	78
CPCT02070151T	79	381	132	13	43	58	42
CPCT02070174T	80	197	200	1	18	78	11
CPCT02020351TII	37	170	136	16	44	79	38
CPCT02070161T	40	223	124	25	51	120	16
CPCT02070105T	90	60	120	11	92	16	70
CPCT02070176T	501	443	140	143	193	83	216
CPCT02380014T	359	571	255	70	50	166	165
CPCT02070192T	45506	3673	334	0	230	0	138
CPCT02070193T	328	362	425	18	42	151	146
CPCT02020543T	177	248	129	37	98	192	28
CPCT02070181T	7	171	140	15	24	66	0
CPCT02070195T	169	540	184	19	43	180	0
CPCT02070027T	110	258	109	34	39	275	5
CPCT02330044T	110	439	189	21	51	249	23
CPCT02070153T	23	155	242	50	0	240	0
CPCT02210026T	59	118	129	34	26	258	42
CPCT02070200T	160	623	141	31	59	201	58
CPCT02070202T	1006	1225	198	59	134	237	96
CPCT02010629T	74	271	202	74	18	235	28
DRUP01070020T	26505	3471	0	96	0	1678	0
CPCT02070049T	62	414	104	25	175	76	43
CPCT02070046T	49	289	138	37	44	63	29
DRUP01140001T	10301	3326	287	71	0	404	190
CPCT02020422T	296	510	59	72	124	85	30
CPCT02030300T	111	232	189	22	47	52	15
CPCT02070037T	65	288	70	12	31	58	42
CPCT02020380TII	157	239	197	34	24	106	66
CPCT02020409T	3	433	0	2039	107	188	117
CPCT02100041T	88	281	108	42	51	107	44
CPCT02070055T	131	185	0	1490	265	159	37
CPCT02070064T	84	213	101	26	36	37	108
CPCT02070074T	176	862	192	35	131	112	106
CPCT02020419T	80	363	131	38	72	53	66
CPCT02070068T	178	248	147	21	66	97	6
CPCT02020449T	427	471	65	46	183	84	0
