NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	373.832	19.564	89.942	12.384	0.065	0.987	1000000.0
2	385.5	19.577	93.331	12.457	8.261	0.987	1000000.0
3	363.904	19.749	85.405	12.586	16.47	0.987	1000000.0
4	375.203	19.317	90.219	12.305	8.26	0.988	1000000.0
5	385.777	19.593	90.623	12.598	0.065	0.987	1000000.0
6	382.826	19.84	94.701	12.701	0.067	0.987	1000000.0
7	374.889	19.753	90.387	12.762	8.262	0.986	1000000.0
8	353.358	19.427	83.904	12.307	0.064	0.988	1000000.0
9	384.096	19.538	90.961	12.445	8.261	0.987	1000000.0
10	368.707	19.681	89.9	12.518	8.262	0.987	1000000.0
11	375.725	19.579	91.102	12.596	8.26	0.987	1000000.0
12	362.065	19.847	84.231	12.657	8.263	0.987	1000000.0
13	373.65	19.31	91.774	12.146	0.065	0.988	1000000.0
14	366.865	19.726	86.962	12.659	8.261	0.987	1000000.0
15	377.27	19.894	89.258	12.718	0.066	0.987	1000000.0
16	378.5	19.83	91.228	12.714	0.065	0.987	1000000.0
17	372.595	20.073	87.952	13.144	49.242	0.987	1000000.0
18	366.536	19.852	84.677	12.775	24.656	0.986	1000000.0
19	370.775	19.579	90.661	12.666	8.263	0.987	1000000.0
20	358.779	20.083	83.171	12.948	16.461	0.986	1000000.0
21	354.956	19.417	84.38	12.265	0.064	0.987	1000000.0
22	372.156	20.451	87.928	13.404	8.264	0.985	1000000.0
23	375.159	19.836	89.691	12.709	0.065	0.987	1000000.0
24	365.646	19.618	87.616	12.535	8.263	0.987	1000000.0
25	368.677	19.929	86.096	12.755	0.066	0.986	1000000.0
26	373.288	19.481	87.365	12.405	0.066	0.987	1000000.0
27	370.698	19.844	87.283	12.677	41.045	0.987	1000000.0
28	366.208	20.368	89.847	13.36	41.048	0.986	1000000.0
29	360.623	19.922	84.217	12.784	16.458	0.987	1000000.0
30	377.025	19.631	88.798	12.549	0.064	0.987	1000000.0
31	377.819	19.41	90.215	12.481	8.259	0.988	1000000.0
32	352.36	20.103	80.073	12.927	0.068	0.986	1000000.0
33	377.754	19.826	87.357	12.767	0.065	0.986	1000000.0
34	362.844	19.954	84.861	12.842	0.068	0.987	1000000.0
35	361.28	19.621	85.327	12.44	0.065	0.987	1000000.0
36	391.343	19.861	98.026	12.838	8.263	0.986	1000000.0
37	364.772	19.973	83.165	12.812	24.656	0.987	1000000.0
38	362.19	20.145	83.515	13.124	8.266	0.986	1000000.0
39	365.873	19.339	87.907	12.193	0.066	0.987	1000000.0
40	393.648	19.933	97.416	12.992	0.071	0.987	1000000.0
41	365.191	20.359	85.112	13.182	0.07	0.986	1000000.0
42	363.519	19.914	82.783	12.656	16.458	0.987	1000000.0
43	400.31	20.063	98.132	13.019	24.655	0.986	1000000.0
44	376.842	19.963	92.406	12.997	8.262	0.986	1000000.0
45	357.371	19.814	80.877	12.608	16.461	0.987	1000000.0
46	372.143	19.795	87.712	12.715	0.066	0.987	1000000.0
47	358.922	19.632	82.302	12.317	8.262	0.988	1000000.0
48	358.806	19.439	83.245	12.512	0.064	0.988	1000000.0
